"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","K","Ca","Ti","Mn","Fe","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered","cps_sum_filtered_pc"
"HER44L","HER44L_2B","HER44L_2B_694",45.65,9508.08,7.45,1,29160,99128,1.63,0.0615365991445404,0.373254781696393,1.26503107093858,0.845371640706965,0.373254781696393,41.4797030102494,0.139213945605682,0.279436687918651,1.92377532079735,0.073642159631991,0.902873053022355,42.8577193124042,7.48829795819546,5.72329246935201,0.174724602203182,-0.817515094843813,-1.2205907155546,-0.403075620710783,100,98.5846582196756,98.0631103220079
"HER44L","HER44L_2B","HER44L_2B_695",45.7,9510.95,7.45,1,29156,98997,1.43,0.0464660545269049,0.333343434649535,1.16266149479277,0.789922926957383,0.376779094315989,41.4729739285029,0.085861187712759,0.254553168277827,1.99096942331586,0.334353566269685,1.03942543713446,42.6659393719002,7.48103477883168,5.70321361058601,0.175339741465031,-0.862762086084785,-1.24929375426136,-0.386531668176572,100,98.5181369132398,98.0342838671879
"HER44L","HER44L_2B","HER44L_2B_696",45.75,9513.83,7.44,1,28949,96649,1.83,0.0351788430299331,0.39110596074455,1.26643834907759,0.839118873449286,0.455255615681487,41.5741497584041,0.0579416238140074,0.273153369408892,1.90069219547021,0.233835838963673,1.07398938426678,42.7412596095148,7.50447495576778,5.69543637115676,0.175579171609092,-0.763373858495825,-1.17498526745268,-0.411611408956858,100,98.7666711502447,98.3465943775931
"HER44L","HER44L_2B","HER44L_2B_697",45.8,9516.7,7.44,1,28691,97238,1.3,0.0370225631954586,0.328061046093091,1.11993253666262,0.875172257759312,0.410333408749666,41.8231555564697,0.143976634649006,0.361998395688928,1.93134371336309,0.302350932762912,0.901910775622699,42.0853987124375,7.79941997984327,5.39596518987342,0.185323656623415,-0.98122102578853,-1.22782402014812,-0.246602994359586,100,98.50572821325,98.1200765132973
"HER44L","HER44L_2B","HER44L_2B_698",45.85,9519.58,7.44,1,28567,99959,1.56,0.0420172270630959,0.365149711381667,1.09945077481768,0.782320751508118,0.394161606258566,43.0356446142919,0.182074650606749,0.283116077591813,1.83375183825368,0.284116487759982,1.03342370371852,40.6076491361458,7.62712712212007,5.32410807974816,0.187824887290286,-0.76195738696282,-1.10225860082113,-0.34030121385831,100,98.0381956602207,97.5700037015176
"HER44L","HER44L_2B","HER44L_2B_699",45.9,9522.45,7.43,1,28474,100370,1.46,0.0518083092557537,0.385573378499552,1.07701504433596,0.699412174952675,0.402510710371625,45.1897977483312,0.122546577662648,0.285942014546179,1.88004383780014,0.235130018929959,0.927567998405898,39.80771146757,7.28006376407293,5.46804434104284,0.182880740833438,-0.595508710996029,-1.02721712460943,-0.431708413613397,100,98.7167480322806,98.3451230447345
"HER44L","HER44L_2B","HER44L_2B_700",45.95,9525.33,7.43,1,28622,106287,1.45,0.036693104518897,0.325533696500983,0.92767695014442,0.722571904372125,0.369753591690423,50.2262741445332,0.112901860058144,0.235212208454468,1.57592179664493,0.200400801603206,0.692464741689953,36.0749668350786,6.75623547564613,5.33950703244673,0.187283206843492,-0.797350958089948,-1.04721757954491,-0.249866621454963,100,98.5623829819263,98.2566071109355
"HER44L","HER44L_2B","HER44L_2B_701",46,9528.2,7.42,1,29302,116111,1.64,0.0439234870081215,0.304880674526961,0.906890819991215,0.630431225293039,0.386698934640129,55.2264643315448,0.130047971337772,0.229952373160166,1.3538768936621,0.109378095098656,0.695024588540276,32.245006933021,6.06919241071044,5.31289910600255,0.188221153846154,-0.726483600827537,-1.0901015990002,-0.363617998172664,100,98.7348313251974,98.3317687385347
"HER44L","HER44L_2B","HER44L_2B_702",46.05,9531.08,7.42,1,29384,119057,1.62,0.0268778820228966,0.248620408711794,0.860092224732691,0.577034529679061,0.327574187154052,57.5556246167802,0.0940725870801381,0.156227689258086,1.26746012414222,0.183945505094199,0.671947050572415,30.3955248326432,6.00972643355704,5.05772187281621,0.197717475406212,-0.841974837898289,-1.24111235127539,-0.399137513377104,100,98.6611455017345,98.374728071428
"HER44L","HER44L_2B","HER44L_2B_703",46.1,9533.95,7.42,1,29124,115630,1.79,0.0354579261437343,0.283663409149875,0.849260572515783,0.622675776182652,0.334688229698175,56.6461990832829,0.103779296030442,0.17210066591715,1.36296808786647,0.223990313932371,0.660728184727147,31.2756205137075,5.93098676813976,5.27325750947798,0.189636102201084,-0.786237603625957,-1.09657769997032,-0.310340096344365,100,98.9336677332872,98.502118827294
"HER44L","HER44L_2B","HER44L_2B_704",46.15,9536.83,7.42,1,28700,110131,1.51,0.042676448956243,0.316895333738911,0.81539257792992,0.644686782104948,0.345043629858986,52.6963343654375,0.108961146271259,0.205210158810871,1.55632837257448,0.312355285977608,0.951594010768993,33.7888514587173,6.29886226403102,5.36427850655903,0.186418359668924,-0.710193047832934,-0.945098146099772,-0.234905098266838,100,98.4082592548874,98.0831918351781
"HER44L","HER44L_2B","HER44L_2B_705",46.2,9539.7,7.42,1,28850,110645,1.5,0.0162682452889873,0.302770120656153,0.954403723620588,0.695919381806679,0.362420353382439,52.8654706493741,0.0614578155361742,0.225947851235935,1.46685345022369,0.338017985448958,0.951692349405757,33.8388539924985,6.18102941841023,5.47463079397573,0.182660719532064,-0.832259983022663,-1.14811293244114,-0.315852949418477,100,98.6370825613448,98.2611053368882
"HER44L","HER44L_2B","HER44L_2B_706",46.25,9542.57,7.41,1,28742,109371,1.55,0.022857978806082,0.317268745828419,0.992950599336204,0.731455321794626,0.36207038428834,52.5002057218093,0.113375574878167,0.234980022126523,1.62383081438407,0.210293405015955,0.764370811275384,33.8215797606313,6.55109672582312,5.16273551988835,0.193695763834446,-0.835286947721068,-1.14093172054702,-0.305644772825953,100,98.7281820592296,98.2463358659974
"HER44L","HER44L_2B","HER44L_2B_707",46.3,9545.45,7.41,1,28692,109745,1.56,0.0309809102920406,0.31072030616429,0.944006560663356,0.666089571278874,0.375415736480022,52.0898446398469,0.0993211535833067,0.301608273725454,1.54084468540708,0.21322155906875,0.86017586222607,34.1482527677799,6.62718119276505,5.15275677162106,0.194070872024763,-0.762530982466262,-1.11123994553591,-0.34870896306965,100,98.5548316552007,98.2076632192811
"HER44L","HER44L_2B","HER44L_2B_708",46.35,9548.32,7.41,1,28678,107435,1.55,0.0558477218783451,0.359287010750686,0.976404337506399,0.732535951970959,0.426304277004701,49.9353097221576,0.107041466933495,0.347186671010378,1.55628984967655,0.313678037883371,1.13277795876577,35.2324661423186,6.74175082608089,5.22601132127571,0.191350523089929,-0.712390878952572,-0.999755238931466,-0.287364359978894,100,98.2891981197934,97.9168799739377
"HER44L","HER44L_2B","HER44L_2B_709",46.4,9551.2,7.41,1,29157,110303,1.61,0.018131873113152,0.319120966791474,0.97368158617626,0.705329864101611,0.390741865588425,51.6731185915161,0.151401140494819,0.289203376154774,1.70076969801365,0.246593474338867,0.986373897355466,34.2719599648242,6.61994687361178,5.17707477403451,0.193159273073566,-0.793095348580295,-1.11551409947071,-0.322418750890418,100,98.7117304153106,98.3463731720805
"HER44L","HER44L_2B","HER44L_2B_710",46.45,9554.07,7.41,1,29552,113059,1.58,0.0389177332189388,0.298958950636393,1.00920758188203,0.7597802917061,0.385639356442212,52.1303036467685,0.084026923995436,0.214932026640957,1.64958119212093,0.266232674975013,0.995055678893321,33.8265861187522,6.42673294474566,5.26341866226259,0.189990586758707,-0.932723026501237,-1.21661445437906,-0.28389142787782,100,98.5105122104388,98.0859551207776
"HER44L","HER44L_2B","HER44L_2B_711",46.5,9556.95,7.4,1,29688,114375,1.58,0.00786885245901639,0.305136612021858,0.978360655737705,0.698579234972678,0.354098360655738,53.5772677595628,0.0900546448087432,0.225573770491803,1.53967213114754,0.310382513661202,0.860327868852459,33.0745355191257,6.34579234972677,5.21204188481675,0.191863385233551,-0.828289023563847,-1.1651187861095,-0.336829762545651,100,98.6911475409836,98.367650273224
"HER44L","HER44L_2B","HER44L_2B_712",46.55,9559.82,7.39,1,29184,110427,1.42,0.0615791427821095,0.328723953380967,1.01424470464651,0.673748268086609,0.400264428083711,52.4790132847945,0.152136705696976,0.273483840002898,1.72964945167396,0.248127722386735,0.949043259347804,33.5343711230043,6.30461753013303,5.31901752370009,0.188004644757095,-0.717638200568241,-1.12668113002429,-0.409042929456048,100,98.6026968042236,98.1490034140201
"HER44L","HER44L_2B","HER44L_2B_713",46.6,9562.7,7.38,1,28997,107779,1.56,0.0241234377754479,0.353501145863294,1.02339045639689,0.806279516417855,0.424943634659813,50.9598344761039,0.092782452982492,0.166080590838661,1.57451822711289,0.40174802141419,0.933391477003869,34.7776468514275,6.60332717876395,5.26668540115217,0.189872742309847,-0.824543750138691,-1.0629896441268,-0.23844589398811,100,98.6240362222696,98.1415674667607
"HER44L","HER44L_2B","HER44L_2B_714",46.65,9565.57,7.37,1,28829,109269,1.59,0.0228793161829979,0.343189742744969,1.0661761341277,0.827316073177205,0.449349769834079,52.3579423258198,0.127208997977468,0.291940074495053,1.65829283694369,0.22330212594606,0.952694725860033,33.1942270909407,6.60205547776588,5.02786248960355,0.198891676546001,-0.879903334421766,-1.13355034002939,-0.253647005607624,100,98.6043617128371,98.1165746918156
"HER44L","HER44L_2B","HER44L_2B_715",46.7,9568.45,7.37,1,29942,121511,1.61,0.0444404210318407,0.325896420900165,1.05093366032705,0.755487157541293,0.421361029042638,56.8903226868349,0.102048374221264,0.185991391725852,1.34473422159311,0.258412818592555,0.960406876743669,30.0005760795319,5.86942745924237,5.11132922041503,0.19564382509464,-0.84078317936601,-1.17085464477806,-0.330071465412049,100,98.6626725152455,98.2100385973286
"HER44L","HER44L_2B","HER44L_2B_716",46.75,9571.32,7.36,1,29653,119061,1.59,0.0680323531635044,0.327563181898355,1.0003275631819,0.725678433744047,0.434231192413973,57.3915891853756,0.112547349677896,0.221735076977348,1.53282771016538,0.304885730843853,0.937334643586061,29.4966445771495,5.89865699095422,5.0005695571693,0.199977220308095,-0.795426029680363,-1.11640183023161,-0.320975800551245,100,98.9224011221139,98.4520539891316
"HER44L","HER44L_2B","HER44L_2B_717",46.8,9574.2,7.36,1,29489,117301,1.58,0.0562655049829072,0.369135812993922,1.04176434983504,0.728041534172769,0.456944101073307,55.9065992617284,0.0809882268693362,0.209716882209018,1.52087364984101,0.364873274737641,1.06733957937272,30.3953077978875,6.06900196929267,5.00828768085405,0.199669041341785,-0.67919346578608,-1.03750641172905,-0.358312945942971,100,98.8141618571027,98.2668519449962
"HER44L","HER44L_2B","HER44L_2B_718",46.85,9577.07,7.35,1,28699,109194,1.42,0.0265582358005019,0.369983698738026,1.16398336904958,0.789420664139055,0.409363151821529,53.3811381577742,0.0641060864150045,0.220708097514515,1.60539956407861,0.346172866641024,1.12460391596608,32.2490246716853,6.65695917358097,4.84440775897648,0.206423581530073,-0.757840392702543,-1.1461443932283,-0.388304000525761,100,98.8369324321849,98.4074216532044
"HER44L","HER44L_2B","HER44L_2B_719",46.9,9579.94,7.35,1,28197,103136,1.41,0.043631709587341,0.426621160409556,1.16836022339435,0.87457337883959,0.433408315234254,48.8772106732858,0.130895128762023,0.278273347812597,1.95373099596649,0.359719205708967,1.2245966490847,35.2670260626745,7.0974247595408,4.96898907103825,0.201248178594012,-0.717839793150317,-1.00746011901245,-0.289620325862132,100,98.5659711448961,98.135471610301
"HER44L","HER44L_2B","HER44L_2B_720",46.95,9582.82,7.35,1,27540,99313,1.47,0.0432974535055834,0.395718586690564,1.18916959511846,0.894142760766466,0.504465679216215,48.1890588341909,0.141975370797378,0.305096009585855,1.84567982036591,0.44304371028969,1.12774762619194,35.7949110388368,6.85005991159264,5.22548875496105,0.191369658780838,-0.815162131122909,-1.1003072043281,-0.285145073205192,100,98.3043508906186,97.7243663971484
"HER44L","HER44L_2B","HER44L_2B_721",47,9585.69,7.35,1,27157,98132,1.48,0.0703134553458607,0.413728447397383,1.39098357314637,0.981331268087882,0.49423225859047,48.4367994130355,0.0937512737944809,0.257816002934822,1.63351404231036,0.415766518566828,1.53466759059226,34.963110911833,7.04153589043329,4.96526772793054,0.201399009035267,-0.863700252196393,-1.21255654801733,-0.348856295820934,100,98.2666204703868,97.7275506460686
"HER44L","HER44L_2B","HER44L_2B_722",47.05,9588.57,7.35,1,26360,96866,1.39,0.0526500526500527,0.439782792723969,1.37922490863667,0.938409761939174,0.517209340738752,49.1658579893874,0.0588441764912353,0.265314971197324,1.81900770136064,0.281832634773811,1.64970164970165,34.4599756364462,7.18518365577189,4.79597701149425,0.208508088675854,-0.757905747908108,-1.14299600782722,-0.385090259919112,100,98.7591105238164,98.2129952718188
"HER44L","HER44L_2B","HER44L_2B_723",47.1,9591.44,7.36,1,26447,100887,1.5,0.0416307353772042,0.471815000941648,1.31731541229296,0.998146441067729,0.585803919236373,51.5091141574237,0.0961471745616383,0.271590987936999,1.55520532873413,0.330072259062119,1.39066480319565,32.4085362831683,7.04847998255474,4.59794684291942,0.217488377783215,-0.749313038487142,-1.02676420448183,-0.277451165994683,100,98.572660501353,98.0245224855531
"HER44L","HER44L_2B","HER44L_2B_724",47.15,9594.32,7.35,1,26134,97012,1.51,0.0515400156681648,0.559724570156269,1.42765843400816,1.08234032903146,0.580340576423535,50.034016410341,0.105141631963056,0.256669278027461,1.56166247474539,0.319548097142622,1.73689852801715,33.1031212633489,7.39393064775492,4.47706677819601,0.223360528118578,-0.659436123217634,-0.936346098687503,-0.27690997546987,100,98.7011916051623,98.212592256628
"HER44L","HER44L_2B","HER44L_2B_725",47.2,9597.19,7.35,1,27140,103569,1.51,0.0637256321872375,0.573530689685137,1.46762062006971,0.997402697718429,0.564840830750514,51.8379051646728,0.109106006623604,0.30511060259344,1.47727601888596,0.328283559752436,1.75438596491228,31.357838735529,6.8997479940909,4.54478029666947,0.220032638482618,-0.553343149756994,-0.939586294477677,-0.386243144720684,100,98.201199200533,97.7367745174714
"HER44L","HER44L_2B","HER44L_2B_726",47.25,9600.07,7.35,1,27360,104314,1.52,0.0718983070345304,0.560806794869337,1.408248173783,0.981651552044788,0.572310523994862,52.7244665145618,0.113120003067661,0.224322717947735,1.45234580209751,0.496577640585156,1.75527733573633,30.7542611729969,6.8581398470004,4.48434442270059,0.222998036220816,-0.559859958367597,-0.920725328942021,-0.360865370574424,100,98.4997219932128,97.97342638572
"HER44L","HER44L_2B","HER44L_2B_727",47.3,9602.94,7.35,1,27008,100822,1.61,0.0704211382436373,0.532621848406102,1.4986808434667,1.07516216698736,0.519727837178394,51.453055880661,0.0912499256114737,0.31143996350003,1.32213207434885,0.411616512269148,1.91823213187598,31.637936164726,7.21469520541152,4.38520758867198,0.228039375509436,-0.702415087490727,-1.03452886776387,-0.332113780273148,100,98.5290908730237,98.0569716926861
"HER44L","HER44L_2B","HER44L_2B_728",47.35,9605.82,7.36,1,26315,97113,1.48,0.0628134235375284,0.475734453677674,1.44161955659901,0.955587820374203,0.535458692451062,49.2848537271014,0.0741404343393778,0.322304943725351,1.56312749065522,0.283175270046235,1.84321357593731,33.4908817563045,7.61175125884279,4.39989177489177,0.227278317550117,-0.697466841704462,-1.10866262452161,-0.411195782817149,100,98.4801210960428,97.9446624035917
"HER44L","HER44L_2B","HER44L_2B_729",47.4,9608.69,7.36,1,26176,95955,1.42,0.0958782762753374,0.531499140221979,1.50174560992132,1.00776405606795,0.541920691991037,48.8833307279454,0.190714397373769,0.268876035641707,1.42149966129957,0.473138450315252,2.01135949142827,33.1697149705591,7.47121046323798,4.43967080485423,0.22524192534875,-0.639787769734923,-1.03868187028115,-0.398894100546228,100,98.1533010265229,97.5686519722787
"HER44L","HER44L_2B","HER44L_2B_730",47.45,9611.56,7.36,1,26496,99316,1.5,0.0825647428410327,0.510491763663458,1.5616819042249,1.05421080188489,0.549760360868339,50.2859559386202,0.0926336139192074,0.320190100285956,1.5214064199122,0.399734181803536,2.01478110274276,31.6877441701236,7.13580893310242,4.440666008184,0.225191446093229,-0.725173207279354,-1.11814415958536,-0.392970952306002,100,97.7042973941762,97.2169640339925
"HER44L","HER44L_2B","HER44L_2B_731",47.5,9614.44,7.36,1,25592,95927,1.59,0.0875665870922681,0.499338038299957,1.59704775506375,1.10396447298467,0.553545925547552,52.4158995903135,0.148029230560739,0.281464029939433,1.24573894732453,0.278336651828995,1.83889832893763,30.6764518852878,7.08038404203196,4.33259717314488,0.230808441227444,-0.793379748190491,-1.16262875288962,-0.36924900469913,100,98.4477779978525,97.8066654852127
"HER44L","HER44L_2B","HER44L_2B_732",47.55,9617.31,7.36,1,24321,93515,1.51,0.0727156071218521,0.457680586002246,1.47035234989039,0.949580281238304,0.512217291343635,53.2738063412287,0.0481206223600492,0.22670159867401,1.26396834732396,0.367855424263487,2.44880500454473,29.9438592739133,7.28332353098433,4.11129055938922,0.243232626240983,-0.729848547410373,-1.16708581451887,-0.437237267108502,100,98.7210607923862,98.3189862588889
"HER44L","HER44L_2B","HER44L_2B_733",47.6,9620.19,7.36,1,24431,94894,1.51,0.0305604147785951,0.446814340211183,1.71770607203827,1.08647543574936,0.621746369633486,52.5712900710266,0.0969502813665774,0.247644740447236,1.20450186523911,0.34670263662613,2.28781587877,30.080932408793,7.39351276160769,4.06855758266819,0.245787353301804,-0.888551028785002,-1.34660183856885,-0.458050809783848,100,98.7417539570468,98.1326532762872
"HER44L","HER44L_2B","HER44L_2B_734",47.65,9623.06,7.35,1,23962,90752,1.51,0.0870504231311707,0.505773977433004,1.77516748942172,0.988407968970381,0.582907263751763,49.8512429478138,0.128922778561354,0.343794076163611,1.2804125528914,0.504672073342736,2.39002997179126,31.4549541607898,7.94252468265162,3.96032186459489,0.252504729208996,-0.670005651998251,-1.25556017311643,-0.585554521118178,100,98.5124294781382,97.8358603667137
"HER44L","HER44L_2B","HER44L_2B_735",47.7,9625.94,7.35,1,23562,88426,1.69,0.0938637957161921,0.642345011648158,2.14642752131726,0.895664171171375,0.395811186755027,48.3930065817746,0.125528690656594,0.182073145907312,1.04381064392826,0.349444733449438,3.06470947458892,31.8899418723,8.1491868907335,3.91326672217596,0.255540976630377,-0.332439973093275,-1.20643456044872,-0.873994587355447,100,97.8128604709022,97.3718137199466
"HER44L","HER44L_2B","HER44L_2B_736",47.75,9628.81,7.35,1,23986,94214,1.68,0.078544589976012,0.558303436856518,1.99333432398582,0.815165474345639,0.593330078332307,53.8444392553124,0.0594391491710362,0.0721761097076867,1.04443076400535,0.327976733818753,2.51979535950071,29.0742352516611,7.21548814401257,4.02942041776993,0.24817464953271,-0.378488520409962,-1.2726614470305,-0.894172926620536,100,98.6244082620417,98.1966586706859
"HER44L","HER44L_2B","HER44L_2B_737",47.8,9631.69,7.35,1,24129,98093,1.65,0.0988857512768495,0.533167504307137,2.51801861498782,1.06633500861427,0.672830884976502,53.2617006310338,0.136605058464926,0.145780025078242,0.978663105420366,0.563750726351524,2.61996268846911,27.8633541639057,7.29409845758617,3.81998602375961,0.261781062490853,-0.693147180559945,-1.5523919655571,-0.859244784997155,100,98.1741816439501,97.7531526204724
"HER44L","HER44L_2B","HER44L_2B_738",47.85,9634.56,7.35,1,24519,99936,1.69,0.122078130003202,0.643411783541467,2.09934357989113,0.888568683957733,0.708453410182517,55.1773134806276,0.0410262568043548,0.174111431316042,0.892571245597182,0.292186999679795,2.62367915465898,26.5619996797951,7.21962055715658,3.67914067914068,0.271802599359578,-0.322827018754551,-1.18259506471862,-0.859768045964072,100,98.0067243035543,97.4443643932117
"HER44L","HER44L_2B","HER44L_2B_739",47.9,9637.44,7.36,1,23147,89114,1.59,0.107727180914334,0.628408555333618,2.86486971744058,0.999842897861167,0.552101802185964,49.2290773615818,0.136903292411967,0.15597998069888,0.933635567924232,0.337769598491819,3.14204277666809,30.8077294252306,7.73391386314159,3.98345908299478,0.251038100094704,-0.464407643741614,-1.51708763351229,-1.05267998977067,100,98.1158964921337,97.6300020198846
"HER44L","HER44L_2B","HER44L_2B_740",47.95,9640.31,7.36,1,22506,83987,1.54,0.14168859466346,0.521509281198281,2.58373319680427,1.08826365985212,0.577470322788051,47.2406443854406,0.172645766606737,0.183361710740948,0.995392144022289,0.414349839856168,2.88377963256218,32.3907271363425,8.35248312238799,3.87797576621525,0.257866490222026,-0.735611661077704,-1.60026353615806,-0.864651875080355,100,98.004453070118,97.5460487932656
"HER44L","HER44L_2B","HER44L_2B_741",48,9643.19,7.36,1,23267,90740,1.48,0.130041877892881,0.556535155389024,2.40357064139299,1.54286973771214,0.768128719418118,49.6881199030196,0.265594004849019,0.20167511571523,1.11307031077805,0.404452281243112,2.34957020057307,30.8640070531188,7.64602160017633,4.03660997405592,0.247732628722417,-1.01966908632799,-1.46298033692627,-0.443311250598279,100,98.352435530086,97.9336566012784
"HER44L","HER44L_2B","HER44L_2B_742",48.05,9646.06,7.36,1,23305,89232,1.65,0.132239555316478,0.533440918056303,2.35789851174467,1.53196162811547,0.64550833781603,47.9032185762955,0.141204948897257,0.081809216424601,1.16774251389636,0.299220010758472,2.67953200645508,32.1162811547427,7.96575219652143,4.03179516038267,0.248028473724614,-1.05495598249253,-1.48617771962618,-0.431221737133651,100,98.0197686928456,97.5558095750403
"HER44L","HER44L_2B","HER44L_2B_743",48.1,9648.93,7.37,1,22442,81215,1.57,0.160068952779659,0.510989349258142,2.48722526626855,0.959182417041187,0.582404728190605,42.8787785507603,0.144062057501693,0.0837283753001293,1.35073570153297,0.517145847441975,3.3589854090993,35.6288862894785,9.06236532660223,3.93152173913043,0.254354437379043,-0.62973252564005,-1.58257427016455,-0.952841744524502,100,98.1382749492089,97.7245582712553
"HER44L","HER44L_2B","HER44L_2B_744",48.15,9651.8,7.37,1,23654,87407,1.49,0.101822508494743,0.429027423432906,2.56157973617674,1.08000503392177,0.633816513551546,46.2205544178384,0.102966581623897,0.128136190465295,1.41750660702232,0.336357499971398,2.94370016131431,33.2673584495521,8.49703113022984,3.91517436380773,0.255416466056813,-0.92320014017509,-1.78685859062834,-0.863658450453254,100,98.2003729678401,97.7198622535953
"HER44L","HER44L_2B","HER44L_2B_745",48.2,9654.67,7.37,1,23663,86540,1.52,0.116709036283799,0.568523226253756,2.39542408134967,1.74254679916801,0.633233186965565,46.4247746706725,0.119020106309221,0.342038363762422,1.58654957245205,0.384793159232725,2.60573145366305,33.3764733071412,7.77790617055697,4.2911900163423,0.233035590638416,-1.12006083207559,-1.43827339594347,-0.318212563867878,100,98.5948694245436,98.073723133811
"HER44L","HER44L_2B","HER44L_2B_746",48.25,9657.54,7.37,1,22931,81545,1.47,0.132442209822797,0.66711631614446,2.29566497026182,0.849837513029616,0.508921454411675,44.2442822981176,0.153289594702312,0.16310012876326,1.56723281623643,0.378931878104114,2.31283340486848,35.7029860813048,8.92635967870501,3.9997252369831,0.250017173868242,-0.242080752333961,-1.23581341018159,-0.993732657847634,100,98.3726776626403,97.9029983444724
"HER44L","HER44L_2B","HER44L_2B_747",48.3,9660.41,7.37,1,22557,82901,1.56,0.0916756130806625,0.650173098032593,2.1338705202591,0.914343614672923,0.548847420417124,46.098358282771,0.104944451816022,0.221951484300551,1.45354097055524,0.424602839531489,2.5657109081917,33.3928420646313,8.81654021061266,3.78752223286359,0.264024852797746,-0.340967814733375,-1.18845412325079,-0.847486308517414,100,97.9035234798133,97.4174014788724
"HER44L","HER44L_2B","HER44L_2B_748",48.35,9663.28,7.38,1,22260,81095,1.49,0.0937172452062396,0.652321351501326,2.62161662247981,0.790430976015784,0.430359454960232,44.8400024662433,0.125778408039953,0.2367593563105,1.40945804303595,0.493248658980208,3.10623342992786,33.4558234169801,8.46168074480548,3.95380355581463,0.252921012863514,-0.192041025062371,-1.39100912704359,-1.19896810198122,100,97.183550157223,96.7174301744867
"HER44L","HER44L_2B","HER44L_2B_749",48.4,9666.16,7.38,1,22248,82399,1.44,0.111651840434957,0.719668928020971,2.7075571305477,1.24273352831952,0.640784475539752,45.6449714195561,0.175973009381182,0.156555298001189,1.33860847825823,0.359227660529861,3.37261374531244,33.2370538477409,8.14815713782934,4.07908847184987,0.245152809727243,-0.546277406601728,-1.32501079543481,-0.778733388833079,100,98.2936686124832,97.8555564994721
"HER44L","HER44L_2B","HER44L_2B_750",48.45,9669.03,7.39,1,21825,79823,1.47,0.137804893326485,0.593813813061398,2.69471205041154,0.752915826265613,0.593813813061398,43.6127431943174,0.12527717575135,0.137804893326485,1.34672963932701,0.663969031482154,3.33487841850093,34.5339062676171,8.85960186913546,3.897907239819,0.256547921352391,-0.237387612840131,-1.51248080757265,-1.27509319473252,100,97.9617403505255,97.3879708855844
"HER44L","HER44L_2B","HER44L_2B_751",48.5,9671.9,7.39,1,22780,82915,1.51,0.106132786588675,0.570463727914129,2.15763130917204,0.83700174877887,0.519809443405898,44.8000964843514,0.164023397455225,0.127841765663631,1.31339323403485,0.317192305372972,2.82819755170958,34.7994934571549,8.75233673038654,3.97602315006201,0.251507589935538,-0.383376572014872,-1.33031669501679,-0.946940123001915,100,97.8327202556835,97.2936139419888
"HER44L","HER44L_2B","HER44L_2B_752",48.55,9674.77,7.4,1,23739,89687,1.41,0.110383890641899,0.448225495333772,2.20879280163234,0.864116315631028,0.539654576471506,47.6457011607033,0.0769342268110206,0.209617893340172,1.31345679975916,0.454915428099948,2.73395252377714,32.516418209997,7.82499135883684,4.15545739526931,0.240647395672599,-0.656410940734326,-1.59490495807953,-0.938494017345204,100,97.5392197308417,96.9471606810352
"HER44L","HER44L_2B","HER44L_2B_753",48.6,9677.64,7.4,1,23822,87781,1.55,0.113919868764311,0.486437839623609,2.07334161151046,0.872626194734624,0.541119376630478,46.4576616807737,0.0877182989485196,0.0991102858249507,1.33514086191773,0.326950023353573,2.70217928708946,34.208997391235,8.14413141796061,4.20044761505106,0.238069865796397,-0.584398156511967,-1.44980776684222,-0.86540961033025,100,97.906152812112,97.4493341383671
"HER44L","HER44L_2B","HER44L_2B_754",48.65,9680.51,7.4,1,24119,89411,1.47,0.0592768227622999,0.490991041370749,2.00087237588216,0.968560915323618,0.511122792497567,47.3621813870776,0.0659874064712396,0.187896343850309,1.53224994687455,0.34895035286486,2.74351030633815,33.6222612430238,7.81223786782387,4.30379384395132,0.232353136850509,-0.679385495487264,-1.40491267043355,-0.725527174946284,100,98.2149847334221,97.7060988021608
"HER44L","HER44L_2B","HER44L_2B_755",48.7,9683.38,7.41,1,24506,92540,1.44,0.0745623514156041,0.512210935811541,1.96995893667603,1.29781716014696,0.716446941862978,48.7454073913983,0.133996109790361,0.221525826669548,1.30754268424465,0.33931272963043,2.38815647287659,32.1655500324184,7.67127728549816,4.19298492745457,0.23849358328294,-0.929702500384907,-1.34703145298359,-0.41732895259868,100,97.977090987681,97.5437648584396
"HER44L","HER44L_2B","HER44L_2B_756",48.75,9686.26,7.41,1,24716,95280,1.54,0.118597816960537,0.535264483627204,2.14840470193115,1.48194794290512,0.693744752308984,50.1574307304786,0.0839630562552477,0.115449202350966,1.39273719563392,0.411418975650714,2.30268681780017,30.7808564231738,7.58186397984887,4.05980066445183,0.246317512274959,-1.01835169233482,-1.38971985994292,-0.371368167608102,100,98.3249370277078,97.8043660789253
"HER44L","HER44L_2B","HER44L_2B_757",48.8,9689.13,7.4,1,24858,97720,1.76,0.0808432255423659,0.480966025378633,1.98117069177241,1.23516168645108,0.667212443716742,50.8391322144904,0.0992632009823987,0.133033155955792,1.38354482194024,0.359189521080639,2.14081047891936,30.7930822758903,7.40892345476873,4.15621546961326,0.240603502708451,-0.943160526393427,-1.41564657313242,-0.472486046738991,100,98.1723291035612,97.6023331968891
