"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Si","Ca","Ti","Mn","Fe","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2B","HER44L_2B_728",47.35,9605.82,7.36,1,26315,97113,1.48,-0.873842422431182,-2.88443509147232,0.233372069819591,-0.177460737703578,-0.755819434764049,3.76452856580537,-2.72111003536902,-1.26217649060916,0.314238026078357,-1.39116861080027,0.478959925543296,3.37819482686329,1.89671940903968,4.39989177489177,0.227278317550117,-0.697466841704462,-1.10866262452161,-0.411195782817149
"HER44L","HER44L_2B","HER44L_2B_729",47.4,9608.69,7.36,1,26176,95955,1.42,-0.906108716876397,-2.60987881392685,0.131308010764793,-0.267246219803524,-0.886728265326734,3.61344388994838,-1.92754254947112,-1.58565024538056,0.076431400538959,-1.02218088812915,0.423314975348413,3.22565479580022,1.73518262651356,4.43967080485423,0.22524192534875,-0.639787769734923,-1.03868187028115,-0.398894100546228
"HER44L","HER44L_2B","HER44L_2B_730",47.45,9611.56,7.36,1,26496,99316,1.5,-0.885264106905223,-2.69690494668711,0.23155414625946,-0.161106689602717,-0.811296752061723,3.70289207963231,-2.58314606133045,-1.35055445169886,0.205443002255774,-1.12929354919927,0.486156405391461,3.24110798614514,1.75041293780121,4.440666008184,0.225191446093229,-0.725173207279354,-1.11814415958536,-0.392970952306002
"HER44L","HER44L_2B","HER44L_2B_731",47.5,9614.44,7.36,1,25592,95927,1.59,-0.891708782301464,-2.62284362971308,0.269486992668413,-0.0994706990972882,-0.788851396861757,3.7599075529571,-2.10265025594349,-1.4633760653237,0.021243048307176,-1.47450790569254,0.410411083163996,3.22420699484875,1.7581530629879,4.33259717314488,0.230808441227444,-0.793379748190491,-1.16262875288962,-0.36924900469913
"HER44L","HER44L_2B","HER44L_2B_732",47.55,9617.31,7.36,1,24321,93515,1.51,-0.878165624454292,-2.70551603878505,0.28731347511098,-0.149525307868404,-0.765836439480372,3.87654924543386,-3.11098114689321,-1.57833037767288,0.136186320596078,-1.09607812635095,0.797121139071187,3.30044438289279,1.88681849840027,4.11129055938922,0.243232626240983,-0.729848547410373,-1.16708581451887,-0.437237267108502
"HER44L","HER44L_2B","HER44L_2B_733",47.6,9620.19,7.36,1,24431,94894,1.51,-0.919096819505403,-3.56998860676766,0.425762614191194,-0.0319320423883115,-0.589369971023721,3.84634978342768,-2.43858649527656,-1.50735418340421,0.0711001835099235,-1.17209333396929,0.712217692624006,3.28808611175989,1.88490506682247,4.06855758266819,0.245787353301804,-0.888551028785002,-1.34660183856885,-0.458050809783848
"HER44L","HER44L_2B","HER44L_2B_734",47.65,9623.06,7.35,1,23962,90752,1.51,-0.96268762892207,-2.71188748373133,0.291316804661363,-0.293744050103011,-0.821037111859043,3.62586701951257,-2.32322949393955,-1.34771092786506,-0.035155965886546,-0.964863908344665,0.588568328129295,3.16539301234867,1.78917140599937,3.96032186459489,0.252504729208996,-0.670005651998251,-1.25556017311643,-0.585554521118178
"HER44L","HER44L_2B","HER44L_2B_735",47.7,9625.94,7.35,1,23562,88426,1.69,-0.650800869156157,-2.56386450443917,0.554401407529798,-0.31885808164764,-1.13389507981662,3.66944851350954,-2.27618243198739,-1.9070849680501,-0.165969231640804,-1.2581090058033,0.910391546216178,3.25239595364372,1.88812675164195,3.91326672217596,0.255540976630377,-0.332439973093275,-1.20643456044872,-0.873994587355447
"HER44L","HER44L_2B","HER44L_2B_736",47.75,9628.81,7.35,1,23986,94214,1.68,-0.629121157585518,-2.57883359259057,0.642173293286585,-0.251230736621237,-0.568384922397686,3.93795102443386,-2.85327043829233,-2.66221520152962,-0.00368006495479162,-1.15974940864769,0.876431010341861,3.32172107915757,1.92820911539958,4.02942041776993,0.24817464953271,-0.378488520409962,-1.2726614470305,-0.894172926620536
"HER44L","HER44L_2B","HER44L_2B_737",47.8,9631.69,7.35,1,24129,98093,1.65,-0.890342703342162,-2.56686690899263,0.660543818325406,-0.198150176792667,-0.658080547811518,3.71190336424753,-2.24655960922477,-2.1820210880872,-0.283859978692912,-0.83466970091592,0.700215819602685,3.06401565471876,1.72387205696541,3.81998602375961,0.261781062490853,-0.693147180559945,-1.5523919655571,-0.859244784997155
"HER44L","HER44L_2B","HER44L_2B_738",47.85,9634.56,7.35,1,24519,99936,1.69,-0.572356384149588,-2.22787075488152,0.609161209566692,-0.249957874740037,-0.476199583721814,3.87762997980793,-3.30238549197057,-1.87526913633043,-0.245468529377442,-1.35988250123687,0.832018869612932,3.14657924593221,1.84400095148852,3.67914067914068,0.271802599359578,-0.322827018754551,-1.18259506471862,-0.859768045964072
"HER44L","HER44L_2B","HER44L_2B_739",47.9,9637.44,7.36,1,23147,89114,1.59,-0.717849593796101,-2.47285952081541,0.797845537273688,-0.254104366738788,-0.847061325276107,3.64143828920214,-2.23538614394638,-2.10592807670949,-0.322536857151954,-1.33714348194393,0.890161275941312,3.17273308039418,1.79069118356685,3.98345908299478,0.251038100094704,-0.464407643741614,-1.51708763351229,-1.05267998977067
"HER44L","HER44L_2B","HER44L_2B_740",47.95,9640.31,7.36,1,22506,83987,1.54,-0.963222741826481,-2.26023041211961,0.63522101497664,-0.228798089626131,-0.861513531001158,3.54080479880026,-2.06411553319332,-2.00429703798241,-0.317898084412177,-1.19265023269922,0.745039565914873,3.16343390401837,1.80822637915037,3.87797576621525,0.257866490222026,-0.735611661077704,-1.60026353615806,-0.864651875080355
"HER44L","HER44L_2B","HER44L_2B_741",48,9643.19,7.36,1,23267,90740,1.48,-0.964559366160866,-2.4119725423368,0.496901130944684,0.0538455108886752,-0.642876932685959,3.52527537925008,-1.70215830929165,-1.97616027783935,-0.27240081642786,-1.2830130972794,0.474188683023019,3.04911372246422,1.65381691545122,4.03660997405592,0.247732628722417,-1.01966908632799,-1.46298033692627,-0.443311250598279
"HER44L","HER44L_2B","HER44L_2B_742",48.05,9646.06,7.36,1,23305,89232,1.65,-0.866484232392829,-2.25487723016964,0.618070022835311,0.187104374901325,-0.676158456773071,3.62903017945459,-2.18981363682258,-2.729935630077,-0.084144268280398,-1.44301374277031,0.745884391789352,3.22922208565695,1.83511614264831,4.03179516038267,0.248028473724614,-1.05495598249253,-1.48617771962618,-0.431221737133651
"HER44L","HER44L_2B","HER44L_2B_743",48.1,9648.93,7.37,1,22442,81215,1.57,-0.964161651318443,-2.11964958837855,0.616500805823915,-0.335552991896069,-0.83363958988463,3.4632438870683,-2.22416228711404,-2.76074040698245,0.00639871048976946,-0.952214077897325,0.916843609128632,3.2780294204819,1.909104160479,3.93152173913043,0.254354437379043,-0.62973252564005,-1.58257427016455,-0.952841744524502
