"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","Fe a*2"
"HER44L","HER44L_2B","HER44L_2B_188",20.35,8563.1,6.88,1,24045,94666,1.53,32,33,122,8,148,52,107,502,2001,1187,68,47,626,50144,142,25,172,196,0,0,678,373,2373,0,924,0,8,0,0,57,22,0,0,90,0,162,92,0,27444,6831,48
"HER44L","HER44L_2B","HER44L_2B_189",20.4,8565.42,6.88,1,24394,96229,1.55,0,47,79,0,157,53,109,539,2095,976,74,72,528,51203,153,86,160,125,0,87,832,524,2797,0,544,0,0,0,11,0,0,78,0,53,0,56,150,0,27770,6871,103
"HER44L","HER44L_2B","HER44L_2B_190",20.45,8567.74,6.88,1,24419,96485,1.47,12,34,58,0,134,20,98,470,2009,1080,41,42,581,51649,136,72,238,171,34,153,939,465,2151,0,609,0,0,0,0,0,0,34,0,33,9,62,132,0,28316,6703,72
"HER44L","HER44L_2B","HER44L_2B_191",20.5,8570.06,6.89,1,23626,90088,1.53,53,50,98,0,137,76,111,619,2181,866,63,37,538,45842,39,200,151,185,0,134,681,274,2204,0,604,0,0,0,36,62,132,54,0,0,0,0,134,122,27621,6784,9
"HER44L","HER44L_2B","HER44L_2B_192",20.55,8572.38,6.89,1,23802,90868,1.51,22,57,92,14,124,71,119,473,2330,913,72,63,653,45226,268,122,75,122,0,25,753,352,2482,0,487,0,0,0,23,0,71,35,79,120,0,94,57,60,28219,7195,100
"HER44L","HER44L_2B","HER44L_2B_193",20.6,8574.7,6.89,1,23629,88540,1.43,0,6,107,9,119,74,109,473,1994,811,70,44,428,42432,192,89,104,115,0,20,559,557,2695,91,913,0,14,0,44,0,0,0,0,120,85,213,150,0,28643,7260,21
"HER44L","HER44L_2B","HER44L_2B_194",20.65,8577.02,6.89,1,24527,95874,1.49,14,21,88,12,125,45,112,426,2189,1016,117,26,667,49629,182,68,181,159,0,13,747,437,2193,0,959,0,5,0,0,0,0,115,61,107,62,216,108,0,28832,6942,121
"HER44L","HER44L_2B","HER44L_2B_195",20.7,8579.35,6.89,1,23720,87980,1.67,0,11,91,16,122,74,167,618,2036,937,67,111,483,42040,66,38,157,70,0,164,775,487,2436,0,924,0,9,0,11,121,0,0,0,0,0,20,69,59,28698,7103,29
"HER44L","HER44L_2B","HER44L_2B_196",20.75,8581.67,6.89,1,24308,93840,1.52,23,26,97,0,130,47,102,502,2317,1020,41,75,514,46909,165,106,73,130,0,79,810,454,2324,0,640,0,0,0,5,41,30,69,0,52,36,214,127,119,29336,7227,180
"HER44L","HER44L_2B","HER44L_2B_197",20.8,8583.99,6.88,1,24172,92949,1.6,0,42,83,12,122,68,95,489,1899,843,99,21,516,46680,136,80,44,153,0,92,788,285,2305,0,694,0,0,10,0,23,95,0,0,0,100,176,49,147,29670,7133,182
"HER44L","HER44L_2B","HER44L_2B_198",20.85,8586.31,6.88,1,24715,95432,1.46,0,39,101,0,159,45,114,432,2103,930,79,0,548,48431,33,141,228,220,0,0,854,230,2157,0,1413,0,0,0,28,51,29,0,75,23,0,99,0,0,29575,7295,16
"HER44L","HER44L_2B","HER44L_2B_199",20.9,8588.63,6.88,1,24964,97675,1.64,25,41,88,0,141,53,122,577,2113,1024,102,11,585,50897,158,95,128,182,0,73,807,294,2397,0,586,0,0,0,0,155,89,15,0,0,0,45,43,15,29707,7107,0
"HER44L","HER44L_2B","HER44L_2B_200",20.95,8590.95,6.87,1,24793,96738,1.44,13,39,119,18,148,57,120,549,1959,1319,45,53,587,49569,9,93,127,143,0,42,933,428,2492,0,857,0,0,0,0,49,51,0,0,69,0,183,22,39,29496,7110,104
"HER44L","HER44L_2B","HER44L_2B_201",21,8593.27,6.86,1,24583,97068,1.62,0,0,109,13,147,89,104,585,2284,1104,91,25,667,50625,77,48,152,123,0,107,827,375,2424,0,748,0,12,0,56,8,6,91,19,24,0,161,164,58,28537,7208,0
"HER44L","HER44L_2B","HER44L_2B_202",21.05,8595.59,6.85,1,24624,96211,1.58,0,53,101,0,161,61,111,468,2309,1406,59,70,670,49341,70,99,210,185,0,67,799,349,2601,0,695,0,0,0,0,46,79,51,82,24,9,80,51,58,28432,7414,229
"HER44L","HER44L_2B","HER44L_2B_203",21.1,8597.91,6.85,1,24313,96472,1.51,0,60,98,0,148,65,112,580,2197,941,94,50,661,50703,99,114,198,193,0,109,839,278,2382,0,769,0,0,0,12,86,101,0,0,0,0,134,66,109,28048,7226,38
"HER44L","HER44L_2B","HER44L_2B_204",21.15,8600.23,6.85,1,23726,91095,1.63,19,34,118,0,169,49,120,616,2192,1080,63,40,497,46542,0,77,136,75,0,30,794,478,2452,0,614,0,0,0,26,34,21,4,0,27,89,199,247,0,27497,6756,0
"HER44L","HER44L_2B","HER44L_2B_205",21.2,8602.55,6.86,1,23509,90855,1.59,23,28,106,0,168,43,111,591,1974,1019,48,74,487,46653,42,84,114,165,49,0,836,493,2451,0,699,0,0,0,17,22,28,69,51,311,0,13,10,79,27077,6920,160
"HER44L","HER44L_2B","HER44L_2B_206",21.25,8604.87,6.85,1,22892,90808,1.48,42,56,148,12,196,45,127,439,1831,1277,105,18,632,47501,150,104,138,235,0,0,739,245,2083,0,722,0,0,0,0,22,63,55,14,151,0,117,79,0,26394,7068,0
"HER44L","HER44L_2B","HER44L_2B_207",21.3,8607.2,6.85,1,22721,86075,1.48,39,47,129,0,167,25,121,571,1899,745,64,30,483,42000,148,36,135,152,0,0,807,307,2311,0,737,0,0,0,17,38,0,0,47,0,0,84,27,45,27666,7198,80
"HER44L","HER44L_2B","HER44L_2B_208",21.35,8609.52,6.85,1,23390,88834,1.5,16,26,131,8,142,29,110,493,1880,807,75,37,482,43774,156,82,179,165,0,66,654,452,2391,0,684,0,0,0,0,33,44,31,9,0,145,77,0,10,28528,7118,95
"HER44L","HER44L_2B","HER44L_2B_209",21.4,8611.84,6.84,1,24645,96076,1.57,23,49,97,30,201,47,124,567,2131,837,113,22,467,49581,0,90,108,201,0,74,823,405,2216,0,778,0,0,0,47,85,147,0,0,40,218,72,186,0,29259,7038,0
"HER44L","HER44L_2B","HER44L_2B_210",21.45,8614.16,6.83,1,24014,94315,1.51,0,20,86,18,143,60,120,499,1853,1015,104,32,511,49156,101,81,163,186,0,9,1021,396,2074,0,700,0,0,0,0,0,104,0,0,0,0,11,0,87,28965,6800,7
"HER44L","HER44L_2B","HER44L_2B_211",21.5,8616.48,6.82,1,24942,101388,1.49,42,64,86,0,154,66,87,515,1808,1178,136,13,590,56803,97,28,159,231,0,140,855,299,2386,0,583,0,0,0,0,44,0,0,0,5,98,112,117,99,27832,6761,89
"HER44L","HER44L_2B","HER44L_2B_212",21.55,8618.8,6.82,1,23179,90670,1.68,0,16,98,12,171,51,107,529,2113,1024,123,21,530,48423,0,61,195,205,0,52,836,329,1931,0,615,0,0,0,20,51,41,60,27,22,0,111,18,0,26479,6399,116
"HER44L","HER44L_2B","HER44L_2B_213",21.6,8621.12,6.83,1,20948,75854,1.38,36,25,79,0,100,50,86,359,1710,681,48,15,420,34715,0,108,152,162,0,53,778,236,2002,0,873,0,0,0,0,0,9,0,5,0,0,109,43,0,26430,6570,0
"HER44L","HER44L_2B","HER44L_2B_214",21.65,8623.44,6.84,1,22238,83430,1.35,14,34,71,5,112,46,117,383,1615,805,84,44,381,41635,81,57,231,93,0,31,675,518,2170,0,558,0,0,0,29,0,0,9,14,20,15,126,39,0,26549,6869,61
"HER44L","HER44L_2B","HER44L_2B_215",21.7,8625.76,6.83,1,22051,82381,1.52,0,20,76,0,130,23,84,414,1899,734,67,23,449,40512,46,112,108,114,0,81,740,328,2546,0,695,0,0,0,20,0,0,0,0,5,0,0,0,0,26440,6715,134
"HER44L","HER44L_2B","HER44L_2B_216",21.75,8628.08,6.83,1,23625,92388,1.63,53,80,137,18,157,56,85,489,2256,842,96,46,580,48872,0,59,169,173,0,16,638,500,2355,0,919,0,0,0,0,0,30,0,84,0,0,38,178,13,26678,6771,52
"HER44L","HER44L_2B","HER44L_2B_217",21.8,8630.4,6.83,1,24611,99073,1.82,17,40,145,5,188,49,89,548,2173,1000,108,13,799,54372,0,58,226,224,0,129,645,407,2611,0,911,0,0,0,0,0,0,28,0,38,0,46,0,64,27172,6968,72
"HER44L","HER44L_2B","HER44L_2B_218",21.85,8632.72,6.84,1,24962,101613,1.44,15,33,110,12,148,73,124,601,2197,1165,115,67,816,57254,89,102,158,214,0,125,810,327,2309,0,727,0,0,0,14,31,0,75,0,157,0,208,0,9,26870,6658,37
"HER44L","HER44L_2B","HER44L_2B_219",21.9,8635.05,6.84,1,24340,101004,1.66,7,43,145,0,188,61,139,599,2464,1055,146,28,757,57613,122,102,135,229,287,22,558,436,2431,0,651,0,0,0,7,26,33,100,0,18,0,0,0,0,25999,6603,14
"HER44L","HER44L_2B","HER44L_2B_220",21.95,8637.37,6.85,1,23487,95465,1.78,0,45,165,10,181,62,102,659,2692,993,83,26,701,52992,0,122,85,105,33,0,505,451,2669,0,533,0,0,0,0,0,0,0,0,43,0,0,0,0,25405,6803,121
"HER44L","HER44L_2B","HER44L_2B_221",22,8639.69,6.85,1,24874,108407,1.67,9,34,144,0,176,72,131,624,2803,1722,118,69,948,65609,0,73,113,119,0,0,554,223,2596,0,596,0,0,8,32,33,0,10,0,23,0,48,223,0,24482,6815,147
"HER44L","HER44L_2B","HER44L_2B_222",22.05,8642.01,6.85,1,22018,87246,1.47,0,42,186,8,120,36,126,595,2655,773,42,43,615,45253,0,45,116,109,0,0,557,309,2793,0,658,0,0,0,10,0,72,33,0,0,0,108,58,113,24913,6858,0
"HER44L","HER44L_2B","HER44L_2B_223",22.1,8644.33,6.85,1,20936,77898,1.53,0,7,172,0,125,37,112,622,2249,612,46,20,411,36292,0,92,218,290,0,49,576,251,2321,0,542,0,0,12,0,108,104,43,0,0,0,59,148,32,25610,6738,0
"HER44L","HER44L_2B","HER44L_2B_224",22.15,8646.65,6.85,1,21365,81835,1.47,32,29,190,15,112,51,124,597,2384,649,50,0,436,39451,110,95,94,225,0,8,640,358,2627,0,554,0,0,0,21,34,84,0,0,0,0,52,150,149,25596,6918,15
"HER44L","HER44L_2B","HER44L_2B_225",22.2,8648.97,6.84,1,21339,81735,1.44,0,46,192,5,142,35,125,604,2483,878,24,34,465,40267,132,110,172,161,0,0,627,195,2476,0,651,0,0,0,14,131,134,0,0,0,0,15,0,0,24895,6722,36
"HER44L","HER44L_2B","HER44L_2B_226",22.25,8651.29,6.84,1,21151,82852,1.42,7,46,222,0,114,56,113,646,2779,829,62,29,655,40851,104,119,123,112,0,0,665,442,2390,0,743,0,0,0,0,0,32,0,17,105,0,140,258,0,24520,6673,0
"HER44L","HER44L_2B","HER44L_2B_227",22.3,8653.61,6.85,1,20050,75735,1.65,42,32,185,17,166,32,132,515,2027,1312,52,0,518,36299,10,18,122,209,0,23,448,255,2373,0,640,0,0,0,12,0,0,0,0,0,0,0,72,77,23525,6622,69
"HER44L","HER44L_2B","HER44L_2B_228",22.35,8655.93,6.85,1,20835,81036,1.58,33,25,201,8,139,39,132,621,2776,608,39,23,467,41521,0,210,98,167,0,131,400,318,2587,0,428,0,0,0,0,0,30,42,0,0,6,170,18,0,23538,6261,97
"HER44L","HER44L_2B","HER44L_2B_229",22.4,8658.25,6.85,1,20590,80128,1.49,0,44,200,17,135,35,115,694,2694,736,41,34,495,39533,0,115,171,64,106,64,561,349,2491,0,661,0,0,0,17,62,67,0,0,0,0,0,66,0,24065,6496,18
"HER44L","HER44L_2B","HER44L_2B_230",22.45,8660.57,6.85,1,20898,80426,1.59,0,36,148,0,125,34,113,464,2345,1130,68,11,434,38630,20,70,38,154,0,90,474,330,2462,0,706,0,0,0,0,65,67,69,0,0,0,47,0,0,25341,6955,207
"HER44L","HER44L_2B","HER44L_2B_231",22.5,8662.9,6.86,1,21806,79114,1.8,6,50,178,16,128,33,101,498,2161,691,28,0,440,36020,0,74,27,15,51,137,523,397,2719,0,900,0,0,0,0,81,155,26,0,0,0,0,99,71,26262,7227,115
"HER44L","HER44L_2B","HER44L_2B_232",22.55,8665.22,6.86,1,22546,85333,1.65,27,47,136,19,108,43,137,726,2445,838,49,7,460,40949,0,72,223,82,14,76,560,340,2616,0,683,0,0,0,0,0,25,0,0,0,0,28,140,0,27469,7014,0
"HER44L","HER44L_2B","HER44L_2B_233",22.6,8667.54,6.87,1,24307,97312,1.5,21,33,131,5,164,34,105,537,2606,813,91,17,566,51456,36,67,233,231,0,7,858,356,2640,0,557,0,0,0,0,0,17,71,30,81,0,42,89,56,28061,7301,88
"HER44L","HER44L_2B","HER44L_2B_234",22.65,8669.86,6.88,1,25052,103828,1.67,56,65,133,25,161,49,132,507,2085,784,57,18,557,59290,107,85,146,78,0,0,853,428,2461,0,541,0,0,0,0,39,40,56,43,22,0,111,0,24,28162,6713,138
"HER44L","HER44L_2B","HER44L_2B_235",22.7,8672.18,6.88,1,24552,98839,1.48,14,53,126,24,170,56,127,701,2504,746,96,15,537,54434,0,66,113,131,0,48,626,372,2339,0,691,0,0,0,0,40,0,23,0,25,0,29,55,0,27838,6840,226
"HER44L","HER44L_2B","HER44L_2B_236",22.75,8674.5,6.88,1,22947,88632,1.36,26,31,179,14,161,67,123,573,2862,897,44,7,572,45299,35,32,75,122,107,78,698,210,2418,0,787,0,0,0,0,0,0,0,0,74,0,25,10,0,26264,6842,236
"HER44L","HER44L_2B","HER44L_2B_237",22.8,8676.82,6.88,1,22913,88225,1.43,12,63,178,12,133,50,126,551,2714,790,81,35,605,43070,60,45,144,141,0,90,826,431,2570,0,512,0,0,0,14,37,0,0,0,63,0,158,9,40,27647,7018,229
"HER44L","HER44L_2B","HER44L_2B_238",22.85,8679.14,6.87,1,23048,87712,1.41,14,20,174,0,99,51,97,639,2839,809,55,20,644,42204,29,82,82,179,0,29,665,431,2689,0,666,0,0,0,50,48,81,0,63,138,0,131,30,21,27786,6847,111
"HER44L","HER44L_2B","HER44L_2B_239",22.9,8681.46,6.87,1,23362,89610,1.42,33,44,144,7,114,47,131,902,2855,830,76,45,651,43038,53,128,90,228,29,0,625,514,2714,0,870,0,0,0,20,123,23,0,0,0,78,21,113,0,28159,6905,177
"HER44L","HER44L_2B","HER44L_2B_240",22.95,8683.78,6.87,1,23817,93193,1.49,18,24,152,13,140,67,151,604,2336,966,86,54,697,48080,146,129,130,210,8,25,888,526,2282,0,765,0,0,0,21,78,52,35,0,21,0,102,0,0,27633,6754,62
"HER44L","HER44L_2B","HER44L_2B_241",23,8686.1,6.87,1,23605,91555,1.66,33,43,155,0,128,36,86,728,2304,1000,45,62,574,47748,0,83,164,208,0,69,739,296,2098,0,824,0,0,0,6,68,42,0,0,0,0,0,81,102,27276,6557,90
"HER44L","HER44L_2B","HER44L_2B_242",23.05,8688.42,6.87,1,24307,98754,1.43,8,50,74,0,146,53,101,475,2216,1174,119,16,719,55644,38,61,144,199,0,52,747,465,2661,0,801,0,0,0,0,16,64,0,10,0,0,77,0,0,25860,6764,0
"HER44L","HER44L_2B","HER44L_2B_243",23.1,8690.75,6.87,1,23505,94740,1.53,10,35,177,16,150,54,127,725,2253,1248,62,39,631,51591,0,74,86,121,0,112,560,295,2949,0,608,0,5,0,10,19,0,80,0,0,0,180,73,0,25346,7104,0
"HER44L","HER44L_2B","HER44L_2B_244",23.15,8693.07,6.87,1,22925,88898,1.68,0,44,125,0,139,56,179,786,2429,865,56,63,464,45592,0,99,150,93,26,83,632,418,2685,0,1264,0,0,0,12,132,15,125,0,17,8,51,79,35,25384,6792,104
"HER44L","HER44L_2B","HER44L_2B_245",23.2,8695.39,6.86,1,22208,85233,1.45,22,30,131,7,140,53,132,548,2112,755,36,31,480,43766,126,85,127,172,0,0,613,317,2589,0,517,0,0,0,12,8,85,48,122,0,0,37,0,69,25657,6406,206
"HER44L","HER44L_2B","HER44L_2B_246",23.25,8697.71,6.86,1,21488,81558,1.42,10,53,147,34,126,34,114,476,1905,731,43,20,413,40476,13,74,81,113,43,0,693,300,2510,0,791,0,0,0,24,140,0,0,16,0,0,39,49,0,25379,6711,123
"HER44L","HER44L_2B","HER44L_2B_247",23.3,8700.03,6.86,1,21681,85732,1.5,30,41,109,14,93,37,124,478,2221,811,95,46,433,44453,98,97,265,282,0,86,588,343,2617,0,515,0,0,0,25,273,0,31,0,0,0,128,85,0,24826,6488,0
"HER44L","HER44L_2B","HER44L_2B_248",23.35,8702.35,6.86,1,21255,79293,1.6,8,7,96,0,127,46,146,466,1881,702,64,55,372,38547,129,77,152,309,0,0,647,228,2419,0,645,0,5,0,0,26,59,84,141,59,0,98,0,0,24986,6712,0
"HER44L","HER44L_2B","HER44L_2B_249",23.4,8704.67,6.86,1,21564,83254,1.45,27,33,113,0,149,49,136,600,2059,773,65,36,462,41099,118,78,128,307,0,14,546,342,2499,0,850,0,0,0,53,36,57,21,0,175,66,22,133,31,25315,6862,0
"HER44L","HER44L_2B","HER44L_2B_250",23.45,8706.99,6.86,1,21406,81122,1.5,27,37,144,42,141,42,140,521,1887,749,43,24,433,39725,64,99,233,205,118,135,676,348,2306,0,663,0,0,0,55,7,0,44,19,46,50,0,91,0,25278,6730,119
"HER44L","HER44L_2B","HER44L_2B_251",23.5,8709.31,6.86,1,20178,74230,1.57,4,7,81,0,106,25,127,395,1811,654,57,27,378,34214,0,55,214,175,0,63,682,309,2112,0,593,0,18,0,8,0,0,8,0,0,0,49,0,52,25303,6703,41
"HER44L","HER44L_2B","HER44L_2B_252",23.55,8711.63,6.87,1,21898,83573,1.58,52,67,119,23,143,86,146,516,1846,734,57,39,464,40485,23,67,168,72,0,51,768,177,2485,0,711,0,0,0,40,12,17,0,0,68,0,171,200,0,26775,6991,0
"HER44L","HER44L_2B","HER44L_2B_253",23.6,8713.95,6.87,1,22517,86497,1.62,0,44,100,9,155,61,141,518,1709,915,75,35,492,44764,160,73,73,79,0,51,546,266,2009,0,521,0,0,0,14,46,15,0,0,0,65,49,0,48,26771,6693,139
"HER44L","HER44L_2B","HER44L_2B_254",23.65,8716.27,6.87,1,22108,84126,1.54,41,33,111,18,123,47,134,468,2005,808,72,43,480,40672,0,76,126,151,0,50,676,349,2204,0,887,0,0,0,0,0,86,0,0,0,0,64,0,0,27380,7022,50
"HER44L","HER44L_2B","HER44L_2B_255",23.7,8718.6,6.87,1,22188,82408,1.42,0,11,119,0,108,50,136,547,2105,747,74,13,402,39687,0,62,177,145,5,94,757,366,2086,0,722,0,0,0,25,0,91,88,62,0,0,0,27,0,27002,6700,174
"HER44L","HER44L_2B","HER44L_2B_256",23.75,8720.92,6.88,1,21805,80692,1.47,0,53,98,32,149,43,144,489,2249,820,89,16,416,36847,120,73,57,145,0,0,538,306,2453,34,1097,0,11,0,0,166,131,13,0,0,98,36,80,55,27124,6710,0
"HER44L","HER44L_2B","HER44L_2B_257",23.8,8723.24,6.89,1,21869,81380,1.45,0,51,87,0,105,45,131,387,1902,703,78,16,389,38425,56,112,121,270,43,91,689,472,2499,0,767,0,0,0,12,41,0,0,0,31,0,21,0,0,26961,6875,165
"HER44L","HER44L_2B","HER44L_2B_258",23.85,8725.56,6.9,1,21586,76389,1.6,9,45,110,0,106,48,148,532,1792,587,57,45,345,33312,117,111,184,117,258,19,731,387,2131,0,853,0,0,0,33,38,33,0,0,25,0,0,0,0,27333,6883,174
"HER44L","HER44L_2B","HER44L_2B_259",23.9,8727.88,6.9,1,22447,82442,1.5,20,17,137,30,130,61,146,593,1882,681,83,69,436,38266,22,88,149,131,0,72,989,364,2237,0,576,0,0,0,26,0,198,8,16,0,0,185,72,0,27707,7051,0
"HER44L","HER44L_2B","HER44L_2B_260",23.95,8730.2,6.9,1,22249,81549,1.37,0,35,75,11,146,52,141,637,1773,737,70,60,474,38976,197,119,112,79,0,88,748,316,2424,0,535,0,0,7,45,0,5,24,0,0,0,47,0,50,26697,6869,72
"HER44L","HER44L_2B","HER44L_2B_261",24,8732.52,6.9,1,21498,79430,1.36,27,63,86,7,140,48,135,475,1900,765,76,25,427,37526,18,112,144,163,0,127,585,271,2325,0,628,0,0,0,15,14,0,0,0,0,0,195,75,158,26077,6823,119
"HER44L","HER44L_2B","HER44L_2B_262",24.05,8733.69,6.9,1,21444,81811,1.47,0,26,146,12,154,48,151,485,2398,1065,39,33,535,40421,12,121,119,82,0,0,711,381,2160,0,639,0,8,0,23,0,5,34,0,103,142,53,144,88,24867,6606,151
"HER44L","HER44L_2B","HER44L_2B_263",24.1,8734.87,6.9,1,21288,82628,1.63,15,68,167,28,148,42,134,492,2268,1284,34,68,585,40984,0,106,199,137,109,0,887,303,2076,58,1566,0,7,0,10,50,27,0,0,0,0,0,0,141,24486,6149,118
"HER44L","HER44L_2B","HER44L_2B_264",24.15,8736.04,6.91,1,20445,75016,1.54,0,15,152,0,102,49,147,522,2195,715,33,0,484,34776,35,100,84,70,0,0,299,400,2417,0,707,0,5,0,0,0,0,50,26,91,335,45,0,0,24310,6852,171
"HER44L","HER44L_2B","HER44L_2B_265",24.2,8737.22,6.91,1,20782,77912,1.43,7,44,116,0,88,26,119,577,2178,903,4,10,483,37780,81,0,46,77,121,70,655,246,2547,0,610,0,0,0,34,0,16,0,0,0,6,0,24,23,24173,6848,102
"HER44L","HER44L_2B","HER44L_2B_266",24.25,8738.39,6.9,1,21700,83697,1.58,14,47,171,8,157,69,155,617,2429,769,56,22,557,42243,74,60,260,193,0,38,785,340,2525,0,483,0,12,0,31,0,0,156,0,40,0,20,7,0,24663,6696,156
"HER44L","HER44L_2B","HER44L_2B_267",24.3,8739.56,6.9,1,20057,73580,1.46,0,25,179,0,99,46,143,638,2544,590,42,25,401,33367,0,44,35,86,0,211,599,339,2832,0,463,0,0,0,38,69,0,203,0,121,53,59,84,129,23586,6530,143
"HER44L","HER44L_2B","HER44L_2B_268",24.35,8740.74,6.89,1,19552,69312,1.52,0,24,202,15,70,47,167,608,1994,869,14,39,347,29602,0,133,162,163,0,102,330,507,2364,0,528,0,0,0,32,180,0,17,0,0,28,85,82,93,23697,6811,81
"HER44L","HER44L_2B","HER44L_2B_269",24.4,8741.91,6.89,1,19968,72757,1.41,57,71,189,45,117,13,161,390,2356,937,49,34,403,33293,0,31,149,206,0,12,412,251,2847,0,557,0,6,0,13,60,5,13,69,0,92,76,51,0,23215,6577,36
"HER44L","HER44L_2B","HER44L_2B_270",24.45,8743.09,6.88,1,19415,74333,1.48,22,31,161,25,137,32,145,451,2237,962,74,0,455,36611,0,77,113,129,0,41,384,372,2389,0,587,0,0,0,0,0,0,10,0,54,85,136,107,68,22263,6175,0
"HER44L","HER44L_2B","HER44L_2B_271",24.5,8744.26,6.88,1,17783,64546,1.52,0,14,98,17,142,30,152,325,1536,482,67,40,250,28870,95,61,84,61,0,9,562,204,2152,0,440,0,8,0,18,0,0,40,21,65,0,88,48,127,22317,6123,43
"HER44L","HER44L_2B","HER44L_2B_272",24.55,8745.44,6.89,1,19055,68557,1.52,6,0,106,24,117,42,108,412,1802,658,19,59,298,29746,12,50,111,42,0,20,376,219,2387,0,615,0,0,0,16,0,0,285,132,86,48,0,166,0,24153,6442,121
"HER44L","HER44L_2B","HER44L_2B_273",24.6,8746.61,6.89,1,20520,76561,1.5,11,39,110,0,135,49,88,471,1904,942,40,21,351,36361,127,63,145,78,34,0,677,315,2176,0,439,0,0,0,0,0,0,14,90,67,0,14,16,0,25225,6559,27
"HER44L","HER44L_2B","HER44L_2B_274",24.65,8747.78,6.9,1,21275,78700,1.56,31,37,154,6,141,55,125,429,2351,685,63,57,336,36161,0,130,202,180,189,0,522,221,2550,0,522,0,0,0,0,0,65,5,0,0,0,0,24,0,26437,7022,67
"HER44L","HER44L_2B","HER44L_2B_275",24.7,8748.96,6.91,1,22153,85720,1.67,0,37,148,12,117,43,159,650,2404,696,72,47,565,42919,0,65,22,261,0,57,631,185,2364,0,651,0,0,0,36,55,0,0,0,0,0,79,0,0,26331,7114,0
"HER44L","HER44L_2B","HER44L_2B_276",24.75,8750.13,6.92,1,22664,87320,1.93,47,78,131,17,161,48,138,461,2409,711,98,45,598,43285,0,103,70,384,37,0,669,265,2182,0,644,0,0,10,6,0,0,0,0,0,0,0,0,0,27757,6966,172
"HER44L","HER44L_2B","HER44L_2B_277",24.8,8751.31,6.92,1,23143,90170,1.49,15,49,132,0,169,72,131,639,2112,961,55,53,464,45300,0,69,142,124,0,0,562,440,2327,0,708,0,0,0,30,6,32,0,0,0,70,27,53,62,28306,7060,68
"HER44L","HER44L_2B","HER44L_2B_278",24.85,8752.48,6.93,1,22860,85944,1.59,0,8,124,0,137,70,154,540,2040,978,40,54,429,41416,52,63,97,134,9,35,457,420,2273,0,672,0,0,0,35,30,0,105,32,23,256,0,0,0,27839,7422,41
"HER44L","HER44L_2B","HER44L_2B_279",24.9,8753.65,6.93,1,23393,86699,1.61,22,18,81,13,151,62,142,577,1840,748,86,20,403,41085,71,97,93,171,0,15,756,337,2370,0,822,0,0,0,0,4,19,26,72,9,0,112,4,131,29082,7260,100
"HER44L","HER44L_2B","HER44L_2B_280",24.95,8754.83,6.93,1,24261,91870,1.59,0,21,113,0,166,52,137,506,2079,766,53,17,516,46764,46,100,126,295,0,70,855,221,2187,0,678,0,0,0,0,61,218,0,10,0,0,84,0,0,28757,6972,54
"HER44L","HER44L_2B","HER44L_2B_281",25,8756,6.93,1,23691,88414,1.45,0,15,83,22,142,59,114,529,1935,773,87,58,452,43131,159,53,212,209,0,19,955,343,2173,0,900,0,5,0,28,25,73,50,33,53,0,86,21,140,28275,7202,100
"HER44L","HER44L_2B","HER44L_2B_282",25.05,8757.18,6.92,1,22855,86947,1.58,14,36,77,0,210,35,123,437,1823,847,52,0,442,44180,0,97,156,129,0,51,696,401,2080,0,597,0,0,0,0,37,60,0,25,82,0,128,124,0,27452,6556,62
"HER44L","HER44L_2B","HER44L_2B_283",25.1,8758.35,6.92,1,22603,84730,1.57,25,15,60,0,133,46,144,395,1600,797,53,27,529,41282,184,146,230,201,0,167,799,356,2322,0,822,0,0,0,7,0,0,86,0,82,45,52,36,0,27496,6593,207
"HER44L","HER44L_2B","HER44L_2B_284",25.15,8759.52,6.93,1,23631,92694,1.58,21,31,89,13,152,53,142,365,1541,1009,67,54,799,50215,80,68,191,118,125,36,682,327,2052,0,731,0,0,0,12,0,0,0,0,0,0,0,0,0,27198,6523,273
"HER44L","HER44L_2B","HER44L_2B_285",25.2,8760.7,6.92,1,22564,84060,1.5,0,10,113,10,161,58,115,453,1881,839,60,44,476,41431,0,85,79,77,66,53,611,265,1898,0,641,0,0,0,10,0,0,0,0,118,10,0,110,54,27160,7172,0
"HER44L","HER44L_2B","HER44L_2B_286",25.25,8761.87,6.92,1,22404,82234,1.64,0,50,102,9,123,43,157,391,1571,625,99,22,432,39813,32,102,191,188,0,87,706,430,2059,0,622,0,0,0,0,0,64,7,0,175,0,177,69,0,27179,6709,58
"HER44L","HER44L_2B","HER44L_2B_287",25.3,8763.05,6.91,1,23028,88696,1.56,29,41,102,30,167,60,122,399,1596,674,79,43,442,46108,106,164,159,91,79,26,641,290,2209,0,548,0,8,0,24,0,18,61,7,63,0,0,65,7,27131,7107,64
"HER44L","HER44L_2B","HER44L_2B_288",25.35,8764.22,6.91,1,23113,89766,1.56,11,23,110,0,142,43,127,481,1861,557,77,80,463,47218,221,56,92,116,0,0,787,360,2160,0,557,0,0,0,148,0,9,38,38,0,12,133,108,52,26802,6884,29
