"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER24L","HER24L_3A","HER24L_3A_204",25.3,3864.58,7.35,1,25957,60961,1.3,0.090221617099457,0.400255901313955,2.09970308886009,0.764423155788127,0.29527074687095,11.0792145798133,0.339561358901593,3.69908630107774,0.190285592427946,3.8007906694444,60.5173799642394,13.4528633060481,4.49847579563468,0.222297517076873,-0.647017408832444,-1.65744713162046,-1.01042972278802,100,96.7290562818851
"HER24L","HER24L_3A","HER24L_3A_205",25.4,3885.91,7.36,1,27855,65367,1.3,0.0795508436978904,0.261599889852678,1.91380972050117,1.14583811403307,0.305964783453424,12.0443037006441,0.30290513561889,4.22690348340906,0,2.83323389477871,61.3750057368397,12.3487386601802,4.97014370664024,0.201201425758369,-1.47707542701456,-1.99003495396425,-0.512959526949692,100,96.8378539630089
"HER24L","HER24L_3A","HER24L_3A_206",25.5,3907.24,7.36,1,28028,66381,1.46,0.0828550338199184,0.28020065982736,1.86197857820762,0.765279221463973,0.307316852713879,11.9778249800395,0.147632605715491,4.07948057426071,0.21692954309215,3.11534927162893,61.9032554496015,12.092315572227,5.1192226236452,0.195342159057724,-1.00473477386528,-1.89388896430443,-0.889154190439154,100,96.830418342598
"HER24L","HER24L_3A","HER24L_3A_207",25.6,3928.57,7.37,1,29170,70293,1.28,0.0839343889149702,0.2717198014027,2.01442533395928,0.763945200802356,0.402600543439603,13.1151039221544,0.22904129856458,4.22517178097392,0.446701663038994,3.37160172421151,60.0756832116996,11.9755878963766,5.01651223568544,0.19934168462431,-1.03372466646223,-2.00331784620704,-0.9695931797448,100,96.9755167655385
"HER24L","HER24L_3A","HER24L_3A_208",25.7,3949.91,7.37,1,30001,68774,1.39,0.138133596998866,0.213743565882456,1.55582051356617,1.03091284497048,0.231192020240207,8.41015500043621,0.369325617239073,4.78233053188705,0.335882746386716,2.82664960595574,64.6683339634164,12.5846977055283,5.13864818024263,0.19460370994941,-1.57342293975339,-1.98498134067722,-0.411558400923824,100,97.1471777125076
"HER24L","HER24L_3A","HER24L_3A_209",25.8,3971.24,7.38,1,30765,71449,1.32,0.0951727805847528,0.188945961455024,1.62773446794217,0.643815868661563,0.341502330333525,9.12958893756386,0.24492995003429,4.88180380411202,0.0601827877227113,2.76560903581576,64.8476535710787,12.1905135131352,5.3195177956372,0.187986963934992,-1.22595171104471,-2.15348337408023,-0.927531663035524,100,97.0174530084396
"HER24L","HER24L_3A","HER24L_3A_210",25.9,3992.57,7.37,1,31335,69892,1.47,0.104446860871058,0.16597035426086,1.51519487208837,0.613804154981972,0.228924626566703,5.70737709609111,0.220339953070452,5.39403651347794,0.221770731986493,2.73994162422023,68.4813712585131,11.8940651290563,5.75760856489835,0.173683220859537,-1.30786672782165,-2.21149015449504,-0.903623426673389,100,97.2872431751846
"HER24L","HER24L_3A","HER24L_3A_211",26,4013.91,7.38,1,30994,69951,1.4,0.11293619819588,0.100070049034324,1.42242426841646,0.577547140140956,0.128661491615559,5.762605252248,0.174407799745536,5.37090248888508,0.145816357164301,2.24871695901417,68.4636388328973,12.4429958113537,5.50218290441176,0.181746048318056,-1.75291963591179,-2.65424749510923,-0.901327859197443,100,96.9507226487112
"HER24L","HER24L_3A","HER24L_3A_212",26.1,4035.24,7.38,1,30591,67961,1.45,0.0927002251291182,0.266329218228101,1.29780315180765,0.389929518400259,0.136843189476317,5.10734097497094,0.260443489648475,5.19268403937552,0.135371757331411,2.31456276393814,69.707626432807,12.3232442135931,5.65659701492537,0.176784734242411,-0.381232794720397,-1.58369502474097,-1.20246223002057,100,97.2248789747061
"HER24L","HER24L_3A","HER24L_3A_213",26.2,4056.57,7.39,1,30807,69324,1.26,0.0908776181409036,0.108187640643933,1.27661415959841,0.493335641336334,0.261092839420691,7.71882753447579,0.226472794414633,4.95499394149212,0.023080030004039,2.44359817667763,68.1524435981767,11.6597426576655,5.84510701472226,0.171083266308259,-1.51732262352629,-2.46809953147162,-0.950776907945324,100,97.4092666320466
"HER24L","HER24L_3A","HER24L_3A_214",26.3,4077.91,7.39,1,30857,71026,1.39,0.0703967561174781,0.145017317602005,1.62053332582435,0.411117055726072,0.284402894714612,8.6813279644074,0.206966462985386,4.77430799988737,0.0872919775856729,2.47092613972348,65.5421958156168,12.3588545039845,5.30325814536341,0.188563327032136,-1.04202481403865,-2.41365742049225,-1.3716326064536,100,96.6533382141751
"HER24L","HER24L_3A","HER24L_3A_215",26.4,4099.24,7.38,1,30141,66540,1.41,0.052599939885783,0.201382626991283,1.47580402765254,0.480913736098587,0.196874060715359,4.98797715659754,0.231439735497445,4.93688007213706,0.371205290051097,2.59242560865645,68.195070634205,13.2266305981365,5.15589137598,0.193952883619455,-0.870481195842861,-1.99175150840355,-1.12127031256069,100,96.9492034866246
"HER24L","HER24L_3A","HER24L_3A_216",26.5,4120.57,7.38,1,30425,70214,1.35,0.0626655652718831,0.240692739339733,1.46551969692654,0.58535334833509,0.321873130714672,9.99088500868773,0.253510695872618,4.79818839547669,0.202238869741077,2.86979804597374,64.4928361865155,11.8836699233771,5.42701342281879,0.184263410109754,-0.888694499573161,-1.80644402091098,-0.917749521337815,100,97.1672316062324
"HER24L","HER24L_3A","HER24L_3A_217",26.6,4141.91,7.38,1,29942,66421,1.22,0.0602219177669713,0.117432739645594,1.38359856069617,0.427575616145496,0.206260068351877,7.06252540612156,0.228843287514491,4.59794342150826,0.218304451905271,2.85903554598696,67.6111470769787,12.0172836903991,5.62615885742922,0.177741159704284,-1.29226541147161,-2.4665772956661,-1.17431188419448,100,96.7901717830204
"HER24L","HER24L_3A","HER24L_3A_218",26.7,4163.24,7.38,1,30428,69184,1.33,0.0780527289546716,0.145987511563367,1.29509713228492,0.437962534690102,0.203804347826087,7.54365171137835,0.225485661424607,5.00838344125809,0.247166975023127,3.2652058279371,65.8721669750231,12.2860777058279,5.36152941176471,0.186513944660215,-1.09861228866811,-2.18281989613367,-1.08420760746556,100,96.6090425531915
"HER24L","HER24L_3A","HER24L_3A_219",26.8,4184.57,7.38,1,30967,69607,1.46,0.0804516787104745,0.103437872627753,1.15218297010358,0.385018748114414,0.15084689758214,5.68908299452641,0.214058930854655,5.2896978752137,0.168086543020099,2.64484893760685,68.3911100895025,12.3464594078182,5.53932976495229,0.180527255540384,-1.3143208614948,-2.41044248885046,-1.09612162735566,100,96.6152829456807
"HER24L","HER24L_3A","HER24L_3A_220",26.9,4205.9,7.38,1,31589,69727,1.33,0.0674057395270125,0.113299008992212,1.19896166477835,0.468971847347512,0.127640655700087,5.0138396890731,0.157758113786625,5.32935591664635,0.123338161687725,2.58006224274671,70.2052289643897,12.0053924591622,5.84780790825469,0.171004249060304,-1.42051231843023,-2.35918076061768,-0.938668442187448,100,97.3912544638375
"HER24L","HER24L_3A","HER24L_3A_221",27,4227.24,7.38,1,32407,73969,1.31,0.0919304032770485,0.0811150617150428,1.18698373643013,0.619178304424827,0.131136016439319,6.38781111005962,0.286606551393151,5.41983804026011,0.0919304032770485,2.11439927537212,68.7396071327178,12.0699211831984,5.6951164874552,0.175589033552295,-2.03252462189208,-2.68330203141302,-0.650777409520932,100,97.2204572185645
"HER24L","HER24L_3A","HER24L_3A_222",27.1,4248.57,7.39,1,32854,74763,1.23,0.08426628144938,0.109679921886495,1.46596578521461,0.34375292591255,0.326364645613472,9.31878068028303,0.204646683519923,5.6324652568784,0.0307638805291387,1.8404825916563,67.5267177614595,10.8355737463719,6.23194667325022,0.160463504011092,-1.14235683763097,-2.59270322024371,-1.45034638261274,100,97.7194601607747
"HER24L","HER24L_3A","HER24L_3A_223",27.2,4269.9,7.39,1,31385,66370,1.35,0.109989453066144,0.0617748982974235,1.00045201145096,0.337501883381046,0.126563206267892,2.83260509266235,0.216965496459244,5.96956456230224,0.180804580382703,2.01597107126714,72.0491185776706,12.4257947868013,5.79835091548442,0.172462828582781,-1.69807398515073,-2.78471008277213,-1.08663609762139,100,97.327105620009
"HER24L","HER24L_3A","HER24L_3A_224",27.3,4291.24,7.38,1,31180,70269,1.29,0.128079238355463,0.0768475430132775,1.2622920491255,0.51231695342185,0.118117519816704,7.69186981456973,0.31450568529508,5.56290825257226,0,2.40219727048912,67.7453784741493,11.5242852466948,5.87848851568288,0.170111755314679,-1.89711998488588,-2.79886093574531,-0.901740950859424,100,97.3387980475032
"HER24L","HER24L_3A","HER24L_3A_225",27.4,4312.57,7.38,1,31028,69948,1.31,0.0957854406130268,0.138674443872591,1.39532223937782,0.370275061474238,0.142963344198548,6.10596443071996,0.237319151369589,5.55412592211357,0.0643335048893464,2.25739120489507,68.3336192600217,12.0518099159376,5.6699881376038,0.176367212017239,-0.982117083196155,-2.30875160790971,-1.32663452471355,100,96.747583919483
"HER24L","HER24L_3A","HER24L_3A_226",27.5,4333.9,7.36,1,30548,68588,1.32,0.0947687642153146,0.144340117804864,1.4098676153263,0.476759783052429,0.107890593106666,6.00396570828716,0.212865224237476,5.38286580742987,0.196827433370269,2.29923601796233,68.2510060068817,12.0779145039949,5.65089328826654,0.176963171836281,-1.19484032076266,-2.2790786453187,-1.08423832455604,100,96.6583075756692
"HER24L","HER24L_3A","HER24L_3A_227",27.6,4355.24,7.34,1,31020,70672,1.3,0.123103916685533,0.1330088295223,1.31027846954947,0.386291600633914,0.138668779714739,7.46971926647046,0.195268281639122,5.11942494906045,0.321202173420874,2.43377858274847,66.6798732171157,12.4207606973059,5.36842105263158,0.186274509803922,-1.06617701291496,-2.28757945237618,-1.22140243946122,100,96.7313787638669
"HER24L","HER24L_3A","HER24L_3A_228",27.7,4376.57,7.33,1,31372,71459,1.56,0.0993576736310332,0.103555885192908,1.49596271988133,0.829846485397221,0.202913558823941,7.59316531157727,0.242096866734771,5.06164373976686,0.0377839040568718,2.38738297485271,66.7473656222449,11.9984886438377,5.5629811056683,0.179759733316561,-2.08112930579356,-2.67041381782088,-0.58928451202732,100,96.7995633859976
"HER24L","HER24L_3A","HER24L_3A_229",27.8,4397.9,7.33,1,31442,70129,1.37,0.0655934064367095,0.205335881019265,1.63555733006317,0.399264213093014,0.188224557600992,5.70520041637554,0.266651456601406,4.85961585078926,0.0698712372912775,2.70216315646879,67.984713884413,12.2673929472829,5.54190398698129,0.180443400381735,-0.664976303593249,-2.07509181755337,-1.41011551396012,100,96.3495843374353
"HER24L","HER24L_3A","HER24L_3A_230",27.9,4419.23,7.33,1,32061,69867,1.36,0.0543890534873402,0.104484234330943,1.27241759342751,0.349234975023974,0.131678761074613,3.75856985415146,0.161735869580775,5.86686132222652,0.206105886899395,2.33729800907438,70.4968010648804,12.3477464325075,5.70928480352382,0.175153287042677,-1.20670878414481,-2.49963779436551,-1.2929290102207,100,97.0873230566648
"HER24L","HER24L_3A","HER24L_3A_231",28,4440.57,7.32,1,31972,69912,1.51,0.0672273715528092,0.0972651333104474,1.36743334477629,0.404794598924362,0.165922874470763,4.86325666552237,0.220276919556013,5.93889461036732,0.143036960750658,2.35724911317084,69.4330014875844,12.1295342716558,5.72429245283019,0.174694079353962,-1.42593919246713,-2.64325020787529,-1.21731101540816,100,97.1878933516421
"HER24L","HER24L_3A","HER24L_3A_232",28.1,4461.9,7.31,1,31606,71522,1.24,0.0727049019881994,0.114650037750622,1.34783702916585,0.338357428483543,0.141215290400157,5.88210620508375,0.290819607952798,5.69894577892117,0.191549453315064,2.41883616229971,68.1720309834736,11.929196610833,5.71472105016409,0.174986668854342,-1.08221847889243,-2.46437204734629,-1.38215356845386,100,96.5982494896675
"HER24L","HER24L_3A","HER24L_3A_233",28.2,4483.23,7.29,1,31521,69818,1.2,0.0873700191927583,0.0716147698301298,1.15013320347188,0.497006502621101,0.14895872124667,5.93686441891776,0.25924546678507,5.52579564009281,0,2.15846916268011,69.4648944398293,12.2045890744507,5.69170285177796,0.175694344213283,-1.93730177451871,-2.77633170851862,-0.839029933999902,100,97.5049414191183
"HER24L","HER24L_3A","HER24L_3A_234",28.3,4504.57,7.29,1,31220,67709,1.26,0.097475963313592,0.106337414523919,1.09586613301038,0.379565493508987,0.183136658346749,4.37607998936626,0.316058426501647,5.75255874403698,0.264366627774742,2.38520728411289,70.2919848173803,12.101788536236,5.80839638760068,0.172164558557801,-1.27240996587916,-2.33268312415133,-1.06027315827216,100,97.3504260881124
"HER24L","HER24L_3A","HER24L_3A_235",28.4,4525.9,7.28,1,30382,67038,1.38,0.0447507383871834,0.0969599331722307,1.34998060801337,0.46689937050628,0.190936483785316,6.90951400698112,0.271487812882246,5.36113845878457,0,2.36582236940243,67.8048271129807,11.9678391360124,5.66558643898791,0.17650423495765,-1.57181592064452,-2.63354767380429,-1.06173175315977,100,96.8301560309078
"HER24L","HER24L_3A","HER24L_3A_236",28.5,4547.23,7.27,1,29003,65607,1.32,0.0990747938482174,0.0670660142972549,1.46325849375829,0.448122913713476,0.181383084122121,6.34078680628591,0.253021781212371,4.50714100629506,0.0929778834575579,2.68416479948786,67.5263310317497,13.1540841678479,5.13348783314021,0.194799331858607,-1.89939013342042,-3.08274365054362,-1.1833535171232,100,96.8174127760757
"HER24L","HER24L_3A","HER24L_3A_237",28.6,4568.57,7.27,1,29212,66770,1.29,0.0778792871049873,0.17972143178074,1.37187359592631,0.557136438520293,0.242623932903999,8.32559532724277,0.178223753182567,4.2339373970346,0.311517148419949,2.94593380260596,65.9278118915681,12.9534221955968,5.08960573476702,0.196478873239437,-1.1314021114911,-2.03252462189208,-0.901122510400984,100,97.3056762018871
"HER24L","HER24L_3A","HER24L_3A_238",28.7,4589.9,7.27,1,30157,68011,1.32,0.0691064680713414,0.136742585758186,1.50416844334005,0.47051212303892,0.197026951522548,8.1927923424152,0.297010777668318,4.69041772654424,0.094102424607784,2.84512799400097,66.8685947861375,12.2406669509344,5.46282282282282,0.183055543339637,-1.23572150264052,-2.39789527279837,-1.16217377015785,100,97.6062695740395
"HER24L","HER24L_3A","HER24L_3A_239",28.8,4611.23,7.27,1,29602,65865,1.41,0.0789493661276854,0.142716161846201,1.35884005162074,0.370454717983755,0.151825704091703,5.6889091323161,0.206482957564716,4.91611629848933,0.491915281257117,3.00918545509755,68.0482805739012,12.7488043725803,5.33762057877814,0.187349397590361,-0.953873443023198,-2.25352893600485,-1.29965549298165,100,97.2124800728763
"HER24L","HER24L_3A","HER24L_3A_240",28.9,4632.57,7.28,1,29864,66643,1.38,0.0780276998334409,0.172561259247033,1.31446663565566,0.537190702699458,0.219077772609276,6.71938538181054,0.213075641852858,4.84522005311886,0.208574043785544,2.54190237534325,68.0161457317348,12.1393094548565,5.60296662546354,0.178476879632898,-1.13560085803745,-2.03043396257314,-0.894833104535691,100,97.0049367525472
"HER24L","HER24L_3A","HER24L_3A_241",29,4653.9,7.28,1,29960,67509,1.32,0.0859144706631708,0.188123065072805,1.30501118369403,0.425128501385,0.220711312565732,7.55158571449733,0.237005436312195,4.58605519264098,0.319957339021464,2.54336458842525,67.2088166022308,12.4279725666207,5.40786650774732,0.184915807105704,-0.81529512930103,-1.93687053947759,-1.12157541017656,100,97.0996459731295
"HER24L","HER24L_3A","HER24L_3A_242",29.1,4675.23,7.29,1,29995,67665,1.26,0.0369467228256854,0.135963939998522,1.24436562476908,0.453705756299416,0.0886721347816449,5.67353875711224,0.224636074780167,5.13707234168329,0.336954112170251,2.89662306953373,68.5376487105594,12.292913618562,5.57537869680212,0.179360013800241,-1.20505917053816,-2.21399143719329,-1.00893226665513,100,97.0590408630754
"HER24L","HER24L_3A","HER24L_3A_243",29.2,4696.56,7.29,1,30683,71029,1.26,0.0703937828211012,0.12530093342156,1.47404581227386,0.446296583085782,0.181615959678441,9.07235072998353,0.273127877345873,5.19787692351012,0.129524560390826,2.48067690661561,65.7323065226879,11.9458249447409,5.50253388332351,0.181734455653366,-1.27026540414514,-2.4650478411384,-1.19478243699326,100,97.1293415365555
"HER24L","HER24L_3A","HER24L_3A_244",29.3,4717.9,7.3,1,30696,69668,1.47,0.097605787449044,0.143537922719182,1.27318137451915,0.512430384107481,0.231096055577884,6.846758913705,0.249755985531377,4.90469081931446,0.315783429982201,2.2478038697824,68.0441522650284,12.1590974335419,5.59615157596506,0.178694230566396,-1.27256559579155,-2.18267479632149,-0.91010920052994,100,97.0258942412586
"HER24L","HER24L_3A","HER24L_3A_245",29.4,4739.23,7.29,1,30362,67534,1.35,0.0681138389551929,0.0947670802854858,1.47185121568395,0.35093434418219,0.179169011164747,5.81040661000385,0.225071815678029,4.84200550833654,0.22803328693695,2.40175319098528,68.6617111380934,12.778748482246,5.37311703360371,0.186111710157429,-1.30917705777546,-2.7428541232969,-1.43367706552144,100,97.1125655225516
"HER24L","HER24L_3A","HER24L_3A_246",29.5,4760.56,7.3,1,30483,66895,1.51,0.0852081620449959,0.198819044771657,1.36632035279169,0.45145377083489,0.156962403767098,4.23947978174751,0.279542566709022,5.07810748187458,0.192839524628149,2.42469541819269,70.0381194409149,12.2206442932955,5.73113149847095,0.174485614274737,-0.820077889153116,-1.9274814432324,-1.10740355407928,100,96.7321922415726
"HER24L","HER24L_3A","HER24L_3A_247",29.6,4781.9,7.3,1,30221,65614,1.16,0.0381016246532752,0.123449263876612,1.22992044380772,0.3932087664218,0.143262108696315,3.92294327430122,0.431310391075075,5.32965525650014,0,2.04681927637394,71.1966958271101,12.6405949949706,5.63238485652279,0.177544685861072,-1.15851043024918,-2.29887451359751,-1.14036408334833,100,97.4959612277868
"HER24L","HER24L_3A","HER24L_3A_248",29.7,4803.23,7.3,1,30190,68499,1.57,0.0846727689455321,0.115330150805121,1.22191564840363,0.750375917896612,0.229200426283595,6.28184353056249,0.327012073168951,5.36504182542811,0.302194192615951,2.25988700564972,67.6389436342136,12.3476255127812,5.47789075431544,0.182552015885349,-1.87277541298814,-2.36037621802245,-0.48760080503431,100,96.9240426867545
"HER24L","HER24L_3A","HER24L_3A_249",29.8,4824.56,7.3,1,30105,66439,1.22,0.0782672827706618,0.0933186833034814,1.11681391953521,0.627643402218576,0.20770932735291,5.68792426135252,0.209214467406192,5.08135281987989,0.272430349644034,2.46240912716928,69.1852676891585,12.3075302156866,5.62137703314174,0.177892355219075,-1.90595183675371,-2.48221485812229,-0.576263021368579,100,97.3298815454778
