"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER24L","HER24L_3B","HER24L_3B_164",47.3,7908,7.43,1,35528,75667,1.42,-2.43587340257358,0.46829167745492,-1.61114986422492,-2.40510174390683,1.1842921589923,-0.467887301819068,2.23197811228766,-5.90160930537331,0.685940709451489,5.07580500654881,3.17531395316252,6.68982857142857,0.149480661473281,-0.842678914530909,-2.93419998186535,-2.09152106733444
"HER24L","HER24L_3B","HER24L_3B_165",47.4,7913.39,7.4,1,35746,76403,1.27,-3.73140294231782,0.599330397968508,-1.21572463386307,-2.47863997382245,1.48692379853372,-0.585097810284458,2.39982354716532,-5.81084448399766,0.910581216792985,5.1634387032098,3.26161218061514,6.69877166800597,0.149281099515021,-2.63905732961526,-4.46261864200418,-1.82356131238893
"HER24L","HER24L_3B","HER24L_3B_166",47.5,7918.78,7.4,1,35279,75065,1.6,-2.31402550607535,0.313689546935977,-1.2420814644894,-5.95161166580173,0.675106083447292,-0.638405686759945,2.16659538360405,-1.79272858244206,0.635938349023064,5.02518746128921,3.1223360812689,6.70563961485557,0.149128205128205,-1.08956245314819,-2.6524803499474,-1.56291789679921
"HER24L","HER24L_3B","HER24L_3B_167",47.6,7924.17,7.4,1,35110,74440,1.4,-3.19945058232844,0.551732755121654,-1.09357578358045,-5.8385079119437,0.586361111961692,-0.618152086865371,2.24882501452966,-1.64885316991727,0.671750428579453,5.13397429195492,3.20589593248785,6.87697756788666,0.145412718033237,-2.17124909093296,-3.82361204808409,-1.65236295715113
"HER24L","HER24L_3B","HER24L_3B_168",47.7,7929.56,7.4,1,35026,74170,1.5,-5.26083795432811,1.02142879256789,-0.597398860216046,-5.26083795432811,1.516808639307,0.146333817132005,2.84988962864638,-5.26083795432811,1.34174993786122,5.7002662661726,3.80343564151329,6.66539351851852,0.150028651304937,NA,NA,-1.62643548880267
"HER24L","HER24L_3B","HER24L_3B_169",47.8,7934.95,7.4,1,35150,74717,1.34,-5.2970123680634,1.01108607344613,-0.732664176595562,-5.2970123680634,1.45875655392086,0.236377120664122,2.81191178791194,-5.2970123680634,1.68770395205487,5.66705671837283,3.75080907441501,6.79609365807742,0.147143351800554,NA,NA,-1.75239839534747
"HER24L","HER24L_3B","HER24L_3B_170",47.9,7940.35,7.39,1,35466,75594,1.17,-2.31003119918553,0.495923216898055,-1.1379914419626,-3.15732905957273,1.40423748893323,-0.759433786774359,2.25491205329362,-5.86537926067494,0.727665273467497,5.10871540411922,3.23871131145853,6.48893337782227,0.154108532446608,-1.19213834667893,-2.83321334405622,-1.64107499737728
"HER24L","HER24L_3B","HER24L_3B_171",48,7945.74,7.39,1,35581,77462,1.52,-2.06296821585035,0.376028732633572,-1.23508844132025,-3.44926257697024,1.93382005620551,-0.584866305477337,2.15143599086573,-6.01421193443178,0.869250651981315,4.95520974438188,3.06065229798196,6.65025194686212,0.150370242810401,-0.838858991741339,-2.4567357728213,-1.61787678107997
"HER24L","HER24L_3B","HER24L_3B_172",48.1,7951.13,7.39,1,35634,78074,1.32,-3.11386448319582,0.115722997267307,-1.68061313898816,-2.87545345975082,1.49896857553784,-1.02010288774124,1.83189035096657,-2.56529853144698,0.477105261416154,4.6086768166876,2.72296849924755,6.59164889437647,0.151707109408259,-1.46325540225602,-3.26728496407589,-1.80402956181987
"HER24L","HER24L_3B","HER24L_3B_173",48.2,7956.52,7.4,1,35463,77120,1.41,-2.46305851603462,0.743568686757386,-1.26781939167743,-5.59855273196377,2.27580609276612,-0.164830728409526,2.52766979749476,-5.59855273196377,0.713182077189149,5.3779215616015,3.4546658842402,6.84388531304857,0.146115832492604,-1.22644566017799,-3.24931685036944,-2.02287119019144
"HER24L","HER24L_3B","HER24L_3B_174",48.3,7961.91,7.39,1,35716,78342,1.56,-2.61309177409057,0.262464898020457,-1.58557540710619,-4.19354214965142,2.06028666192406,-0.826246319664941,2.03525058376273,-3.24908054081056,0.312596655730497,4.83664573995851,2.96029165192743,6.53027256478999,0.153132964984006,-1.04678722080352,-2.90374988384234,-1.85696266303882
"HER24L","HER24L_3B","HER24L_3B_175",48.4,7967.3,7.38,1,35811,79150,1.47,-2.35589827078009,0.733519486851221,-1.29365362628286,-5.6881027809553,2.621081746731,-0.451660818125348,2.4588959164347,-5.6881027809553,0.950465008211223,5.28861087385852,3.42484524501224,6.44857237349796,0.155073083169502,-1.08618976866955,-3.12415806214281,-2.03796829347326
"HER24L","HER24L_3B","HER24L_3B_176",48.5,7972.7,7.38,1,35761,78056,1.2,-2.85257485883623,0.405521679185253,-1.44275000030614,-3.06388395250344,2.19146450871658,-0.588829599158447,2.29103611795083,-5.89709729655965,0.691829180973868,5.08123908359253,3.18404513694485,6.66780471150563,0.149974398361495,-1.44691898293633,-3.30505352110925,-1.85813453817293
"HER24L","HER24L_3B","HER24L_3B_177",48.6,7978.09,7.38,1,35577,76242,1.27,-2.63366507023338,0.740503639040857,-1.0444298651168,-5.62939734378737,1.96448050081775,-0.222225572327251,2.53112090369014,-5.62939734378737,1.13333216314451,5.34078174129044,3.44889624726848,6.6325039945218,0.150772619334412,-1.63027199933694,-3.42374820718405,-1.79347620784711
"HER24L","HER24L_3B","HER24L_3B_178",48.7,7983.48,7.38,1,35677,75781,1.43,-2.45059136470002,0.495491000210153,-1.4276908977676,-2.30540935485552,1.33501771587247,-0.853732234472777,2.1789665093449,-5.91632726749974,0.730063247347986,5.06453191293363,3.14968073358652,6.78659734257655,0.147349245803398,-1.04334960999306,-2.97618767748102,-1.93283806748796
"HER24L","HER24L_3B","HER24L_3B_179",48.8,7988.87,7.38,1,35592,76549,1.33,-5.29855577272236,1.11654118644923,-1.09386315333139,-5.29855577272236,1.98763594198002,0.135166230831879,2.81096988703051,-5.29855577272236,1.46417373420952,5.68283102688433,3.79221246411298,6.62409828674482,0.150963943575695,NA,NA,-2.22380421514093
"HER24L","HER24L_3B","HER24L_3B_180",48.9,7994.26,7.39,1,35866,76059,1.25,-2.80062700009941,0.490367241429132,-1.87567820548214,-5.93612121602856,0.698512141833127,-0.511171198547157,2.19629145847235,-1.37177302456072,0.911884058547804,5.05034031506221,3.14797542937337,6.70237149665267,0.149200920972439,-0.952008814476234,-3.33382657054707,-2.38181775607084
"HER24L","HER24L_3B","HER24L_3B_181",49,7999.65,7.38,1,36308,77029,1.49,-3.03418212184069,0.666393372036433,-1.08827197278538,-2.40165956309718,0.788044884470737,-0.559127768495706,2.32268158382214,-5.86739546589691,0.837018889067197,5.13258546533566,3.20391269738372,6.88104815538444,0.145326696953501,-1.99809590222588,-3.75974556998257,-1.76164966775668
"HER24L","HER24L_3B","HER24L_3B_182",49.1,8005.05,7.39,1,36351,75843,1.45,-2.00603062365387,0.969180014179325,-1.01741923020009,-5.4717665264536,0.155854587237042,-0.0781389801012341,2.72494588075947,-5.4717665264536,1.0473807614868,5.51699475031146,3.63076589288828,6.59507630611563,0.151628268360246,-1.00866405200517,-3.00536316661495,-1.99669911460978
"HER24L","HER24L_3B","HER24L_3B_183",49.2,8010.44,7.39,1,35836,75615,1.31,-3.27083163773992,0.908160398542462,-1.0736070604037,-2.93435940111871,-0.443518015810895,-0.216830456061956,2.62053629282977,-5.57341673073397,1.07815514285576,5.41485460253373,3.49085686510743,6.84895833333333,0.146007604562738,-2.29141179239592,-4.28281998459043,-1.99140819219451
"HER24L","HER24L_3B","HER24L_3B_184",49.3,8015.83,7.38,1,35709,74605,1.29,-2.43972268978083,1.00942908500336,-0.851562175794014,-5.38416166894727,-0.106047009716753,-0.0562855001576892,2.77206165424735,-5.38416166894727,1.18110330108809,5.59816054464829,3.66118612835673,6.93842887473461,0.144124847001224,-1.63141681915288,-3.50154535549644,-1.87012853634356
"HER24L","HER24L_3B","HER24L_3B_185",49.4,8021.22,7.38,1,35665,75579,1.46,-2.58837658939098,0.950021913784661,-0.944253118968989,-5.4215899334472,-0.128285108722703,0.169397047063661,2.76709919099701,-5.4215899334472,1.38744937259578,5.56410948638926,3.66601767314669,6.67379014020805,0.149839892923098,-1.6933193964148,-3.59731226058845,-1.90399286417364
"HER24L","HER24L_3B","HER24L_3B_186",49.5,8026.61,7.38,1,36026,76390,1.28,-3.00612412924619,0.288168334906766,-1.43924583123088,-3.54512062997888,-0.870971980552347,-0.87591026219293,1.98374140336368,-0.818201944572283,0.583165165671258,4.80889795484546,2.89160191898635,6.80320366132723,0.146989572822065,-1.60070423246535,-3.33530528785345,-1.73460105538811
"HER24L","HER24L_3B","HER24L_3B_187",49.6,8032,7.37,1,35848,75567,1.21,-3.50787863828906,0.274686299902196,-1.47410713344242,-3.37434724566454,-0.312125230841717,-1.10351085098508,1.92989006339449,-0.833729988862534,0.629571024467861,4.83257737462712,2.93897432569368,6.64390078151546,0.150513987623383,-2.09848973665053,-3.85504557068561,-1.75655583403508
"HER24L","HER24L_3B","HER24L_3B_188",49.7,8037.4,7.37,1,34876,73740,1.32,-3.14059734288247,0.468065777374668,-1.30801587913416,-2.22430661100831,0.123888993237786,-0.394395375815881,2.43377223063518,-5.62550399267047,0.875785677869922,5.34412430838681,3.44718221400692,6.66613106851831,0.150012051926587,-1.9061698204058,-3.69341460927933,-1.78724478887353
"HER24L","HER24L_3B","HER24L_3B_189",49.8,8042.79,7.37,1,35443,74908,1.37,-2.06556815526419,0.905730092952521,-0.922004478733811,-5.43286398525066,-0.0123289859783755,-0.0762777105786489,2.63804210353716,-5.43286398525066,1.17648525791672,5.55086819859539,3.67078164805456,6.55469010793368,0.152562513792928,-1.16760516015506,-3.00462122097124,-1.83701606081618
"HER24L","HER24L_3B","HER24L_3B_190",49.9,8048.18,7.37,1,35390,74355,1.46,-2.74204942981555,0.352622791593345,-1.49501713602917,-3.12771191062753,-0.796139280760237,-0.623387174982433,2.10935563871015,-2.62872074450855,0.812155120971785,5.01481349946706,3.12407862598113,6.62487246343952,0.150946302063726,-1.27629346590556,-3.13368097880497,-1.85738751289941
"HER24L","HER24L_3B","HER24L_3B_191",50,8053.57,7.38,1,35574,74835,1.66,-2.42061923559589,0.677970423397811,-1.17983245814724,-3.519231524264,-0.237380900234409,-0.351648993783348,2.54571579960379,-5.59867306594383,1.2169669241305,5.3835811470397,3.48315188379692,6.68941203229842,0.149489969398164,-1.2712250313351,-3.13926780531279,-1.86804277397769
"HER24L","HER24L_3B","HER24L_3B_192",50.1,8059.29,7.38,1,35600,74564,1.35,-5.08158589637196,1.20812967453703,-0.954451511326871,-5.08158589637196,0.236534097472254,0.419672314172764,2.95012447895008,-5.08158589637196,1.49905324091299,5.90104226276768,3.98465313162996,6.79704285549266,0.14712280343972,NA,NA,-2.17698469598847
"HER24L","HER24L_3B","HER24L_3B_193",50.2,8065.01,7.38,1,35496,74392,1.23,-2.54522387191952,0.599287537659817,-1.77203398368604,-3.42069260927342,-0.67985258534822,-0.272239248701766,2.34324378820253,-3.93151823303941,1.06343924833761,5.2477613759834,3.36782858178502,6.55369014084507,0.152585791898769,-0.796331416795176,-3.18527407832143,-2.38894266152626
"HER24L","HER24L_3B","HER24L_3B_194",50.3,8070.73,7.38,1,35537,74872,1.33,-1.8819084702848,0.903850715144722,-0.947599232907971,-5.37841603175128,-0.415571401491377,0.0332300201037554,2.65977314822192,-5.37841603175128,1.10009361045728,5.60611368825949,3.69884998599956,6.73529075745459,0.148471689792041,-0.953104704996871,-2.81465993616047,-1.8615552311636
"HER24L","HER24L_3B","HER24L_3B_195",50.4,8076.44,7.38,1,35778,74840,1.52,-2.93934473040429,0.500672643107443,-1.1269659739735,-5.71193345264408,-0.423666421949541,-0.564438975830623,2.36520318589438,-1.47782694804682,0.741691546248616,5.26489986131227,3.37170926628615,6.64116244749688,0.150576048682096,-1.86666077740117,-3.50254987592244,-1.63588909852127
"HER24L","HER24L_3B","HER24L_3B_196",50.5,8082.16,7.38,1,35675,74813,1.28,-2.52435890177991,0.696419873234379,-1.57989729293906,-2.86083113840112,-0.46293586560275,-0.207589173793905,2.54094493651515,-5.56888133950333,1.02279239250533,5.41168838315054,3.53264812661467,6.5478367528992,0.152722194785511,-0.974559639998131,-3.26766598903763,-2.2931063490395
"HER24L","HER24L_3B","HER24L_3B_197",50.6,8087.88,7.38,1,35821,74878,1.29,-2.33815846257636,0.893269828362964,-1.00593132272674,-5.2825974417428,-0.348123508612106,-0.292164854964061,2.78955786644545,-5.2825974417428,1.34544393443674,5.70003071739685,3.82127068572287,6.54600066748248,0.152765031780021,-1.37230811914515,-3.28341434600577,-1.91110622686062
"HER24L","HER24L_3B","HER24L_3B_198",50.7,8093.6,7.37,1,35706,76161,1.39,-2.44464765128329,0.681349817108599,-1.31746199017113,-3.50070032553261,-0.376135180135648,-0.103678315280932,2.50872692194955,-5.58014186721244,1.17562705477181,5.41089702663237,3.54616450915373,6.45480256717067,0.154923406191544,-1.15745278869104,-3.16853901070661,-2.01108622201556
"HER24L","HER24L_3B","HER24L_3B_199",50.8,8099.32,7.38,1,35587,75794,1.55,-2.95151428369289,0.224801926756514,-1.66365999538625,-2.91069228917264,-1.1391355272621,-1.01758032568429,1.95066930217587,-0.909212288962512,0.588236580982854,4.86093136909708,2.96715553114838,6.64504201680672,0.150488137993829,-1.31885308032436,-3.21713518039042,-1.89828210006606
"HER24L","HER24L_3B","HER24L_3B_200",50.9,8105.04,7.37,1,35782,75419,1.47,-2.55338208354516,0.574521963117311,-1.371388185938,-2.16251577485815,-0.361000130684732,-0.346542047509502,2.40794117109801,-5.68887629947431,0.781923204308289,5.29966537713107,3.41965280635518,6.55420219244823,0.15257387102769,-1.21302263984585,-3.17044923096273,-1.95742659111687
"HER24L","HER24L_3B","HER24L_3B_201",51,8110.75,7.37,1,35662,75069,1.43,-2.39155679469568,0.646995476041243,-1.00526243357579,-3.26702553204958,-0.404824651120108,-0.532658022629993,2.47019171869286,-5.56961062504362,1.11874408890314,5.41610573691009,3.51890103856743,6.66787166741979,0.14997289238276,-1.41838267567139,-3.07911388249304,-1.66073120682165
"HER24L","HER24L_3B","HER24L_3B_202",51.1,8116.47,7.38,1,35616,75587,1.32,-1.99801040933595,0.622562105605202,-1.39889217842428,-2.77120029756944,-0.358267147406525,-0.363254688917564,2.32459280486713,-5.6615720554656,0.824588733478489,5.33360387066581,3.44584926250274,6.60514355392972,0.1513971637157,-0.610909082322973,-2.64468058716962,-2.03377150484665
"HER24L","HER24L_3B","HER24L_3B_203",51.2,8122.19,7.38,1,35752,75847,1.17,-3.27756043560124,0.264364605556037,-1.75150413210619,-3.90616909502361,-0.54753132778025,-0.712611078139699,2.10662877002077,-1.02978357910218,0.723693703554853,5.00844023158712,3.12203233703439,6.59625401751081,0.151601196276757,-1.58045037556085,-3.60898554489317,-2.02853516933232
"HER24L","HER24L_3B","HER24L_3B_204",51.3,8127.91,7.38,1,35951,75707,1.5,-2.29232005297745,0.639898814854214,-1.61859095827461,-3.24783149800489,-0.487821557971966,-0.252099224450897,2.5671941554673,-5.55041659099893,1.25419792906369,5.44181808239233,3.54597090090122,6.65882089217664,0.150176737922909,-0.693147180559945,-2.96938829821439,-2.27624111765444
"HER24L","HER24L_3B","HER24L_3B_205",51.4,8133.63,7.38,1,36118,75475,1.33,-1.75925565789701,0.87060197481983,-1.07901188217297,-5.42281730402665,0.182984762269346,-0.16532193199887,2.63961548755654,-5.42281730402665,0.914008427119789,5.57271099179455,3.6693024365621,6.70936515083296,0.149045398114284,-0.693147180559945,-2.65398297983193,-1.96083579927199
"HER24L","HER24L_3B","HER24L_3B_206",51.5,8139.35,7.39,1,36010,76309,1.43,-2.2302976737231,0.536761080507222,-1.45259310513509,-5.75665819833926,0.942842141822419,-0.331708180857856,2.37310624745491,-3.67721665665942,1.01413122556972,5.23320035644262,3.34843276291783,6.58544444444444,0.151850039649733,-0.793951879681911,-2.79506157809184,-2.00110969840993
"HER24L","HER24L_3B","HER24L_3B_207",51.6,8145.06,7.38,1,35975,75989,1.39,-2.66330092364615,0.8830784678605,-1.34154508366383,-5.43588964588593,1.01615930855129,0.0108477257803757,2.61990280509184,-5.43588964588593,1.12372559160731,5.55916879608473,3.66374260410583,6.65601608758798,0.150240021484441,-1.36948724280351,-3.60911448564507,-2.23962724284156
"HER24L","HER24L_3B","HER24L_3B_208",51.7,8150.78,7.38,1,35972,75560,1.23,-3.15352045599671,0.568724691961024,-1.31524097113376,-2.57370196074377,0.615951005447527,-0.1758066879454,2.33334901709591,-5.79257778561197,1.00870524885965,5.18954041227367,3.29457748579383,6.65294117647059,0.150309460654288,-1.90095876119305,-3.79462451121084,-1.89366575001779
"HER24L","HER24L_3B","HER24L_3B_209",51.8,8156.5,7.38,1,35792,75520,1.45,-2.17636355277325,0.594487549567989,-1.34104188343276,-2.76415021767537,0.185538117377214,-0.65393701732878,2.27669091847795,-5.75988249122936,1.05575749884497,5.22554581568691,3.3573552624845,6.47716794731065,0.154388462385819,-0.85137118577484,-2.79728133483015,-1.94591014905531
"HER24L","HER24L_3B","HER24L_3B_210",51.9,8162.22,7.38,1,35821,76439,1.46,-3.8627281167956,0.616878846217144,-1.19549991021365,-3.39272448754987,0.422236805035148,-0.168861121170627,2.64006192912002,-5.4721660292297,1.256462583855,5.53055028858044,3.62578921215169,6.71844225604297,0.148844026917183,-2.87638551592142,-4.70048036579242,-1.82409484987099
"HER24L","HER24L_3B","HER24L_3B_211",52,8167.94,7.38,1,36039,75188,1.52,-2.43953983936642,0.662802169245828,-1.35491379267305,-3.67168352065905,0.311995473675528,-0.141130117782856,2.46326274992662,-5.61759366971437,0.956086497246279,5.37035653588543,3.46035751421607,6.75373901130266,0.148066130231929,-1.11300102612021,-3.14302720823669,-2.03002618211649
"HER24L","HER24L_3B","HER24L_3B_212",52.1,8173.66,7.38,1,36342,75863,1.32,-2.74065861422496,0.0282468625985201,-1.84817853104453,-3.13152492291198,-0.243571545880093,-0.910432864169114,1.86539353565978,-0.958751441439921,0.39355601099856,4.72341289749543,2.82250861291831,6.69258548696535,0.149419085037856,-0.910211685797773,-2.79691171738,-1.88670003158223
"HER24L","HER24L_3B","HER24L_3B_213",52.2,8179.37,7.37,1,36187,76144,1.36,-3.4466364721221,0.474436368825962,-1.61042524032321,-5.84453174492047,0.537284272485626,-0.44636904340272,2.23663403280496,-1.22941122807921,0.934253152764705,5.15701794497828,3.23774795698819,6.81664203705809,0.146699796551379,-1.91692261218206,-4.01457959375324,-2.09765698157118
"HER24L","HER24L_3B","HER24L_3B_214",52.3,8185.09,7.36,1,36226,76693,1.46,-2.56696681714615,0.213404045535682,-1.57835542369237,-2.59871551546073,-0.0189875639030791,-0.812346894867556,2.06563612624318,-3.19948937588966,0.451932515689371,4.96961376445619,3.07427513903515,6.65542863480093,0.150253282676798,-1.00866405200517,-2.81017969617859,-1.80151564417342
"HER24L","HER24L_3B","HER24L_3B_215",52.4,8190.81,7.36,1,35994,76670,1.32,-2.68912680480194,0.0389240630069345,-1.75481756742511,-2.96675854140022,0.315655304271964,-1.07364657791188,1.92569363701831,-1.93713912421907,0.392226991452621,4.81223989305979,2.93674872694862,6.52462596920389,0.153265490576775,-0.953104704996871,-2.75684036527164,-1.80373566027477
"HER24L","HER24L_3B","HER24L_3B_216",52.5,8196.53,7.36,1,36526,76702,1.43,-1.77030965402648,0.757156610180317,-1.35045580846622,-5.59895105051557,1.42034560319947,-0.219053696975115,2.50424070177021,-5.59895105051557,0.950699691718236,5.40036157668063,3.50491707695009,6.65613527644899,0.15023733119401,-0.42744401482694,-2.54770755102703,-2.12026353620009
"HER24L","HER24L_3B","HER24L_3B_217",52.6,8202.25,7.36,1,36346,76302,1.42,-2.86225387534094,0.172012062215292,-2.760471181031,-2.63911032402673,0.525761769619149,-0.881252406474359,1.9335366702558,-1.58928819952805,0.413542239779941,4.79482635864125,2.89269688588966,6.70079185520362,0.149236093525787,-0.105360515657826,-3.06891389084758,-2.96355337518976
"HER24L","HER24L_3B","HER24L_3B_218",52.7,8207.96,7.35,1,36288,77267,1.39,-2.49256538213857,0.517873038805117,-1.45766890785657,-5.7884022481429,-0.087958674752212,-0.385724866270619,2.34047789398274,-2.09952279402896,0.889939866511433,5.21795518331398,3.34559689057656,6.50420984455959,0.153746577047548,-1.05939157551483,-3.0463522644005,-1.98696068888567
"HER24L","HER24L_3B","HER24L_3B_219",52.8,8213.68,7.35,1,36500,75666,1.58,-2.81314455111535,0.924525067168019,-0.782974058442296,-5.37809390857689,0.348753839010311,0.0686434630894239,2.76803560144852,-5.37809390857689,0.919015411357049,5.61630972599288,3.70702331864522,6.74892314667876,0.14817178656007,-2.10006082888257,-3.81587914487524,-1.71581831599267
"HER24L","HER24L_3B","HER24L_3B_220",52.9,8219.4,7.35,1,36221,75933,1.43,-2.65636597241335,0.3863912397855,-1.4862947197631,-3.06183108052152,-0.798911243919904,-0.737267080808698,2.17873946381419,-2.65636597241335,0.636723639115836,5.0468590595731,3.14832266755129,6.6767496372363,0.149773475767758,-1.19625075823203,-3.07872919312496,-1.88247843489293
"HER24L","HER24L_3B","HER24L_3B_221",53,8225.12,7.36,1,35992,75403,1.3,-2.39197697722058,0.55448424732663,-1.8888733995485,-5.65007351524206,-0.424326841528859,-0.261001785425559,2.46664210957705,-2.06655457678595,0.873488790907452,5.33885665191354,3.44933529602684,6.61682869594368,0.151129800385044,-0.518793793415168,-2.98365969231972,-2.46486589890455
"HER24L","HER24L_3B","HER24L_3B_222",53.1,8230.84,7.37,1,36284,76309,1.31,-2.23876991434241,0.860893282059815,-1.75693182744967,-5.28329235206583,-0.118506378142317,0.163445019600479,2.80034485107572,-5.28329235206583,1.31112110768395,5.71842408231407,3.82656448133203,6.63231228574588,0.15077697745765,-0.500775287912489,-3.14630513203337,-2.64552984412088
"HER24L","HER24L_3B","HER24L_3B_223",53.2,8236.56,7.37,1,36476,76706,1.33,-2.17966595990957,0.699532497388474,-1.79667370765346,-2.80827461933194,-0.382366310305895,-0.597256719863384,2.53286274439903,-5.58086334157172,1.15372831840123,5.42932040332499,3.52965669512225,6.68427450547022,0.149604867242006,-0.393904285707088,-2.91122559417937,-2.51732130847228
"HER24L","HER24L_3B","HER24L_3B_224",53.3,8242.27,7.38,1,36460,76349,1.65,-3.36318613510704,0.49578764923129,-2.01945138840595,-4.05633331566699,-0.0923505713081283,-0.39705433132934,2.23677784424315,-2.04143029512472,0.809918260975708,5.15488999973324,3.27243228275878,6.57024070021882,0.152201425431293,-1.40876721697195,-3.94422614592278,-2.53545892895083
"HER24L","HER24L_3B","HER24L_3B_225",53.4,8247.99,7.39,1,36862,77943,1.28,-2.71928957214317,0.159908885154866,-1.73846031913145,-2.90161112893713,-0.0567017451177211,-1.16465989620407,1.98300732457564,-2.06004394325891,0.590036155647099,4.89743702274579,3.01037721666906,6.60054141851651,0.151502723275805,-1.00215202248055,-2.91122559417937,-1.90907357169882
"HER24L","HER24L_3B","HER24L_3B_226",53.5,8253.71,7.39,1,36810,77943,1.61,-2.91002960791018,0.445705399675222,-1.54783279836935,-5.9545520456336,1.19771681039894,-0.636432051789382,2.22744809065981,-1.63706393209729,0.60364575717867,5.04531196462906,3.16608241325809,6.54906465375779,0.15269356051115,-1.39871688111845,-3.40286266098122,-2.00414577986277
"HER24L","HER24L_3B","HER24L_3B_227",53.6,8259.43,7.4,1,36664,77752,1.23,-2.73856139897516,0.543289225054429,-1.4622679330696,-2.65851869130162,1.99287426335065,-0.953770599063199,2.24161468763639,-5.91661522932311,0.733663819264316,5.07028636812324,3.14800548830367,6.83720930232558,0.146258503401361,-1.30715704056117,-3.32284406741564,-2.01568702685447
"HER24L","HER24L_3B","HER24L_3B_228",53.7,8265.15,7.4,1,36445,77908,1.48,-1.84325376669025,0.698924208358808,-2.12283862890941,-5.55682583339456,2.06044198023379,-0.392039859471045,2.53357646319876,-5.55682583339456,1.19661208520322,5.44221934708045,3.5400098377848,6.70132198073045,0.149224287815969,0.287682072451781,-2.56494935746154,-2.85263142991332
"HER24L","HER24L_3B","HER24L_3B_229",53.8,8270.87,7.39,1,36584,78980,1.34,-2.58397206644245,0.382011731710769,-1.80813317003739,-5.95126789642892,2.20753459426508,-0.491682382284763,2.11713506214078,-2.48553199362919,0.401361499890645,5.04635527274824,3.16618934806721,6.55520193151888,0.152550601865028,-0.794929874869888,-2.99929733971849,-2.2043674648486
"HER24L","HER24L_3B","HER24L_3B_230",53.9,8276.58,7.38,1,36627,79173,1.69,-3.8757753105627,0.209266858997084,-1.60709176924434,-2.93750567196977,2.31340101326729,-0.749989908760514,1.93901835126014,-3.67510461510055,0.440230223013385,4.91268258953324,3.03086823956674,6.56602514184003,0.152299142692555,-2.37490575457367,-4.20095429728036,-1.82604854270669
"HER24L","HER24L_3B","HER24L_3B_231",54,8282.3,7.37,1,36349,80511,1.37,-3.5110303211009,-0.18726467957156,-1.97479581269009,-3.39980468599067,2.15702337570886,-0.932597613302075,1.782570055569,-1.30729106274349,-0.0270789784098315,4.64120158847022,2.75906813406054,6.56812110418522,0.152250542299349,-1.58412010444981,-3.38226937177664,-1.79814926732683
"HER24L","HER24L_3B","HER24L_3B_232",54.1,8288.02,7.37,1,36142,79593,1.41,-2.79215052908137,0.0982212288147952,-1.6435278198386,-6.05024706710285,2.60217607357349,-0.868463516810767,2.01123979976847,-1.74618197389868,0.446527923083011,4.91641556114264,3.02599032034985,6.62282708142726,0.150992920048351,-1.17557332980424,-2.9274534328007,-1.75188010299646
"HER24L","HER24L_3B","HER24L_3B_233",54.2,8293.74,7.36,1,36338,83413,1.46,-2.51902569103968,0.0997378192357622,-1.73626635179005,-3.04032261467297,3.17785804192536,-0.681456685780333,2.07861622852762,-5.98476159383941,0.535859533719287,4.99048079319495,3.07928052051947,6.76186617272517,0.147888167919327,-0.800119300112113,-2.6482317058913,-1.84811240577919
"HER24L","HER24L_3B","HER24L_3B_234",54.3,8299.46,7.36,1,36232,85900,1.61,-2.76600543968362,0.138159640344882,-1.67936934206222,-2.40933049574489,3.28322249695977,-0.634378144833212,1.98635246537648,-6.09820994985882,0.320154986077389,4.86436913318313,2.99503465024111,6.48459635709467,0.154211603148733,-1.11088238125992,-2.93857385971404,-1.82769147845412
"HER24L","HER24L_3B","HER24L_3B_235",54.4,8305.18,7.36,1,36265,84157,1.39,-3.89346267582904,0.0810133442456579,-1.94755252677372,-2.87181142829706,3.32764242235346,-1.00309091793287,2.0272216892179,-3.52573789570372,-0.0199495251627674,4.85957528605701,2.96615222782516,6.64272388059702,0.150540654402472,-2.04769284336526,-4.09016919081162,-2.04247634744636
"HER24L","HER24L_3B","HER24L_3B_236",54.5,8310.89,7.35,1,35613,78783,1.52,-2.389204346648,0.362330966393947,-2.84118947039106,-1.95388627539016,2.76321105397965,-0.779766434213902,2.10925761458339,-5.88571190811448,0.31682360907344,5.07598251845472,3.22215267227246,6.38481994459834,0.156621487947521,0.470003629245736,-2.78037086268184,-3.25037449192757
"HER24L","HER24L_3B","HER24L_3B_237",54.6,8316.61,7.36,1,35303,77381,1.54,-2.88330024325974,0.266582710121509,-2.16275408851168,-3.2887653513679,2.66166016378001,-0.318350885798203,2.21792028091219,-5.77367200115591,0.785943236337337,5.1830642982968,3.31167188064559,6.4979601087942,0.153894450451707,-0.750305594399894,-3.20465757586592,-2.45435198146603
"HER24L","HER24L_3B","HER24L_3B_238",54.7,8322.33,7.38,1,35180,76663,1.31,-2.63560176221283,0.73813877321629,-2.46375150528617,-5.40819048445261,2.83981521714801,-0.384309963606331,2.59851036098776,-5.40819048445261,0.883378655105712,5.55379891457351,3.68640227897926,6.47204132045812,0.154510756419153,-0.182321556793955,-3.43613543302344,-3.25381387622948
