"Site","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc","label"
"HER24L","HER24L_3B_45",35.4,6097.03,7.39,1,28754,64637,1.36,13,43,29,21,98,65,148,1079,352,4,43,151,4478,112,146,23,100,0,88,3710,246,2245,0,1022,5,10,0,0,0,0,0,0,178,56,0,41966,8036,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_46",35.5,6124.11,7.41,1,28733,64857,1.27,51,32,66,18,64,68,171,1080,288,35,0,124,4568,25,189,69,37,0,212,3673,214,2204,0,924,7,0,0,10,0,0,105,0,118,0,0,42166,8142,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_47",35.6,6151.19,7.43,1,28484,65196,1.31,0,35,18,0,60,40,110,1241,436,22,0,191,5877,113,161,124,57,0,156,3751,148,2159,0,907,0,0,0,0,0,0,13,0,101,102,0,40986,8195,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_48",35.7,6178.27,7.43,1,27930,65187,1.33,17,16,15,0,96,39,178,1319,703,41,0,150,6972,24,163,69,64,0,15,3768,33,2088,0,1093,0,0,0,34,0,0,67,0,122,191,136,39684,7958,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_49",35.8,6205.35,7.44,1,27010,61072,1.21,0,11,26,0,74,51,131,1198,348,29,0,149,5611,80,150,104,100,0,0,3315,0,1996,0,1121,0,0,0,0,0,0,8,0,38,6,241,38253,7892,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_50",35.9,6232.43,7.44,1,26332,57923,1.56,0,0,30,12,81,74,147,1193,451,27,31,124,4030,52,127,0,0,91,0,3236,325,2045,0,974,0,0,0,0,0,0,0,0,0,91,0,37096,7496,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_51",36,6259.51,7.44,1,26788,64541,1.35,0,26,40,23,87,44,148,1386,496,7,32,189,9787,0,156,73,54,73,100,3235,119,2330,68,953,0,0,0,0,0,0,0,0,0,18,63,36804,8049,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_52",36.1,6286.59,7.45,1,26552,60807,1.33,13,14,46,27,96,55,158,1113,365,32,5,155,5468,14,132,130,124,0,173,3075,256,2079,43,872,0,7,0,0,0,0,31,0,112,68,17,37760,8096,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_53",36.2,6313.67,7.45,1,26745,60252,1.32,0,28,25,7,100,46,131,1080,379,9,30,135,5113,110,142,171,118,0,106,3323,289,2218,0,966,0,0,0,0,0,0,0,0,75,99,177,37368,7848,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_54",36.3,6340.76,7.45,1,27337,61907,1.52,0,18,14,0,70,32,178,1225,463,0,53,205,5215,90,124,120,87,0,59,3455,325,2342,0,834,0,0,0,0,0,0,45,0,235,121,201,37903,8259,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_55",36.4,6367.84,7.46,1,26994,59678,1.44,0,23,9,5,71,18,131,1219,346,17,14,183,4611,93,172,93,115,24,0,3449,134,2441,0,842,0,0,0,0,0,0,37,0,80,17,95,37453,7832,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_56",36.5,6394.92,7.46,1,26074,57917,1.22,0,0,0,12,68,30,96,1082,314,6,20,114,4841,0,148,136,58,0,107,3244,248,2169,0,840,8,0,0,0,0,0,0,0,68,108,111,36108,7863,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_57",36.6,6422,7.47,1,24753,55242,1.25,0,21,12,14,80,51,133,1117,369,15,0,165,5316,96,149,56,57,0,164,3051,128,2131,0,836,0,0,0,0,0,0,0,0,149,79,136,33719,7069,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_58",36.7,6449.08,7.48,1,24687,58151,1.45,0,16,8,7,77,42,152,1277,429,70,7,248,8538,139,84,0,7,0,20,2503,181,1904,0,1602,0,0,0,0,21,0,0,0,0,0,0,32705,7642,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_59",36.8,6476.16,7.48,1,25824,58607,1.35,4,38,22,10,76,41,128,1211,398,31,18,160,6678,174,90,112,59,0,0,3017,254,2259,0,1072,0,0,0,6,0,0,0,0,156,42,272,34178,7964,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_60",36.9,6503.24,7.48,1,27134,61528,1.39,0,23,23,20,92,46,194,1245,395,34,28,147,5884,134,127,98,0,0,205,3491,178,2397,0,888,0,0,0,0,16,0,0,0,37,198,103,37057,8321,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_61",37,6530.32,7.49,1,26759,60170,1.22,19,0,26,8,79,57,191,1121,449,11,20,179,5477,136,177,105,59,0,54,3355,198,2383,0,1055,0,0,0,5,0,0,0,0,30,118,0,36565,8141,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_62",37.1,6557.4,7.5,1,26915,62897,1.48,14,51,15,30,96,42,267,1334,501,13,24,232,9661,38,121,68,0,37,0,3280,30,2409,0,973,0,0,0,0,0,0,23,0,0,0,0,35886,7609,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_63",37.2,6584.48,7.5,1,25931,59606,1.3,12,27,33,15,67,51,156,1336,340,27,7,145,5317,78,160,12,51,118,77,3210,222,2526,0,910,0,0,0,5,151,0,214,97,0,157,129,35856,7908,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_64",37.3,6611.57,7.51,1,25526,56715,1.4,6,51,27,0,85,50,226,1495,270,24,17,145,5587,45,113,0,79,34,82,2692,277,2654,0,650,0,0,0,29,0,0,0,0,0,4,16,33864,8007,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_65",37.4,6638.65,7.51,1,25913,58233,1.22,0,13,17,0,66,42,148,1133,274,0,0,139,5479,125,121,116,70,16,102,3102,142,2618,0,863,0,0,0,19,0,50,45,0,9,23,149,35297,7914,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_66",37.5,6665.73,7.51,1,25607,57547,1.37,9,42,24,0,90,61,148,1118,331,0,28,149,4608,139,164,204,84,0,0,3026,236,2758,0,913,0,25,0,15,0,0,54,0,95,60,197,35099,7571,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_67",37.6,6692.81,7.51,1,25297,57015,1.34,0,13,39,7,90,57,131,1144,455,33,9,106,5370,86,148,74,54,0,21,3286,192,2532,0,915,0,0,0,20,0,0,0,0,80,247,6,34105,7638,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_68",37.7,6719.89,7.52,1,24998,55368,1.32,18,6,18,29,91,46,137,1181,362,38,56,139,4655,114,145,18,0,0,137,3157,211,2341,0,947,0,0,0,0,0,0,0,0,254,43,0,33549,7316,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_69",37.8,6746.97,7.52,1,25172,58077,1.28,7,0,8,8,93,40,107,1410,358,0,20,162,6916,78,158,51,17,0,109,2606,87,2797,0,879,0,0,0,13,0,0,0,0,159,258,162,33509,7740,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_70",37.9,6774.05,7.53,1,24468,53641,1.47,22,12,0,9,70,36,124,1286,452,27,15,153,4354,4,142,111,72,0,70,2679,33,2423,0,817,0,0,0,0,0,0,0,0,124,0,28,32598,7806,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_71",38,6801.13,7.53,1,23367,53304,1.29,0,0,45,7,55,37,174,1306,377,0,18,150,5789,49,131,0,88,0,67,2216,253,2405,0,791,0,0,0,0,0,0,0,6,262,12,103,31077,7579,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_72",38.1,6828.21,7.54,1,24151,53193,1.31,0,32,29,0,65,52,106,1143,400,19,30,97,4533,32,174,88,42,0,105,2690,311,2428,0,829,0,0,0,0,167,0,0,0,153,116,90,31780,7528,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_73",38.2,6855.29,7.54,1,23645,53697,1.3,0,0,0,0,70,49,110,1304,340,9,40,154,6144,79,140,17,61,0,38,2171,192,2451,0,966,0,0,0,23,0,45,154,105,108,116,31,30831,7787,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_74",38.3,6882.37,7.54,1,23935,59085,1.33,0,31,5,17,96,52,171,1582,441,29,56,315,11255,33,198,64,56,0,85,2135,335,2417,0,1029,0,0,0,0,45,0,8,0,54,79,69,30301,7978,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_75",38.4,6909.46,7.55,1,23035,54545,1.4,0,23,54,15,95,57,265,1606,436,0,70,209,8008,85,104,18,0,0,33,2001,321,2889,0,768,0,6,0,20,0,0,29,0,70,58,85,29195,7692,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_76",38.5,6936.54,7.55,1,22615,58819,1.47,0,0,61,0,55,39,460,1847,722,36,72,359,13211,0,177,8,42,0,166,1570,258,2833,0,858,0,0,0,29,0,0,0,0,239,49,117,27798,7681,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_77",38.6,6963.62,7.55,1,22573,58677,1.54,25,20,110,15,78,44,530,1832,2058,43,50,471,12780,0,112,19,89,0,0,1514,143,2903,0,1057,0,0,0,0,0,132,0,0,136,7,63,26754,7511,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_78",38.7,6990.7,7.55,1,21716,55586,1.47,0,27,160,14,58,56,296,1815,505,56,48,321,9979,0,157,32,81,0,0,1524,122,2748,0,849,0,0,0,0,0,84,23,70,374,21,264,26964,8755,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_79",38.8,7017.78,7.55,1,22190,52732,1.4,15,16,92,21,104,60,241,1618,334,28,43,182,6800,43,162,0,53,0,59,1853,155,2512,0,692,0,12,0,108,6,57,150,0,121,211,264,28186,8082,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_80",38.9,7044.86,7.55,1,22823,54046,1.43,20,29,101,10,65,43,266,1909,408,0,53,121,7400,0,172,0,261,0,0,1940,277,2804,0,727,0,0,0,6,0,18,15,0,140,262,0,29303,7521,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_81",39,7071.94,7.56,1,21693,52049,1.42,16,26,59,14,78,49,265,1626,355,36,32,147,7304,34,300,54,248,0,0,1788,285,2808,0,1144,0,0,0,43,0,0,0,0,22,196,0,27489,7465,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_82",39.1,7099.02,7.57,1,22876,56436,1.48,27,51,118,26,85,48,399,2258,560,26,77,260,10309,57,191,33,33,0,0,1294,419,2812,0,1182,0,12,0,27,0,0,0,30,0,0,0,28206,7710,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_83",39.2,7126.1,7.57,1,22155,54010,1.38,0,0,54,14,78,46,450,1809,441,16,89,276,9269,119,179,48,54,0,0,1614,350,2662,0,777,0,13,0,14,68,47,59,0,148,332,90,27442,7280,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_84",39.3,7153.18,7.57,1,23076,58440,1.55,0,4,87,0,78,27,403,2002,484,15,96,386,12217,0,193,0,103,0,69,1858,435,3195,0,1013,0,0,0,13,0,0,0,0,0,118,0,28014,7301,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_85",39.4,7180.26,7.57,1,22560,57913,1.41,21,20,125,15,71,40,407,2077,827,0,93,411,11513,67,222,59,108,0,207,1857,293,2529,0,983,0,0,0,12,86,0,59,0,109,87,0,27910,7544,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_86",39.5,7207.35,7.58,1,22611,56357,1.58,0,14,72,18,63,50,438,1820,556,12,126,225,10001,5,165,0,0,0,33,2111,345,2858,0,924,0,9,0,21,37,127,32,0,297,46,40,27853,7634,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_87",39.6,7234.43,7.58,1,22834,58884,1.63,26,15,87,0,84,52,380,2574,555,17,83,296,11949,196,200,27,66,0,25,1715,95,3599,0,599,0,0,0,52,47,0,0,0,120,172,23,27984,7647,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_88",39.7,7261.51,7.58,1,22069,55456,1.48,0,11,105,24,73,55,348,2182,624,0,114,279,9861,76,166,8,122,0,0,1774,305,3282,0,757,0,0,0,54,0,0,0,0,292,188,0,27399,7168,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_89",39.8,7288.59,7.58,1,21992,56227,1.45,14,42,155,10,66,32,328,2330,377,0,73,329,11651,103,205,35,116,34,92,1434,234,2780,0,669,0,0,0,30,6,0,0,0,0,14,128,26812,7909,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_90",39.9,7315.67,7.58,1,21907,59149,1.51,16,20,150,0,50,51,411,2598,570,0,62,462,14733,38,242,45,55,0,0,1409,349,2877,0,1168,0,0,0,27,69,41,32,0,53,29,98,25787,7452,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_91",40,7342.75,7.59,1,22123,62126,1.67,26,13,141,5,65,5,435,2274,836,0,118,444,16144,0,233,246,132,0,269,1116,370,2809,0,802,0,0,0,23,30,765,125,0,172,0,33,25400,8859,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_92",40.1,7351.58,7.59,1,21058,57351,1.4,5,36,132,0,84,46,469,2533,1268,0,100,306,14178,168,228,233,145,0,129,836,321,2932,0,533,0,18,0,35,19,30,64,234,279,254,0,24056,7321,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_93",40.2,7360.4,7.58,1,22153,68784,1.69,0,37,101,0,66,44,735,2970,1176,30,141,471,23656,15,209,134,231,0,47,964,552,3066,0,1214,0,8,0,108,54,0,54,0,184,296,69,24299,7712,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_94",40.3,7369.22,7.57,1,21234,63811,1.58,0,16,159,0,63,39,565,3071,806,18,86,563,22036,24,112,364,163,0,0,478,268,3011,0,506,0,8,0,13,25,30,130,122,88,34,100,23250,7327,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_95",40.4,7378.05,7.58,1,20905,57544,1.52,7,19,155,0,47,30,583,3088,762,9,49,342,14130,169,133,286,16,0,70,651,370,3366,0,876,0,0,0,46,169,33,102,60,100,56,0,23905,7648,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_96",40.5,7386.87,7.58,1,20224,55266,1.68,0,19,183,0,46,18,775,3106,711,12,55,324,13725,94,125,0,97,0,0,928,365,3327,0,556,0,0,0,32,36,50,48,0,154,259,0,23047,6973,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_97",40.6,7395.7,7.57,1,21147,58224,1.52,17,37,99,7,73,36,480,3012,1093,27,108,350,15501,0,144,0,81,0,0,589,301,3158,0,631,0,0,0,43,88,0,16,207,0,152,151,24338,7332,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_98",40.7,7404.52,7.57,1,22750,64383,1.39,8,18,134,14,94,54,374,3107,1478,0,138,464,17027,197,206,0,46,0,138,1056,273,3331,0,843,0,4,0,36,39,0,0,0,102,0,96,26665,8207,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_99",40.8,7413.35,7.57,1,21472,59356,1.59,0,0,125,0,56,42,767,3072,811,0,79,393,14670,119,124,242,171,0,109,904,212,3307,0,903,5,7,0,58,30,28,103,0,197,290,103,24976,7295,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_100",40.9,7422.17,7.58,1,19387,53755,1.44,0,24,132,8,54,45,524,2611,635,9,74,399,13910,92,170,67,66,0,192,713,310,2553,0,863,0,14,0,29,24,0,37,30,27,99,57,22997,6833,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_101",41,7431,7.57,1,19863,54579,1.54,30,21,156,23,51,36,905,2651,617,0,62,384,13101,67,147,0,80,0,0,673,480,3020,0,842,0,0,0,41,0,52,63,0,31,59,197,23397,7219,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_102",41.1,7439.82,7.57,1,21426,61644,1.5,30,31,150,5,64,22,551,2907,907,46,63,500,18677,119,104,0,26,0,11,884,371,3136,0,882,0,0,0,20,32,24,59,0,152,62,0,24337,7309,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_103",41.2,7448.65,7.57,1,20726,55223,1.42,0,44,121,15,100,46,622,2437,706,30,119,321,12450,10,169,0,118,0,126,863,538,2998,0,737,0,12,0,59,113,0,101,125,55,229,52,24502,7159,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_104",41.3,7457.47,7.57,1,22504,60612,1.51,17,40,94,15,73,53,488,2508,871,18,112,357,14874,105,168,34,163,0,21,1288,408,2792,0,886,0,16,0,58,9,0,25,0,71,128,0,27140,7577,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_105",41.4,7466.3,7.56,1,23019,58444,1.35,0,27,59,19,53,24,368,1947,963,0,121,327,12094,6,296,79,47,0,95,1418,299,2660,0,902,0,0,0,51,0,0,0,0,0,0,80,28800,7492,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_106",41.5,7475.12,7.56,1,24651,62763,1.41,30,64,57,11,83,33,351,1972,716,40,69,326,11830,101,181,36,178,0,122,1639,312,2656,0,855,0,0,0,43,0,0,0,0,6,0,6,33003,7869,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_107",41.6,7483.95,7.56,1,27262,70091,1.42,0,8,59,0,100,55,222,2034,795,11,77,319,12820,111,187,0,187,0,24,2063,399,2990,0,1229,0,0,0,8,31,44,0,26,62,20,59,37427,8459,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_108",41.7,7492.77,7.56,1,29661,76734,1.43,0,26,30,0,112,48,263,2005,820,0,52,365,13739,0,208,58,129,75,0,2614,63,2825,0,1029,0,5,0,23,42,0,0,0,0,160,94,42949,8894,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_109",41.8,7501.6,7.57,1,32248,78997,1.4,0,0,15,0,88,41,160,1571,457,9,35,254,10312,186,192,138,39,0,104,3497,214,2202,0,1308,0,0,0,10,0,115,0,0,102,118,70,48690,8969,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_110",41.9,7510.42,7.58,1,34392,80058,1.39,0,0,19,25,114,45,118,1236,394,0,88,156,6349,31,279,31,12,0,21,4499,90,1653,0,1923,0,11,0,53,0,0,0,0,192,152,0,53433,9019,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_111",42,7519.25,7.57,1,35216,80813,1.21,32,31,33,49,114,66,83,995,716,0,54,144,4499,97,279,48,112,0,72,4869,10,1384,0,1359,0,14,0,31,0,0,0,0,61,210,0,56099,9071,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_112",42.1,7528.07,7.57,1,35426,79674,1.32,30,47,30,8,82,36,40,900,240,24,26,54,3325,39,221,49,6,0,184,5089,0,1295,0,1480,11,0,0,0,0,0,0,0,0,98,0,57197,8966,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_113",42.2,7536.89,7.57,1,35519,79829,1.11,0,27,22,4,117,48,42,827,247,0,57,78,2512,45,300,157,66,0,167,4950,0,1567,0,1353,11,14,0,16,0,0,9,0,96,268,97,57640,8928,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_114",42.3,7545.72,7.55,1,35706,80138,1.37,0,24,34,10,87,27,111,843,487,19,41,67,2672,45,255,170,82,0,0,4953,0,1376,0,1353,0,0,0,0,0,126,58,0,341,27,0,57979,8837,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_115",42.4,7554.54,7.55,1,35898,78233,1.44,0,33,8,19,101,39,55,753,203,7,56,54,1476,73,268,221,52,0,220,4916,0,1235,0,1106,0,0,0,0,21,0,0,0,0,0,0,58343,8834,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_116",42.5,7563.37,7.56,1,35965,77913,1.6,0,14,53,14,86,47,35,711,194,21,17,26,798,0,259,151,50,59,265,4843,249,1094,0,1255,18,0,0,0,29,0,11,0,0,239,0,58526,8742,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_117",42.6,7572.19,7.56,1,36162,78605,1.25,0,19,12,20,96,69,54,809,203,10,0,31,862,16,187,89,47,0,54,4801,112,1101,0,1414,0,0,0,0,0,0,0,0,169,240,0,59346,8702,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_118",42.7,7581.02,7.56,1,36163,77914,1.3,0,0,0,15,128,53,35,754,187,0,25,50,1260,52,196,58,0,0,153,4842,95,1158,0,1165,12,15,0,24,0,0,0,0,16,0,0,58360,9051,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_119",42.8,7589.84,7.57,1,36280,77660,1.43,0,13,0,22,111,60,48,814,177,27,0,35,642,8,201,191,125,0,39,4835,80,1001,0,1384,0,0,0,0,0,0,0,0,73,0,0,58530,9086,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_120",42.9,7598.67,7.56,1,36216,77628,1.39,0,20,0,20,119,53,36,811,203,22,11,36,825,86,159,108,78,0,237,4651,0,1285,0,1173,8,8,0,22,0,0,0,0,0,255,61,58275,8851,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_121",43,7607.49,7.57,1,36138,77662,1.45,0,8,0,7,86,51,19,800,237,37,6,0,492,107,210,94,64,0,17,4467,0,1106,0,1391,8,0,0,0,0,0,0,0,61,88,0,59304,8882,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_122",43.1,7616.32,7.55,1,36156,77653,1.21,0,41,9,8,98,37,16,803,228,0,19,21,490,0,269,120,91,0,89,4576,0,1236,0,1288,0,0,0,0,0,0,0,0,30,112,69,59122,8691,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_123",43.2,7625.14,7.54,1,36232,77770,1.34,0,46,25,16,135,49,53,792,175,0,0,41,569,0,177,94,8,0,257,4498,0,1133,0,1226,0,0,0,5,0,0,0,0,85,0,0,59023,9226,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_124",43.3,7633.97,7.53,1,36053,76224,1.41,0,64,0,12,102,60,48,769,242,18,0,5,337,0,125,104,23,0,247,4639,69,1172,0,1117,5,14,0,0,0,0,80,0,163,151,0,58001,8537,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_125",43.4,7642.79,7.52,1,35806,75627,1.32,0,25,0,12,123,44,45,759,134,8,33,0,307,26,202,35,0,0,45,4417,0,1086,0,1292,0,0,0,0,0,0,46,0,79,223,0,57818,8740,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_126",43.5,7651.62,7.5,1,36088,76189,1.31,0,16,16,7,67,52,37,647,169,11,12,0,241,61,231,118,86,57,171,4459,0,913,0,1285,0,6,0,0,24,0,62,0,75,211,12,58211,8800,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_127",43.6,7660.44,7.48,1,35944,77055,1.28,14,20,0,11,99,26,11,664,143,0,14,16,246,0,194,66,58,0,178,4211,0,937,0,1458,8,0,0,0,0,0,0,0,0,0,0,59542,8933,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_128",43.7,7669.27,7.48,1,36032,76869,1.35,6,0,0,34,101,72,35,650,143,16,0,39,305,0,120,176,76,0,169,4475,0,1168,0,1136,0,0,0,0,0,0,32,0,111,250,0,58938,8676,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_129",43.8,7678.09,7.49,1,36163,76980,1.42,0,0,5,13,93,64,40,578,172,0,0,15,314,0,241,182,60,0,37,4324,0,955,0,1383,0,6,0,0,0,0,75,0,39,0,0,59275,8952,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_130",43.9,7686.91,7.5,1,36270,77462,1.24,0,21,0,29,67,54,18,684,142,0,0,18,305,0,149,150,0,60,159,4542,80,1074,0,1257,0,0,0,0,0,0,46,0,34,166,6,59286,8990,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_131",44,7695.74,7.5,1,36254,76012,1.36,0,0,0,21,91,52,35,678,128,0,5,20,231,92,220,89,39,0,0,4230,0,829,0,1365,0,0,0,11,0,0,0,0,120,0,0,58642,8926,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_132",44.1,7704.56,7.51,1,35994,76756,1.43,0,15,10,29,84,62,39,659,151,0,0,23,258,42,206,161,50,0,101,4265,0,947,0,1238,0,0,0,0,0,0,0,0,238,261,0,58868,8861,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_133",44.2,7713.39,7.51,1,36213,76686,1.3,0,10,19,14,108,54,41,605,143,0,0,11,339,0,221,173,27,104,64,4199,0,1057,0,1087,9,0,0,0,0,0,41,0,0,243,0,59147,8853,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_134",44.3,7722.21,7.51,1,36416,77790,1.22,32,42,21,9,119,52,26,632,110,0,0,30,270,57,236,165,56,0,191,4254,0,877,0,1423,15,0,0,4,0,0,0,0,25,121,0,59878,9017,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_135",44.4,7731.04,7.51,1,36451,77256,1.45,0,37,0,0,99,62,51,710,138,5,0,53,312,0,223,114,50,0,171,4244,0,946,0,1422,0,0,0,0,0,0,0,0,132,100,0,59312,8942,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_136",44.5,7739.86,7.51,1,35758,76504,1.4,0,39,0,4,106,71,34,628,125,0,5,0,243,8,248,148,113,0,49,4128,0,1021,0,1314,0,0,0,0,0,0,0,0,121,179,65,58902,8761,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_137",44.6,7748.69,7.52,1,35937,76009,1.66,0,0,0,0,100,87,42,647,135,27,11,23,279,0,191,66,41,0,13,3888,35,963,0,1328,6,17,0,0,0,0,0,0,24,0,0,58954,8890,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_138",44.7,7757.51,7.5,1,36055,76438,1.35,0,40,0,7,100,38,6,635,129,0,0,38,322,15,204,90,87,0,63,3590,0,948,0,1411,0,0,0,0,0,0,0,0,0,48,0,59343,9147,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_139",44.8,7766.34,7.5,1,36198,76476,1.27,0,21,0,7,76,61,35,621,155,0,0,0,240,0,229,58,53,0,69,4017,0,857,0,1335,0,5,0,0,0,0,0,0,225,0,0,59492,8783,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_140",44.9,7775.16,7.5,1,35963,75274,1.3,5,0,0,9,94,50,25,614,114,0,0,0,236,10,169,82,10,0,73,3687,97,900,0,1206,0,0,0,0,0,0,0,28,136,157,0,58609,8847,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_141",45,7783.99,7.5,1,35920,76341,1.28,0,20,0,25,74,74,15,602,111,0,0,13,205,23,257,126,118,0,147,4085,65,938,0,1155,0,4,0,0,0,0,36,0,60,0,0,59230,8768,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_142",45.1,7789.38,7.5,1,35603,75524,1.23,15,33,0,35,62,24,6,493,142,11,0,5,146,36,170,49,73,0,178,3738,0,756,0,1287,5,4,0,0,0,0,0,0,181,0,171,58856,8835,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_143",45.2,7794.77,7.49,1,35769,76543,1.27,0,45,0,0,70,29,30,539,127,0,0,31,467,44,220,167,133,0,50,3807,90,910,0,1253,0,4,0,0,0,0,0,0,168,57,74,59142,8956,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_144",45.3,7800.16,7.48,1,36046,79440,1.45,0,49,5,5,118,51,32,534,124,27,0,30,3150,34,258,193,158,0,96,3834,41,923,0,1316,13,4,0,0,0,0,67,0,295,225,0,58901,8811,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_145",45.4,7805.55,7.49,1,36066,79378,1.38,0,26,20,17,105,43,48,542,135,12,0,0,3780,65,209,157,86,0,122,3842,10,1063,0,1153,8,0,8,0,0,0,0,0,144,0,98,58758,8791,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_146",45.5,7810.95,7.49,1,35850,76031,1.69,0,29,0,10,98,63,30,644,172,17,10,33,584,0,181,169,0,0,30,3873,42,996,0,1341,8,0,0,0,0,0,0,0,49,0,0,58357,9156,TRUE,"HER24L_3B"
