"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER34L","HER34L_1A","HER34L_1A_311",42,2449.45,7.33,1,35101.55078,77770,1.24,0.0758647293300759,0.0848656294200849,0.707213578500707,0.223736659380224,0.054005400540054,8.13038446701813,0.054005400540054,0.266169474090266,0.155586987270156,0.19030474476019,5.62556255625563,0,1.08396553941108,69.9344220136299,10.9000900090009,6.41594903857497,0.155861587114805,-0.969400557188104,-2.12026353620009,-1.15086297901199,100,97.4861771891475
"HER34L","HER34L_1A","HER34L_1A_312",42.1,2456.36,7.33,1,34603.97266,78993,1.25,0.10380666641348,0.0341802438190726,0.655754307343689,0.116466015976099,0.0797539022445027,11.2870760700315,0.111402276151051,0.208879267783221,0.0974769916321699,0.00759560973757168,5.32705429595027,0.0911473168508602,1.12668211107313,68.108566581849,10.5351107060119,6.46491228070175,0.154681139755767,-1.22595171104471,-2.95413837625515,-1.72818666521044,100,97.8909523628676
"HER34L","HER34L_1A","HER34L_1A_313",42.2,2463.27,7.34,1,34126.89453,79746,1.29,0.079000827627718,0.0288415719910717,0.594387179294259,0.15674767386452,0.0689689765003887,11.4538660246282,0.121636194918867,0.250796278183232,0.0990645298823765,0.0953025857096281,5.56015348732225,0.141699897173526,1.27028314899807,67.2083866275425,10.6588418227874,6.30541176470588,0.15859392491977,-1.69281952137315,-3.02571310576593,-1.33289358439278,100,97.7879768264239
"HER34L","HER34L_1A","HER34L_1A_314",42.3,2470.18,7.35,1,33638.11719,75915,1.26,0.1185536455246,0.0619113482184022,0.605940854903511,0.133043535533162,0.119870908252651,8.49897912138576,0.00526905091220444,0.229203714680893,0.188368570111309,0.0948429164196799,5.80254231706514,0.270038859250477,1.18158466706185,68.8256602779424,11.0531515510769,6.22679060898582,0.16059637505024,-0.764972915131201,-2.28107888777308,-1.51610597264188,100,97.1889613383389
"HER34L","HER34L_1A","HER34L_1A_315",42.4,2477.09,7.36,1,33780.92969,76469,1.41,0.102002118505538,0.0693091318050452,0.680014123370255,0.177849847650682,0.0444624619126705,10.0511318311996,0.023538950424355,0.218389151159293,0.0666936928690057,0.0196157920202958,5.95404673789379,0.0823863264852424,1.127254181433,67.9870274228772,11.010997920726,6.17446555819477,0.161957337129008,-0.94236297218393,-2.28353689802335,-1.34117392583942,100,97.614719690332
"HER34L","HER34L_1A","HER34L_1A_316",42.5,2484,7.36,1,34072.50391,79406,1.56,0.115860262448681,0.0843764954789311,0.675011963831449,0.133491171951742,0.0969700022668312,12.2157015842632,0.0402992217212805,0.210311563357933,0.119638314485052,0.0743016900486109,6.01088078986475,0,1.29461249779614,65.7859607586328,10.5886205072665,6.21289248334919,0.160955626172518,-0.458746474721101,-2.07944154167984,-1.62069506695873,100,97.4460368234138
"HER34L","HER34L_1A","HER34L_1A_317",42.6,2490.91,7.37,1,34102.48828,80777,1.45,0.105227973309234,0.0656127362986989,0.548423437364596,0.138653329536873,0.158460948042141,14.1661611597361,0.060660831672382,0.200552137365834,0.153509043415824,0.0309494039144806,5.71697389108286,0,1.1203684217042,64.9454671503027,10.547556854055,6.15739436619718,0.16240635900955,-0.748206957742973,-2.12327785649301,-1.37507089875004,100,97.9585773178008
"HER34L","HER34L_1A","HER34L_1A_318",42.7,2497.82,7.38,1,34543.29297,84365,1.38,0.0817874711076868,0.065192911752504,0.701712795590589,0.260771647010016,0.0817874711076868,19.0576660937593,0.114976589818053,0.20980264327624,0.0414863983879571,0.0817874711076868,4.95703194452676,0,0.950631185918331,61.4034255911812,10.1997273750963,6.02010459035445,0.166110070845318,-1.38629436111989,-2.37617344965153,-0.989879088531644,100,98.2077875896403
"HER34L","HER34L_1A","HER34L_1A_319",42.8,2504.73,7.38,1,34680.38281,87226,1.36,0.103180244422535,0.0286611790062596,0.452846628298902,0.0997409029417834,0.0974480086212827,24.5855593515695,0.12037695182629,0.1501845779928,0.159356155274803,0.044711439249765,3.81422970215303,0,0.669525141586224,58.6935088161787,9.29310068098961,6.31581544534912,0.1583326822408,-1.24703229378638,-2.76000994003292,-1.51297764624654,100,98.3124297801114
"HER34L","HER34L_1A","HER34L_1A_320",42.9,2511.65,7.39,1,34706.02734,93926,1.5,0.157570853650746,0.0351340416923961,0.351340416923961,0.106466793007261,0.0511040606434853,30.381364052552,0.206545578434086,0.193769563273215,0,0.0894321061260993,3.29727657943487,0.0234226944615974,0.909226412282009,53.7061090645828,8.76966974000809,6.12407429889523,0.163289984933788,-1.10866262452161,-2.30258509299405,-1.19392246847243,100,98.2784319570726
"HER34L","HER34L_1A","HER34L_1A_321",43,2518.56,7.39,1,34725.46484,93902,1.4,0.122468105045686,0.0351430214478925,0.437690358032843,0.104364124299802,0.102234244212051,30.56164937914,0.210858128687355,0.159741006581329,0.156546186449703,0.0532470021937765,3.29598943579476,0,0.762497071414879,53.5792634874657,8.80598922280676,6.08441165799976,0.16435442836699,-1.08845991720409,-2.52208565302975,-1.43362573582566,100,98.3876807735724
"HER34L","HER34L_1A","HER34L_1A_322",43.1,2525.47,7.38,1,35336.33594,103916,1.57,0.122214096000616,0.0298317872127488,0.326225027907156,0.10296778166981,0.0789098887563032,40.0198237037607,0.0356056815119905,0.124138727433696,0,0.0577389429924169,2.84364294237654,0.0548519958427961,0.506178066900189,46.439431848801,7.74664151814927,5.99478260869565,0.166811720336525,-1.23884162997676,-2.3920129028953,-1.15317127291854,100,98.4882020093152
"HER34L","HER34L_1A","HER34L_1A_323",43.2,2532.38,7.38,1,35361.53516,107378,1.62,0.118273761850658,0.0307325522919034,0.292424891504778,0.11082344614353,0.0391141574624225,42.3373502952188,0.0745031570712809,0.162044366630036,0.0130380524874742,0,2.89258507329248,0.0605338151204157,0.43304960047682,44.6823371640373,7.2836148931811,6.13463751438435,0.163008816357156,-1.28261593164505,-2.25288542444177,-0.970269492796724,100,98.530425226769
"HER34L","HER34L_1A","HER34L_1A_324",43.3,2539.29,7.38,1,34509.625,99581,1.55,0.128538576636105,0.0401683051987829,0.313312780550507,0.104437593516836,0.0100420762996957,36.8102348841647,0.100420762996957,0.11849650033641,0.089374479067292,0,3.11003103001577,0.0241009831192697,0.580432010122413,48.5775398921481,8.54881955393097,5.68236814284036,0.175982966056146,-0.955511445027436,-2.05412373369555,-1.09861228866811,100,98.5559494281038
"HER34L","HER34L_1A","HER34L_1A_325",43.4,2546.2,7.39,1,35708.73828,104635,1.47,0.109905863238878,0.0296267979165671,0.394705404501362,0.0917475032254982,0.0659435179433268,37.8057055478568,0.182539303292397,0.115640082190472,0.0611650021503321,0,3.1557318296937,0.0993931284942897,0.580111817269556,48.1693505997037,7.64466956563291,6.30103762970371,0.158704019681759,-1.13036098698269,-2.58946038847589,-1.4590994014932,100,98.5062359631099
"HER34L","HER34L_1A","HER34L_1A_326",43.5,2553.11,7.38,1,36164.01172,103357,1.66,0.0928819528430585,0.0416033747109533,0.382170535135501,0.14899813268574,0.0357982526582621,34.9032963418056,0.274775777160715,0.140290449606703,0.0628888222374875,0,3.55660477761545,0.0522460984742204,0.565999400137388,50.0527298586453,8.16490416711011,6.13022870008295,0.163126051069917,-1.27575248672007,-2.21768564920756,-0.941933162487493,100,98.4751879408264
"HER34L","HER34L_1A","HER34L_1A_327",43.6,2560.02,7.38,1,35918.93359,92502,1.43,0.118916347754643,0.0367559620332533,0.44107154439904,0.0886467319625522,0.100538366738016,26.6242892045577,0.0410801928606949,0.168645002270221,0.103781539858598,0.0648634624116235,3.64532658753324,0,0.581609046290891,57.5436206784718,8.97602214006184,6.4108153679393,0.155986398391854,-0.880358722648092,-2.484906649788,-1.60454792713991,100,98.5351668072042
"HER34L","HER34L_1A","HER34L_1A_328",43.7,2566.93,7.39,1,35262.58984,87809,1.61,0.100217517566536,0.042136910795021,0.518170119236069,0.135521415800203,0.0398592399412361,22.3530617590452,0.128688403238848,0.191324351717933,0.136660251227095,0,3.16937899304172,0.110467036408569,0.841599380473528,60.7591476955665,9.49219328314865,6.40095980803839,0.156226570700255,-1.1682055804673,-2.50937950630673,-1.34117392583942,100,98.0184263572071
"HER34L","HER34L_1A","HER34L_1A_329",43.8,2573.84,7.38,1,34546.62109,83832,1.42,0.0930432293157744,0.0465216146578872,0.499809142093711,0.0882717816585552,0.0679931291153736,19.0261475331616,0.243343830518179,0.255272449661227,0.109743296116042,0.0990075388872984,3.1324553869644,0,0.765817348983682,63.2622387632408,10.4077202023094,6.07839541547278,0.164517102236301,-0.640503447074523,-2.37430927379249,-1.73380582671797,100,98.0973852466838
"HER34L","HER34L_1A","HER34L_1A_330",43.9,2580.75,7.38,1,34904.37891,87106,1.62,0.120542786949234,0.0551052740339357,0.602713934746171,0.118246733864487,0.0642894863729249,22.5552774780153,0.176796087525544,0.189424379491654,0.122838840033982,0,3.11000390329024,0.110210548067871,0.963194269051501,60.6881271094988,9.48155121346405,6.40065383218307,0.156234038930821,-0.763527977321745,-2.39219725168373,-1.62866927436199,100,98.3583220444057
"HER34L","HER34L_1A","HER34L_1A_331",44,2587.67,7.38,1,35074.24609,84607,1.31,0.0815535357594525,0.0484593473353269,0.544872173697212,0.132376753696503,0.0709161180516978,18.8329570839292,0.031912253123264,0.223385771862848,0.0780077298568676,0.0732799886534211,3.63917879135296,0.113465788882717,1.16775207725129,63.389554055811,9.71669010838347,6.52378056197543,0.15328535202864,-1.00492680459079,-2.41982597629234,-1.41489917170155,100,98.1443615776472
"HER34L","HER34L_1A","HER34L_1A_332",44.1,2594.58,7.38,1,35012.78516,83918,1.42,0.0714983674539431,0.0595819728782859,0.595819728782859,0.0965227960628232,0.067923449081246,16.9784789913964,0,0.175171000262161,0.10009771443552,0.0703067279963774,4.78085750375366,0.0941395171476918,1.25717962773183,63.0091279582449,10.4137372196668,6.05057786932143,0.165273470005295,-0.482426149244293,-2.30258509299405,-1.82015894374975,100,97.7704425748945
"HER34L","HER34L_1A","HER34L_1A_333",44.2,2601.49,7.38,1,34975.38672,85170,1.71,0.089233298109663,0.0716214629564401,0.639896677233768,0.190207819654808,0.10449688857579,17.3711400727956,0.100974521545145,0.217212633556417,0.0375719149935423,0.0880591757661148,5.51602676998943,0,1.09663026887402,61.7987554303158,10.0457907713984,6.15170640486209,0.16255652239997,-0.976722471059073,-2.18991193048993,-1.21318945943086,100,97.3676177057649
"HER34L","HER34L_1A","HER34L_1A_334",44.3,2608.4,7.39,1,35099.08594,86730,1.51,0.0784042430531535,0.101464314539375,0.699873169606826,0.167185518275107,0.115300357431108,20.014989046466,0.144125446788885,0.273261847111726,0.013836042891733,0.0749452323302202,5.53326415311887,0.0357431108036435,1.26484492101926,59.9896229678312,9.58607171682232,6.25799855665143,0.159795498664207,-0.499396927942368,-1.93119197658129,-1.43179504863892,100,98.0929320880895
"HER34L","HER34L_1A","HER34L_1A_335",44.4,2615.31,7.39,1,35103.30078,82286,1.44,0.0644094985781299,0.0364582067423377,0.674476824733247,0.188367401502078,0.0486109423231169,13.662105339912,0.125173176482026,0.195659042850546,0.136110638504727,0.116666261575481,5.94876406679144,0.0461803952069611,1.38541185620883,64.8652261624092,10.2192353498773,6.34736591746938,0.157545667447307,-1.64222773525709,-2.91777073208428,-1.27554299682719,100,97.7128551636974
"HER34L","HER34L_1A","HER34L_1A_336",44.5,2622.22,7.4,1,34822.29297,81780,1.41,0.0709219858156028,0.0513573000733676,0.78503301540719,0.174859378821228,0.0415749572022499,13.1193445830276,0.0966006358522866,0.210320371729029,0.0293470286133529,0.0586940572267058,6.18488628026412,0,1.16287600880411,65.3362680361947,10.6884323795549,6.11280173893147,0.163591106453062,-1.22517501197654,-2.72691868540659,-1.50174367343005,100,98.0105160185864
"HER34L","HER34L_1A","HER34L_1A_337",44.6,2629.13,7.4,1,35241.60938,84582,1.52,0.0910359178075714,0.0496559551677662,0.763755881866118,0.203352959258471,0.0910359178075714,14.9960984606654,0.3003003003003,0.244732921898276,0.0768485020453524,0.117046180038306,6.38079023905796,0.0945827717481261,1.0498687664042,63.175380104514,10.1132628691684,6.24678512976385,0.160082343033592,-1.40982485853008,-2.73312988549923,-1.32330502696915,100,97.7477477477478
"HER34L","HER34L_1A","HER34L_1A_338",44.7,2636.04,7.39,1,35490.21094,85357,1.32,0.119498107946624,0.072636104830301,0.769708401185609,0.17690406176412,0.0808369553756575,15.6308211394496,0.154644610283867,0.192134212776925,0.108954157245451,0.073807654908209,6.06628630340804,0.181590262075752,1.15631992689528,62.7505652729126,10.2229459798259,6.13820765528306,0.162914006198424,-0.890145451769833,-2.36054963343952,-1.47040418166969,100,97.7576531508839
"HER34L","HER34L_1A","HER34L_1A_339",44.8,2642.95,7.39,1,34925.98438,79819,1.32,0.114007942970972,0.0927097558225485,0.825617960635939,0.157857151805961,0.0538718851401295,9.843520966186,0.0714115686741252,0.229268720480086,0.120272115661685,0.119019281123542,6.99582806098799,0.0839399140555507,1.09998872448916,67.1043235319911,10.6766559340508,6.28514433231636,0.159105335872447,-0.532216813747308,-2.18665844129834,-1.65444162755103,100,97.5882935140756
"HER34L","HER34L_1A","HER34L_1A_340",44.9,2649.86,7.39,1,34756.21875,80878,1.54,0.108805855733327,0.0964415539454487,0.823462499072677,0.309107544696951,0.108805855733327,11.9179504933356,0.0791315314424195,0.222557432181805,0.159499493063627,0.0704765201909048,6.43190979005415,0.0989144143030243,1.2871238161181,65.5035980118203,10.4812186255842,6.24961660964964,0.16000981539507,-1.16475209117265,-2.1445808438508,-0.979828752678143,100,97.6990034372759
"HER34L","HER34L_1A","HER34L_1A_341",45,2656.77,7.39,1,34446.01172,80557,1.69,0.100549921173827,0.0583437814218504,0.759710515535583,0.23461648273893,0.0496542820611492,12.9932842583512,0,0.131583847462046,0.0856536365554825,0.00620678525764366,6.69836265004903,0.032275283339747,1.28728726243529,64.9540077212409,10.457191802078,6.21141975308642,0.160993788819876,-1.39159941334958,-2.56658468080227,-1.17498526745268,100,97.8487282297007
"HER34L","HER34L_1A","HER34L_1A_342",45.1,2664.14,7.38,1,34400.26172,79863,1.39,0.0651115034496575,0.0601029262612223,0.860223132113745,0.206603809022952,0.101423688065813,12.1345303832814,0.0488336275872432,0.237907416450672,0.127718718305097,0.0651115034496575,6.90056722136659,0,1.04679263238296,64.9612461340045,10.9537583111078,5.9304983996342,0.168619892058597,-1.23474446299269,-2.66113328131446,-1.42638881832177,100,97.7699310068492
"HER34L","HER34L_1A","HER34L_1A_343",45.2,2671.51,7.38,1,34351.64063,78413,1.56,0.0637649369364774,0.104574496575823,0.749875658372974,0.256335046484639,0.0892709117110683,10.2546771581243,0.0739673268463138,0.1683394335123,0,0.110950990269471,7.00394067310267,0.00637649369364774,0.95774935278589,67.1916646474437,10.9318607883897,6.14640690620625,0.162696680395543,-0.896585660794823,-1.97000770063437,-1.07342203983955,100,97.9633479142489
"HER34L","HER34L_1A","HER34L_1A_344",45.3,2678.88,7.38,1,34193.60938,79490,1.67,0.101899610013838,0.0893194112466977,0.798842621713423,0.247829915712668,0.110705749150837,12.4795571770034,0.0754811926028431,0.230217637438672,0.137124166561832,0,6.67631148572147,0.211347339287961,1.18757076361807,65.0824003019248,10.4000503207951,6.25789282690214,0.159798198476824,-1.02052385169667,-2.19094512185138,-1.1704212701547,100,97.8286576927915
"HER34L","HER34L_1A","HER34L_1A_345",45.4,2686.25,7.38,1,33962.71094,82725,1.45,0.112420670897552,0.0725294650951949,0.651556361438501,0.259897249924449,0.151103052281656,17.7056512541553,0,0.180114838319734,0.0834088848594742,0.0519794499848897,6.20368691447567,0,0.883650649743125,61.317618615896,10.0465397401027,6.10335699675129,0.163844258255298,-1.27629346590556,-2.1953710086869,-0.919077542781334,100,97.7201571471744
"HER34L","HER34L_1A","HER34L_1A_346",45.5,2693.62,7.39,1,33460.53906,86071,1.58,0.0952701839179282,0.0836518688059858,0.634360005112059,0.178922052723914,0.120830477164202,23.5735613621313,0.189378536324662,0.257926595485123,0.171951063656749,0.0813282057835973,5.80915755597123,0.0731953852052375,1.17693532083977,55.4925584691708,9.56535883166223,5.80140896392566,0.172371919686787,-0.760286483397574,-2.02595285672885,-1.26566637333128,100,97.5043859139548
"HER34L","HER34L_1A","HER34L_1A_347",45.6,2700.99,7.4,1,34081.5625,93379,1.64,0.0738924169245762,0.0278435194208548,0.585784812431061,0.186337399201105,0.0867432720418938,30.2594801829105,0.334122233050258,0.10709045931098,0.0985232225661016,0.005354522965549,5.33203396909369,0.177770162456227,1.04413197828205,50.6591417770591,9.02022938776384,5.61617001068503,0.178057287813128,-1.90095876119305,-3.0463522644005,-1.14539350320745,100,97.9984793154778
"HER34L","HER34L_1A","HER34L_1A_348",45.7,2708.36,7.4,1,34005.39453,85470,1.42,0.0713700713700714,0.0643500643500644,0.740610740610741,0.201240201240201,0.0924300924300924,20.8283608283608,0.135720135720136,0.193050193050193,0.159120159120159,0.0631800631800632,6.49116649116649,0.216450216450216,1.35018135018135,57.8167778167778,9.72855972855973,5.94299458809381,0.168265339161405,-1.14016129158098,-2.44313723691171,-1.30297594533072,100,98.1525681525682
"HER34L","HER34L_1A","HER34L_1A_349",45.8,2715.73,7.4,1,34430.08594,86490,1.45,0.122557521100705,0.0647473696381085,0.687940802404902,0.195398311943577,0.116776505954446,19.3918372066135,0.145681581685744,0.191929702855821,0.161868424095271,0.0346860908775581,6.38339692449994,0,1.42444213203839,58.7177708405596,9.85200601225575,5.95998122286117,0.167785763512848,-1.10454702418792,-2.36320971481048,-1.25866269062256,100,97.4910394265233
"HER34L","HER34L_1A","HER34L_1A_350",45.9,2723.1,7.4,1,34519.69141,83637,1.46,0.108803519973218,0.0944558030536724,0.624125686000215,0.176955175341057,0.0789124430574985,15.5768380023195,0.0442387938352643,0.155433599961739,0.141085883042194,0.0585865107548095,6.94429498905987,0.00956514461303012,1.39053289811925,62.2248526369908,10.2084005882564,6.09545561021316,0.164056645466249,-0.627764421297094,-1.88821973541562,-1.26045531411852,100,97.8370816743786
