"Site","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc","label"
"HER34L","HER34L_1A_403",51.2,3218.61,7.32,1,31380.19531,81579,1.3,0,11,15,13,96,36,133,865,396,50,30,184,18694,163,187,111,129,0,30,5309,260,1635,0,950,5,0,0,0,0,0,0,0,59,69,55,43798,8141,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_404",51.3,3234.72,7.32,1,31537.60156,83408,1.44,19,41,0,20,57,44,108,878,352,49,13,187,19674,217,147,104,92,0,10,5478,101,1873,0,994,0,0,0,0,0,0,0,0,225,264,91,43996,8277,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_405",51.4,3250.84,7.32,1,31997.69141,85809,1.46,22,54,28,35,92,65,130,790,465,56,39,190,21630,192,197,123,16,0,36,5301,178,1728,0,1251,17,0,0,0,0,0,52,0,260,207,211,44230,8119,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_406",51.5,3266.95,7.33,1,32233.58203,89059,1.37,0,12,17,16,72,55,221,922,480,56,40,235,25840,66,178,119,47,0,145,5139,253,2104,0,957,0,0,0,5,0,6,0,0,28,51,0,43480,8399,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_407",51.6,3283.06,7.32,1,32596.76172,91227,1.52,0,23,0,13,81,43,147,931,533,50,18,197,27589,115,134,116,168,0,157,5334,184,1747,0,921,0,7,0,0,0,0,0,0,124,76,101,44155,8043,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_408",51.7,3299.18,7.32,1,33254.44531,97665,1.58,0,0,5,4,103,56,173,953,468,84,13,208,34470,111,132,67,0,0,0,5566,222,1546,0,963,0,0,0,0,0,0,0,0,210,94,0,44045,8058,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_409",51.8,3315.29,7.32,1,33415.67188,95910,1.39,17,34,38,0,115,56,194,950,531,56,34,270,31306,0,115,147,85,0,0,5817,181,1795,13,902,0,7,0,0,0,0,0,0,339,129,35,44530,8122,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_410",51.9,3331.4,7.31,1,32060.65625,85505,1.49,0,37,27,20,75,79,199,1009,602,4,31,269,20044,182,201,95,161,0,162,5827,224,1685,0,1143,0,0,0,21,29,0,13,0,100,93,7,44515,8528,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_411",52,3347.52,7.29,1,32353.16602,90557,1.39,9,34,15,13,86,64,181,846,519,40,21,212,25902,195,147,86,40,228,239,5086,260,1902,0,1028,0,0,0,13,0,0,0,0,28,220,24,44561,8397,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_412",52.1,3363.63,7.27,1,32757.25586,92555,1.53,0,5,0,0,71,34,197,1156,595,0,19,334,28497,25,164,68,59,0,104,5468,311,1616,0,1292,0,0,0,18,0,0,0,0,11,150,103,43901,8270,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_413",52.2,3379.75,7.26,1,32591.60352,96598,1.6,0,0,18,10,132,52,205,897,614,28,33,270,34777,13,107,98,100,0,33,5132,284,1461,0,1192,0,0,0,0,0,0,0,0,232,6,0,42846,7935,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_414",52.3,3395.86,7.25,1,32435.36133,98202,1.59,0,47,34,31,79,46,222,1057,800,115,33,351,36471,62,146,0,27,0,103,4846,258,1856,0,892,0,0,0,0,0,0,0,0,135,37,13,42241,8135,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_415",52.4,3411.97,7.24,1,32495.38672,99317,1.59,0,0,36,15,110,31,207,1066,724,32,9,338,37965,75,145,64,0,0,0,4982,197,1930,0,1115,0,0,0,0,0,0,0,0,237,205,37,41775,7938,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_416",52.5,3428.09,7.23,1,32117.59375,96326,1.49,0,29,29,0,90,25,197,1205,609,25,16,288,33103,160,137,121,88,0,18,4718,198,2068,0,1022,0,0,0,0,110,0,0,0,245,294,187,42653,8511,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_417",52.6,3444.2,7.22,1,32628.66016,94807,1.53,29,55,35,24,114,47,177,939,597,37,17,304,31745,104,154,104,12,0,167,5297,93,1599,0,1163,0,0,0,0,0,9,0,0,272,121,0,43149,8298,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_418",52.7,3460.31,7.22,1,33030.55859,94777,1.62,26,17,24,7,86,14,197,1052,547,57,0,279,31052,88,114,133,70,0,94,5316,196,1701,0,959,0,0,0,19,0,0,0,0,33,156,26,44002,8423,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_419",52.8,3476.43,7.21,1,32947.07031,92618,1.43,0,47,44,25,86,47,197,911,758,63,29,248,27577,105,105,116,96,0,72,5540,363,1648,0,1103,0,0,0,10,0,0,19,0,275,208,49,44417,8354,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_420",52.9,3492.54,7.2,1,32744.55273,91679,1.4,0,40,16,0,75,23,214,1040,664,35,19,274,28781,104,157,128,90,0,0,5197,114,1624,0,874,0,0,0,0,0,0,0,0,207,72,0,43557,8202,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_421",53,3508.66,7.19,1,32517.23633,94429,1.36,10,29,43,28,110,58,256,1270,812,75,55,339,30217,0,194,150,112,0,170,5043,420,1655,0,996,0,0,0,0,0,0,0,0,13,0,70,43809,8263,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_422",53.1,3524.77,7.18,1,31878.49609,94257,1.37,0,25,22,15,87,51,215,1429,677,77,4,373,32715,189,162,133,92,0,52,4626,129,2173,0,1303,0,0,0,0,0,0,0,0,112,247,107,40925,8166,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_423",53.2,3540.88,7.18,1,31185.74023,86135,1.42,0,0,9,0,71,38,205,1228,760,64,35,341,24733,82,206,139,33,0,182,4615,297,1997,0,1068,0,0,0,0,0,0,0,0,131,30,16,41436,8296,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_424",53.3,3557,7.16,1,30816.375,85175,1.29,0,0,32,0,40,43,278,1190,671,59,45,366,24289,136,150,80,206,0,14,4182,424,1889,0,759,0,0,0,8,0,0,0,0,267,165,141,41561,8006,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_425",53.4,3573.11,7.14,1,30653.36328,89237,1.44,0,30,43,4,91,63,253,1222,784,91,31,397,30260,67,152,128,183,0,172,3769,285,1769,0,1362,0,15,0,0,72,0,14,0,10,134,6,39746,7979,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_426",53.5,3589.22,7.13,1,30489.89453,92220,1.49,30,48,30,0,86,29,320,1263,827,90,22,369,34410,113,143,164,96,0,72,3571,357,1929,61,1032,0,0,0,0,130,0,14,0,83,181,191,38687,7702,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_427",53.6,3605.34,7.13,1,29772.78125,84742,1.5,0,21,11,0,83,37,322,1144,756,65,39,335,27793,17,171,72,73,0,25,3758,295,1871,0,934,0,19,0,25,0,22,0,0,16,34,114,38515,8064,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_428",53.7,3621.45,7.12,1,29686.77344,86907,1.57,0,26,17,19,65,54,300,1379,816,53,49,385,28812,130,164,155,201,0,28,3764,350,2239,0,971,0,0,0,0,0,0,29,0,214,183,22,38407,7951,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_429",53.8,3637.56,7.11,1,29856.38672,90243,1.55,0,0,49,8,83,56,465,1328,909,27,53,510,34437,18,105,118,87,0,96,3707,294,2048,0,816,0,0,0,38,0,0,0,0,214,239,89,36894,7428,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_430",53.9,3653.68,7.1,1,28616.96289,86085,1.52,36,50,85,8,90,44,347,1402,899,66,32,298,31715,113,109,51,81,0,98,2853,322,2361,0,777,0,0,0,0,220,34,41,0,167,283,79,35425,7796,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_431",54,3669.79,7.09,1,29236.27344,92721,1.85,7,45,70,11,85,45,388,1501,836,65,44,380,37873,64,116,136,50,0,0,3038,207,1994,0,1133,0,26,0,53,4,0,0,0,0,123,37,36150,7818,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_432",54.1,3685.91,7.09,1,29273.92383,91862,1.67,47,47,65,15,93,38,327,1307,883,77,42,422,37561,0,101,78,79,0,27,3121,194,1935,92,1070,0,4,0,0,0,0,0,0,105,142,17,36115,7702,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_433",54.2,3702.02,7.08,1,29518.08008,96411,1.37,0,14,58,12,148,58,355,1223,837,117,47,412,42605,103,113,99,104,10,5,3056,416,2012,0,931,0,12,0,0,0,28,61,0,122,137,25,35473,7673,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_434",54.3,3718.13,7.07,1,29410.5332,92207,1.65,15,25,65,12,87,39,302,1471,811,126,9,387,37668,147,117,102,78,0,94,3222,330,2050,0,1245,0,0,0,0,0,0,0,0,57,33,0,35964,7669,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_435",54.4,3734.25,7.06,1,29365.62305,91744,1.66,0,35,38,8,83,41,302,1259,747,89,66,468,36455,0,106,119,82,0,0,3346,360,2123,0,1002,0,0,0,7,0,53,0,0,135,119,226,36626,7736,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_436",54.5,3750.36,7.06,1,29070.43164,86507,1.52,26,50,49,9,80,44,374,1267,761,85,20,334,32494,66,145,100,158,0,0,3210,302,1709,0,1282,0,10,0,0,0,13,0,0,134,29,0,36010,7613,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_437",54.6,3766.47,7.06,1,28291.14844,83579,1.53,0,42,18,25,90,51,275,1062,756,46,35,312,32008,98,164,60,133,0,163,2994,298,1497,0,1077,0,0,0,0,18,0,0,0,80,39,0,34452,7507,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_438",54.7,3782.59,7.05,1,27268.48242,82651,1.52,23,14,30,28,130,51,269,1136,636,45,49,347,34429,53,135,61,83,0,47,2850,331,1891,0,719,16,0,0,0,0,0,25,0,72,178,0,31638,7232,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_439",54.8,3798.7,7.05,1,26949.21484,84852,1.69,46,70,38,6,115,43,283,1107,622,30,30,335,37522,0,101,20,0,0,148,2389,305,2303,0,639,0,0,0,0,0,0,49,0,170,58,136,30831,7348,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_440",54.9,3814.81,7.04,1,27141.89453,89904,1.64,21,41,54,15,126,46,332,1107,624,67,44,308,43712,57,105,28,9,0,66,2231,379,1387,0,757,0,0,0,32,0,0,50,25,176,73,13,30474,7371,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_441",55,3830.93,7.04,1,27511.37109,85352,1.52,0,26,40,15,131,28,273,1064,610,55,26,292,38074,24,61,80,0,0,270,2137,155,1976,0,726,0,0,8,0,0,0,0,0,56,64,31,31561,7401,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_442",55.1,3845.52,7.04,1,27306.10156,86670,1.54,0,39,30,0,114,43,234,880,559,39,52,335,39474,0,106,91,43,0,88,2281,373,1848,0,621,0,0,0,14,0,0,46,0,317,228,0,31620,7065,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_443",55.2,3860.11,7.05,1,26808.90039,91675,1.51,24,36,40,16,115,35,286,1006,727,64,48,397,47502,73,166,108,104,0,81,1892,266,1827,0,815,0,0,0,0,0,0,0,0,70,0,64,28397,7374,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_445",55.4,3889.29,7.06,1,25090.9082,91921,1.69,26,38,61,9,154,44,445,1337,937,65,51,474,51738,49,112,63,66,106,85,1419,305,2135,0,559,0,0,0,0,0,0,0,0,0,34,0,24465,6959,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_446",55.5,3903.88,7.06,1,24679.90039,91061,1.54,13,41,37,0,88,23,383,1518,877,76,60,525,50935,7,91,17,111,31,28,1210,397,2630,0,539,0,0,0,18,0,0,0,0,0,69,0,24230,6866,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_447",55.6,3918.47,7.07,1,25594.77734,97168,1.87,0,10,7,0,107,23,511,1677,1246,77,40,656,55740,0,110,102,240,0,0,1390,324,2830,0,740,0,0,0,0,0,10,0,0,24,34,4,24252,6812,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_448",55.7,3933.06,7.07,1,26082.05664,96944,1.82,25,45,87,0,107,33,478,1660,1234,101,51,614,53720,0,59,153,165,0,0,1283,489,2656,0,823,0,0,0,0,6,0,53,9,92,31,0,26006,6817,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_449",55.8,3947.65,7.08,1,26248.8418,98588,1.7,0,9,65,0,133,39,563,1662,1221,71,65,638,55483,0,106,166,292,0,34,1545,458,2641,0,946,0,0,0,8,23,56,10,0,0,126,91,25097,6881,TRUE,"HER34L_1A"
"HER34L","HER34L_1A_450",55.9,3962.24,7.09,1,26448.32422,101701,1.77,45,68,96,0,117,59,627,1689,1321,75,71,666,58593,0,62,106,128,0,221,1599,376,2513,0,599,0,0,0,11,19,27,23,0,91,271,72,25194,6838,TRUE,"HER34L_1A"
"HER34L","HER34L_2A_442",56.1,3991.42,7.04,1,23222,101193,1.54,56,63,125,17,48,21,820,2107,1614,119,85,693,61246,42,136,246,281,8,5,1023,507,2429,0,622,0,0,0,0,42,72,17,0,0,7,0,22237,6373,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_443",56.2,4006.01,7.04,1,23826,110032,1.64,0,19,124,0,48,13,1046,2690,2515,129,87,1033,68960,27,96,220,295,0,0,1015,482,2537,0,644,0,0,0,40,51,8,45,0,91,115,71,20787,6698,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_444",56.3,4020.6,7.02,1,24191,110306,1.67,0,43,142,14,33,27,1041,2787,1988,84,57,1084,68660,24,112,260,270,0,13,818,615,2767,0,688,0,0,0,62,0,0,48,27,57,41,0,21815,6588,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_445",56.4,4035.19,7.02,1,24440,111173,1.79,0,28,146,7,54,11,1083,2957,2216,42,95,1047,67916,93,85,333,384,16,0,893,580,3011,0,522,0,0,0,59,111,93,24,33,0,21,44,22289,6814,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_446",56.5,4049.78,7.02,1,23884,110986,1.59,44,57,187,5,60,26,1058,2816,2367,133,54,990,68167,90,64,312,427,0,135,1060,630,2586,0,804,0,0,0,9,66,0,38,0,111,106,93,21647,6563,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_447",56.6,4064.37,7.01,1,22946,101171,1.57,10,39,180,0,39,11,991,2660,1941,144,57,984,59732,266,88,325,312,0,98,961,324,3007,0,611,0,0,0,11,39,0,0,0,106,65,33,21578,6419,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_448",56.7,4078.96,7,1,23234,103746,1.85,9,26,149,8,46,12,1106,2622,2049,57,74,877,62652,0,95,168,315,0,181,1241,393,2626,0,512,0,0,13,47,0,0,125,0,203,76,0,21283,6622,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_449",56.8,4093.55,6.99,1,23144,104041,1.52,36,62,220,0,35,17,1110,2749,2169,103,79,948,62886,111,66,311,326,32,60,875,388,2921,0,659,0,0,0,24,73,74,0,0,26,101,0,21002,6458,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_450",56.9,4108.14,6.98,1,22618,101978,1.56,32,46,174,0,39,28,1039,2576,2016,110,56,975,62313,0,66,250,668,0,40,861,464,2341,0,757,0,0,10,32,25,0,57,0,163,122,44,20137,6329,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_451",57,4122.73,6.98,1,22901,103449,1.51,12,47,152,7,37,18,978,2430,1970,80,63,918,64301,55,137,293,286,41,98,858,472,2124,0,785,0,0,0,0,69,0,26,0,29,147,0,20270,6611,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_452",57.1,4137.32,6.98,1,23178,105529,1.57,0,37,156,0,45,9,958,2406,1880,61,76,952,66120,12,104,316,302,7,8,825,466,2249,0,738,0,0,0,54,36,122,93,24,38,95,0,20892,6342,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_453",57.2,4151.91,6.98,1,22613,102157,1.56,45,51,139,10,46,0,952,2162,1875,161,45,839,62923,25,71,300,170,0,6,737,508,2173,0,781,0,0,5,0,14,19,30,0,150,125,40,20965,6695,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_454",57.3,4166.5,6.98,1,23180,106591,1.61,0,58,191,7,73,23,987,2757,2270,111,65,1069,65786,206,62,276,275,11,0,749,520,2455,0,945,0,12,0,40,0,0,30,0,53,143,0,20907,6404,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_455",57.4,4181.09,6.98,1,23307,108733,1.72,42,64,209,0,42,9,1222,2978,2175,135,46,1098,68528,0,38,262,312,40,112,723,556,2834,0,718,0,0,4,14,114,26,75,0,91,78,0,19533,6502,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_456",57.5,4195.68,6.99,1,22651,104920,1.56,6,39,206,21,26,19,1124,2962,2097,128,58,981,64242,221,90,249,358,0,0,630,574,2874,0,531,0,0,0,16,55,73,45,0,130,81,16,20128,6729,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_457",57.6,4210.27,6.99,1,22987,105478,1.94,44,85,256,11,18,7,1220,2928,2152,83,77,1066,65436,97,91,108,262,40,90,394,516,3060,0,694,0,6,0,23,73,0,0,0,43,0,41,19592,6615,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_458",57.7,4224.86,6.98,1,23422,109210,1.59,26,70,263,6,63,12,1214,3082,2163,108,79,1042,67885,143,61,185,378,0,0,567,490,2766,0,681,0,0,0,17,17,86,95,0,106,156,42,20386,6827,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_459",57.8,4239.45,6.98,1,23271,108681,1.62,34,64,274,0,20,0,1227,3258,2148,94,89,1118,69064,0,151,209,304,50,26,613,386,2652,0,431,0,0,0,29,71,0,0,38,60,50,175,19263,6535,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_460",57.9,4254.04,6.98,1,23141,109275,1.58,18,47,233,0,45,9,1158,3338,2075,85,79,1132,69068,70,86,207,378,0,63,549,570,2756,0,613,0,0,0,27,218,8,0,0,116,54,49,19277,6662,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_461",58,4268.63,6.98,1,23418,111454,1.61,40,69,244,0,35,20,1209,2909,2296,141,49,1095,71437,138,67,203,302,0,21,617,589,2715,0,586,0,0,0,44,62,134,48,0,182,56,31,19295,6647,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_462",58.1,4283.22,6.99,1,23127,108952,1.76,0,41,204,0,50,10,1206,3128,2089,101,54,1175,68914,0,105,97,314,0,0,568,438,2710,0,972,0,0,0,59,42,9,116,0,128,80,60,19025,7116,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_463",58.2,4297.81,6.98,1,22924,108741,1.68,21,50,213,0,44,7,1166,3005,2141,93,74,1150,68936,45,130,162,377,148,63,488,479,2548,0,698,0,0,0,49,78,4,174,0,0,116,0,19170,6897,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_464",58.3,4312.4,6.98,1,23611,112272,1.69,28,41,234,28,29,14,1218,3517,2275,101,84,1113,71997,22,104,144,341,0,158,386,545,2839,0,615,0,0,0,50,129,0,74,20,55,203,0,19064,6576,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_466",58.5,4341.58,6.97,1,24123,119453,1.76,6,80,283,0,42,0,1179,3759,2487,119,76,1371,78645,0,103,184,441,0,30,289,552,3127,0,641,0,0,0,25,37,34,0,15,109,76,0,18995,6629,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_467",58.6,4356.17,6.95,1,22898,107042,1.64,38,102,334,14,54,13,1181,3555,2133,102,58,1092,66687,65,70,157,318,70,14,322,450,2985,50,707,0,0,0,51,42,9,39,56,81,0,47,19110,6677,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_468",58.7,4370.76,6.94,1,23638,112705,1.72,0,36,306,15,53,36,1228,3817,2044,98,67,1143,72166,52,98,176,302,0,10,593,548,3065,0,861,0,6,0,67,43,0,66,0,112,143,74,19040,6327,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_469",58.8,4385.35,6.93,1,24499,117728,1.86,0,82,314,7,45,16,1367,4047,2809,123,52,1288,74698,120,82,137,377,0,0,223,699,3285,0,976,0,5,0,60,23,47,0,0,32,75,0,19529,6980,TRUE,"HER34L_2A"
"HER34L","HER34L_2A_470",58.9,4399.94,6.91,1,23873,112666,1.58,0,48,316,8,0,12,1283,4255,2220,89,103,1171,69443,0,126,223,474,9,104,293,641,3259,76,1061,0,0,0,31,75,20,14,17,90,106,145,19862,6822,TRUE,"HER34L_2A"
