"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER34L","HER34L_1A","HER34L_1A_166",27.5,1435.46,6.76,1,33113.95703,71019,1.48,-2.89968398842218,0.415367442526771,-1.35923894747503,-2.01238079342128,2.44991476768064,-1.57475857367859,1.99993106496851,-5.94420642614561,0.953498516983029,4.91072662433905,3.0608303126447,6.35981824880265,0.157237197806442,-1.57897870494939,-3.36210999295411,-1.78313128800472
"HER34L","HER34L_1A","HER34L_1A_167",27.6,1442.7,6.77,1,32857.69531,71003,1.35,-2.4155793974744,0.396011482568646,-1.3373759804375,-1.66359171689153,2.48699814399502,-2.6539904209194,2.00544939500275,-5.91208695894089,1.03968520545803,4.94255641279548,3.1119238348438,6.23846246535727,0.160295907133062,-1.09861228866811,-2.84053938414829,-1.74192709548018
"HER34L","HER34L_1A","HER34L_1A_168",27.7,1449.95,6.76,1,33254.52344,71491,1.45,-2.69669455662259,0.200191882294769,-2.50948301453444,-2.12871051901665,2.18454643354739,-3.58399775162349,1.72568337357486,-1.4355633384567,0.798028883050389,4.6374811956437,2.80851741214277,6.22805548911744,0.160563758904741,-0.192371892647456,-2.92511470634004,-2.73274281369258
"HER34L","HER34L_1A","HER34L_1A_169",27.8,1457.19,6.76,1,33459.4375,73711,1.44,-3.03411841042777,-0.050121393092204,-2.2456610500635,-2.9695798892902,2.05018031258305,-1.88143890048939,1.57570758709651,-1.12210981304814,0.612201429267366,4.43864760137843,2.62629252608585,6.12544969246838,0.163253320197791,-0.807091439909163,-3.01621080489753,-2.20911936498837
"HER34L","HER34L_1A","HER34L_1A_170",27.9,1464.44,6.77,1,33828.03125,75202,1.34,-2.72057036243372,-0.146051553956029,-1.71657405014046,-2.78510888357129,1.83790122054513,-1.88224117202927,1.39914408974972,-1.50417503810922,0.755528327401557,4.29626351157466,2.46588391096893,6.23686356751718,0.160337000990081,-1.01738684874552,-2.59398365499038,-1.57659680624486
"HER34L","HER34L_1A","HER34L_1A_171",28,1471.69,6.78,1,34418.46484,74608,1.49,-1.88191171809404,0.728158074647966,-1.30811129516666,-1.98727223375187,2.78270592653747,-5.57079117220798,2.61650809794717,-5.57079117220798,1.35676673407034,5.33525654735448,3.49948221087109,6.27059364933272,0.159474533979158,-0.584933595919713,-2.63354767380429,-2.04861407788458
"HER34L","HER34L_1A","HER34L_1A_172",28.1,1478.93,6.8,1,34681.30859,76491,1.31,-1.73353150967479,0.518522774672041,-1.41376112267151,-2.18344838035379,2.42126715684266,-5.96763801427205,2.26373803130192,-2.92311557654862,0.95500587720384,4.96205241141405,3.10090835208625,6.43171603088625,0.155479501146789,-0.323787077093897,-2.26512753045915,-1.94134045336525
"HER34L","HER34L_1A","HER34L_1A_173",28.2,1486.18,6.8,1,34541.48438,76179,1.34,-2.81200837867053,-0.00298226022831719,-2.0010781624542,-2.36572127604211,1.79159808534138,-1.42571401755064,1.9981413880041,-3.28201200791626,0.658598454363794,4.65812672192688,2.78305145322591,6.52195121951219,0.153328347045625,-0.828692672556169,-2.83888980206102,-2.01019712950485
"HER34L","HER34L_1A","HER34L_1A_174",28.3,1493.43,6.8,1,35067.77344,76575,1.43,-3.24545927318716,0.0326780157177693,-2.60637931389749,-3.55084092273834,1.80033993336676,-1.41077475924207,2.0946059749049,-1.44496612399035,0.688428215937726,4.7622232190444,2.88014503408386,6.56777905638665,0.152258471458107,-0.664976303593249,-3.33021841220357,-2.66524210861033
"HER34L","HER34L_1A","HER34L_1A_175",28.4,1500.67,6.82,1,35188.72656,77227,1.34,-2.90565378020692,0.00306711635743688,-0.822746030550602,-2.41163527475732,1.60673081429807,-1.77067384736794,1.86007508190376,-3.02343681586331,0.394289867750058,4.45106944916239,2.61891341927439,6.24792289797275,0.160053191489362,-2.10761241864653,-2.93537547301309,-0.827763054366561
"HER34L","HER34L_1A","HER34L_1A_176",28.5,1507.92,6.84,1,35132.51563,76000,1.31,-2.94410065022908,0.248841792612616,-1.63037698194402,-4.08353493341744,1.69256820281838,-2.15564328986481,2.1355630702776,-1.52824748686764,0.557243680038014,4.77944413060536,2.92824246597104,6.36807120324471,0.157033420023707,-1.34373474670109,-3.23212105161822,-1.88838630491713
"HER34L","HER34L_1A","HER34L_1A_177",28.6,1515.17,6.85,1,34938.94531,74646,1.77,-2.73880936911626,0.633400475672646,-1.89151150872905,-2.09445235272574,1.69766035602984,-1.81303989328756,2.56307306359628,-5.78333180683968,1.01125477403682,5.16048545948053,3.25527080188219,6.72152950955943,0.148775661637398,-0.8754687373539,-3.4193646856176,-2.5438959482637
"HER34L","HER34L_1A","HER34L_1A_178",28.7,1522.41,6.84,1,35154.15625,75867,1.47,-2.29843087619689,-0.052598599795295,-2.11037864469395,-3.52566054268709,1.0170082614717,-1.38906058716731,2.04223482565212,-1.25900745891911,0.259865096773909,4.59182739137493,2.724201134187,6.47353475692867,0.154475110978541,-0.191055236762709,-2.26139753458743,-2.07034229782472
"HER34L","HER34L_1A","HER34L_1A_179",28.8,1529.66,6.84,1,35390.33203,75864,1.51,-2.19529766068709,0.361067953083052,-1.17364641315511,-2.82390632010947,1.48409246740573,-6.00196015045741,2.33849586245877,-0.877996171054154,0.88150243595568,4.95241895453541,3.0552290420246,6.66779344911994,0.149974651679108,-1.03609193168678,-2.57711284365473,-1.54102091196796
"HER34L","HER34L_1A","HER34L_1A_180",28.9,1536.91,6.84,1,35489.11719,76321,1.31,-2.88887372853946,0.259221914267691,-2.4834086204313,-3.76434246589336,1.65220228201932,-1.92379283249588,2.27662627611771,-1.60101944023282,0.579462955960321,4.88759138668738,3.00633227254041,6.56239963294334,0.1523832829351,-0.419853845560264,-3.18886474645216,-2.7690109008919
"HER34L","HER34L_1A","HER34L_1A_181",29,1544.15,6.85,1,35511.64844,76993,1.22,-2.83156252261157,0.491199046763356,-1.64886711673291,-3.29109485199001,2.02702514185421,-1.06647130046567,2.58523938786434,-5.77600150177801,1.03303780426497,5.18633481230944,3.29116110052185,6.65435660703982,0.15027748872702,-1.22050210627715,-3.37492945484155,-2.1544273485644
"HER34L","HER34L_1A","HER34L_1A_182",29.1,1551.4,6.87,1,35378.15234,76891,1.38,-2.16417082557397,0.344013509083371,-1.55016096557275,-2.59161484040091,1.72275731245714,-0.968931701216793,2.38004859846325,-5.99281222206307,0.780268153592466,4.96983621271357,3.07076676851771,6.68033356497568,0.149693123894726,-0.624154309072994,-2.52839176172774,-1.90423745265475
"HER34L","HER34L_1A","HER34L_1A_183",29.2,1558.64,6.88,1,35489.66016,76180,1.45,-3.18358906478847,-0.00933030540907883,-1.23767891573316,-2.36260851271864,1.40184212824237,-2.16375765397348,2.06439148759797,-2.28564747158251,0.293446393265187,4.68041165551417,2.80252025958565,6.54033363802559,0.152897398717702,-1.98591548366901,-3.2188758248682,-1.23296034119919
"HER34L","HER34L_1A","HER34L_1A_184",29.3,1565.89,6.89,1,35149.90625,75082,1.56,-2.54685972626412,0.584846606348092,-1.13905915992327,-3.37976884919923,1.7028769808733,-1.89816430827501,2.59683583500173,-5.68235394219327,1.12115131541507,5.27702975060224,3.36346549761446,6.77788257486442,0.147538702383023,-1.44155703979494,-3.17425875937939,-1.73270171958445
"HER34L","HER34L_1A","HER34L_1A_185",29.4,1573.14,6.9,1,35522.55469,77439,1.61,-2.70659753079294,0.131792701442813,-1.98446281335974,-2.40431665892,1.61753512546204,-2.08982332901757,2.06930773946427,-2.64943911695299,0.419904973944249,4.73098983464556,2.8651090740843,6.46223564954683,0.154745208041141,-0.737598943130779,-2.86652054207398,-2.12892159894321
"HER34L","HER34L_1A","HER34L_1A_186",29.5,1580.38,6.91,1,35496.44531,76733,1.44,-2.48371803356348,0.521230895095437,-1.36071429177121,-3.58233032223159,1.91983450668893,-1.19458742089724,2.55275345265131,-5.77955489956781,0.91994544059387,5.18840198151373,3.29873869148804,6.61778132846382,0.151108045184099,-1.14862270924277,-3.04085270883446,-1.89222999959169
"HER34L","HER34L_1A","HER34L_1A_187",29.6,1587.63,6.92,1,35534.46875,76037,1.4,-3.22621032146007,0.372812803532008,-1.43445085223201,-2.28522697699554,1.8180209220647,-2.74070250567837,2.35422680150248,-3.35974171408459,0.476633673004241,4.95800701386663,3.06663115648053,6.62913294797688,0.150849290223571,-1.84582669049833,-3.66185078172602,-1.81602409122769
"HER34L","HER34L_1A","HER34L_1A_188",29.7,1594.88,6.93,1,35402.20313,75806,1.35,-2.06301952641825,0.438416425320958,-1.41069434037856,-1.91459952129998,1.64664246687821,-1.53239127535608,2.33782886249622,-5.9750425318464,0.406773485559699,4.98277447191229,3.0833114831319,6.68296658516707,0.149634146341463,-0.662056593489914,-2.51999796959927,-1.85794137610936
"HER34L","HER34L_1A","HER34L_1A_189",29.8,1602.12,6.94,1,35101.44141,75703,1.58,-2.41157675794885,0.214408490099054,-2.48219432516281,-3.55670906225185,1.25779547977626,-2.36712499537802,2.14540535530365,-0.848658861149645,0.42829883593278,4.75835045931497,2.86200538146446,6.66216216216216,0.150101419878296,0.0723206615796261,-2.64732867536594,-2.71964933694556
"HER34L","HER34L_1A","HER34L_1A_190",29.9,1609.37,6.94,1,35490.67188,76329,1.35,-2.43212792832575,0.580133647179454,-1.49385828973282,-3.01991459322787,1.93026273183128,-1.7389807477658,2.62222885638999,-5.72796479433008,0.716166462370364,5.24044037035006,3.32361428526116,6.80002344391044,0.147058316526176,-0.961411167154625,-3.04817874892653,-2.08676758177191
"HER34L","HER34L_1A","HER34L_1A_191",30,1616.62,6.94,1,35339.71484,75341,1.68,-1.84366991148437,0.729790135645078,-1.68004048770256,-3.57089085957485,1.76964752240715,-2.28303657126821,2.71533998252031,-5.65033240125469,1.10193797488706,5.3062643673702,3.40499024845489,6.69508349877379,0.149363335077621,-0.167054084663166,-2.59423654973333,-2.42718246507016
"HER34L","HER34L_1A","HER34L_1A_192",30.1,1623.48,6.95,1,35296.58594,76110,1.37,-2.55964934656347,0.240139601975465,-0.32081876839479,-2.90795604083169,1.5617761742613,-0.669909468975214,2.27101456808378,-6.08600987117963,0.668594228308328,4.87365208732664,2.9291668359893,6.99076100170192,0.143045943032031,-2.2655438213137,-2.82785140091483,-0.562307579601134
"HER34L","HER34L_1A","HER34L_1A_193",30.2,1630.34,6.96,1,35271.0625,75581,1.35,-2.47566236015803,-0.126796514599981,-1.47528851107334,-2.60669062256444,1.12140954470278,-1.67452654153399,1.82484020701253,-1.78251517959809,0.239380876435148,4.42850755170167,2.52734154967574,6.69436586515794,0.149379346773484,-1.01160091167848,-2.3648889763302,-1.35328806465172
"HER34L","HER34L_1A","HER34L_1A_194",30.3,1637.21,6.97,1,35267.26563,75803,1.44,-2.1644796901299,0.720978052963838,-1.53195713138639,-2.85762687068984,2.11585615777512,-2.80046845684989,2.64507087945089,-5.69084021474606,0.937201161433474,5.25933455359326,3.36693155858552,6.63595060577819,0.150694310341801,-0.646627164925052,-2.91366732049969,-2.26704015557463
"HER34L","HER34L_1A","HER34L_1A_195",30.4,1644.07,6.98,1,35022.48828,74240,1.5,-1.68168831986714,0.502035570250181,-1.55247658838713,-1.8919837287035,1.9967924270259,-3.43954623741951,2.56310549907904,-5.74213133041356,0.754643659772307,5.19347251950232,3.29777652916109,6.65785104364326,0.150198614154153,-0.131336002061087,-2.19917199762062,-2.06783599555953
"HER34L","HER34L_1A","HER34L_1A_196",30.5,1650.93,6.99,1,35174.85156,75916,1.4,-1.59579156117499,0.567703005784536,-1.86865854784163,-3.1614268509507,1.9159766196104,-5.80048418056596,2.51189641622079,-1.88846117513781,0.877857934088376,5.15324790724086,3.28814043272613,6.45724613125494,0.154864779764195,0.27763173659828,-2.17681570570501,-2.45444744230329
"HER34L","HER34L_1A","HER34L_1A_197",30.6,1657.8,7,1,35523.28125,76896,1.55,-2.44758412091122,0.457386436406095,-1.33921565729775,-2.21274452983382,1.97972513312241,-1.68348520437899,2.34186648635616,-5.97394464552738,0.787628123276672,4.98191926666966,3.10844871211818,6.51147988179132,0.153574919703952,-1.12846525181779,-2.93321191657266,-1.80474666475487
"HER34L","HER34L_1A","HER34L_1A_198",30.7,1664.66,7,1,35176.91406,76418,1.27,-3.21291937299493,0.17316437085718,-2.09777778237561,-3.16412920882549,1.63754716894851,-1.23883834697292,2.11447124103882,-2.25740792796749,0.445500873634301,4.73784739064052,2.86254159401711,6.52344827586207,0.153293159953483,-1.14990558305566,-3.43568355773332,-2.28577797467766
"HER34L","HER34L_1A","HER34L_1A_199",30.8,1671.52,7.02,1,35192.21484,75821,1.36,-3.19525484552009,0.0865957785095027,-1.90740055721345,-3.23781445993888,1.11889436675071,-1.44605499071083,1.87939800069961,-1.08000385114354,0.478933893183846,4.58164714552739,2.72105951985573,6.42812219227314,0.155566426724439,-1.31885308032436,-3.32284406741564,-2.00399098709128
"HER34L","HER34L_1A","HER34L_1A_200",30.9,1678.39,7.03,1,35308.89063,75104,1.58,-2.55710588926858,0.53879487324081,-2.12811028375022,-1.61264428042773,1.71757413177584,-1.65520389484653,2.39266665942397,-5.88931039944379,0.973447513607615,5.05493078280611,3.16496078688251,6.61982698152911,0.151061349909935,-0.441832752279039,-3.13065159145336,-2.68881883917432
"HER34L","HER34L_1A","HER34L_1A_201",31,1685.25,7.04,1,35409.60156,76128,1.39,-1.60928091246262,0.964179134666828,-1.56579580052288,-2.70789320113073,2.29605310481473,-5.41594340223294,2.89225566097351,-5.41594340223294,1.3571369734226,5.54037424631617,3.66485759838826,6.52481785063752,0.153260983354852,-0.0444517625708338,-2.59423654973333,-2.54978478716249
"HER34L","HER34L_1A","HER34L_1A_202",31.1,1692.11,7.04,1,35599.78906,76925,1.56,-1.99292594870784,0.833907788384339,-2.27163935117686,-2.20264647968991,2.0919141292027,-3.65793371229675,2.72990714560152,-5.60384386135206,1.21617250332207,5.36152283679595,3.49556494991684,6.46273326628674,0.154733292988675,0.287682072451781,-2.85263142991332,-3.1403135023651
"HER34L","HER34L_1A","HER34L_1A_203",31.2,1698.98,7.05,1,35668.64844,75563,1.42,-1.92809466954503,0.918864595415819,-1.74088312745689,-1.64779270439087,2.18374305012459,-5.45445519416119,2.85374386904525,-5.45445519416119,1.14541530505164,5.50579782200779,3.61811624807009,6.60468319559229,0.15140771637122,-0.192371892647456,-2.87510428576538,-2.68273239311792
"HER34L","HER34L_1A","HER34L_1A_204",31.3,1705.84,7.05,1,35763.64844,76268,1.33,-2.66630613516931,0.714040451012655,-1.43416245387668,-3.40824347989869,1.51610744560056,-0.898644217520316,2.64431616656911,-5.71082857289273,0.608139540853701,5.25755935382597,3.37802190149574,6.5511010728402,0.152646095500776,-1.26694760348732,-3.42751468997953,-2.1605670864922
"HER34L","HER34L_1A","HER34L_1A_205",31.4,1712.7,7.06,1,35522.88281,75319,1.5,-2.50650588931458,0.120281347708868,-1.95739807897757,-2.43588832210062,0.942319541336834,-2.85278212603241,2.16791729692567,-1.53794672889466,0.480653153528927,4.73134243744311,2.84800736837643,6.57604058572582,0.152067187993127,-0.559615787935423,-2.64971462408925,-2.09009883615382
"HER34L","HER34L_1A","HER34L_1A_206",31.5,1719.57,7.06,1,35508.88281,75451,1.42,-2.55061867584871,1.01184685340957,-1.06052752104717,-2.23216494473017,1.84383047882373,-5.32320739808849,3.01318308250306,-5.32320739808849,1.25604381392161,5.63633282869695,3.7284888804481,6.73921706516643,0.14838518930764,-1.54044504094715,-3.62522942703748,-2.08478438609033
"HER34L","HER34L_1A","HER34L_1A_207",31.6,1726.43,7.07,1,35386.91406,75730,1.27,-1.91693989375487,0.62027805060114,-2.22709482205871,-2.89038903946897,1.61982384562218,-1.62925782130309,2.62375102859915,-5.72360238352519,0.918884417842066,5.22885192778864,3.37569468965767,6.38053196244971,0.156726744084213,0.318453731118535,-2.55793178480289,-2.87638551592142
"HER34L","HER34L_1A","HER34L_1A_208",31.7,1733.3,7.07,1,35371.96094,75659,1.21,-2.32237837021776,0.448370425100012,-1.82338720409877,-2.85300662127993,1.53897034424712,-0.678254899795771,2.48405057358404,-5.84873889483392,0.733286244058903,5.10879932928085,3.21228907395525,6.66326056665118,0.150076676425484,-0.510825623765991,-2.79875843997317,-2.28793281620718
"HER34L","HER34L_1A","HER34L_1A_209",31.8,1740.16,7.08,1,35165.28125,75219,1.27,-2.88406787845587,0.0902836000731718,-1.67625629782277,-3.19772543731091,1.18166614972497,-3.19772543731091,2.13651774649355,-0.608774927749831,0.413192475333314,4.81535638132892,2.92753362569637,6.60561758950155,0.151386299078124,-1.23547147138531,-3.01160562271028,-1.77613415132497
"HER34L","HER34L_1A","HER34L_1A_210",31.9,1747.02,7.08,1,35316.04297,74816,1.43,-2.66143570505105,-0.0521203446345245,-1.99426401089436,-2.79863682656453,0.971415917593228,-1.79239785802744,1.94399085832596,-1.30111683033442,0.31879238196698,4.63346403299372,2.73230838462643,6.69428904428904,0.149381060988561,-0.679901953809925,-2.63340227213191,-1.95350031832199
"HER34L","HER34L_1A","HER34L_1A_211",32,1753.89,7.09,1,35479.97656,75358,1.42,-2.91545921505074,0.171788167339024,-2.18149003997054,-2.62777714259896,1.4691682013232,-2.50999410694258,2.21221809947718,-1.93462996203901,0.509074846790651,4.86665307243261,2.94044807923917,6.864113576712,0.145685235074303,-0.756326082181477,-3.12790404666247,-2.371577964481
"HER34L","HER34L_1A","HER34L_1A_212",32.1,1760.75,7.1,1,35441.28516,75178,1.36,-2.59647072679658,0.0225458519352344,-2.32984206354263,-3.00193583490474,0.716704666370024,-1.63669488298268,2.1264824948479,-1.69135329552055,0.717715277875948,4.77728713234323,2.89556138037486,6.56546120393683,0.152312224372048,-0.273293334999681,-2.64516111255328,-2.3718677775536
"HER34L","HER34L_1A","HER34L_1A_213",32.2,1767.61,7.12,1,35021.1875,74413,1.38,-2.44389526296712,0.169186580244879,-2.30079441932645,-2.70625952743461,0.794280297559809,-1.56416212682676,2.20639535830144,-2.46987074937038,0.531110880069755,4.84164643370512,2.94236253604432,6.68177548144669,0.149660820357808,-0.146603474191875,-2.63717586151555,-2.49057238732368
"HER34L","HER34L_1A","HER34L_1A_214",32.3,1774.48,7.12,1,34859.18359,74137,1.34,-2.43376536011619,0.524310193999799,-2.57352730249135,-2.57352730249135,1.27662029921871,-1.27880013489695,2.80059302747219,-5.56925957604534,0.973212384461468,5.37982619283625,3.47431757805274,6.72350230414747,0.148732008224812,0.146603474191875,-3.00026742871938,-3.14687090291126
"HER34L","HER34L_1A","HER34L_1A_215",32.4,1781.34,7.14,1,34903.39844,73454,1.47,-2.49730664928022,0.592111108351098,-1.41067055165882,-1.7519737155497,1.16991130805254,-1.78645989162087,2.45221283095597,-5.82951115945542,0.728686643356848,5.10870772214804,3.22429235470053,6.58315789473684,0.15190278221938,-1.11088238125992,-3.12415806214281,-2.01327568088289
"HER34L","HER34L_1A","HER34L_1A_216",32.5,1788.2,7.14,1,34990.71484,75147,1.35,-3.02687838891164,0.309078470882118,-3.02687838891164,-3.33226003846282,0.987131025219578,-1.40696917661024,2.30023100667744,-1.56459812081382,0.68797655160556,4.9918510514574,3.08131600786807,6.75737704918033,0.14798641436196,0,-3.38814966626968,-3.38814966626968
"HER34L","HER34L_1A","HER34L_1A_217",32.6,1795.07,7.15,1,34979.50781,75874,1.52,-2.85642760024122,0.52626630985638,-1.50835445194152,-2.80763743607178,1.2969717247622,-0.841524579698951,2.51838773727955,-5.85215987379521,1.19012629814454,5.10071470859965,3.23363716310638,6.46998187584957,0.154559938372113,-1.38629436111989,-3.43228796873219,-2.0459936076123
"HER34L","HER34L_1A","HER34L_1A_218",32.7,1801.93,7.16,1,35386.16406,75369,1.56,-2.32991270033017,0.0555083982430284,-2.07105106641388,-2.68011512976328,0.745512569405774,-2.2222820361378,2.2557502692691,-2.1822767015241,0.622864623753428,4.84432422916584,2.96167754433206,6.57151029748284,0.152172020544964,-0.264151575041587,-2.40631637519478,-2.14216480015319
"HER34L","HER34L_1A","HER34L_1A_219",32.8,1808.79,7.17,1,35428.29297,76262,1.32,-2.49043167712111,0.298907855543482,-1.91169484773891,-3.21097783186917,0.68649539254424,-1.24931932584572,2.29548224497971,-2.84325305174386,0.585759018101175,4.87587678916288,2.9631554339873,6.77215922240222,0.147663391712943,-0.590868331439527,-2.8150759960791,-2.22420766463957
"HER34L","HER34L_1A","HER34L_1A_220",32.9,1815.66,7.18,1,35452.99219,75505,1.26,-2.36372650186763,0.222462592094818,-2.38725699927782,-3.08040417983777,0.493812365956027,-1.08797401514756,2.23209782170222,-2.38725699927782,0.567157124945436,4.83772181721545,2.95336697349466,6.58274366582972,0.151912340927217,0.0240975515790605,-2.60796674254523,-2.63206429412429
"HER34L","HER34L_1A","HER34L_1A_221",33,1822.52,7.19,1,35652.98438,75064,1.57,-1.66667545686073,0.803305542710595,-0.973528276300785,-1.94697742201489,1.59738616062923,-5.47333794663105,2.96546117735718,-5.47333794663105,1.11558853090247,5.48128586654849,3.57082977029055,6.75684931506849,0.147997972630512,-0.704446735813879,-2.49057238732368,-1.7861256515098
"HER34L","HER34L_1A","HER34L_1A_222",33.1,1829.38,7.19,1,35577.87891,75738,1.45,-2.20776073646494,0.387146808537393,-1.58693421748462,-2.09775984125061,0.76563080781445,-5.9689608521585,2.4124126161152,-0.593682444474333,0.786808069825757,4.99742545188788,3.10567433765231,6.63161512027491,0.15079282827236,-0.631778234183653,-2.61670042251398,-1.98492218833033
"HER34L","HER34L_1A","HER34L_1A_223",33.2,1836.25,7.2,1,35787.39844,76379,1.34,-2.45456733848566,0.393658797959741,-1.67918205968874,-2.39899748733085,1.0271122147112,-2.0209313534108,2.37397494412674,-3.93047385829524,0.660850920870801,4.96143309485611,3.06712212468669,6.64861158724717,0.150407342477055,-0.791127588920149,-2.87555667211102,-2.08442908319088
"HER34L","HER34L_1A","HER34L_1A_224",33.3,1843.11,7.2,1,35573.53516,75198,1.46,-2.64453815707029,0.687666353104919,-1.10409311612314,-2.76232119272667,1.1010366407202,-2.59047093580001,2.85171890642867,-5.53490991496645,1.03035505506891,5.4311135976551,3.53444276370876,6.66432519576232,0.150052701605239,-1.58562726374038,-3.38737682604352,-1.80174956230314
"HER34L","HER34L_1A","HER34L_1A_225",33.4,1849.97,7.19,1,35664.86328,74983,1.26,-2.60601353808798,0.302707358476379,-1.67170430071115,-2.92446726920652,0.750777993631616,-3.70462582675609,2.22713696801493,-0.920737549262377,0.73909437692313,4.8592427401269,2.94858904685116,6.7581798991439,0.147968834053482,-0.953104704996871,-2.93783829513509,-1.98473359013822
"HER34L","HER34L_1A","HER34L_1A_226",33.5,1856.84,7.18,1,35775.44141,75419,1.55,-2.90580551136685,1.2067063548107,-2.03033677401295,-5.2083906043609,1.27165395756575,-1.40172811459058,3.19473763076737,-5.2083906043609,1.42097264907655,5.75834109300555,3.90223992346627,6.39933701657459,0.156266187795697,-0.93826963859293,-4.21623437983114,-3.27796474123821
"HER34L","HER34L_1A","HER34L_1A_227",33.6,1863.7,7.18,1,35912.25781,76183,1.47,-2.65358164239325,0.154654418576769,-2.23742124516834,-3.89034426954218,0.9599483744789,-1.92868576351872,2.32025580748248,-1.01239503164457,0.4330522806803,4.89027245417906,2.96424461686955,6.86288526895582,0.145711309574632,-0.42744401482694,-2.83907846350861,-2.41163444868167
"HER34L","HER34L_1A","HER34L_1A_228",33.7,1870.56,7.18,1,35773.63672,75242,1.35,-2.20376554093012,0.557732494615502,-1.60299168050119,-2.0925399058199,0.77715164683873,-1.96892594985272,2.64481207828908,-5.73012606554628,1.02796843888145,5.23898559983097,3.35169888419447,6.60206982827249,0.151467649693378,-0.614366302706831,-2.78949053304238,-2.17512423033555
"HER34L","HER34L_1A","HER34L_1A_229",33.8,1877.43,7.19,1,35701.69531,75755,1.36,-2.29056771016337,0.542645633892842,-1.81678335807773,-5.78707527162985,0.966362646967926,-1.98041278185953,2.60681970344189,-1.65994088658476,0.945135434837352,5.18248416008974,3.2913324290855,6.62763893643729,0.1508832948793,-0.485507815781701,-2.86220088092947,-2.37669306514777
"HER34L","HER34L_1A","HER34L_1A_230",33.9,1884.29,7.2,1,35706.29297,76514,1.52,-2.31461467780429,0.792114371721728,-0.939249387216587,-5.45010889373344,0.977996378951159,-1.00745763724312,3.02979771289678,-5.45010889373344,1.20017015485398,5.52170354653234,3.63975732477487,6.56689981949458,0.152278857221392,-1.40876721697195,-3.14923339181245,-1.7404661748405
"HER34L","HER34L_1A","HER34L_1A_231",34,1891.15,7.2,1,35824.89063,76372,1.29,-2.99101202749409,0.301114259113703,-2.76786847617988,-2.89570184768977,0.574286364848492,-1.47588479453123,2.55709082131458,-2.15810290455899,0.793177606424171,4.98479323457352,3.0781077641795,6.73140543666859,0.148557386627258,-0.233614851181505,-3.34155911534242,-3.10794426416092
"HER34L","HER34L_1A","HER34L_1A_232",34.1,1898.02,7.21,1,35925.95703,76974,1.34,-2.50107541327583,-0.0504019351300676,-1.16911540311926,-2.89697107036784,0.438289988289914,-1.81759014362762,2.06767014686099,-1.40889401493801,0.192771837648391,4.51581018977583,2.6295058178835,6.59558739906744,0.151616518665402,-1.34628902650619,-2.4684318125845,-1.1221427860783
"HER34L","HER34L_1A","HER34L_1A_233",34.2,1904.88,7.21,1,35731.35156,75975,1.33,-1.96515791362943,0.919822995631856,-1.37379342737943,-5.39914511811458,1.26653859966783,-1.76155895838819,3.09314043759547,-5.39914511811458,1.3796397795706,5.56428319244139,3.67537553071907,6.61278496964143,0.151222216447517,-0.606135803570316,-2.91596730508513,-2.30983150151481
"HER34L","HER34L_1A","HER34L_1A_234",34.3,1911.75,7.22,1,35603.8125,75784,1.46,-2.38876614138231,0.172230641763408,-1.49845089591141,-3.85510321017573,0.552970133436249,-2.08203587395983,2.33407311365426,-1.80383254546259,0.62601432714238,4.92150974397431,3.02139070692127,6.68734235267141,0.149536235362697,-0.905708622543618,-2.58499010834498,-1.67928148580136
"HER34L","HER34L_1A","HER34L_1A_235",34.4,1918.61,7.23,1,35681.375,76219,1.51,-2.53300758226619,0.0509899701660364,-2.23290298981586,-3.00301121151193,0.685868242602006,-1.49449921766779,2.25760428785209,-1.74455022190192,0.429684837209596,4.7414373258727,2.84238655946127,6.68020833333333,0.149695930141899,-0.306730267422475,-2.60742678572865,-2.30069651830618
"HER34L","HER34L_1A","HER34L_1A_236",34.5,1925.47,7.24,1,35836.76172,75536,1.36,-1.88843825803158,0.703078126814679,-1.5168747015991,-2.35844188727732,1.25031152235734,-5.57731771214552,2.83117606234738,-3.27473261915147,1.00054364557553,5.39502714090731,3.43566868020275,7.09551656920078,0.140934065934066,-0.379489621704904,-2.6149597780362,-2.23547015633129
"HER34L","HER34L_1A","HER34L_1A_237",34.6,1932.34,7.24,1,36170.4375,76839,1.39,-3.06222665121197,0.677272793748476,-1.39306950407625,-2.73680425077734,1.305271882899,-1.75597499776561,2.75488450875124,-5.62717600867351,1.03083503719724,5.35529918939443,3.45168800051429,6.71073343218889,0.149015008583618,-1.73460105538811,-3.8177123259569,-2.0831112705688
"HER34L","HER34L_1A","HER34L_1A_238",34.7,1939.2,7.25,1,36197.49609,76722,1.35,-2.02227314820594,1.05734060932875,-0.935637050584546,-5.35447765838114,1.82406782538256,-2.86957100859314,3.08215602517668,-5.35447765838114,1.22754748051168,5.62425119649985,3.7210733872464,6.70782787823301,0.149079555729958,-1.11088238125992,-3.11433801596184,-2.00345563470191
