"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","Fe a*2"
"HER14L","HER14L_2C","HER14L_2C_411",121.5,13917.5,7.83,1,33406,77906,1.48,0,15,0,21,56,37,88,35,438,29,0,0,0,208,32,179,155,113,0,28,1465,0,529,0,1376,0,0,0,0,43,18,0,0,0,0,0,174,0,63581,9286,207
"HER14L","HER14L_2C","HER14L_2C_412",121.6,13919.23,7.83,1,33399,77469,1.3,0,0,0,6,75,24,104,5,420,32,0,4,0,204,11,188,190,111,0,146,1477,0,664,0,1270,10,5,0,0,29,49,0,0,0,0,83,0,0,63083,9279,0
"HER14L","HER14L_2C","HER14L_2C_413",121.7,13920.96,7.83,1,33189,78192,1.46,0,26,0,0,60,20,102,11,417,31,7,5,0,229,53,173,117,69,0,68,1478,0,541,0,1229,0,6,0,0,67,36,0,0,0,0,123,189,0,63674,9461,0
"HER14L","HER14L_2C","HER14L_2C_414",121.8,13922.68,7.82,1,33109,77124,1.44,0,19,0,19,60,26,93,0,309,25,0,0,8,171,0,154,183,83,0,81,1528,0,425,0,1332,18,0,0,0,56,80,0,0,0,0,131,0,0,63137,9186,187
"HER14L","HER14L_2C","HER14L_2C_415",121.9,13924.41,7.82,1,33049,77125,1.46,0,0,0,0,40,31,57,14,311,35,0,0,0,197,50,165,126,114,0,81,1310,0,429,0,1330,0,0,0,0,36,30,0,0,0,0,0,0,0,63346,9423,115
"HER14L","HER14L_2C","HER14L_2C_416",122,13926.14,7.84,1,33295,77179,1.5,43,26,28,37,62,36,98,30,329,54,0,0,0,214,0,148,102,6,0,31,1471,0,290,0,1194,6,0,0,0,32,0,0,0,0,0,121,0,22,63208,9591,94
"HER14L","HER14L_2C","HER14L_2C_417",122.1,13927.86,7.84,1,33343,77169,1.49,0,4,0,5,55,34,96,0,387,47,0,21,0,250,58,196,44,116,0,169,1451,0,225,0,1311,0,0,0,0,42,104,0,0,0,0,30,0,0,63485,9039,138
"HER14L","HER14L_2C","HER14L_2C_418",122.2,13929.59,7.85,1,33169,77470,1.52,0,23,0,26,42,41,114,16,397,28,0,0,17,187,49,214,123,24,0,183,1423,0,293,0,1225,4,0,0,0,46,50,0,0,0,0,97,209,0,63396,9243,0
"HER14L","HER14L_2C","HER14L_2C_419",122.3,13931.32,7.85,1,33226,77375,1.6,0,10,0,8,64,52,127,18,365,36,0,24,14,265,0,228,69,79,0,100,1671,82,558,0,1403,7,0,0,0,91,41,0,0,23,0,125,0,35,62694,9186,101
"HER14L","HER14L_2C","HER14L_2C_420",122.4,13933.04,7.85,1,32890,76948,1.43,37,46,38,21,51,37,115,0,402,15,12,0,15,221,23,225,133,84,0,0,1416,0,412,0,1253,0,0,0,0,12,98,0,0,0,0,18,240,0,62694,9330,0
"HER14L","HER14L_2C","HER14L_2C_421",122.5,13934.77,7.85,1,32877,77250,1.33,0,22,0,28,60,29,83,18,300,30,0,0,25,217,28,206,96,17,5,136,1305,77,382,0,1475,0,7,0,0,125,80,0,0,0,0,83,0,45,63003,9368,209
"HER14L","HER14L_2C","HER14L_2C_422",122.6,13936.5,7.85,1,33197,78135,1.44,13,15,18,18,55,19,103,37,349,26,18,0,33,424,20,237,98,25,0,155,1524,0,319,0,1525,0,18,0,0,10,21,0,0,0,0,117,66,0,63336,9536,118
"HER14L","HER14L_2C","HER14L_2C_423",122.7,13938.22,7.84,1,33462,78421,1.44,53,34,0,14,76,25,64,16,381,31,0,0,0,1651,0,135,143,35,0,184,1448,0,531,0,1327,17,0,0,0,44,49,0,0,0,0,61,21,23,62688,9370,147
"HER14L","HER14L_2C","HER14L_2C_424",122.8,13939.95,7.85,1,33436,78066,1.35,20,48,40,34,35,56,78,15,377,6,0,0,31,1336,11,177,112,155,0,121,1270,0,234,0,1440,9,0,0,0,71,81,0,0,0,0,230,0,0,62860,9219,94
"HER14L","HER14L_2C","HER14L_2C_425",122.9,13941.68,7.85,1,33001,78877,1.45,24,33,0,0,57,41,110,0,345,40,0,10,0,2779,119,241,138,53,0,0,1331,52,481,0,1247,14,0,0,0,84,105,0,0,0,0,113,51,0,62409,9000,166
"HER14L","HER14L_2C","HER14L_2C_426",123,13943.4,7.85,1,33057,78767,1.44,0,27,13,18,45,25,82,18,355,16,9,0,15,2128,0,209,174,96,0,182,1238,0,315,0,1280,0,0,0,0,12,96,24,0,0,0,315,84,9,62844,9138,0
"HER14L","HER14L_2C","HER14L_2C_427",123.1,13945.13,7.85,1,33035,77069,1.56,0,27,0,0,54,44,92,29,363,16,8,12,33,677,0,252,121,107,0,101,1272,36,458,39,1486,0,0,0,0,31,44,0,0,0,0,121,28,133,62430,9055,0
"HER14L","HER14L_2C","HER14L_2C_428",123.2,13946.86,7.84,1,33293,78882,1.22,49,47,0,45,52,9,79,11,355,25,0,0,20,2616,25,231,164,61,11,101,1323,0,206,0,1310,0,0,0,0,44,95,0,0,0,0,0,0,0,62723,9280,116
"HER14L","HER14L_2C","HER14L_2C_429",123.3,13948.58,7.84,1,33095,79722,1.49,0,0,0,0,56,51,96,27,322,42,0,11,0,3824,0,152,71,0,0,208,1296,68,662,0,1372,0,8,0,0,9,0,0,0,0,0,102,7,0,62311,9027,66
"HER14L","HER14L_2C","HER14L_2C_430",123.4,13950.31,7.84,1,33123,81578,1.59,0,5,0,12,69,43,86,13,334,16,0,8,0,7833,103,227,62,33,0,163,1279,0,64,0,1241,16,0,0,0,28,0,33,0,0,0,19,115,88,60453,9235,33
"HER14L","HER14L_2C","HER14L_2C_431",123.5,13952.04,7.84,1,33347,88775,1.82,0,17,0,10,71,26,61,17,275,67,0,0,15,15566,99,191,88,14,0,34,1152,0,190,0,1326,0,0,0,0,59,65,10,0,21,0,202,0,0,60146,9053,0
"HER14L","HER14L_2C","HER14L_2C_432",123.6,13953.76,7.84,1,32495,83514,1.3,0,0,5,25,54,38,82,9,209,49,0,6,0,10761,78,222,111,109,0,5,1223,0,501,0,1364,0,0,0,0,31,17,0,0,0,0,0,49,0,59801,8765,0
"HER14L","HER14L_2C","HER14L_2C_433",123.7,13955.49,7.83,1,32954,80699,1.48,0,20,0,11,58,27,69,21,279,35,5,0,7,6470,31,215,121,86,0,9,1106,114,294,0,1305,0,0,0,0,47,0,0,13,9,38,206,72,0,60794,9237,17
"HER14L","HER14L_2C","HER14L_2C_434",123.8,13957.22,7.82,1,33299,80832,1.41,13,47,18,23,55,14,81,11,320,18,17,0,8,6291,0,202,150,72,0,54,1170,108,178,0,1121,0,0,0,0,57,107,0,0,0,0,238,0,0,61380,9079,0
"HER14L","HER14L_2C","HER14L_2C_435",123.9,13958.94,7.82,1,33579,83227,1.5,0,0,0,14,35,27,74,34,349,6,0,0,8,7773,110,138,108,116,0,11,1333,0,265,0,1487,0,0,0,12,0,0,0,0,0,0,81,60,0,62043,9143,26
"HER14L","HER14L_2C","HER14L_2C_436",124,13960.67,7.81,1,33561,81904,1.58,0,0,0,26,52,49,78,26,357,15,0,0,56,5654,0,214,182,35,0,8,1265,0,526,84,1550,0,0,0,0,15,77,0,0,0,0,154,263,0,61961,9257,0
"HER14L","HER14L_2C","HER14L_2C_437",124.1,13962.4,7.81,1,33486,78931,1.4,0,26,0,12,68,53,91,25,404,37,0,0,18,2593,152,184,96,56,0,266,1229,30,337,0,1418,0,0,6,0,84,41,45,0,0,0,184,0,0,62217,9259,35
"HER14L","HER14L_2C","HER14L_2C_438",124.2,13964.12,7.81,1,33405,77559,1.38,0,9,7,14,49,38,90,31,353,63,17,0,8,929,69,247,180,136,0,95,1230,56,306,0,1285,0,0,0,0,42,17,0,0,0,0,24,14,0,63052,9198,40
"HER14L","HER14L_2C","HER14L_2C_439",124.3,13965.85,7.82,1,33488,78329,1.26,0,14,0,20,38,34,75,6,362,43,9,0,0,884,9,230,70,88,136,150,1148,0,176,0,1385,0,0,0,0,59,139,0,0,0,34,0,252,0,63370,9598,14
"HER14L","HER14L_2C","HER14L_2C_440",124.4,13967.58,7.82,1,33204,78197,1.48,0,6,0,15,60,57,106,23,350,34,0,11,0,1291,0,155,202,62,0,0,1291,0,324,0,1325,0,0,0,0,0,24,0,0,15,0,143,80,28,63198,9397,95
"HER14L","HER14L_2C","HER14L_2C_441",124.5,13969.3,7.81,1,33257,77871,1.24,27,38,18,19,33,46,78,8,345,44,13,0,8,1846,35,228,87,154,0,15,1235,60,241,0,1294,0,6,0,0,69,65,0,53,0,0,103,0,0,62370,9333,116
"HER14L","HER14L_2C","HER14L_2C_442",124.6,13971.03,7.81,1,33325,81874,1.68,0,0,0,5,89,66,79,15,366,65,0,0,37,7174,119,145,154,9,0,177,1184,0,134,0,1110,0,13,0,0,0,49,0,0,0,0,181,135,0,61610,8958,0
"HER14L","HER14L_2C","HER14L_2C_443",124.7,13972.76,7.8,1,33323,84405,1.33,59,57,39,21,98,40,100,0,318,9,0,0,0,9351,0,189,146,101,0,55,1196,0,278,0,1269,0,0,0,0,113,74,0,0,0,0,172,186,87,61224,9223,0
"HER14L","HER14L_2C","HER14L_2C_444",124.8,13974.48,7.8,1,33363,84324,1.39,0,20,4,20,67,53,107,13,311,44,0,0,20,8696,14,264,82,125,0,235,944,0,196,0,1511,0,0,0,0,106,0,0,0,0,0,112,8,0,61966,9406,76
"HER14L","HER14L_2C","HER14L_2C_445",124.9,13976.21,7.79,1,32811,78583,1.36,0,18,0,0,53,43,85,8,314,30,0,0,0,3081,30,174,97,20,0,183,1202,131,437,0,1367,9,0,0,0,0,0,0,0,15,0,222,177,0,61628,9259,0
"HER14L","HER14L_2C","HER14L_2C_446",125,13977.94,7.34,1,33354,80156,1.33,0,24,43,19,58,38,73,18,293,36,0,0,14,4276,0,170,129,60,0,169,1117,0,329,0,1201,0,0,0,0,46,88,0,0,0,0,94,61,0,62698,9102,0
"HER14L","HER14L_2D","HER14L_2D_142",125.1,13979.66,7.35,1,30953,72946,1.91,0,12,0,22,22,44,148,38,274,50,0,0,7,463,40,191,12,50,35,69,1029,0,370,0,1374,20,0,0,0,67,0,0,0,0,0,38,0,0,59551,9020,137
"HER14L","HER14L_2D","HER14L_2D_143",125.2,13981.39,7.35,1,30923,73286,1.17,0,15,0,12,41,28,158,9,309,34,0,0,28,289,57,198,252,119,0,125,1271,8,261,0,1471,0,0,0,0,0,140,0,6,0,0,57,0,0,59437,8961,241
"HER14L","HER14L_2D","HER14L_2D_144",125.3,13983.12,7.35,1,31136,72054,1.52,0,16,0,7,24,20,126,9,311,30,0,0,21,272,35,194,104,27,0,20,1153,0,321,0,1316,5,0,0,0,0,0,0,0,0,0,0,0,0,59408,8635,87
"HER14L","HER14L_2D","HER14L_2D_145",125.4,13984.84,7.35,1,31120,73316,1.38,4,23,18,12,45,30,164,0,308,32,13,0,15,231,0,162,103,18,0,58,1110,0,498,0,1379,0,0,0,0,34,39,0,11,37,0,192,126,0,60018,8636,0
"HER14L","HER14L_2D","HER14L_2D_146",125.5,13986.57,7.35,1,31235,73064,1.53,0,7,0,18,54,41,171,19,344,16,0,0,0,232,10,190,82,85,0,21,1213,0,352,0,1153,14,0,0,0,11,130,0,0,0,0,52,45,0,59911,8893,0
"HER14L","HER14L_2D","HER14L_2D_147",125.6,13988.3,7.35,1,31299,73677,1.4,0,7,0,18,53,38,147,20,283,57,20,8,0,164,12,154,96,96,0,157,1064,65,416,0,1425,19,0,0,0,0,62,0,0,0,0,58,59,0,60201,8978,0
"HER14L","HER14L_2D","HER14L_2D_148",125.7,13990.02,7.35,1,31285,73550,1.51,0,6,9,15,57,54,150,19,295,14,0,19,0,166,0,133,116,0,0,207,1324,0,394,0,1432,17,6,0,0,46,157,0,0,0,0,124,27,0,59884,8879,0
"HER14L","HER14L_2D","HER14L_2D_149",125.8,13991.75,7.35,1,31359,72254,1.47,0,40,17,26,52,37,134,0,322,17,20,0,0,185,0,218,24,0,0,118,1271,0,286,0,1185,8,0,5,0,70,0,0,0,0,10,179,37,0,59468,8525,0
"HER14L","HER14L_2D","HER14L_2D_150",125.9,13993.47,7.35,1,31260,73290,1.47,13,0,0,15,44,13,106,27,380,18,0,0,0,188,0,177,96,0,0,110,1334,0,347,0,1302,0,0,0,0,21,14,0,0,55,0,190,27,0,59830,8983,0
"HER14L","HER14L_2D","HER14L_2D_151",126,13995.2,7.35,1,31275,73289,1.54,0,0,18,33,47,39,121,17,272,0,0,9,25,193,16,242,152,131,0,85,1177,0,208,0,1512,15,0,0,0,0,62,0,0,0,0,112,78,0,59943,8782,141
"HER14L","HER14L_2D","HER14L_2D_152",126.1,13996.93,7.36,1,31352,74095,1.59,0,0,0,15,16,40,122,6,301,35,0,0,0,211,0,248,15,43,0,130,1175,0,605,0,1496,6,0,0,0,106,6,0,0,0,0,29,0,0,60740,8750,181
"HER14L","HER14L_2D","HER14L_2D_153",126.2,13998.65,7.36,1,31324,74521,1.42,0,34,0,26,56,41,116,9,316,15,0,12,7,247,73,233,136,77,0,159,1552,0,243,0,1384,6,6,0,0,112,26,0,0,39,0,276,135,0,60141,9044,0
"HER14L","HER14L_2D","HER14L_2D_154",126.3,14000.38,7.37,1,30953,72649,1.41,0,18,15,33,60,37,132,16,277,40,0,0,0,183,74,207,170,26,0,0,1143,46,389,0,1139,0,0,0,0,0,68,0,0,0,0,174,92,0,59615,8695,76
"HER14L","HER14L_2D","HER14L_2D_155",126.4,14002.11,7.37,1,30927,72748,1.59,0,0,15,21,38,46,146,42,290,44,10,0,0,292,0,182,100,0,0,193,1358,0,187,0,1260,4,25,0,0,47,0,0,0,0,0,21,0,0,59664,8763,209
"HER14L","HER14L_2D","HER14L_2D_156",126.5,14003.83,7.36,1,31120,73249,1.47,0,31,10,17,61,34,137,32,276,37,15,0,13,324,55,197,92,22,0,116,1385,0,351,0,1537,4,5,0,0,33,62,0,0,0,0,0,24,0,59428,8951,155
"HER14L","HER14L_2D","HER14L_2D_157",126.6,14005.56,7.37,1,31228,72586,1.36,0,0,0,0,48,22,130,15,291,10,0,17,0,250,26,176,106,47,0,93,1158,0,394,0,1462,11,0,0,13,14,18,0,0,0,0,64,0,0,59432,8789,33
"HER14L","HER14L_2D","HER14L_2D_158",126.7,14007.29,7.37,1,31247,72290,1.68,0,0,0,9,37,19,152,34,309,42,12,0,26,249,12,161,112,0,0,46,1027,0,406,0,1428,0,14,0,0,10,0,0,0,0,0,77,0,0,59612,8496,19
"HER14L","HER14L_2D","HER14L_2D_159",126.8,14009.01,7.37,1,31149,72773,1.48,0,27,0,29,58,44,138,18,321,0,0,0,0,276,0,178,179,71,0,74,1306,0,387,0,1308,0,0,0,6,0,27,0,0,0,0,285,235,0,59142,8664,0
"HER14L","HER14L_2D","HER14L_2D_160",126.9,14010.74,7.38,1,31041,72973,1.43,0,7,17,23,55,52,126,30,291,27,0,0,14,1086,139,193,112,71,0,80,1281,13,521,0,1272,5,5,0,0,0,54,0,0,0,34,198,47,0,58722,8498,177
"HER14L","HER14L_2D","HER14L_2D_161",127,14012.47,7.38,1,31220,74898,1.38,0,0,0,8,33,47,130,22,319,37,0,0,0,2534,0,153,177,111,0,0,1141,0,398,0,1450,11,0,0,0,0,54,0,0,0,0,284,146,0,59024,8819,0
"HER14L","HER14L_2D","HER14L_2D_162",127.1,14014.19,7.39,1,31222,74040,1.56,0,0,0,30,52,19,135,23,275,72,0,0,32,1287,7,203,103,0,0,85,1143,0,382,0,1404,0,9,0,0,23,23,0,0,12,0,115,150,0,59416,9040,0
"HER14L","HER14L_2D","HER14L_2D_163",127.2,14015.92,7.39,1,31143,73613,1.34,10,49,0,44,52,23,111,10,298,28,0,0,0,1411,147,210,136,98,0,0,1264,0,244,0,1070,0,0,0,0,53,66,0,0,0,0,82,0,0,59457,8750,28
"HER14L","HER14L_2D","HER14L_2D_164",127.3,14017.65,7.39,1,31162,74078,1.51,9,20,9,30,61,38,148,17,270,58,0,10,0,1343,82,250,122,94,0,0,1218,0,160,0,1343,0,0,0,0,0,14,0,49,0,11,206,95,59,59600,8762,0
"HER14L","HER14L_2D","HER14L_2D_165",127.4,14019.37,7.39,1,31123,73801,1.4,0,0,0,0,39,44,131,17,314,0,0,6,0,1260,108,293,184,47,0,0,867,14,211,0,1732,12,0,0,0,0,15,0,21,0,100,0,6,10,59493,8877,136
"HER14L","HER14L_2D","HER14L_2D_166",127.5,14021.1,7.38,1,31033,73286,1.34,0,0,20,32,47,28,110,21,284,42,12,12,10,762,23,219,156,70,0,38,1150,0,564,0,1537,13,11,0,0,0,44,0,29,0,0,119,0,0,59168,8765,15
"HER14L","HER14L_2D","HER14L_2D_167",127.6,14022.83,7.39,1,31235,73734,1.16,10,39,0,13,52,50,136,7,304,22,0,10,0,1629,34,237,193,149,0,0,929,0,392,0,1395,0,0,0,0,21,60,0,0,0,0,0,6,0,59215,8831,111
"HER14L","HER14L_2D","HER14L_2D_168",127.7,14024.55,7.4,1,31305,78663,1.45,18,8,25,20,50,27,123,5,281,17,0,4,0,7120,127,191,232,30,29,89,1232,0,186,0,1365,4,10,0,0,0,25,0,135,117,0,32,0,0,58726,8435,191
"HER14L","HER14L_2D","HER14L_2D_169",127.8,14026.28,7.41,1,31418,76398,1.32,0,46,22,12,50,15,126,6,311,11,0,9,33,4426,151,152,126,165,0,64,1143,0,197,0,1278,4,0,0,0,68,62,0,0,0,0,79,0,0,59157,8685,64
"HER14L","HER14L_2D","HER14L_2D_170",127.9,14028.01,7.42,1,31187,73477,1.55,0,24,14,21,45,28,109,24,277,50,0,44,14,1079,99,235,132,108,70,155,979,0,17,0,1303,6,0,0,0,22,88,14,0,37,0,0,0,0,59588,8895,160
"HER14L","HER14L_2D","HER14L_2D_171",128,14029.73,7.43,1,30915,73788,1.46,41,0,20,25,50,48,155,9,274,19,8,0,10,1204,0,165,163,47,0,0,1202,38,512,0,1284,4,0,0,0,49,61,14,0,0,0,56,115,0,59553,8662,0
"HER14L","HER14L_2D","HER14L_2D_172",128.1,14031.46,7.43,1,30684,74231,1.46,0,29,7,9,58,37,142,9,255,59,19,0,7,1124,28,197,110,25,0,173,949,72,197,0,1459,17,0,0,0,31,25,0,0,27,0,137,334,0,59792,8903,0
"HER14L","HER14L_2D","HER14L_2D_173",128.2,14033.19,7.45,1,30634,73097,1.61,0,16,0,12,67,29,128,18,299,27,7,6,16,1151,25,154,0,0,0,129,1031,210,495,0,1100,12,10,0,0,55,11,0,0,0,0,231,198,98,58826,8736,0
"HER14L","HER14L_2D","HER14L_2D_174",128.3,14034.91,7.46,1,31102,72610,1.41,0,0,17,0,52,29,130,19,296,23,0,0,4,657,0,194,105,85,0,0,991,0,268,0,1290,0,0,0,0,0,22,0,0,0,0,113,20,0,59490,8805,68
"HER14L","HER14L_2D","HER14L_2D_175",128.4,14036.64,7.46,1,31032,73007,1.44,7,7,15,9,33,39,139,7,321,26,0,0,0,792,0,199,95,10,0,82,1152,0,453,0,1148,0,6,0,0,38,0,0,0,0,0,0,0,0,59534,8895,54
"HER14L","HER14L_2D","HER14L_2D_176",128.5,14038.37,7.46,1,31244,74436,1.5,0,0,0,13,51,44,141,34,319,13,0,22,0,552,0,160,59,58,0,169,1133,0,356,0,1183,12,8,0,0,7,12,0,0,47,0,277,0,0,60678,9088,0
"HER14L","HER14L_2D","HER14L_2D_177",128.6,14040.09,7.46,1,31490,74843,1.13,0,5,0,12,32,4,102,19,308,51,0,8,0,733,19,222,168,6,0,0,1205,0,607,115,1517,0,0,0,0,8,58,0,0,0,0,71,89,27,60519,8938,0
"HER14L","HER14L_2D","HER14L_2D_178",128.7,14041.82,7.46,1,31736,75278,1.69,0,0,13,20,60,56,117,36,386,34,11,14,27,1298,43,258,43,37,0,96,1248,0,255,0,1499,5,19,0,0,62,19,0,0,0,0,82,0,0,60639,8901,23
"HER14L","HER14L_2D","HER14L_2D_179",128.8,14043.55,7.47,1,31739,74446,1.53,0,25,0,0,45,44,101,33,363,24,19,0,0,1031,9,249,219,44,0,72,1218,0,199,0,1200,5,0,0,0,23,92,0,0,0,0,0,18,0,60533,8880,96
"HER14L","HER14L_2D","HER14L_2D_180",128.9,14045.27,7.47,1,31772,75158,1.41,0,0,0,20,63,36,118,7,384,28,0,0,19,850,0,168,133,93,0,80,1162,195,489,0,1149,5,0,0,0,11,106,0,0,0,0,84,153,0,60712,9093,0
"HER14L","HER14L_2D","HER14L_2D_181",129,14047,7.47,1,31558,75362,1.42,0,7,0,0,48,31,138,26,360,23,0,11,21,854,14,233,111,77,0,0,1109,0,167,0,1371,13,0,0,0,39,71,0,0,0,0,139,197,89,60951,9262,0
"HER14L","HER14L_2D","HER14L_2D_182",129.1,14048.73,7.46,1,31929,75539,1.42,0,13,7,14,56,32,107,17,381,38,0,0,0,1382,0,141,74,80,0,152,1162,74,141,0,1427,0,9,0,0,75,64,0,0,0,0,0,227,0,60826,9040,77
"HER14L","HER14L_2D","HER14L_2D_183",129.2,14050.45,7.47,1,31796,74146,1.29,0,10,0,0,49,39,112,28,354,34,0,0,0,388,0,206,202,31,0,63,1387,0,372,0,1523,8,0,0,0,11,42,0,0,0,0,32,38,0,60213,9004,0
"HER14L","HER14L_2D","HER14L_2D_184",129.3,14052.18,7.46,1,31630,73959,1.69,0,0,0,18,60,61,115,43,396,24,8,12,15,463,0,160,131,78,0,64,1165,0,650,0,1360,9,0,0,0,46,16,0,0,0,0,138,0,0,60113,8814,110
"HER14L","HER14L_2D","HER14L_2D_185",129.4,14053.91,7.47,1,31575,74541,1.37,68,49,24,18,59,42,99,24,372,25,0,35,7,491,19,210,112,52,0,48,1157,5,558,0,1565,0,0,0,6,57,61,25,0,0,0,64,7,0,60239,9043,0
"HER14L","HER14L_2D","HER14L_2D_186",129.5,14055.63,7.46,1,31786,75473,1.36,19,26,14,25,65,45,112,20,393,28,0,0,0,1462,30,257,92,96,0,182,1101,117,583,0,1463,0,6,0,0,78,106,0,0,0,0,100,59,104,60064,8826,67
"HER14L","HER14L_2D","HER14L_2D_187",129.6,14057.36,7.46,1,31865,74269,1.33,0,0,0,16,38,24,124,11,447,40,26,0,0,1231,42,225,289,63,0,135,935,88,506,0,1363,15,0,0,0,0,145,85,35,0,0,9,158,0,59330,8889,0
"HER14L","HER14L_2D","HER14L_2D_188",129.7,14059.09,7.47,1,31870,75860,1.32,10,59,14,9,106,37,116,22,478,31,0,9,15,3100,38,230,171,62,0,12,1143,0,284,0,1306,0,0,0,0,0,36,0,0,6,0,41,102,0,59452,8971,0
"HER14L","HER14L_2D","HER14L_2D_189",129.8,14060.81,7.46,1,31850,78450,1.33,22,23,0,13,111,34,89,16,371,18,0,18,0,6674,13,217,238,156,0,147,919,28,508,0,1241,0,0,0,0,44,55,0,38,0,0,348,101,128,58108,8772,0
"HER14L","HER14L_2D","HER14L_2D_190",129.9,14062.54,7.46,1,31863,80042,1.27,0,12,0,12,81,20,85,25,373,18,0,22,0,8488,62,168,115,132,0,90,887,0,572,0,1372,0,0,0,0,39,8,0,0,22,0,272,242,126,58067,8732,0
"HER14L","HER14L_2D","HER14L_2D_191",130,14068.02,7.45,1,31890,79172,1.78,0,17,0,25,82,26,122,33,399,65,0,21,42,7923,185,217,262,62,0,70,1035,0,518,0,1193,0,0,0,0,53,39,0,0,0,0,214,42,0,57944,8583,36
"HER14L","HER14L_2D","HER14L_2D_192",130.1,14073.5,7.45,1,31535,77991,1.44,0,0,18,8,76,45,144,15,345,34,0,24,16,8842,161,203,149,0,0,248,1031,38,258,0,1332,13,0,0,0,13,0,0,0,0,0,173,49,0,56170,8586,0
"HER14L","HER14L_2D","HER14L_2D_193",130.2,14078.97,7.45,1,31750,84530,1.57,48,64,33,34,91,61,87,17,330,53,0,8,41,16300,208,134,189,33,0,0,1097,0,91,0,1288,0,0,0,0,0,6,0,58,0,0,165,0,0,55581,8513,57
"HER14L","HER14L_2D","HER14L_2D_194",130.3,14084.45,7.45,1,31671,85992,1.17,14,27,0,0,90,37,124,22,286,28,0,0,35,19968,334,154,57,0,0,221,1040,0,126,0,879,0,0,0,0,54,0,0,0,0,0,0,0,0,54295,8201,194
"HER14L","HER14L_2D","HER14L_2D_195",130.4,14089.93,7.44,1,32091,91379,1.4,28,46,0,8,113,25,110,0,272,30,21,27,29,25428,215,177,151,30,0,5,669,0,350,0,1067,0,0,0,0,62,48,0,0,0,0,15,23,0,54444,7986,161
"HER14L","HER14L_2D","HER14L_2D_196",130.5,14095.41,7.44,1,32102,90570,1.53,40,43,4,23,101,35,109,19,225,62,0,24,9,23113,320,138,157,0,85,130,764,0,335,0,1226,12,0,0,0,41,0,0,0,38,0,0,12,0,54842,8663,153
"HER14L","HER14L_2D","HER14L_2D_197",130.6,14100.89,7.44,1,32407,89783,1.6,0,19,12,0,101,32,108,0,271,65,0,20,36,22822,131,177,112,0,0,227,633,0,238,0,1223,9,0,0,0,39,20,0,0,0,0,0,62,0,54943,8483,75
"HER14L","HER14L_2D","HER14L_2D_198",130.7,14106.36,7.44,1,32326,88700,1.61,0,19,0,13,91,54,120,9,275,75,0,19,44,20596,0,166,195,18,0,183,964,0,319,0,1151,11,0,0,0,0,23,0,0,55,0,172,64,0,55605,8459,167
"HER14L","HER14L_2D","HER14L_2D_199",130.8,14111.84,7.44,1,32145,85418,1.35,0,26,22,17,104,48,151,20,315,5,0,0,17,16414,140,207,176,133,49,36,1008,0,318,0,1205,12,14,0,14,0,13,0,0,0,0,0,186,0,56200,8568,0
"HER14L","HER14L_2D","HER14L_2D_200",130.9,14117.32,7.44,1,32748,85563,1.38,0,14,0,14,73,22,106,25,370,67,0,24,23,15873,136,197,106,21,0,0,1063,0,349,0,1306,0,0,0,0,77,47,0,0,0,0,0,0,0,56926,8724,242
"HER14L","HER14L_2D","HER14L_2D_201",131,14122.8,7.44,1,32625,80320,1.38,0,24,13,17,97,25,110,40,395,49,5,0,31,8182,181,213,179,69,110,119,1649,0,407,0,1143,0,0,0,0,8,30,0,56,41,0,0,0,0,58471,8656,241
"HER14L","HER14L_2D","HER14L_2D_202",131.1,14128.28,7.42,1,32282,76017,1.19,45,26,29,23,71,49,112,33,393,47,37,0,9,3149,44,259,135,138,0,113,1052,44,333,0,1183,0,0,0,0,0,0,0,0,0,0,22,0,0,60008,8663,250
"HER14L","HER14L_2D","HER14L_2D_203",131.2,14133.75,7.41,1,31768,74836,1.34,11,14,0,13,57,18,91,15,354,32,0,0,5,1518,93,225,214,129,0,10,976,0,381,0,1317,0,0,0,0,35,100,0,0,0,0,248,33,0,60034,8913,0
"HER14L","HER14L_2D","HER14L_2D_204",131.3,14139.23,7.42,1,32041,75244,1.36,7,27,0,15,67,37,115,19,365,36,11,0,0,1313,0,160,211,57,45,74,973,0,494,0,1455,11,0,0,0,5,13,0,0,0,0,0,111,0,60647,8976,145
"HER14L","HER14L_2D","HER14L_2D_205",131.4,14144.71,7.42,1,31888,73663,1.36,0,31,15,18,55,29,136,23,376,35,0,6,6,681,0,254,99,0,0,61,841,0,442,0,1359,0,5,0,0,29,95,0,0,0,0,33,0,0,60165,8869,82
"HER14L","HER14L_2D","HER14L_2D_206",131.5,14150.19,7.42,1,31975,74538,1.32,0,43,0,10,47,35,136,0,382,48,0,0,18,1245,42,232,81,124,0,0,1096,0,542,0,1274,0,0,0,0,80,52,0,5,0,0,45,0,0,60211,8790,0
"HER14L","HER14L_2D","HER14L_2D_207",131.6,14155.67,7.42,1,32182,74874,1.42,6,0,0,0,44,39,94,40,319,33,0,0,0,640,14,220,133,0,0,153,1292,0,219,0,1411,6,0,0,0,36,53,0,6,0,0,144,21,0,60909,9042,0
