Site,label,ID,depth,SH20_age,surface,validity,kcps,cps,MSE,K,Ca,Ti,Fe,Br,Sr,Mo_inc,Mo_coh,inc_coh,coh_inc,LnK_Ti,LnK_Ca,LnTi_Ca
HER14L,HER14L_2C,HER14L_2C_158,96.2,12998.82,7.8,1,32179,79587,1.29,-3.103378631,-0.91979683,-3.153389052,2.234276703,0.059313914,-1.528683667,4.156955409,2.254702154,6.701631434,0.149217397,0.051293294,-2.20552338,-2.256816675
HER14L,HER14L_2C,HER14L_2C_159,96.3,13005.65,7.81,1,32123,81294,1.47,-3.547314742,-1.04587879,-2.837638259,2.230337581,-0.149456261,-0.812947232,4.029243794,2.13365391,6.657116871,0.150215179,-0.727048732,-2.532601524,-1.805552791
HER14L,HER14L_2C,HER14L_2C_160,96.4,13012.47,7.81,1,31953,81887,1.36,-3.687114151,-1.087515659,-2.913924263,2.481711754,-0.068344264,-1.039167874,4.10259918,2.211755277,6.6256,0.150929727,-0.796331417,-2.63905733,-1.842725913
HER14L,HER14L_2C,HER14L_2C_161,96.5,13019.3,7.81,1,32210,83030,1.41,-3.467057517,-1.084869374,-2.731946138,2.268039037,-0.135873936,-0.904308381,3.952768324,2.103247985,6.357352781,0.157298177,-0.750305594,-2.408533671,-1.658228077
HER14L,HER14L_2C,HER14L_2C_162,96.6,13026.13,7.81,1,32502,84727,1.42,-3.297760386,-1.016452692,-3.63950968,2.565197716,-0.035623439,-0.767830055,4.027804545,2.164173991,6.447709497,0.155093836,0.352821375,-2.30528415,-2.658105525
HER14L,HER14L_2C,HER14L_2C_163,96.7,13032.95,7.82,1,32408,84317,1.42,-4.010709458,-1.014977185,-3.374720692,2.483968479,0.182306631,-0.558959798,4.075290476,2.217801545,6.408219178,0.156049594,-0.663294217,-3.050109044,-2.386814827
HER14L,HER14L_2C,HER14L_2C_164,96.8,13039.78,7.81,1,32918,80676,1.3,-3.179256062,-1.056329408,-3.297039097,2.074528731,-0.019894364,-0.614306704,3.989477907,2.102818999,6.597921843,0.151562874,0.120627988,-2.142736392,-2.26336438
HER14L,HER14L_2C,HER14L_2C_165,96.9,13046.6,7.8,1,32457,77267,1.4,-6.426394142,-0.420040982,-2.87104608,2.10173899,0.635797491,-0.242245251,4.560524378,2.661665596,6.678910488,0.149725019,NA,NA,-2.477526542
HER14L,HER14L_2C,HER14L_2C_166,97,13053.43,7.8,1,32016,78364,1.43,-3.134456026,-0.970707378,-2.488711085,1.693561371,0.029611562,-0.902849903,3.843188019,1.930363441,6.772865497,0.147647993,-0.6546809,-2.180310855,-1.525629955
HER14L,HER14L_2C,HER14L_2C_167,97.1,13060.25,7.81,1,32242,78743,1.41,-3.449426264,-1.071003094,-2.851589263,1.880654005,0.139967639,-0.827836627,4.030574666,2.148658938,6.566696609,0.15228357,-0.611801541,-2.406381887,-1.794580346
HER14L,HER14L_2C,HER14L_2C_168,97.2,13067.08,7.81,1,33144,85948,1.49,-2.970526498,-0.624769233,-6.496887023,3.120583737,0.733676131,-0.833926543,4.467095496,2.604753932,6.439402386,0.155293914,NA,-2.372789352,NA
HER14L,HER14L_2C,HER14L_2C_169,97.3,13073.91,7.8,1,32437,87407,1.56,-3.951526076,-1.138115359,-3.282476447,2.738961214,0.168671865,-0.592474316,3.959763031,2.097196087,6.440859006,0.155258794,-0.693147181,-2.859339649,-2.166192468
HER14L,HER14L_2C,HER14L_2C_170,97.4,13080.73,7.8,1,32513,83596,1.32,-6.283383583,-0.291919036,-4.67394567,3.107109329,0.866533253,-0.221926664,4.685986434,2.811545938,6.517790998,0.153426215,NA,NA,-4.602667056
HER14L,HER14L_2C,HER14L_2C_171,97.5,13087.56,7.8,1,32492,81583,1.36,-3.926943193,-1.045382065,-3.042740775,2.33645507,0.38067178,-1.030740515,4.097195356,2.231484342,6.461135857,0.154771548,-0.916290732,-2.932674138,-2.016383406
HER14L,HER14L_2C,HER14L_2C_172,97.6,13094.38,7.78,1,31996,78995,1.34,-4.250707809,-0.841847555,-3.152095521,2.173537657,0.302359038,-0.639789897,4.156000649,2.252543438,6.709707171,0.149037801,-1.15267951,-3.48635519,-2.33367568
HER14L,HER14L_2C,HER14L_2C_173,97.7,13101.21,7.78,1,31792,80357,1.44,-3.585259404,-1.205001273,-3.377620039,2.119804301,0.392263199,-0.740797348,4.147059232,2.249551333,6.669890901,0.14992749,-0.21511138,-2.415913778,-2.200802399
HER14L,HER14L_2C,HER14L_2C_174,97.8,13108.03,7.79,1,32447,80526,1.38,-3.975648483,-1.018901656,-3.343125924,1.982015927,0.420252051,-0.570537202,4.197130429,2.30881486,6.608843537,0.151312403,-0.661398482,-3.014308659,-2.352910177
HER14L,HER14L_2C,HER14L_2C_175,97.9,13114.86,7.8,1,32796,81505,1.49,-3.655608621,-0.896700003,-3.7465804,2.069963706,0.536677701,-0.845682229,4.218733665,2.31919618,6.683430972,0.149623749,0.09531018,-2.800601758,-2.895911938
HER14L,HER14L_2C,HER14L_2C_176,98,13121.68,7.81,1,33173,81057,1.33,-3.392574722,-0.974678782,-3.084273362,1.559332299,0.503770471,-0.844867171,4.042683013,2.190608255,6.373589636,0.156897456,-0.315852949,-2.4435885,-2.127735551
HER14L,HER14L_2C,HER14L_2C_177,98.1,13128.51,7.81,1,33083,80370,1.56,-2.887484788,-0.903565313,-3.073201934,1.606090801,0.521591081,-1.476084506,4.050174798,2.162479861,6.604737071,0.151406481,0.189242,-1.998680185,-2.187922185
HER14L,HER14L_2C,HER14L_2C_178,98.2,13135.34,7.82,1,32979,77127,1.45,-3.372111933,-0.673299673,-3.407203253,0.548152877,0.85999357,-0.601680709,4.287937383,2.358211739,6.888279413,0.145174134,0.036367644,-2.731580699,-2.767948343
HER14L,HER14L_2C,HER14L_2C_179,98.3,13142.16,7.82,1,32980,76446,1.39,-4.138582222,-0.651442411,-2.678179889,0.320227375,0.867427004,-0.449702768,4.312931285,2.417321626,6.657224106,0.150212759,-1.522426535,-3.564826805,-2.04240027
HER14L,HER14L_2C,HER14L_2C_180,98.4,13148.99,7.81,1,32739,77155,1.42,-3.334201252,-0.740264358,-3.197000131,0.892203032,0.683770331,-0.701466388,4.142920442,2.254038323,6.612590799,0.151226657,-0.141078598,-2.621589637,-2.480511038
HER14L,HER14L_2C,HER14L_2C_181,98.5,13155.81,7.81,1,32612,76154,1.41,-3.242001976,-0.781513853,-3.190708681,0.78287968,0.648743631,-0.575139333,4.118336334,2.239404197,6.547118124,0.152738958,-0.052643733,-2.48490665,-2.432262916
HER14L,HER14L_2C,HER14L_2C_182,98.6,13162.64,7.81,1,33011,79543,1.43,-3.263365274,-1.079456473,-3.263365274,1.58475109,0.433812983,-0.533336167,3.99862865,2.122330465,6.529893083,0.153141864,0,-2.205321788,-2.205321788
HER14L,HER14L_2C,HER14L_2C_183,98.7,13169.46,7.8,1,33137,81895,1.39,-3.390998032,-1.056495336,-3.706079079,1.963035267,0.477383693,-0.381842738,3.994936821,2.100059403,6.652362907,0.150322527,0.3254224,-2.359280437,-2.684702837
HER14L,HER14L_2C,HER14L_2C_184,98.8,13176.29,7.81,1,32338,78653,1.34,-4.146447797,-1.067439183,-1.931831477,1.468791027,0.412953971,-0.632548493,3.894388998,2.002132953,6.634952767,0.150716973,-2.262919837,-3.130651591,-0.867731755
HER14L,HER14L_2C,HER14L_2C_185,98.9,13183.11,7.81,1,31893,77606,1.45,-4.139172018,-0.997485832,-3.312493445,1.617473946,0.667772151,-0.363132389,4.208655328,2.318382259,6.621806365,0.151016195,-0.869037847,-3.212702966,-2.343665119
HER14L,HER14L_2C,HER14L_2C_186,99,13189.94,7.8,1,32493,80830,1.46,-3.726631389,-0.924483865,-3.207837596,2.151888399,0.396624516,-0.870161183,4.034551496,2.146049622,6.610091226,0.151283842,-0.535518236,-2.840539384,-2.305021148
HER14L,HER14L_2C,HER14L_2C_187,99.1,13196.77,7.8,1,33023,85780,1.37,-3.352189199,-1.154964622,-2.806962149,2.441281622,0.301063077,-1.446357274,3.942069207,2.076059337,6.463058514,0.154725506,-0.555946059,-2.219760742,-1.663814683
HER14L,HER14L_2C,HER14L_2C_188,99.2,13203.59,7.8,1,33148,87870,1.51,-4.049175693,-1.139546118,-2.870520697,2.582826084,0.494119089,-0.988123953,3.929872064,2.040549223,6.615524079,0.151159604,-1.214444104,-2.958194354,-1.74375025
HER14L,HER14L_2C,HER14L_2C_189,99.3,13210.42,7.8,1,32824,85963,1.39,-3.748140321,-1.153418805,-3.20914382,2.387733737,0.346799302,-0.546555993,3.899202605,2.023523296,6.525864946,0.153236392,-0.554310736,-2.628418931,-2.074108196
HER14L,HER14L_2C,HER14L_2C_190,99.4,13217.24,7.81,1,33101,86436,1.4,-3.886700175,-1.038888032,-2.987216562,2.450273037,0.392278083,-0.909895912,3.9107965,2.06935306,6.306206152,0.158573947,-0.924948795,-2.887953377,-1.963004582
HER14L,HER14L_2C,HER14L_2C_191,99.5,13224.07,7.8,1,32995,86406,1.41,-3.817150467,-0.991639344,-3.908122246,2.514583446,0.401717647,-0.365094668,4.031308159,2.134397472,6.665912434,0.150016972,0.09531018,-2.86738224,-2.962692419
HER14L,HER14L_2C,HER14L_2C_192,99.6,13230.89,7.8,1,33377,92534,1.56,-4.200013143,-1.064518927,-3.007874797,2.959873224,0.285313061,-0.960181953,3.91698339,2.070419146,6.3386002,0.157763539,-1.234744463,-3.193558017,-1.958813554
HER14L,HER14L_2C,HER14L_2C_198,100.2,13263.72,7.76,1,32874,81713,1.46,-4.344710067,-0.895944269,-2.920675378,2.304174837,0.313636255,-0.681148421,4.063938056,2.160728987,6.708040952,0.14907482,-1.485385264,-3.526360525,-2.040975261
HER14L,HER14L_2C,HER14L_2C_199,100.3,13267.84,7.76,1,32516,80080,1.31,-3.816692565,-0.807416066,-3.575530508,2.183934424,0.290448559,-0.499206227,4.055502712,2.168959669,6.597165066,0.151580261,-0.251314428,-3.053551844,-2.802237416
HER14L,HER14L_2C,HER14L_2C_200,100.4,13271.96,7.76,1,31991,81848,1.58,-4.108809469,-0.941226938,-3.415662288,2.60702836,0.233371258,-0.601002352,4.057175949,2.16912548,6.607134475,0.151351543,-0.725937003,-3.229486004,-2.503549001
HER14L,HER14L_2C,HER14L_2C_201,100.5,13276.08,7.75,1,32937,87530,1.5,-4.386159187,-1.053954677,-2.633620431,2.719500728,0.2304834,-1.029530125,4.025981134,2.127299156,6.677735935,0.149751354,-1.819158443,-3.409496184,-1.590337741
HER14L,HER14L_2C,HER14L_2C_202,100.6,13280.2,7.76,1,33423,87777,1.53,-3.678685112,-1.124045124,-3.002345049,2.554940993,0.092542084,-0.75373302,3.89998878,2.011336448,6.611086075,0.151261077,-0.693147181,-2.585947504,-1.892800324
HER14L,HER14L_2C,HER14L_2C_203,100.7,13284.32,7.76,1,33155,88333,1.53,-4.222802011,-1.003926186,-2.941868166,2.812642629,0.260577118,-1.078649733,4.037139159,2.136887191,6.688235294,0.149516271,-1.331234584,-3.285198468,-1.953963884
HER14L,HER14L_2C,HER14L_2C_204,100.8,13288.43,7.76,1,33562,93703,1.37,-6.671096901,-0.872004247,-2.593559457,3.396633095,0.437965235,-0.385098807,4.276546754,2.410614328,6.462579618,0.154736972,NA,NA,-1.73561474
HER14L,HER14L_2C,HER14L_2C_205,100.9,13292.55,7.75,1,32850,87029,1.51,-3.913417244,-0.991152122,-2.98059721,2.627372226,0.047395926,-0.644165212,3.864096053,1.990467583,6.512508529,0.153550663,-0.958850346,-2.962580066,-2.00372972
HER14L,HER14L_2C,HER14L_2C_206,101,13296.67,7.75,1,32908,84986,1.37,-3.598073172,-1.045608371,-2.842405635,2.546804456,-0.056646449,-0.975276364,3.928974385,2.042231151,6.598487453,0.151549883,-0.773189888,-2.582738899,-1.809549011
HER14L,HER14L_2C,HER14L_2C_207,101.1,13300.79,7.74,1,32787,83772,1.44,-3.766308547,-0.996037323,-2.98460797,2.303145318,0.147934215,-0.647048454,3.911486364,2.031436398,6.554456558,0.15256795,-0.802346473,-2.805688671,-2.003342198
HER14L,HER14L_2C,HER14L_2C_208,101.2,13304.91,7.74,1,32247,82786,1.52,-4.208158389,-0.802210405,-3.350708158,2.548441719,0.238685745,-0.788092523,4.115900714,2.246141297,6.487352445,0.154146088,-0.900786545,-3.477683476,-2.576896931
HER14L,HER14L_2C,HER14L_2C_209,101.3,13309.02,7.73,1,32722,85403,1.33,-4.606078525,-0.947189785,-2.741293921,2.559906609,0.206844655,-0.514768867,3.956574616,2.086005217,6.492611393,0.154021231,-1.945910149,-3.751854253,-1.805944104
HER14L,HER14L_2C,HER14L_2C_210,101.4,13313.14,7.74,1,33470,90194,1.48,-3.764173023,-1.117753697,-2.97258577,2.619450101,0.21647497,-0.780583136,3.851091326,1.948079229,6.706713781,0.14910432,-0.810930216,-2.679062664,-1.868132448
HER14L,HER14L_2C,HER14L_2C_211,101.5,13317.26,7.73,1,33153,85442,1.59,-3.348995328,-0.986855704,-2.94353022,2.261807582,0.081319452,-0.88320972,3.858056136,1.961407802,6.664158994,0.150056444,-0.413187154,-2.382985518,-1.969798364
HER14L,HER14L_2C,HER14L_2C_212,101.6,13321.38,7.72,1,33423,88535,1.47,-3.536750031,-1.081696345,-3.39954891,2.641499137,0.110847764,-0.654581765,3.914218336,2.006011814,6.74164939,0.148331653,-0.141078598,-2.482378203,-2.341299605
HER14L,HER14L_2C,HER14L_2C_213,101.7,13325.5,7.72,1,33502,90576,1.38,-3.519080218,-1.012971361,-3.162405274,2.720415596,-0.003704173,-0.978603717,3.91003359,2.046315558,6.448260774,0.155080577,-0.365459773,-2.532762671,-2.167302897
HER14L,HER14L_2C,HER14L_2C_214,101.8,13329.61,7.72,1,32622,83039,1.34,-4.053140717,-0.880000901,-3.420618158,2.302966944,0.379774719,-0.657843057,4.108570097,2.220291075,6.608608831,0.151317777,-0.661398482,-3.231298345,-2.569899863
HER14L,HER14L_2C,HER14L_2C_215,101.9,13333.73,7.72,1,33222,81804,1.45,-3.575201444,-0.874319732,-3.688530129,1.949682181,0.328933389,-0.43660645,4.106836533,2.189205653,6.8054684,0.146940657,0.117783036,-2.734848394,-2.85263143
HER14L,HER14L_2C,HER14L_2C_216,102,13337.85,7.71,1,33349,81054,1.44,-3.445130575,-0.896632822,-3.228066069,1.682434417,0.374910041,-0.786780042,4.080068235,2.219196816,6.429907524,0.155523232,-0.223143551,-2.576896931,-2.35375338
HER14L,HER14L_2C,HER14L_2C_217,102.1,13341.97,7.71,1,33046,77348,1.23,-3.042988328,-0.669190607,-3.947444602,0.83857547,0.524530269,-0.248323654,4.243219695,2.301621756,6.970558145,0.143460535,0.940983344,-2.395675516,-3.336658861
HER14L,HER14L_2C,HER14L_2C_218,102.2,13346.09,7.7,1,33079,78034,1.27,-4.274824134,-0.601448867,-2.563107373,1.149447917,0.480753471,-0.643329364,4.184528058,2.267980292,6.798093972,0.147100055,-1.777773227,-3.75146294,-1.973689713
HER14L,HER14L_2C,HER14L_2C_219,102.3,13350.21,7.69,1,32460,76609,1.62,-3.573129884,-0.622394976,-2.784672523,1.038419909,0.568098265,-1.136013898,4.219532782,2.290160325,6.885857208,0.145225201,-0.810930216,-2.989462661,-2.178532444
HER14L,HER14L_2C,HER14L_2C_220,102.4,13354.32,7.68,1,32929,78144,1.51,-3.300566849,-0.918378706,-3.359407349,1.009273043,0.53673261,-0.386664594,4.165954878,2.253056967,6.773325955,0.147637956,0.060624622,-2.408533671,-2.469158293
HER14L,HER14L_2C,HER14L_2C_221,102.5,13358.44,7.67,1,32957,79226,1.43,-2.955238372,-0.800846894,-3.558234455,1.303180514,0.373591178,-0.673626402,4.095178661,2.215995771,6.548746518,0.152700978,0.619039208,-2.171249091,-2.790288299
HER14L,HER14L_2C,HER14L_2C_222,102.6,13362.56,7.67,1,33031,80044,1.44,-3.719982899,-0.94219936,-3.209157275,1.581454595,0.442798825,-0.51284233,4.12137899,2.238549454,6.572674419,0.152145069,-0.52806743,-2.817749118,-2.289681688
HER14L,HER14L_2C,HER14L_2C_223,102.7,13366.68,7.67,1,33206,80607,1.5,-3.587587112,-0.987369616,-2.877910629,1.543691321,0.327763684,-0.583556035,4.03662489,2.128343497,6.742123175,0.14832123,-0.727048732,-2.631640732,-1.904592
HER14L,HER14L_2C,HER14L_2C_224,102.8,13370.8,7.66,1,33272,80252,1.35,-3.456522228,-0.951614912,-2.858685227,1.331222008,0.459734228,-0.785513299,4.077284909,2.18409452,6.641127731,0.150576836,-0.611801541,-2.533200659,-1.921399118
HER14L,HER14L_2C,HER14L_2C_225,102.9,13374.91,7.66,1,33344,79474,1.34,-3.600024418,-0.716341648,-3.35316434,0.885460925,0.663781585,-0.452429795,4.222724752,2.349992939,6.50661941,0.153689641,-0.255933374,-2.922265122,-2.666331748
HER14L,HER14L_2C,HER14L_2C_226,103,13379.03,7.66,1,33498,79727,1.61,-3.530854399,-0.872928585,-2.924718596,1.090845089,0.49568706,-0.567301024,4.102692711,2.206577744,6.66057806,0.150137119,-0.621688217,-2.689488183,-2.067799967
HER14L,HER14L_2C,HER14L_2C_227,103.1,13383.15,7.65,1,32934,77541,1.44,-3.661203864,-0.701098769,-3.289640308,0.134285325,0.821798688,-0.142223447,4.379758348,2.458324028,6.831390233,0.146383088,-0.387765531,-3.008804355,-2.621038824
HER14L,HER14L_2C,HER14L_2C_228,103.2,13387.27,7.64,1,33056,77832,1.48,-3.392199565,-0.7816047,-2.613530211,0.005419995,0.762769619,-0.732939528,4.316179028,2.435905363,6.555882662,0.152534762,-0.798507696,-2.644334387,-1.84582669
HER14L,HER14L_2C,HER14L_2C_229,103.3,13391.39,7.64,1,32924,78322,1.62,-3.330834123,-0.697081846,-3.987613659,0.548818725,0.861622526,-0.33325171,4.409443731,2.528896357,6.557680118,0.152492952,0.693147181,-2.668829488,-3.361976669
HER14L,HER14L_2C,HER14L_2C_230,103.4,13395.5,7.64,1,33039,78137,1.27,-3.765259609,-0.641916211,-3.520137151,0.595713616,0.859168394,-0.399881325,4.385560974,2.486751312,6.678548491,0.149733135,-0.257829109,-3.17805383,-2.920224721
HER14L,HER14L_2C,HER14L_2C_231,103.5,13399.62,7.63,1,33200,77599,1.23,-3.629282575,-0.784927055,-3.377968147,0.407062883,0.783804276,-0.210775556,4.357303317,2.454782857,6.703386152,0.149178337,-0.262364264,-2.890371758,-2.628007493
HER14L,HER14L_2C,HER14L_2C_232,103.6,13403.74,7.64,1,33217,78447,1.41,-3.818846485,-0.723030753,-3.025615846,0.572348518,0.805610199,-0.462499669,4.270264594,2.381769441,6.610013879,0.151285613,-0.823200309,-3.147499162,-2.324298853
HER14L,HER14L_2C,HER14L_2C_233,103.7,13407.86,7.64,1,32899,77234,1.46,-3.357421395,-0.802781407,-2.908471175,0.327282688,0.752358975,-0.638321358,4.271922738,2.355430935,6.797709503,0.147108375,-0.461345567,-2.585947504,-2.124601938
HER14L,HER14L_2C,HER14L_2C_234,103.8,13411.98,7.63,1,33055,78109,1.54,-3.380439731,-0.614819678,-3.149916073,0.2493186,0.90033317,-0.868134107,4.365428498,2.498229322,6.470716285,0.154542396,-0.238411023,-2.801026658,-2.562615634
HER14L,HER14L_2C,HER14L_2C_235,103.9,13416.1,7.63,1,33016,78226,1.25,-3.375500433,-0.736443104,-3.65175381,0.939686183,0.752745681,-0.598610629,4.29181917,2.378056942,6.779175325,0.147510568,0.287682072,-2.671682557,-2.959364629
HER14L,HER14L_2C,HER14L_2C_236,104,13420.21,7.63,1,33144,81265,1.39,-3.500278771,-1.023215298,-2.940662983,1.665934755,0.500212883,-0.911575327,4.059459839,2.150124903,6.749230769,0.148165033,-0.573345981,-2.506184048,-1.932838067
HER14L,HER14L_2C,HER14L_2C_237,104.1,13424.33,7.62,1,33155,81270,1.29,-3.995854527,-0.94869008,-2.97420328,1.815619078,0.574839229,-0.831786939,4.135561798,2.224514721,6.760799912,0.147911492,-1.058606954,-3.101680852,-2.043073898
HER14L,HER14L_2C,HER14L_2C_238,104.2,13428.45,7.62,1,33428,83634,1.42,-3.762868555,-0.959508174,-3.303336226,2.117082325,0.496872736,-0.845097823,4.077362436,2.179493279,6.67228362,0.149873725,-0.475423697,-2.843391549,-2.367967852
HER14L,HER14L_2C,HER14L_2C_239,104.3,13432.57,7.62,1,33023,80714,1.26,-3.454104907,-0.860395397,-3.643346906,1.538904699,0.619332971,-0.750663009,4.205180313,2.345092236,6.424869383,0.155645188,0.196710294,-2.626220183,-2.822930477
HER14L,HER14L_2C,HER14L_2C_240,104.4,13436.69,7.62,1,33131,81318,1.35,-6.500049337,-0.682938177,-2.511065291,2.314132486,0.790243545,-0.549406785,4.511522172,2.627561387,6.5801195,0.151972924,NA,NA,-1.843838618
HER14L,HER14L_2C,HER14L_2C_241,104.5,13440.8,7.62,1,33124,83814,1.86,-3.379545768,-0.938441741,-3.676797291,2.190650891,0.398782566,-0.848119102,4.074644941,2.178825504,6.658625248,0.15018115,0.3074847,-2.467600903,-2.775085602
HER14L,HER14L_2C,HER14L_2C_242,104.6,13444.92,7.61,1,33218,85605,1.37,-4.103667715,-1.001325706,-3.618159899,2.527015671,0.417441284,-0.56998115,4.126643084,2.222034431,6.717418056,0.148866721,-0.510825624,-3.164067588,-2.653241965
HER14L,HER14L_2C,HER14L_2C_243,104.7,13449.04,7.61,1,33444,88231,1.43,-4.755298702,-0.853326032,-3.538903377,2.778261309,0.559752864,-0.598370653,4.159663391,2.248221199,6.763489719,0.147852668,-1.312186389,-4.032975616,-2.720789227
HER14L,HER14L_2C,HER14L_2C_244,104.8,13453.16,7.61,1,33208,84674,1.37,-3.777608581,-0.779498185,-3.686636803,2.525620709,0.4530413,-1.18377635,4.172809925,2.276047986,6.664913851,0.150039449,-0.09531018,-3.044522438,-2.949212258
HER14L,HER14L_2C,HER14L_2C_245,104.9,13457.28,7.6,1,33079,84339,1.51,-3.810189382,-1.062918468,-2.870182123,2.147408096,0.247491196,-0.733799205,3.985819229,2.096370658,6.616330974,0.151141169,-0.965080896,-2.785525513,-1.820444617
HER14L,HER14L_2C,HER14L_2C_246,105,13461.39,7.6,1,32876,80767,1.53,-3.406624333,-0.85165012,-3.582514999,2.048145211,0.534017478,-1.160438928,4.156810715,2.262254977,6.650222717,0.150370904,0.182321557,-2.585254624,-2.76757618
HER14L,HER14L_2C,HER14L_2C_247,105.1,13465.51,7.61,1,32538,78820,1.47,-3.234865937,-0.929343984,-4.196277104,1.555807015,0.750844784,-0.570911056,4.251434085,2.373312197,6.54180602,0.152862986,1.011600912,-2.332438056,-3.344038968
HER14L,HER14L_2C,HER14L_2C_248,105.2,13469.63,7.6,1,32849,80623,1.57,-3.706462929,-0.764419161,-3.706462929,1.981590428,0.337385469,-0.649037087,4.210543395,2.296862813,6.778638814,0.147522243,0,-2.986162823,-2.986162823
HER14L,HER14L_2C,HER14L_2C_249,105.3,13473.75,7.6,1,32940,82971,1.4,-3.392492301,-0.881058897,-4.053890783,2.32155984,0.370955849,-0.8400275,4.17883184,2.296121952,6.571896495,0.152163078,0.693147181,-2.541601993,-3.234749174
HER14L,HER14L_2C,HER14L_2C_250,105.4,13477.87,7.6,1,32520,81739,1.41,-3.843270299,-1.001688706,-3.150123119,2.055321571,0.48306743,-0.891340648,4.11705333,2.230980441,6.594037703,0.151652151,-0.717839793,-2.887590115,-2.169750322
HER14L,HER14L_2C,HER14L_2C_251,105.5,13481.98,7.6,1,32810,81090,1.38,-3.823363083,-0.845285744,-3.52325849,1.907710252,0.419401485,-0.641151242,4.200041854,2.305904969,6.647424028,0.150434213,-0.313657559,-3.026822861,-2.713165302
HER14L,HER14L_2C,HER14L_2C_252,105.6,13486.1,7.6,1,33250,85830,1.46,-4.328620815,-1.001925961,-3.064928776,2.344093495,0.296351998,-0.63017191,4.123204794,2.261997174,6.432072681,0.15547088,-1.32175584,-3.403971309,-2.082215469
HER14L,HER14L_2C,HER14L_2C_253,105.7,13490.22,7.6,1,33696,88578,1.38,-3.924027065,-0.778354644,-4.192291052,2.778583472,0.471873469,-0.967280238,4.26409,2.347406058,6.799021787,0.147079982,0.287682072,-3.203762187,-3.49144426
HER14L,HER14L_2C,HER14L_2C_254,105.8,13494.34,7.61,1,33277,82721,1.41,-3.627022594,-1.038481054,-2.663585084,1.874376353,0.206106469,-0.907543697,4.029396127,2.12675348,6.704209951,0.149160007,-0.985283603,-2.621038824,-1.635755221
