"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1I","HER42PB_1I_156",335.5,3810.44,6.92,1,21182,52742,1.36,-1.33112600691361,-0.894080737347224,-0.943648059276213,-0.969461273969093,-0.792259115616902,-0.761650132820666,-0.292864592201536,0.417815001679525,0.476103431539415,-1.15770683786478,-1.14081260840207,1.04451126242855,0.556922692692263,44599,6.52852802160702,0.153173884938591,-0.251314428280906,-2.42774823594805,-2.17643380766715
"HER42PB","HER42PB_1I","HER42PB_1I_157",335.6,3811.44,6.93,1,21459,53422,1.35,-1.2043646613238,-0.812339905972799,-0.804164914970438,-1.04612938910513,-1.50391043264337,-0.60487913007931,-0.3953808512419,1.38342534602207,0.704948490594935,-1.15770683786478,-0.929384645785242,1.00455718904744,0.663145061671655,44456,6.44531904203651,0.15515135767182,0.182321556793955,-2.37102225454727,-2.55334381134123
"HER42PB","HER42PB_1I","HER42PB_1I_158",335.7,3812.44,6.92,1,21626,54454,1.22,-0.739573060827806,-0.621611299432475,-0.194843810897839,-0.958508686092517,-0.95648634262301,-0.519094407340309,-0.122004160467596,2.02716557558376,1.12831184984765,-1.15770683786478,-0.823670664476829,1.02032853380314,0.819088539535018,44600,6.3841059602649,0.156639004149378,0.101782694309942,-2.39495841312506,-2.496741107435
"HER42PB","HER42PB_1I","HER42PB_1I_159",335.8,3813.44,6.93,1,21715,54771,1.34,0.570294176933625,-0.839586849764274,-0.811506133091794,-0.870887983079908,-0.755764176282211,-0.599560939720828,0.11720044395992,0.846975154720655,1.15691748222959,0.697946871265266,-0.208264273288567,1.11201261798295,1.32985993079763,45262,6.2234280242579,0.160683146989435,-0.44802472252696,-2.40968322855041,-1.96165850602345
"HER42PB","HER42PB_1I","HER42PB_1I_160",335.9,3814.45,6.93,1,21932,54518,1.29,-1.5001411343667,-0.648858243223949,-1.00237780424707,-0.805172455820452,-1.04772369095974,-0.580137983628978,-0.173262289987778,1.57118291297756,0.764066797517611,-1.15770683786478,-0.918058147787912,1.16353234418491,0.920790807706777,45326,6.44880854560394,0.155067403990724,-0.336472236621213,-2.03688192726104,-1.70040969063983
"HER42PB","HER42PB_1I","HER42PB_1I_161",336,3815.45,6.91,1,21971,56392,1.28,-1.28887222505034,-1.0303154563046,-0.591269589451096,-0.47659481952317,-0.609784418943447,-0.273532748179071,1.14236303436356,0.820152645155585,0.998632983049519,0.207524105280898,-1.05775162308831,1.21652406256407,0.837168942765553,45541,6.52992724867725,0.153141062973185,-1.50407739677627,-2.88340308858007,-1.3793256918038
"HER42PB","HER42PB_1I","HER42PB_1I_162",336.1,3816.45,6.92,1,21625,54552,1.19,-0.82408062455435,-0.648858243223949,-0.804164914970438,-0.794219867943876,-0.847001524618938,-0.767662000182429,0.0488562712663441,2.24174565210433,1.44869493252538,0.923276250231057,-0.683977189176425,1.18687393442335,1.38184109008542,45641,6.25727460645572,0.159813986582639,-0.360002734031407,-2.14787870323306,-1.78787596920166
"HER42PB","HER42PB_1I","HER42PB_1I_163",336.2,3817.45,6.91,1,21623,54118,1.34,-0.61281171523799,-0.948574624930173,-0.796823696849081,-1.19946561937719,-0.573289479608757,-0.77113038519883,-0.634585455669415,-0.62826287135823,1.42390338446103,-0.693793410582266,-1.0917311170803,1.23860394522205,0.952431513360213,45697,6.49253976061649,0.154022930451033,1.15267950993839,-2.60852060575518,-3.76120011569356
"HER42PB","HER42PB_1I","HER42PB_1I_164",336.3,3818.46,6.91,1,21818,54646,1.4,-0.82408062455435,-0.621611299432475,-0.877577096184004,-0.487547407399746,-1.35793067530461,-0.733440601353932,-0.0707460309474138,-1.40611564874528,1.50399915513046,-0.720302749284124,-0.480100225224486,1.26278667384746,0.936611160533495,45805,6.51887721602101,0.15340064966132,-0.828692672556169,-2.07540113214283,-1.24670845958666
"HER42PB","HER42PB_1I","HER42PB_1I_165",336.4,3819.46,6.92,1,21787,54297,1.28,-0.697319278964534,-0.866833793555749,-0.701387861271445,-0.947556098215941,-0.737516706614865,-0.738065114709134,0.493093393774588,1.00791021211108,1.35524986674437,-0.905868120197128,-1.01999662976388,1.21694463175756,1.28691897312511,45742,6.32223467264287,0.158171920496265,-0.276253376628158,-2.51107636752138,-2.23482299089323
