Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,coh/inc_ratio_sum,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh
HER14L,HER14L_2A,HER14L_2A_11,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000010.spe,326,2.5,2.5,2.5,6.77,1,0.018362,-0.018,0.007112,0.110437,28354,1.42,0,13,0,0,38,34,153,26,479,127,0,7,53,7337,101,160,152,12,0,209,2222,121,1128,0,949,0,0,0,0,0,9,0,64,0,0,239,217,0,28,20,0,2.93E+15,48380,8271,56651,5.849353162,0.170959074,70501,1.244479356,0,0.000229475,0,0,0.000670774,0.000600166,0.002700747,0.00045895,0.008455279,0.002241796,0,0.000123564,0.000935553,0.129512277,0.001782846,0.00282431,0.002683095,0.000211823,0,0.003689255,0.039222609,0.002135885,0.019911387,0,0.01675169,0,0,0,0,0,0.000158867,0,0.001129724,0,0,0.004218813,0.003830471,0,0.000494254,0.000353039,0,51720181462,0.854000812,0.145999188,1,0.000103252,3.02E-06,412385.2472,0,76.0415911,0,0,222.2754201,198.8780075,894.9510337,152.0831822,2801.840164,742.8678515,0,40.94547213,310.0157176,42916.70415,590.7846693,935.8965059,889.1016806,70.19223794,0,1222.514811,12997.26273,707.7717326,6598.070366,0,5551.03615,0,0,0,0,0,52.64417845,0,374.3586023,0,0,1397.995406,1269.309636,0,163.7818885,116.9870632,0,1.71E+16,282991.706,48380,331371.706,34.21493241,1,0,0.1024,0,0,0.2992,0.2677,1.2047,0.2047,3.7717,1,0,0.0551,0.4173,57.7717,0.7953,1.2598,1.1969,0.0945,0,1.6457,17.4961,0.9528,8.8819,0,7.4724,0,0,0,0,0,0.0709,0,0.5039,0,0,1.8819,1.7087,0,0.2205,0.1575,0,2.31E+13,380.9449,65.126
HER14L,HER14L_2A,HER14L_2A_12,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000011.spe,327,2.6,2.6,2.6,6.79,1,0.01836,-0.018,0.007145,0.110437,27550,1.64,0,25,7,31,38,46,182,31,606,66,0,18,41,6197,0,109,38,0,0,72,2091,123,1190,0,947,0,13,0,0,59,0,0,0,0,0,9,23,0,38,73,16,0,49026,8199,57225,5.979509696,0.167237792,69187,1.209034513,0,0.000436872,0.000122324,0.000541721,0.000664045,0.000803844,0.003180428,0.000541721,0.010589777,0.001153342,0,0.000314548,0.00071647,0.10829183,0,0.001904762,0.000664045,0,0,0.001258191,0.036539974,0.00214941,0.020795107,0,0.016548711,0,0.000227173,0,0,0.001031018,0,0,0,0,0,0.000157274,0.000401922,0,0.000664045,0.001275666,0.000279598,0,0.85672346,0.14327654,1,0.000104491,2.92E-06,413704.3374,0,149.4877424,41.85656787,185.3648006,227.2213685,275.057446,1088.270765,185.3648006,3623.582876,394.64764,0,107.6311745,245.1598975,37055.02159,0,651.7665569,227.2213685,0,0,430.5246981,12503.15477,735.4796926,7115.616539,0,5662.595682,0,77.73362605,0,0,352.7910721,0,0,0,0,0,53.81558727,137.528723,0,227.2213685,436.5042078,95.67215514,0,293151.4424,49026,342177.4424,35.75453621,1,0,0.3788,0.1061,0.4697,0.5758,0.697,2.7576,0.4697,9.1818,1,0,0.2727,0.6212,93.8939,0,1.6515,0.5758,0,0,1.0909,31.6818,1.8636,18.0303,0,14.3485,0,0.197,0,0,0.8939,0,0,0,0,0,0.1364,0.3485,0,0.5758,1.1061,0.2424,0,742.8182,124.2273
HER14L,HER14L_2A,HER14L_2A_13,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000012.spe,328,2.7,2.7,2.7,6.79,1,0.018354,-0.018,0.007145,0.110437,27949,1.26,9,11,34,10,53,42,169,38,591,81,0,15,29,6388,0,153,157,152,0,0,1966,108,1225,0,1113,0,0,0,0,19,153,4,0,0,0,174,94,0,123,122,18,1.61E+15,49200,8258,57458,5.957859046,0.167845528,70246,1.222405931,0.000156636,0.000191444,0.000591737,0.00017404,0.000922413,0.000730969,0.002941279,0.000661353,0.010285774,0.001409725,0,0.00026106,0.000504716,0.11117686,0,0.002662815,0.002732431,0.002645411,0,0,0.034216297,0.001879634,0.021319921,0,0.019370671,0,0,0,0,0.000330676,0.002662815,6.96E-05,0,0,0,0.003028299,0.001635978,0,0.002140694,0.00212329,0.000313272,28020467124,0.856277629,0.143722371,1,0.000103691,2.92E-06,418462.1458,53.62073141,65.5364495,202.5672076,59.57859046,315.7665294,250.2300799,1006.878179,226.3986437,3521.094696,482.5865827,0,89.36788569,172.7779123,38058.80358,0,911.552434,935.3838702,905.594575,0,0,11713.15088,643.4487769,7298.377331,0,6631.097118,0,0,0,0,113.1993219,911.552434,23.83143618,0,0,0,1036.667474,560.0387503,0,732.8166626,726.8588036,107.2414628,9.59E+15,293126.6651,49200,342326.6651,35.49608441,1,0.1111,0.1358,0.4198,0.1235,0.6543,0.5185,2.0864,0.4691,7.2963,1,0,0.1852,0.358,78.8642,0,1.8889,1.9383,1.8765,0,0,24.2716,1.3333,15.1235,0,13.7407,0,0,0,0,0.2346,1.8889,0.0494,0,0,0,2.1481,1.1605,0,1.5185,1.5062,0.2222,1.99E+13,607.4074,101.9506
HER14L,HER14L_2A,HER14L_2A_14,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000013.spe,329,2.8,2.8,2.8,6.79,1,0.018356,-0.018,0.007145,0.110437,28404,1.47,0,28,28,16,53,21,144,43,729,120,13,33,63,7441,100,140,184,38,0,141,2268,0,1216,0,1105,0,0,0,0,0,40,0,0,0,0,230,173,22,0,14,7,0,49796,8314,58110,5.989415444,0.166961202,72499,1.247616589,0,0.000481845,0.000481845,0.00027534,0.000912063,0.000361384,0.002478059,0.000739976,0.012545173,0.002065049,0.000223714,0.000567888,0.001084151,0.12805025,0.001720874,0.002409224,0.003166409,0.000653932,0,0.002426433,0.039029427,0,0.02092583,0,0.01901566,0,0,0,0,0,0.00068835,0,0,0,0,0.003958011,0.002977112,0.000378592,0,0.000240922,0.000120461,0,0.856926519,0.143073481,1,0.00010307,2.87E-06,434226.6303,0,167.7036324,167.7036324,95.8306471,317.4390185,125.7777243,862.4758239,257.5448641,4366.283859,718.7298533,77.86240077,197.6507096,377.333173,44567.24032,598.9415444,838.5181621,1102.052442,227.5977869,0,844.5075776,13583.99423,0,7283.12918,0,6618.304065,0,0,0,0,0,239.5766178,0,0,0,0,1377.565552,1036.168872,131.7671398,0,83.85181621,41.92590811,0,298248.9314,49796,348044.9314,35.87309736,1,0,0.2333,0.2333,0.1333,0.4417,0.175,1.2,0.3583,6.075,1,0.1083,0.275,0.525,62.0083,0.8333,1.1667,1.5333,0.3167,0,1.175,18.9,0,10.1333,0,9.2083,0,0,0,0,0,0.3333,0,0,0,0,1.9167,1.4417,0.1833,0,0.1167,0.0583,0,414.9667,69.2833
HER14L,HER14L_2A,HER14L_2A_15,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000014.spe,330,2.9,2.9,2.9,6.79,1,0.018356,-0.018,0.007078,0.110437,28269,1.46,23,25,43,37,58,23,153,67,662,76,0,19,84,6529,120,186,43,82,0,88,2339,173,1194,0,1094,6,8,0,0,69,34,0,0,0,0,280,129,0,100,13,15,1.76E+15,50134,8187,58321,6.123610602,0.16330235,71965,1.233552237,0.000394369,0.000428662,0.000737299,0.00063442,0.000994496,0.000394369,0.002623412,0.001148814,0.011350971,0.001303133,0,0.000325783,0.001440305,0.111949384,0.002057578,0.003189246,0.000737299,0.001406012,0,0.00150889,0.040105622,0.002966341,0.0204729,0,0.018758252,0.000102879,0.000137172,0,0,0.001183107,0.00058298,0,0,0,0,0.004801015,0.002211896,0,0.001714648,0.000222904,0.000257197,30177809022,0.859621749,0.140378251,1,0.000104998,2.80E-06,440544.7939,140.8430439,153.0902651,263.3152559,226.5735923,355.1694149,140.8430439,936.9124221,410.2819103,4053.830219,465.3944058,0,116.3486014,514.3832906,39981.05362,734.8332723,1138.991572,263.3152559,502.1360694,0,538.877733,14323.1252,1059.384634,7311.591059,0,6699.229999,36.74166361,48.98888482,0,0,422.5291316,208.2027605,0,0,0,0,1714.610969,789.9457677,0,612.3610602,79.60693783,91.85415903,1.08E+16,307001.0939,50134,357135.0939,37.49860681,1,0.3026,0.3289,0.5658,0.4868,0.7632,0.3026,2.0132,0.8816,8.7105,1,0,0.25,1.1053,85.9079,1.5789,2.4474,0.5658,1.0789,0,1.1579,30.7763,2.2763,15.7105,0,14.3947,0.0789,0.1053,0,0,0.9079,0.4474,0,0,0,0,3.6842,1.6974,0,1.3158,0.1711,0.1974,2.32E+13,659.6579,107.7237
HER14L,HER14L_2A,HER14L_2A_16,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000015.spe,331,3,3,3,6.79,1,0.018354,-0.018,0.007112,0.110437,28496,1.59,29,24,0,16,43,34,141,51,608,112,0,0,72,6777,122,144,118,105,0,113,2345,61,965,0,1127,0,18,0,0,17,31,0,0,0,0,176,190,49,69,26,18,1.33E+15,51110,8573,59683,5.961740348,0.167736255,73171,1.225508101,0.000485901,0.000402125,0,0.000268083,0.000720473,0.000569676,0.002362482,0.000854515,0.010187155,0.001876581,0,0,0.001206374,0.113549922,0.002044133,0.002412747,0.001977112,0.001759295,0,0.001893336,0.03929092,0.001022067,0.016168758,0,0.018883099,0,0.000301593,0,0,0.000284838,0.000519411,0,0,0,0,0.002948913,0.003183486,0.000821004,0.001156108,0.000435635,0.000301593,22284402594,0.856357757,0.143642243,1,9.99E-05,2.81E-06,436053.6125,172.8904701,143.0817683,0,95.38784556,256.3548349,202.6991718,840.605389,304.0487577,3624.738131,667.7149189,0,0,429.245305,40402.71434,727.3323224,858.4906101,703.485361,625.9827365,0,673.6766593,13980.28112,363.6661612,5753.079435,0,6718.881372,0,107.3113263,0,0,101.3495859,184.8139508,0,0,0,0,1049.266301,1132.730666,292.125277,411.360084,155.005249,107.3113263,7.93E+15,304704.5492,51110,355814.5492,35.54234797,1,0.2589,0.2143,0,0.1429,0.3839,0.3036,1.2589,0.4554,5.4286,1,0,0,0.6429,60.5089,1.0893,1.2857,1.0536,0.9375,0,1.0089,20.9375,0.5446,8.6161,0,10.0625,0,0.1607,0,0,0.1518,0.2768,0,0,0,0,1.5714,1.6964,0.4375,0.6161,0.2321,0.1607,1.19E+13,456.3393,76.5446
HER14L,HER14L_2A,HER14L_2A_17,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000016.spe,332,3.1,3.1,3.1,6.79,1,0.01835,-0.018,0.007081,0.110437,29090,1.39,0,26,0,7,27,38,126,43,435,148,0,0,36,6626,85,209,146,17,0,0,2254,0,842,0,1044,0,0,0,0,0,6,0,38,0,0,35,0,0,139,26,4,1.83E+15,52255,8510,60765,6.140423032,0.162855229,72953,1.200575989,0,0.000427878,0,0.000115198,0.000444335,0.00062536,0.002073562,0.000707644,0.007158726,0.002435613,0,0,0.000592446,0.109043035,0.001398832,0.00343948,0.002402699,0.000279766,0,0,0.037093722,0,0.013856661,0,0.017180943,0,0,0,0,0,9.87E-05,0,0.00062536,0,0,0.000575989,0,0,0.002287501,0.000427878,6.58E-05,30116020736,0.859952275,0.140047725,1,0.000101052,2.68E-06,447962.2814,0,159.6509988,0,42.98296122,165.7914219,233.3360752,773.693302,264.0381904,2671.084019,908.7826087,0,0,221.0552291,40686.44301,521.9359577,1283.348414,896.5017626,104.3871915,0,0,13840.51351,0,5170.236193,0,6410.601645,0,0,0,0,0,36.84253819,0,233.3360752,0,0,214.9148061,0,0,853.5188014,159.6509988,24.56169213,1.12E+16,320867.8055,52255,373122.8055,37.70479501,1,0,0.1757,0,0.0473,0.1824,0.2568,0.8514,0.2905,2.9392,1,0,0,0.2432,44.7703,0.5743,1.4122,0.9865,0.1149,0,0,15.2297,0,5.6892,0,7.0541,0,0,0,0,0,0.0405,0,0.2568,0,0,0.2365,0,0,0.9392,0.1757,0.027,1.24E+13,353.0743,57.5
HER14L,HER14L_2A,HER14L_2A_18,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000017.spe,333,3.2,3.2,3.2,6.79,1,0.018352,-0.018,0.007117,0.110437,29874,1.49,0,7,0,23,56,54,140,36,378,57,0,15,21,6784,150,157,31,24,0,148,2252,0,670,0,852,0,0,11,0,123,63,5,0,0,0,5,145,0,32,0,19,5.69E+14,53961,8537,62498,6.320838702,0.158206853,74705,1.19531825,0,0.000112004,0,0.000368012,0.000896029,0.000864028,0.002240072,0.000576018,0.006048194,0.000912029,0,0.000240008,0.000336011,0.108547474,0.002400077,0.00251208,0.000496016,0.000384012,0,0.002368076,0.036033153,0,0.010720343,0,0.013632436,0,0,0.000176006,0,0.001968063,0.001008032,8.00E-05,0,0,0,8.00E-05,0.002320074,0,0.000512016,0,0.00030401,9104291337,0.863403629,0.136596371,1,0.000101137,2.53E-06,472198.2552,0,44.24587091,0,145.3792901,353.9669673,341.3252899,884.9174183,227.5501933,2389.277029,360.287806,0,94.81258053,132.7376127,42880.56976,948.1258053,992.3716762,195.9459998,151.7001289,0,935.4841279,14234.52876,0,4234.96193,0,5385.354574,0,0,69.52922572,0,777.4631604,398.2128382,31.60419351,0,0,0,31.60419351,916.5216118,0,202.2668385,0,120.0959353,3.60E+15,341078.7772,53961,395039.7772,39.9530019,1,0,0.1228,0,0.4035,0.9825,0.9474,2.4561,0.6316,6.6316,1,0,0.2632,0.3684,119.0175,2.6316,2.7544,0.5439,0.4211,0,2.5965,39.5088,0,11.7544,0,14.9474,0,0,0.193,0,2.1579,1.1053,0.0877,0,0,0,0.0877,2.5439,0,0.5614,0,0.3333,9.98E+12,946.6842,149.7719
HER14L,HER14L_2A,HER14L_2A_19,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000018.spe,334,3.3,3.3,3.3,6.8,1,0.018356,-0.018,0.007117,0.110437,30212,1.23,0,0,10,29,24,38,122,20,302,94,0,14,56,6315,95,192,88,79,0,28,2343,0,711,0,1172,7,8,0,0,0,13,0,0,0,0,114,0,0,0,16,28,6.69E+15,55093,8812,63905,6.252042669,0.159947725,75779,1.185807057,0,0,0.000156482,0.000453799,0.000375557,0.000594633,0.001909084,0.000312965,0.004725765,0.001470933,0,0.000219075,0.000876301,0.098818559,0.001486582,0.00300446,0.001377044,0.00123621,0,0.00043815,0.036663798,0,0.01112589,0,0.018339723,0.000109538,0.000125186,0,0,0,0.000203427,0,0,0,0,0.001783898,0,0,0,0.000250372,0.00043815,1.05E+11,0.862107816,0.137892184,1,9.78E-05,2.50E-06,473773.5414,0,0,62.52042669,181.3092374,150.0490241,237.5776214,762.7492056,125.0408534,1888.116886,587.6920109,0,87.52859737,350.1143895,39481.64946,593.9440536,1200.392192,550.1797549,493.9113709,0,175.0571947,14648.53597,0,4445.202338,0,7327.394008,43.76429868,50.01634135,0,0,0,81.2765547,0,0,0,0,712.7328643,0,0,0,100.0326827,175.0571947,4.18E+16,344443.7868,55093,399536.7868,39.08803754,1,0,0,0.1064,0.3085,0.2553,0.4043,1.2979,0.2128,3.2128,1,0,0.1489,0.5957,67.1809,1.0106,2.0426,0.9362,0.8404,0,0.2979,24.9255,0,7.5638,0,12.4681,0.0745,0.0851,0,0,0,0.1383,0,0,0,0,1.2128,0,0,0,0.1702,0.2979,7.12E+13,586.0957,93.7447
HER14L,HER14L_2A,HER14L_2A_20,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000019.spe,335,3.4,3.4,3.4,6.81,1,0.018354,-0.018,0.007175,0.110437,30283,1.42,0,0,0,0,33,18,129,4,285,106,0,5,25,5343,189,238,157,90,0,167,2390,109,570,0,1163,0,0,0,0,0,48,23,0,0,0,26,84,0,78,0,36,0,55695,8741,64436,6.371696602,0.15694407,75638,1.173846918,0,0,0,0,0.000512136,0.000279347,0.002001986,6.21E-05,0.004422993,0.001645043,0,7.76E-05,0.000387982,0.082919486,0.002933143,0.003693587,0.002436526,0.001396735,0,0.002591719,0.037091067,0.001691601,0.008845987,0,0.018048917,0,0,0,0,0,0.000744925,0.000356943,0,0,0,0.000403501,0.001303619,0,0.001210503,0,0.000558694,0,0.864346018,0.135653982,1,9.89E-05,2.44E-06,481942.3876,0,0,0,0,210.2659879,114.6905388,821.9488617,25.48678641,1815.933532,675.3998398,0,31.85848301,159.2924151,34043.97495,1204.250658,1516.463791,1000.356367,573.4526942,0,1064.073333,15228.35488,694.5149296,3631.867063,0,7410.283148,0,0,0,0,0,305.8414369,146.5490219,0,0,0,165.6641117,535.2225146,0,496.992335,0,229.3810777,0,354871.6423,55695,410566.6423,40.59851759,1,0,0,0,0,0.3113,0.1698,1.217,0.0377,2.6887,1,0,0.0472,0.2358,50.4057,1.783,2.2453,1.4811,0.8491,0,1.5755,22.5472,1.0283,5.3774,0,10.9717,0,0,0,0,0,0.4528,0.217,0,0,0,0.2453,0.7925,0,0.7358,0,0.3396,0,525.4245,82.4623
HER14L,HER14L_2A,HER14L_2A_21,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000020.spe,336,3.5,3.5,3.5,6.82,1,0.018351,-0.018,0.007175,0.110437,30431,1.31,0,21,4,7,11,20,107,31,243,78,0,0,18,4969,18,138,93,76,0,175,2598,0,756,0,1369,0,0,0,0,7,53,0,0,0,0,9,31,92,107,76,0,1.42E+15,56574,8695,65269,6.506497987,0.153692509,76193,1.167368889,0,0.000321745,6.13E-05,0.000107248,0.000168533,0.000306424,0.001639369,0.000474957,0.003723054,0.001195054,0,0,0.000275782,0.076131088,0.000275782,0.002114327,0.001424872,0.001164412,0,0.002681212,0.039804501,0,0.011582834,0,0.020974735,0,0,0,0,0.000107248,0.000812024,0,0,0,0,0.000137891,0.000474957,0.001409551,0.001639369,0.001164412,0,21756116993,0.866782086,0.133217914,1,9.97E-05,2.35E-06,495749.6012,0,136.6364577,26.02599195,45.54548591,71.57147786,130.1299597,696.1952846,201.7014376,1581.079011,507.506843,0,0,117.1169638,32330.7885,117.1169638,897.8967223,605.1043128,494.493847,0,1138.637148,16903.88177,0,4918.912478,0,8907.395745,0,0,0,0,45.54548591,344.8443933,0,0,0,0,58.55848189,201.7014376,598.5978148,696.1952846,494.493847,0,9.24E+15,368098.6171,56574,424672.6171,42.33451606,1,0,0.2692,0.0513,0.0897,0.141,0.2564,1.3718,0.3974,3.1154,1,0,0,0.2308,63.7051,0.2308,1.7692,1.1923,0.9744,0,2.2436,33.3077,0,9.6923,0,17.5513,0,0,0,0,0.0897,0.6795,0,0,0,0,0.1154,0.3974,1.1795,1.3718,0.9744,0,1.82E+13,725.3077,111.4744
HER14L,HER14L_2A,HER14L_2A_22,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000021.spe,337,3.6,3.6,3.6,6.83,1,0.018353,-0.018,0.007199,0.110437,30788,1.53,0,21,0,22,48,32,147,30,321,69,0,8,13,5741,0,159,95,6,0,159,2662,0,488,0,1104,0,0,0,0,30,59,0,0,0,0,261,170,0,0,89,0,0,57311,8701,66012,6.586714171,0.151820767,77657,1.17640732,0,0.000318124,0,0.000333273,0.000727141,0.00048476,0.002226868,0.000454463,0.004862752,0.001045264,0,0.00012119,0.000196934,0.086969036,0,0.002408653,0.001439132,9.09E-05,0,0.002408653,0.040326001,0,0.007392595,0,0.016724232,0,0,0,0,0.000454463,0.000893777,0,0,0,0,0.003953827,0.002575289,0,0,0.00134824,0,0,0.868190632,0.131809368,1,9.98E-05,2.30E-06,511504.4624,0,138.3209976,0,144.9077118,316.1622802,210.7748535,968.2469831,197.6014251,2114.335249,454.4832778,0,52.69371337,85.62728422,37814.32605,0,1047.287553,625.7378462,39.52028502,0,1047.287553,17533.83312,0,3214.316515,0,7271.732445,0,0,0,0,197.6014251,388.6161361,0,0,0,0,1719.132399,1119.741409,0,0,586.2175612,0,0,377491.1758,57311,434802.1758,43.38480357,1,0,0.3043,0,0.3188,0.6957,0.4638,2.1304,0.4348,4.6522,1,0,0.1159,0.1884,83.2029,0,2.3043,1.3768,0.087,0,2.3043,38.5797,0,7.0725,0,16,0,0,0,0,0.4348,0.8551,0,0,0,0,3.7826,2.4638,0,0,1.2899,0,0,830.5942,126.1014
HER14L,HER14L_2A,HER14L_2A_23,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000022.spe,338,3.7,3.7,3.7,6.83,1,0.018357,-0.018,0.007223,0.110437,30759,1.23,0,17,0,15,7,34,128,9,273,65,0,0,55,5056,44,188,161,117,0,99,2482,27,364,0,1308,0,0,0,0,21,36,0,0,0,0,74,38,20,0,0,16,7.47E+13,56933,9072,66005,6.275683422,0.159345195,76643,1.161169608,0,0.000257556,0,0.000227256,0.000106053,0.000515112,0.001939247,0.000136353,0.00413605,0.000984774,0,0,0.00083327,0.076600258,0.000666616,0.002848269,0.002439209,0.001772593,0,0.001499886,0.037603212,0.00040906,0.005514734,0,0.019816681,0,0,0,0,0.000318158,0.000545413,0,0,0,0,0.001121127,0.000575714,0.000303007,0,0,0.000242406,1131732445,0.862555867,0.137444133,1,9.51E-05,2.41E-06,480987.2045,0,106.6866182,0,94.13525132,43.92978395,213.3732363,803.287478,56.48115079,1713.261574,407.9194224,0,0,345.1625882,31729.85538,276.1300705,1179.828483,1010.385031,734.2549603,0,621.2926587,15576.24625,169.4434524,2284.348765,0,8208.593915,0,0,0,0,131.7893519,225.9246032,0,0,0,0,464.4005732,238.47597,125.5136684,0,0,100.4109347,4.69E+14,357293.4842,56933,414226.4842,39.38420241,1,0,0.2615,0,0.2308,0.1077,0.5231,1.9692,0.1385,4.2,1,0,0,0.8462,77.7846,0.6769,2.8923,2.4769,1.8,0,1.5231,38.1846,0.4154,5.6,0,20.1231,0,0,0,0,0.3231,0.5538,0,0,0,0,1.1385,0.5846,0.3077,0,0,0.2462,1.15E+12,875.8923,139.5692
HER14L,HER14L_2A,HER14L_2A_24,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000023.spe,339,3.8,3.8,3.8,6.83,1,0.018359,-0.018,0.007211,0.110437,30776,1.32,0,5,0,5,21,11,116,24,240,82,0,11,15,4738,0,220,84,30,0,18,2405,0,503,0,1097,18,6,0,0,26,73,0,0,0,0,55,0,57,220,45,0,1.66E+15,57153,8764,65917,6.521337289,0.153342782,75777,1.14958205,0,7.59E-05,0,7.59E-05,0.000318582,0.000166877,0.001759789,0.000364094,0.003640942,0.001243989,0,0.000166877,0.000227559,0.071878271,0,0.003337531,0.00127433,0.000455118,0,0.000273071,0.036485277,0,0.007630808,0,0.016642141,0.000273071,9.10E-05,0,0,0.000394435,0.001107453,0,0,0,0,0.000834383,0,0.000864724,0.003337531,0.000682677,0,25183184914,0.86704492,0.13295508,1,9.89E-05,2.33E-06,494167.3757,0,32.60668644,0,32.60668644,136.9480831,71.73471018,756.4751255,156.5120949,1565.120949,534.7496577,0,71.73471018,97.82005933,30898.09607,0,1434.694204,547.7923323,195.6401187,0,117.3840712,15683.81618,0,3280.232656,0,7153.907006,117.3840712,39.12802373,0,0,169.5547695,476.0576221,0,0,0,0,358.6735509,0,371.7162255,1434.694204,293.460178,0,1.08E+16,372713.9901,57153,429866.9901,42.52784004,1,0,0.061,0,0.061,0.2561,0.1341,1.4146,0.2927,2.9268,1,0,0.1341,0.1829,57.7805,0,2.6829,1.0244,0.3659,0,0.2195,29.3293,0,6.1341,0,13.378,0.2195,0.0732,0,0,0.3171,0.8902,0,0,0,0,0.6707,0,0.6951,2.6829,0.5488,0,2.02E+13,696.9878,106.878
HER14L,HER14L_2A,HER14L_2A_25,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000024.spe,340,3.9,3.9,3.9,6.85,1,0.018357,-0.018,0.007168,0.110437,30763,1.47,0,54,20,0,43,32,141,19,244,69,17,15,34,4717,0,165,43,142,0,155,2707,55,371,0,1163,7,0,0,0,41,0,0,0,0,0,133,0,0,0,66,12,5.61E+14,56914,8737,65651,6.514135287,0.153512317,76038,1.158215412,0,0.000822531,0.000304641,0,0.000654979,0.000487426,0.002147721,0.000289409,0.003716623,0.001051012,0.000258945,0.000228481,0.00051789,0.071849629,0,0.00251329,0.000654979,0.002162953,0,0.002360969,0.041233188,0.000837763,0.005651094,0,0.017714886,0.000106624,0,0,0,0.000624514,0,0,0,0,0,0.002025864,0,0,0,0.001005316,0.000182785,8545185907,0.866917488,0.133082512,1,9.92E-05,2.34E-06,495321.8189,0,351.7633055,130.2827057,0,280.1078173,208.4523292,918.4930754,123.7685704,1589.44901,449.4753348,110.7402999,97.7120293,221.4805997,30727.17615,0,1074.832322,280.1078173,925.0072107,0,1009.690969,17633.76422,358.2774408,2416.744191,0,7575.939338,45.59894701,0,0,0,267.0795468,0,0,0,0,0,866.3799931,0,0,0,429.9329289,78.16962344,3.65E+15,370745.4957,56914,427659.4957,42.43395853,1,0,0.7826,0.2899,0,0.6232,0.4638,2.0435,0.2754,3.5362,1,0.2464,0.2174,0.4928,68.3623,0,2.3913,0.6232,2.058,0,2.2464,39.2319,0.7971,5.3768,0,16.8551,0.1014,0,0,0,0.5942,0,0,0,0,0,1.9275,0,0,0,0.9565,0.1739,8.13E+12,824.8406,126.6232
