"Site","label","depth","mean_age","Wet_den"
"HER42L","HER42L_1D",151.5,2547.71,1.0237
"HER42L","HER42L_1D",151.8,2550.78,0.9797
"HER42L","HER42L_1D",152.1,2553.86,1.0185
"HER42L","HER42L_1D",152.4,2556.94,1.0812
"HER42L","HER42L_1D",152.7,2560.02,1.0048
"HER42L","HER42L_1D",153,2563.09,1.0717
"HER42L","HER42L_1D",153.3,2566.17,1.0291
"HER42L","HER42L_1D",153.6,2569.25,0.994
"HER42L","HER42L_1D",153.9,2572.33,1.0186
"HER42L","HER42L_1D",154.2,2575.4,1.0404
"HER42L","HER42L_1D",154.5,2578.48,1.1359
"HER42L","HER42L_1D",154.8,2581.56,1.0517
"HER42L","HER42L_1D",155.1,2584.49,1.0383
"HER42L","HER42L_1D",155.4,2587.12,0.9828
"HER42L","HER42L_1D",155.7,2589.76,1.0799
"HER42L","HER42L_1D",156,2592.39,1.3091
"HER42L","HER42L_1D",156.3,2595.03,1.1058
"HER42L","HER42L_1D",156.6,2597.66,1.0058
"HER42L","HER42L_1D",156.9,2600.29,1.0508
"HER42L","HER42L_1D",157.2,2602.93,1.0038
"HER42L","HER42L_1D",157.5,2605.56,1.0958
"HER42L","HER42L_1D",157.8,2608.2,0.9866
"HER42L","HER42L_1D",158.1,2610.83,1.0035
"HER42L","HER42L_1D",158.4,2613.47,1.0092
"HER42L","HER42L_1D",158.7,2616.1,0.9852
"HER42L","HER42L_1D",159,2618.73,1.0667
"HER42L","HER42L_1D",159.3,2621.37,1.0593
"HER42L","HER42L_1D",159.6,2624,1.0409
"HER42L","HER42L_1D",159.9,2626.64,1.0539
"HER42L","HER42L_1E",160.2,2629.21,1.1863
"HER42L","HER42L_1E",160.5,2631.75,1.1248
"HER42L","HER42L_1E",160.8,2634.29,1.1324
"HER42L","HER42L_1E",161.1,2636.83,1.0926
"HER42L","HER42L_1E",161.4,2639.37,1.0886
"HER42L","HER42L_1E",161.7,2641.91,1.1803
"HER42L","HER42L_1E",162,2644.45,1.1802
"HER42L","HER42L_1E",162.3,2646.99,1.1137
"HER42L","HER42L_1E",162.6,2649.53,1.1723
"HER42L","HER42L_1E",162.9,2652.07,1.1225
"HER42L","HER42L_1E",163.2,2654.61,1.1255
"HER42L","HER42L_1E",163.5,2657.15,1.0818
"HER42L","HER42L_1E",163.8,2659.69,1.1428
"HER42L","HER42L_1E",164.1,2662.23,1.1756
"HER42L","HER42L_1E",164.4,2664.77,1.112
"HER42L","HER42L_1E",164.7,2667.31,1.1318
"HER42L","HER42L_1E",165,2669.85,1.1365
"HER42L","HER42L_1E",165.3,2672.38,1.0937
"HER42L","HER42L_1E",165.6,2674.91,1.1341
"HER42L","HER42L_1E",165.9,2677.44,1.137
"HER42L","HER42L_1E",166.2,2679.97,1.093
"HER42L","HER42L_1E",166.5,2682.5,1.099
"HER42L","HER42L_1E",166.8,2685.03,1.0706
"HER42L","HER42L_1E",167.1,2687.56,1.0651
"HER42L","HER42L_1E",167.4,2690.09,1.0542
"HER42L","HER42L_1E",167.7,2692.62,1.0839
"HER42L","HER42L_1E",168,2695.15,1.0965
"HER42L","HER42L_1E",168.3,2697.68,1.1075
"HER42L","HER42L_1E",168.6,2700.22,1.1609
"HER42L","HER42L_1E",168.9,2702.75,1.0951
"HER42L","HER42L_1E",169.2,2705.28,1.1277
"HER42L","HER42L_1E",169.5,2707.81,1.1252
"HER42L","HER42L_1E",169.8,2710.34,1.0368
"HER42L","HER42L_1E",170.1,2712.89,1.0375
"HER42L","HER42L_1E",170.4,2715.49,1.046
"HER42L","HER42L_1E",170.7,2718.08,1.0295
"HER42L","HER42L_1E",171,2720.68,1.1258
"HER42L","HER42L_1E",171.3,2723.27,1.0541
"HER42L","HER42L_1E",171.6,2725.87,1.0773
"HER42L","HER42L_1E",171.9,2728.47,1.0202
"HER42L","HER42L_1E",172.2,2731.06,0.988
"HER42L","HER42L_1E",172.5,2733.66,1.1394
"HER42L","HER42L_1E",172.8,2736.26,1.1512
"HER42L","HER42L_1E",173.1,2738.85,1.1224
"HER42L","HER42L_1E",173.4,2741.45,1.0637
"HER42L","HER42L_1E",173.7,2744.04,1.0506
"HER42L","HER42L_1E",174,2746.64,1.1031
"HER42L","HER42L_1E",174.3,2749.24,1.12
"HER42L","HER42L_1E",174.6,2751.83,1.1192
"HER42L","HER42L_1E",174.9,2754.43,1.1163
"HER42L","HER42L_1E",175.2,2756.97,1.074
"HER42L","HER42L_1E",175.5,2759.49,1.1088
"HER42L","HER42L_1E",175.8,2762,1.124
"HER42L","HER42L_1E",176.1,2764.51,1.0596
"HER42L","HER42L_1E",176.4,2767.03,1.0993
"HER42L","HER42L_1E",176.7,2769.54,1.1127
"HER42L","HER42L_1E",177,2772.06,1.1599
"HER42L","HER42L_1E",177.3,2774.57,1.1165
"HER42L","HER42L_1E",177.6,2777.09,1.1056
"HER42L","HER42L_1E",177.9,2779.6,1.1843
"HER42L","HER42L_1E",178.2,2782.12,1.0679
"HER42L","HER42L_1E",178.5,2784.63,1.0454
"HER42L","HER42L_1E",178.8,2787.15,1.0699
"HER42L","HER42L_1E",179.1,2789.66,1.1651
"HER42L","HER42L_1E",179.4,2792.17,1.0115
"HER42L","HER42L_1E",179.7,2794.69,1.1464
"HER42L","HER42L_1E",180,2797.2,1.3036
"HER42L","HER42L_1E",180.3,2799.78,1.159
"HER42L","HER42L_1E",180.6,2802.35,1.1363
"HER42L","HER42L_1E",180.9,2804.92,1.1508
"HER42L","HER42L_1E",181.2,2807.49,1.1278
"HER42L","HER42L_1E",181.5,2810.06,1.0885
"HER42L","HER42L_1E",181.8,2812.64,1.0715
"HER42L","HER42L_1E",182.1,2815.21,1.0761
"HER42L","HER42L_1E",182.4,2817.78,1.1697
"HER42L","HER42L_1E",182.7,2820.35,1.1032
"HER42L","HER42L_1E",183,2822.92,1.1467
"HER42L","HER42L_1E",183.3,2825.5,1.1536
"HER42L","HER42L_1E",183.6,2828.07,1.1271
"HER42L","HER42L_1E",183.9,2830.64,1.1302
"HER42L","HER42L_1E",184.2,2833.21,1.1634
"HER42L","HER42L_1E",184.5,2835.79,1.1586
"HER42L","HER42L_1E",184.8,2838.36,1.2224
"HER42L","HER42L_1E",185.1,2840.94,1.0941
"HER42L","HER42L_1E",185.4,2843.55,1.0793
"HER42L","HER42L_1E",185.7,2846.16,1.1141
"HER42L","HER42L_1E",186,2848.77,1.0922
"HER42L","HER42L_1E",186.3,2851.38,1.1363
"HER42L","HER42L_1E",186.6,2853.99,1.1387
"HER42L","HER42L_1E",186.9,2856.6,1.1849
"HER42L","HER42L_1E",187.2,2859.21,1.1527
"HER42L","HER42L_1E",187.5,2861.82,1.0928
"HER42L","HER42L_1E",187.8,2864.44,1.2151
"HER42L","HER42L_1E",188.1,2867.05,1.2145
"HER42L","HER42L_1E",188.4,2869.66,1.2613
"HER42L","HER42L_1E",188.7,2872.27,1.1687
"HER42L","HER42L_1E",189,2874.88,1.1197
"HER42L","HER42L_1E",189.3,2877.49,1.0808
"HER42L","HER42L_1E",189.6,2880.1,1.0754
"HER42L","HER42L_1E",189.9,2882.71,1.1078
"HER42L","HER42L_1E",190.2,2885.51,1.3051
"HER42L","HER42L_1E",190.5,2888.42,1.1323
"HER42L","HER42L_1E",190.8,2891.32,1.048
"HER42L","HER42L_1E",191.1,2894.23,0.9788
"HER42L","HER42L_1E",191.4,2897.13,1.2075
"HER42L","HER42L_1E",191.7,2900.04,1.1081
"HER42L","HER42L_1E",192,2902.94,1.0798
"HER42L","HER42L_1E",192.3,2905.85,1.0509
"HER42L","HER42L_1E",192.6,2908.76,1.0542
"HER42L","HER42L_1E",192.9,2911.66,1.0099
"HER42L","HER42L_1E",193.2,2914.57,1.0389
"HER42L","HER42L_1E",193.5,2917.47,1.0439
"HER42L","HER42L_1E",193.8,2920.38,1.0809
"HER42L","HER42L_1E",194.1,2923.28,1.0662
"HER42L","HER42L_1E",194.4,2926.19,1.0429
"HER42L","HER42L_1E",194.7,2929.09,1.0589
"HER42L","HER42L_1E",195,2932,1.0618
"HER42L","HER42L_1E",195.3,2934.87,1.0686
"HER42L","HER42L_1E",195.6,2937.74,0.9956
"HER42L","HER42L_1E",195.9,2940.62,1.0501
"HER42L","HER42L_1E",196.2,2943.49,1.0768
"HER42L","HER42L_1E",196.5,2946.36,1.0274
"HER42L","HER42L_1E",196.8,2949.24,1.0794
"HER42L","HER42L_1E",197.1,2952.11,1.0339
"HER42L","HER42L_1E",197.4,2954.98,0.9973
"HER42L","HER42L_1E",197.7,2957.86,1.038
"HER42L","HER42L_1E",198,2960.73,1.0349
"HER42L","HER42L_1E",198.3,2963.6,0.9903
"HER42L","HER42L_1E",198.6,2966.48,1.1071
"HER42L","HER42L_1E",198.9,2969.35,1.1778
"HER42L","HER42L_1E",199.2,2972.22,1.2381
"HER42L","HER42L_1E",199.5,2975.1,1.1937
"HER42L","HER42L_1E",199.8,2977.97,1.1462
"HER42L","HER42L_1F",200.1,2980.83,1.0623
"HER42L","HER42L_1F",200.4,2983.68,1.1122
"HER42L","HER42L_1F",200.7,2986.52,1.0795
"HER42L","HER42L_1F",201,2989.36,1.0271
"HER42L","HER42L_1F",201.3,2992.2,1.028
"HER42L","HER42L_1F",201.6,2995.04,1.1307
"HER42L","HER42L_1F",201.9,2997.89,1.0486
"HER42L","HER42L_1F",202.2,3000.73,1.0654
"HER42L","HER42L_1F",202.5,3003.57,1.0593
"HER42L","HER42L_1F",202.8,3006.41,1.0715
"HER42L","HER42L_1F",203.1,3009.25,1.1133
"HER42L","HER42L_1F",203.4,3012.1,1.1045
"HER42L","HER42L_1F",203.7,3014.94,1.1006
"HER42L","HER42L_1F",204,3017.78,1.0977
"HER42L","HER42L_1F",204.3,3020.62,1.0576
"HER42L","HER42L_1F",204.6,3023.46,1.0435
"HER42L","HER42L_1F",204.9,3026.31,1.065
"HER42L","HER42L_1F",205.2,3029.2,1.0407
"HER42L","HER42L_1F",205.5,3032.11,1.0755
"HER42L","HER42L_1F",205.8,3035.03,1.1088
"HER42L","HER42L_1F",206.1,3037.94,1.1027
"HER42L","HER42L_1F",206.4,3040.86,1.0491
"HER42L","HER42L_1F",206.7,3043.78,1.1258
"HER42L","HER42L_1F",207,3046.69,1.1684
"HER42L","HER42L_1F",207.3,3049.61,1.1532
"HER42L","HER42L_1F",207.6,3052.52,1.0814
"HER42L","HER42L_1F",207.9,3055.44,1.1067
"HER42L","HER42L_1F",208.2,3058.35,1.1014
"HER42L","HER42L_1F",208.5,3061.27,1.0356
"HER42L","HER42L_1F",208.8,3064.19,1.0606
"HER42L","HER42L_1F",209.1,3067.1,1.1511
"HER42L","HER42L_1F",209.4,3070.02,1.0888
"HER42L","HER42L_1F",209.7,3072.93,1.1048
"HER42L","HER42L_1F",210,3075.85,1.1659
"HER42L","HER42L_1F",210.3,3078.79,1.2998
"HER42L","HER42L_1F",210.6,3081.72,1.2378
"HER42L","HER42L_1F",210.9,3084.66,1.1232
"HER42L","HER42L_1F",211.2,3087.6,1.0639
"HER42L","HER42L_1F",211.5,3090.54,1.076
"HER42L","HER42L_1F",211.8,3093.48,1.0925
"HER42L","HER42L_1F",212.1,3096.41,1.0889
"HER42L","HER42L_1F",212.4,3099.35,1.0655
"HER42L","HER42L_1F",212.7,3102.29,1.1919
"HER42L","HER42L_1F",213,3105.23,1.1142
"HER42L","HER42L_1F",213.3,3108.16,1.0934
"HER42L","HER42L_1F",213.6,3111.1,1.0902
"HER42L","HER42L_1F",213.9,3114.04,1.1063
"HER42L","HER42L_1F",214.2,3116.98,1.1241
"HER42L","HER42L_1F",214.5,3119.91,1.1099
"HER42L","HER42L_1F",214.8,3122.85,1.0854
"HER42L","HER42L_1F",215.1,3125.8,1.0864
"HER42L","HER42L_1F",215.4,3128.76,1.0958
"HER42L","HER42L_1F",215.7,3131.72,1.0889
"HER42L","HER42L_1F",216,3134.68,1.1206
"HER42L","HER42L_1F",216.3,3137.64,1.1152
"HER42L","HER42L_1F",216.6,3140.6,1.0845
"HER42L","HER42L_1F",216.9,3143.56,1.0438
"HER42L","HER42L_1F",217.2,3146.52,1.1888
"HER42L","HER42L_1F",217.5,3149.48,1.1712
"HER42L","HER42L_1F",217.8,3152.44,1.1475
"HER42L","HER42L_1F",218.1,3155.41,1.1414
"HER42L","HER42L_1F",218.4,3158.37,1.0906
"HER42L","HER42L_1F",218.7,3161.33,1.125
"HER42L","HER42L_1F",219,3164.29,1.0936
"HER42L","HER42L_1F",219.3,3167.25,1.1422
"HER42L","HER42L_1F",219.6,3170.21,1.0604
"HER42L","HER42L_1F",219.9,3173.17,1.1584
"HER42L","HER42L_1F",220.2,3176.09,1.1097
"HER42L","HER42L_1F",220.5,3178.99,1.0708
"HER42L","HER42L_1F",220.8,3181.89,1.0838
"HER42L","HER42L_1F",221.1,3184.79,1.0722
"HER42L","HER42L_1F",221.4,3187.69,1.076
"HER42L","HER42L_1F",221.7,3190.59,1.1059
"HER42L","HER42L_1F",222,3193.49,1.1192
"HER42L","HER42L_1F",222.3,3196.39,1.0661
"HER42L","HER42L_1F",222.6,3199.29,1.1426
"HER42L","HER42L_1F",222.9,3202.19,1.1174
"HER42L","HER42L_1F",223.2,3205.09,1.1295
"HER42L","HER42L_1F",223.5,3207.99,1.1136
"HER42L","HER42L_1F",223.8,3210.89,1.0993
"HER42L","HER42L_1F",224.1,3213.79,1.108
"HER42L","HER42L_1F",224.4,3216.69,1.1717
"HER42L","HER42L_1F",224.7,3219.59,1.1881
"HER42L","HER42L_1F",225,3222.49,1.0625
"HER42L","HER42L_1F",225.3,3225.38,1.0992
"HER42L","HER42L_1F",225.6,3228.28,1.1389
"HER42L","HER42L_1F",225.9,3231.17,1.0719
"HER42L","HER42L_1F",226.2,3234.06,1.1446
"HER42L","HER42L_1F",226.5,3236.96,1.12
"HER42L","HER42L_1F",226.8,3239.85,1.252
"HER42L","HER42L_1F",227.1,3242.74,1.2085
"HER42L","HER42L_1F",227.4,3245.64,1.1197
"HER42L","HER42L_1F",227.7,3248.53,1.1565
"HER42L","HER42L_1F",228,3251.42,1.0379
"HER42L","HER42L_1F",228.3,3254.32,1.0872
"HER42L","HER42L_1F",228.6,3257.21,1.1083
"HER42L","HER42L_1F",228.9,3260.11,1.1176
"HER42L","HER42L_1F",229.2,3263,1.1049
"HER42L","HER42L_1F",229.5,3265.89,1.1552
"HER42L","HER42L_1F",229.8,3268.79,1.3073
"HER42L","HER42L_1F",230.1,3271.71,1.2381
"HER42L","HER42L_1F",230.4,3274.68,1.1844
"HER42L","HER42L_1F",230.7,3277.66,0.7994
"HER42L","HER42L_1F",231,3280.64,1.1565
"HER42L","HER42L_1F",231.3,3283.62,1.0418
"HER42L","HER42L_1F",231.6,3286.59,1.0511
"HER42L","HER42L_1F",231.9,3289.57,1.0354
"HER42L","HER42L_1F",232.2,3292.55,1.0247
"HER42L","HER42L_1F",232.5,3295.52,1.031
"HER42L","HER42L_1F",232.8,3298.5,1.081
"HER42L","HER42L_1F",233.1,3301.48,1.0997
"HER42L","HER42L_1F",233.4,3304.46,1.121
"HER42L","HER42L_1F",233.7,3307.43,1.1275
"HER42L","HER42L_1F",234,3310.41,1.062
"HER42L","HER42L_1F",234.3,3313.39,1.072
"HER42L","HER42L_1F",234.6,3316.36,1.1121
"HER42L","HER42L_1F",234.9,3319.34,1.0232
"HER42L","HER42L_1F",235.2,3322.31,0.9565
"HER42L","HER42L_1F",235.5,3325.27,0.9944
"HER42L","HER42L_1F",235.8,3328.23,1.0547
"HER42L","HER42L_1F",236.1,3331.2,1.0692
"HER42L","HER42L_1F",236.4,3334.16,1.0856
"HER42L","HER42L_1F",236.7,3337.12,1.0791
"HER42L","HER42L_1F",237,3340.09,1.0809
"HER42L","HER42L_1F",237.3,3343.05,1.0571
"HER42L","HER42L_1F",237.6,3346.01,1.0057
"HER42L","HER42L_1F",237.9,3348.98,1.0378
"HER42L","HER42L_1F",238.2,3351.94,0.9861
"HER42L","HER42L_1F",238.5,3354.9,1.0517
"HER42L","HER42L_1F",238.8,3357.87,1.1654
"HER42L","HER42L_1G",239.1,3360.83,1.0176
"HER42L","HER42L_1G",239.4,3363.79,0.9737
"HER42L","HER42L_1G",239.7,3366.76,1.0067
"HER42L","HER42L_1G",240,3369.72,1.0388
"HER42L","HER42L_1G",240.3,3372.71,1.016
"HER42L","HER42L_1G",240.6,3375.7,1.1246
"HER42L","HER42L_1G",240.9,3378.69,1.084
"HER42L","HER42L_1G",241.2,3381.69,1.2285
"HER42L","HER42L_1G",241.5,3384.68,1.0608
"HER42L","HER42L_1G",241.8,3387.67,1.1506
"HER42L","HER42L_1G",242.1,3390.66,1.1612
"HER42L","HER42L_1G",242.4,3393.65,1.1643
"HER42L","HER42L_1G",242.7,3396.64,1.1334
"HER42L","HER42L_1G",243,3399.63,1.1508
"HER42L","HER42L_1G",243.3,3402.62,1.1494
"HER42L","HER42L_1G",243.6,3405.61,1.0624
"HER42L","HER42L_1G",243.9,3408.61,1.1651
"HER42L","HER42L_1G",244.2,3411.6,1.1317
"HER42L","HER42L_1G",244.5,3414.59,1.0916
"HER42L","HER42L_1G",244.8,3417.58,1.0695
"HER42L","HER42L_1G",245.1,3420.54,1.0828
"HER42L","HER42L_1G",245.4,3423.44,1.0222
"HER42L","HER42L_1G",245.7,3426.35,0.9794
"HER42L","HER42L_1G",246,3429.25,1.0221
"HER42L","HER42L_1G",246.3,3432.15,1.0236
"HER42L","HER42L_1G",246.6,3435.06,1.09
"HER42L","HER42L_1G",246.9,3437.96,1.0261
"HER42L","HER42L_1G",247.2,3440.87,1.0181
"HER42L","HER42L_1G",247.5,3443.77,0.942
"HER42L","HER42L_1G",247.8,3446.67,0.9896
"HER42L","HER42L_1G",248.1,3449.58,1.0917
"HER42L","HER42L_1G",248.4,3452.48,1.0197
"HER42L","HER42L_1G",248.7,3455.38,1.0821
"HER42L","HER42L_1G",249,3458.29,1.0592
"HER42L","HER42L_1G",249.3,3461.19,1.0582
"HER42L","HER42L_1G",249.6,3464.09,1.1082
"HER42L","HER42L_1G",249.9,3467,1.1
"HER42L","HER42L_1G",250.2,3469.9,1.0929
"HER42L","HER42L_1G",250.5,3472.8,1.1173
"HER42L","HER42L_1G",250.8,3475.7,1.05
"HER42L","HER42L_1G",251.1,3478.6,1.0215
"HER42L","HER42L_1G",251.4,3481.5,1.0555
"HER42L","HER42L_1G",251.7,3484.4,1.0623
"HER42L","HER42L_1G",252,3487.3,1.0837
"HER42L","HER42L_1G",252.3,3490.2,1.1125
"HER42L","HER42L_1G",252.6,3493.1,1.1857
"HER42L","HER42L_1G",252.9,3496,1.1193
"HER42L","HER42L_1G",253.2,3498.9,1.0555
"HER42L","HER42L_1G",253.5,3501.8,1.088
"HER42L","HER42L_1G",253.8,3504.7,1.1109
"HER42L","HER42L_1G",254.1,3507.6,1.1221
"HER42L","HER42L_1G",254.4,3510.5,1.1002
"HER42L","HER42L_1G",254.7,3513.4,1.0611
"HER42L","HER42L_1G",255,3516.3,1.1502
"HER42L","HER42L_1G",255.3,3519.15,1.091
"HER42L","HER42L_1G",255.6,3522,1.123
"HER42L","HER42L_1G",255.9,3524.86,1.128
"HER42L","HER42L_1G",256.2,3527.71,1.1655
"HER42L","HER42L_1G",256.5,3530.56,1.1262
"HER42L","HER42L_1G",256.8,3533.42,1.0732
"HER42L","HER42L_1G",257.1,3536.27,1.0631
"HER42L","HER42L_1G",257.4,3539.12,1.0254
"HER42L","HER42L_1G",257.7,3541.97,1.0657
"HER42L","HER42L_1G",258,3544.83,1.083
"HER42L","HER42L_1G",258.3,3547.68,1.1145
"HER42L","HER42L_1G",258.6,3550.53,1.069
"HER42L","HER42L_1G",258.9,3553.38,1.0655
"HER42L","HER42L_1G",259.2,3556.24,1.0676
"HER42L","HER42L_1G",259.5,3559.09,1.0533
"HER42L","HER42L_1G",259.8,3561.94,1.0399
"HER42L","HER42L_1G",260.1,3564.83,1.07
"HER42L","HER42L_1G",260.4,3567.78,1.0483
"HER42L","HER42L_1G",260.7,3570.73,1.0717
"HER42L","HER42L_1G",261,3573.68,1.0119
"HER42L","HER42L_1G",261.3,3576.63,1.0045
"HER42L","HER42L_1G",261.6,3579.58,1.0613
"HER42L","HER42L_1G",261.9,3582.53,1.1255
"HER42L","HER42L_1G",262.2,3585.48,1.0403
"HER42L","HER42L_1G",262.5,3588.43,1.0705
"HER42L","HER42L_1G",262.8,3591.38,1.0626
"HER42L","HER42L_1G",263.1,3594.34,1.1052
"HER42L","HER42L_1G",263.4,3597.29,1.0998
"HER42L","HER42L_1G",263.7,3600.24,1.0435
"HER42L","HER42L_1G",264,3603.19,1.0793
"HER42L","HER42L_1G",264.3,3606.14,1.1271
"HER42L","HER42L_1G",264.6,3609.09,1.1071
"HER42L","HER42L_1G",264.9,3612.04,1.0282
"HER42L","HER42L_1G",265.2,3615.05,1.0593
"HER42L","HER42L_1G",265.5,3618.08,1.0921
"HER42L","HER42L_1G",265.8,3621.12,0.8152
"HER42L","HER42L_1G",266.1,3624.15,1.0452
"HER42L","HER42L_1G",266.4,3627.19,1.0644
"HER42L","HER42L_1G",266.7,3630.22,0.9921
"HER42L","HER42L_1G",267,3633.26,1.0679
"HER42L","HER42L_1G",267.3,3636.29,1.0006
"HER42L","HER42L_1G",267.6,3639.32,1.12
"HER42L","HER42L_1G",267.9,3642.36,1.0038
"HER42L","HER42L_1G",268.2,3645.39,1.0314
"HER42L","HER42L_1G",268.5,3648.43,0.9984
"HER42L","HER42L_1G",268.8,3651.46,0.8901
"HER42L","HER42L_1G",269.1,3654.5,0.9851
"HER42L","HER42L_1G",269.4,3657.53,1.0127
"HER42L","HER42L_1G",269.7,3660.57,0.9133
"HER42L","HER42L_1G",270,3663.6,0.8937
"HER42L","HER42L_1G",270.3,3666.52,0.9154
"HER42L","HER42L_1G",270.6,3669.43,0.9511
"HER42L","HER42L_1G",270.9,3672.34,0.9122
"HER42L","HER42L_1G",271.2,3675.26,0.9794
"HER42L","HER42L_1G",271.5,3678.17,1.0079
"HER42L","HER42L_1G",271.8,3681.08,0.9717
"HER42L","HER42L_1G",272.1,3684,1.0048
"HER42L","HER42L_1G",272.4,3686.91,1.0039
"HER42L","HER42L_1G",272.7,3689.83,1.0096
"HER42L","HER42L_1G",273,3692.74,1.0032
"HER42L","HER42L_1G",273.3,3695.65,1.0289
"HER42L","HER42L_1G",273.6,3698.57,0.9851
"HER42L","HER42L_1G",273.9,3701.48,1.0515
"HER42L","HER42L_1G",274.2,3704.39,0.9984
"HER42L","HER42L_1G",274.5,3707.31,1.0281
"HER42L","HER42L_1G",274.8,3710.22,1.0354
"HER42L","HER42L_1G",275.1,3713.15,0.9687
"HER42L","HER42L_1G",275.4,3716.09,1.0153
"HER42L","HER42L_1G",275.7,3719.04,0.9463
"HER42PB_GRD","HER42PB_1A",1.5,-47.9,1.278
"HER42PB_GRD","HER42PB_1A",3,-32.81,1.3094
"HER42PB_GRD","HER42PB_1A",4.5,-17.71,1.3212
"HER42PB_GRD","HER42PB_1A",6,-2.62,1.3543
"HER42PB_GRD","HER42PB_1A",7.5,12.48,1.3438
"HER42PB_GRD","HER42PB_1A",9,27.57,1.3405
"HER42PB_GRD","HER42PB_1A",10.5,42.57,1.3116
"HER42PB_GRD","HER42PB_1A",12,57.39,1.3136
"HER42PB_GRD","HER42PB_1A",13.5,72.2,1.3788
"HER42PB_GRD","HER42PB_1A",15,87.01,1.3506
"HER42PB_GRD","HER42PB_1A",16.5,101.82,1.334
"HER42PB_GRD","HER42PB_1A",18,116.64,1.3599
"HER42PB_GRD","HER42PB_1A",19.5,131.45,1.3812
"HER42PB_GRD","HER42PB_1A",21,146.58,1.3621
"HER42PB_GRD","HER42PB_1A",22.5,161.88,1.3828
"HER42PB_GRD","HER42PB_1A",24,177.17,1.3937
"HER42PB_GRD","HER42PB_1A",25.5,192.47,1.4065
"HER42PB_GRD","HER42PB_1A",27,207.76,1.3831
"HER42PB_GRD","HER42PB_1A",28.5,223.06,1.3901
"HER42PB_GRD","HER42PB_1A",30,238.35,1.4196
"HER42PB_GRD","HER42PB_1A",31.5,253.72,1.4271
"HER42PB_GRD","HER42PB_1A",33,269.09,1.4073
"HER42PB_GRD","HER42PB_1A",34.5,284.46,1.4334
"HER42PB_GRD","HER42PB_1A",36,299.83,1.4275
"HER42PB_GRD","HER42PB_1A",37.5,315.2,1.4546
"HER42PB_GRD","HER42PB_1A",39,330.57,1.4669
"HER42PB_GRD","HER42PB_1A",40.5,346.18,1.5104
"HER42PB_GRD","HER42PB_1A",42,362.25,1.3942
"HER42PB_GRD","HER42PB_1A",43.5,378.33,1.3616
"HER42PB_GRD","HER42PB_1B",45,394.4,1.3636
"HER42PB_GRD","HER42PB_1B",46.5,410.47,1.3632
"HER42PB_GRD","HER42PB_1B",48,426.55,1.3594
"HER42PB_GRD","HER42PB_1B",49.5,442.62,1.3693
"HER42PB_GRD","HER42PB_1B",51,457.97,1.3871
"HER42PB_GRD","HER42PB_1B",52.5,472.95,1.3687
"HER42PB_GRD","HER42PB_1B",54,487.93,1.37
"HER42PB_GRD","HER42PB_1B",55.5,502.91,1.3902
"HER42PB_GRD","HER42PB_1B",57,517.89,1.4094
"HER42PB_GRD","HER42PB_1B",58.5,532.87,1.3619
"HER42PB_GRD","HER42PB_1B",60,547.85,1.3825
"HER42PB_GRD","HER42PB_1B",61.5,563.33,1.3698
"HER42PB_GRD","HER42PB_1B",63,578.81,1.3679
"HER42PB_GRD","HER42PB_1B",64.5,594.29,1.3564
"HER42PB_GRD","HER42PB_1B",66,609.77,1.3617
"HER42PB_GRD","HER42PB_1B",67.5,625.26,1.3481
"HER42PB_GRD","HER42PB_1B",69,640.74,1.3854
"HER42PB_GRD","HER42PB_1B",70.5,655.97,1.4063
"HER42PB_GRD","HER42PB_1B",72,670.73,1.368
"HER42PB_GRD","HER42PB_1B",73.5,685.49,1.361
"HER42PB_GRD","HER42PB_1B",75,700.24,1.3762
"HER42PB_GRD","HER42PB_1B",76.5,715,1.3889
"HER42PB_GRD","HER42PB_1B",78,729.75,1.4045
"HER42PB_GRD","HER42PB_1B",79.5,744.51,1.4257
