"Site","label","param","depth","mean_age","value"
"HER14L_0ka","HER14L_2A","DCMS",36.8,1.53941,-1.4
"HER14L_0ka","HER14L_2A","DCMS",37,1.54212,-1.7
"HER14L_0ka","HER14L_2A","DCMS",37.2,1.54484,-2
"HER14L_0ka","HER14L_2A","DCMS",37.4,1.54756,-1.9
"HER14L_0ka","HER14L_2A","DCMS",37.6,1.55028,-2
"HER14L_0ka","HER14L_2A","DCMS",37.8,1.55299,-1.9
"HER14L_0ka","HER14L_2A","DCMS",38,1.55571,-2
"HER14L_0ka","HER14L_2A","DCMS",38.2,1.55843,-1.7
"HER14L_0ka","HER14L_2A","DCMS",38.4,1.56115,-1.9
"HER14L_0ka","HER14L_2A","DCMS",38.6,1.56387,-2
"HER14L_0ka","HER14L_2A","DCMS",38.8,1.56658,-2
"HER14L_0ka","HER14L_2A","DCMS",39,1.5693,-2
"HER14L_0ka","HER14L_2A","DCMS",39.2,1.57202,-1.8
"HER14L_0ka","HER14L_2A","DCMS",39.4,1.57474,-2.1
"HER14L_0ka","HER14L_2A","DCMS",39.6,1.57745,-2
"HER14L_0ka","HER14L_2A","DCMS",39.8,1.58017,-2
"HER14L_0ka","HER14L_2A","DCMS",40,1.58289,-2
"HER14L_0ka","HER14L_2A","DCMS",40.2,1.58454,-2.2
"HER14L_0ka","HER14L_2A","DCMS",40.4,1.58619,-2.1
"HER14L_0ka","HER14L_2A","DCMS",40.6,1.58785,-2.2
"HER14L_0ka","HER14L_2A","DCMS",40.8,1.5895,-2.2
"HER14L_0ka","HER14L_2A","DCMS",41,1.59115,-2.2
"HER14L_0ka","HER14L_2A","DCMS",41.2,1.5928,-2.1
"HER14L_0ka","HER14L_2A","DCMS",41.4,1.59445,-2.1
"HER14L_0ka","HER14L_2A","DCMS",41.6,1.59611,-2.2
"HER14L_0ka","HER14L_2A","DCMS",41.8,1.59776,-1.9
"HER14L_0ka","HER14L_2A","DCMS",42,1.59941,-2.2
"HER14L_0ka","HER14L_2A","DCMS",42.2,1.60106,-2.2
"HER14L_0ka","HER14L_2A","DCMS",42.4,1.60272,-2
"HER14L_0ka","HER14L_2A","DCMS",42.6,1.60437,-2.1
"HER14L_0ka","HER14L_2A","DCMS",42.8,1.60602,-2
"HER14L_0ka","HER14L_2A","DCMS",43,1.60767,-2
"HER14L_0ka","HER14L_2A","DCMS",43.2,1.60932,-2
"HER14L_0ka","HER14L_2A","DCMS",43.4,1.61098,-2
"HER14L_0ka","HER14L_2A","DCMS",43.6,1.61263,-2
"HER14L_0ka","HER14L_2A","DCMS",43.8,1.61428,-1.9
"HER14L_0ka","HER14L_2A","DCMS",44,1.61593,-1.9
"HER14L_0ka","HER14L_2A","DCMS",44.2,1.61758,-2
"HER14L_0ka","HER14L_2A","DCMS",44.4,1.61924,-1.9
"HER14L_0ka","HER14L_2A","DCMS",44.6,1.62089,-2.1
"HER14L_0ka","HER14L_2A","DCMS",44.8,1.62254,-1.9
"HER14L_0ka","HER14L_2B","DCMS",45,1.62419,-2.1
"HER14L_0ka","HER14L_2B","DCMS",45.2,1.62585,-2.2
"HER14L_0ka","HER14L_2B","DCMS",45.4,1.6275,-2.4
"HER14L_0ka","HER14L_2B","DCMS",45.6,1.62915,-2.2
"HER14L_0ka","HER14L_2B","DCMS",45.8,1.6308,-2.2
"HER14L_0ka","HER14L_2B","DCMS",46,1.63245,-2.3
"HER14L_0ka","HER14L_2B","DCMS",46.2,1.63411,-2.1
"HER14L_0ka","HER14L_2B","DCMS",46.4,1.63576,-2.3
"HER14L_0ka","HER14L_2B","DCMS",46.6,1.63741,-2.3
"HER14L_0ka","HER14L_2B","DCMS",46.8,1.63906,-2.3
"HER14L_0ka","HER14L_2B","DCMS",47,1.64071,-2.1
"HER14L_0ka","HER14L_2B","DCMS",47.2,1.64237,-1.8
"HER14L_0ka","HER14L_2B","DCMS",47.4,1.64402,-2.2
"HER14L_0ka","HER14L_2B","DCMS",47.6,1.64567,-2.1
"HER14L_0ka","HER14L_2B","DCMS",47.8,1.64732,-2.1
"HER14L_0ka","HER14L_2B","DCMS",48,1.64898,-2.1
"HER14L_0ka","HER14L_2B","DCMS",48.2,1.65063,-1.9
"HER14L_0ka","HER14L_2B","DCMS",48.4,1.65228,-2.3
"HER14L_0ka","HER14L_2B","DCMS",48.6,1.65393,-2.3
"HER14L_0ka","HER14L_2B","DCMS",48.8,1.65558,-2.4
"HER14L_0ka","HER14L_2B","DCMS",49,1.65724,-2.2
"HER14L_0ka","HER14L_2B","DCMS",49.2,1.65889,-2.4
"HER14L_0ka","HER14L_2B","DCMS",49.4,1.66054,-2.1
"HER14L_0ka","HER14L_2B","DCMS",49.6,1.66219,-2.3
"HER14L_0ka","HER14L_2B","DCMS",49.8,1.66384,-2.7
"HER14L_0ka","HER14L_2B","DCMS",50,1.6655,-2.4
"HER14L_0ka","HER14L_2B","DCMS",50.2,1.66628,-2.5
"HER14L_0ka","HER14L_2B","DCMS",50.4,1.66707,-2.4
"HER14L_0ka","HER14L_2B","DCMS",50.6,1.66786,-2.1
"HER14L_0ka","HER14L_2B","DCMS",50.8,1.66865,-2.3
"HER14L_0ka","HER14L_2B","DCMS",51,1.66944,-2.2
"HER14L_0ka","HER14L_2B","DCMS",51.2,1.67022,-2.3
"HER14L_0ka","HER14L_2B","DCMS",51.4,1.67101,-2.3
"HER14L_0ka","HER14L_2B","DCMS",51.6,1.6718,-2.3
"HER14L_0ka","HER14L_2B","DCMS",51.8,1.67259,-1.9
"HER14L_0ka","HER14L_2B","DCMS",52,1.67338,-1.5
"HER14L_0ka","HER14L_2B","DCMS",52.2,1.67416,-2.3
"HER14L_0ka","HER14L_2B","DCMS",52.4,1.67495,-2.4
"HER14L_0ka","HER14L_2B","DCMS",52.6,1.67574,-2.4
"HER14L_0ka","HER14L_2B","DCMS",52.8,1.67653,-2.1
"HER14L_0ka","HER14L_2B","DCMS",53,1.67732,-2.4
"HER14L_0ka","HER14L_2B","DCMS",53.2,1.6781,-2.6
"HER14L_0ka","HER14L_2B","DCMS",53.4,1.67889,NA
"HER14L_0ka","HER14L_2B","DCMS",53.6,1.67968,-2.2
"HER14L_0ka","HER14L_2B","DCMS",53.8,1.68047,-1.6
"HER14L_0ka","HER14L_2B","DCMS",54,1.68126,-2
"HER14L_0ka","HER14L_2B","DCMS",54.2,1.68204,-2
"HER14L_0ka","HER14L_2B","DCMS",54.4,1.68283,-2
"HER14L_0ka","HER14L_2B","DCMS",54.6,1.68362,-2.1
"HER14L_0ka","HER14L_2B","DCMS",54.8,1.68441,-1.9
"HER14L_0ka","HER14L_2B","DCMS",55,1.68519,-1.9
"HER14L_0ka","HER14L_2B","DCMS",55.2,1.68598,-2.1
"HER14L_0ka","HER14L_2B","DCMS",55.4,1.68677,-2.1
"HER14L_0ka","HER14L_2B","DCMS",55.6,1.68756,-2
"HER14L_0ka","HER14L_2B","DCMS",55.8,1.68835,-2
"HER14L_0ka","HER14L_2B","DCMS",56,1.68913,-1.9
"HER14L_0ka","HER14L_2B","DCMS",56.2,1.68992,-2
"HER14L_0ka","HER14L_2B","DCMS",56.4,1.69071,-2
"HER14L_0ka","HER14L_2B","DCMS",56.6,1.6915,-2.3
"HER14L_0ka","HER14L_2B","DCMS",56.8,1.69229,-2.2
"HER14L_0ka","HER14L_2B","DCMS",57,1.69307,-2.3
"HER14L_0ka","HER14L_2B","DCMS",57.2,1.69386,-2.1
"HER14L_0ka","HER14L_2B","DCMS",57.4,1.69465,-2.3
"HER14L_0ka","HER14L_2B","DCMS",57.6,1.69544,-2.3
"HER14L_0ka","HER14L_2B","DCMS",57.8,1.69623,-2.2
"HER14L_0ka","HER14L_2B","DCMS",58,1.69701,-2.1
"HER14L_0ka","HER14L_2B","DCMS",58.2,1.6978,-2.2
"HER14L_0ka","HER14L_2B","DCMS",58.4,1.69859,-2.1
"HER14L_0ka","HER14L_2B","DCMS",58.6,1.69938,-2
"HER14L_0ka","HER14L_2B","DCMS",58.8,1.70017,-2
"HER14L_0ka","HER14L_2B","DCMS",59,1.70095,-2.3
"HER14L_0ka","HER14L_2B","DCMS",59.2,1.70174,-2
"HER14L_0ka","HER14L_2B","DCMS",59.4,1.70253,-2.1
"HER14L_0ka","HER14L_2B","DCMS",59.6,1.70332,-2.2
"HER14L_0ka","HER14L_2B","DCMS",59.8,1.7041,-2.1
"HER14L_0ka","HER14L_2B","DCMS",60,1.70489,-2.2
"HER14L_0ka","HER14L_2B","DCMS",60.2,1.70628,-2.2
"HER14L_0ka","HER14L_2B","DCMS",60.4,1.70766,-2.3
"HER14L_0ka","HER14L_2B","DCMS",60.6,1.70904,-2.1
"HER14L_0ka","HER14L_2B","DCMS",60.8,1.71042,-2
"HER14L_0ka","HER14L_2B","DCMS",61,1.71181,-2.4
"HER14L_0ka","HER14L_2B","DCMS",61.2,1.71319,-2
"HER14L_0ka","HER14L_2B","DCMS",61.4,1.71457,-1.8
"HER14L_0ka","HER14L_2B","DCMS",61.6,1.71596,-2
"HER14L_0ka","HER14L_2B","DCMS",61.8,1.71734,-2.2
"HER14L_0ka","HER14L_2B","DCMS",62,1.71872,-2.3
"HER14L_0ka","HER14L_2B","DCMS",62.2,1.72011,-2.1
"HER14L_0ka","HER14L_2B","DCMS",62.4,1.72149,-2.1
"HER14L_0ka","HER14L_2B","DCMS",62.6,1.72287,-2.3
"HER14L_0ka","HER14L_2B","DCMS",62.8,1.72426,-2.2
"HER14L_0ka","HER14L_2B","DCMS",63,1.72564,-2.1
"HER14L_0ka","HER14L_2B","DCMS",63.2,1.72702,-2.1
"HER14L_0ka","HER14L_2B","DCMS",63.4,1.7284,-2.1
"HER14L_0ka","HER14L_2B","DCMS",63.6,1.72979,-2.1
"HER14L_0ka","HER14L_2B","DCMS",63.8,1.73117,-2.1
"HER14L_0ka","HER14L_2B","DCMS",64,1.73255,-2.2
"HER14L_0ka","HER14L_2B","DCMS",64.2,1.73394,-2
"HER14L_0ka","HER14L_2B","DCMS",64.4,1.73532,-2.2
"HER14L_0ka","HER14L_2B","DCMS",64.6,1.7367,-2.3
"HER14L_0ka","HER14L_2B","DCMS",64.8,1.73809,-2.2
"HER14L_0ka","HER14L_2B","DCMS",65,1.73947,-2
"HER14L_0ka","HER14L_2B","DCMS",65.2,1.74085,-2
"HER14L_0ka","HER14L_2B","DCMS",65.4,1.74224,-2
"HER14L_0ka","HER14L_2B","DCMS",65.6,1.74362,-2.1
"HER14L_0ka","HER14L_2B","DCMS",65.8,1.745,-2.4
"HER14L_0ka","HER14L_2B","DCMS",66,1.74638,-2.1
"HER14L_0ka","HER14L_2B","DCMS",66.2,1.74777,-2.3
"HER14L_0ka","HER14L_2B","DCMS",66.4,1.74915,-2.1
"HER14L_0ka","HER14L_2B","DCMS",66.6,1.75053,-2.3
"HER14L_0ka","HER14L_2B","DCMS",66.8,1.75192,-2.2
"HER14L_0ka","HER14L_2B","DCMS",67,1.7533,-2.2
"HER14L_0ka","HER14L_2B","DCMS",67.2,1.75468,-2.2
"HER14L_0ka","HER14L_2B","DCMS",67.4,1.75607,-2.1
"HER14L_0ka","HER14L_2B","DCMS",67.6,1.75745,-2
"HER14L_0ka","HER14L_2B","DCMS",67.8,1.75883,-2.1
"HER14L_0ka","HER14L_2B","DCMS",68,1.76022,-1.9
"HER14L_0ka","HER14L_2B","DCMS",68.2,1.7616,-1.9
"HER14L_0ka","HER14L_2B","DCMS",68.4,1.76298,-1.9
"HER14L_0ka","HER14L_2B","DCMS",68.6,1.76436,-1.8
"HER14L_0ka","HER14L_2B","DCMS",68.8,1.76575,-1.8
"HER14L_0ka","HER14L_2B","DCMS",69,1.76713,-1.8
"HER14L_0ka","HER14L_2B","DCMS",69.2,1.76851,-1.6
"HER14L_0ka","HER14L_2B","DCMS",69.4,1.7699,-1.6
"HER14L_0ka","HER14L_2B","DCMS",69.6,1.77128,-1.8
"HER14L_0ka","HER14L_2B","DCMS",69.8,1.77266,-1.7
"HER14L_0ka","HER14L_2B","DCMS",70,1.77405,-1.9
"HER14L_0ka","HER14L_2B","DCMS",70.2,1.77543,-2
"HER14L_0ka","HER14L_2B","DCMS",70.4,1.77681,-2
"HER14L_0ka","HER14L_2B","DCMS",70.6,1.77819,-2.1
"HER14L_0ka","HER14L_2B","DCMS",70.8,1.77958,-2.2
"HER14L_0ka","HER14L_2B","DCMS",71,1.78096,-2.2
"HER14L_0ka","HER14L_2B","DCMS",71.2,1.78234,-2.1
"HER14L_0ka","HER14L_2B","DCMS",71.4,1.78373,-2
"HER14L_0ka","HER14L_2B","DCMS",71.6,1.78511,-1.9
"HER14L_0ka","HER14L_2B","DCMS",71.8,1.78649,-2
"HER14L_0ka","HER14L_2B","DCMS",72,1.78788,-2.2
"HER14L_0ka","HER14L_2B","DCMS",72.2,1.78926,-2.2
"HER14L_0ka","HER14L_2B","DCMS",72.4,1.79064,-2.5
"HER14L_0ka","HER14L_2B","DCMS",72.6,1.79203,-2.1
"HER14L_0ka","HER14L_2B","DCMS",72.8,1.79341,-2
"HER14L_0ka","HER14L_2B","DCMS",73,1.79479,-2
"HER14L_0ka","HER14L_2B","DCMS",73.2,1.79617,-2.2
"HER14L_0ka","HER14L_2B","DCMS",73.4,1.79756,-2.1
"HER14L_0ka","HER14L_2B","DCMS",73.6,1.79894,-2.2
"HER14L_0ka","HER14L_2B","DCMS",73.8,1.80032,-2.2
"HER14L_0ka","HER14L_2B","DCMS",74,1.80171,-2.2
"HER14L_0ka","HER14L_2B","DCMS",74.2,1.80309,-2.2
"HER14L_0ka","HER14L_2B","DCMS",74.4,1.80447,-2.2
"HER14L_0ka","HER14L_2B","DCMS",74.6,1.80586,-2.2
"HER14L_0ka","HER14L_2B","DCMS",74.8,1.80724,NA
"HER14L_0ka","HER14L_2B","DCMS",75,1.80862,-2.4
"HER14L_0ka","HER14L_2B","DCMS",75.2,1.81001,-2.2
"HER14L_0ka","HER14L_2B","DCMS",75.4,1.81139,-2.2
"HER14L_0ka","HER14L_2B","DCMS",75.6,1.81277,-2
"HER14L_0ka","HER14L_2B","DCMS",75.8,1.81415,-2
"HER14L_0ka","HER14L_2B","DCMS",76,1.81554,-1.9
"HER14L_10ka","HER14L_2B","DCMS",76.1,10.7793,-2
"HER14L_10ka","HER14L_2B","DCMS",76.3,10.80508,-2
"HER14L_10ka","HER14L_2B","DCMS",76.5,10.83085,-1.9
"HER14L_10ka","HER14L_2B","DCMS",76.7,10.85663,-2.1
"HER14L_10ka","HER14L_2B","DCMS",76.9,10.88241,1.9
"HER14L_10ka","HER14L_2B","DCMS",77.1,10.90818,-2.4
"HER14L_10ka","HER14L_2B","DCMS",77.3,10.93396,-2.2
"HER14L_10ka","HER14L_2B","DCMS",77.5,10.95974,-2.3
"HER14L_10ka","HER14L_2B","DCMS",77.7,10.98551,-2.3
"HER14L_10ka","HER14L_2B","DCMS",77.9,11.01129,-2.1
"HER14L_10ka","HER14L_2B","DCMS",78.1,11.03707,-2.1
"HER14L_10ka","HER14L_2B","DCMS",78.3,11.06284,-2
"HER14L_10ka","HER14L_2B","DCMS",78.5,11.08862,-2.2
"HER14L_10ka","HER14L_2B","DCMS",78.7,11.1144,-2.1
"HER14L_10ka","HER14L_2B","DCMS",78.9,11.14018,-2.1
"HER14L_10ka","HER14L_2B","DCMS",79.1,11.16595,-1.9
"HER14L_10ka","HER14L_2B","DCMS",79.3,11.19173,-2.1
"HER14L_10ka","HER14L_2B","DCMS",79.5,11.21751,-2.2
"HER14L_10ka","HER14L_2B","DCMS",79.7,11.24328,-2.1
"HER14L_10ka","HER14L_2B","DCMS",79.9,11.26906,-2.1
"HER14L_10ka","HER14L_2B","DCMS",80.1,11.29484,-2
"HER14L_10ka","HER14L_2B","DCMS",80.3,11.32061,-2.2
"HER14L_10ka","HER14L_2B","DCMS",80.5,11.34639,-2
"HER14L_10ka","HER14L_2B","DCMS",80.7,11.37217,-2.1
"HER14L_10ka","HER14L_2B","DCMS",80.9,11.39794,-2.1
"HER14L_10ka","HER14L_2B","DCMS",81.1,11.42372,-2.1
"HER14L_10ka","HER14L_2B","DCMS",81.3,11.4495,-1.9
"HER14L_10ka","HER14L_2B","DCMS",81.5,11.47527,-2.3
"HER14L_10ka","HER14L_2B","DCMS",81.7,11.50105,-2.2
"HER14L_10ka","HER14L_2B","DCMS",81.9,11.52683,-2
"HER14L_10ka","HER14L_2B","DCMS",82.1,11.5526,-2.2
"HER14L_10ka","HER14L_2B","DCMS",82.3,11.57838,-2
"HER14L_10ka","HER14L_2B","DCMS",82.5,11.60416,-2
"HER14L_10ka","HER14L_2B","DCMS",82.7,11.62993,-2.2
"HER14L_10ka","HER14L_2B","DCMS",82.9,11.65571,-2.3
"HER14L_10ka","HER14L_2B","DCMS",83.1,11.68149,-2.2
"HER14L_10ka","HER14L_2B","DCMS",83.3,11.70726,-2.2
"HER14L_10ka","HER14L_2B","DCMS",83.5,11.73304,-2.3
"HER14L_10ka","HER14L_2B","DCMS",83.7,11.75882,-2
"HER14L_10ka","HER14L_2B","DCMS",83.9,11.78459,-2.1
"HER14L_10ka","HER14L_2B","DCMS",84.1,11.81037,-2.1
"HER14L_10ka","HER14L_2B","DCMS",84.3,11.83615,-2.1
"HER14L_10ka","HER14L_2B","DCMS",84.5,11.86192,-2
"HER14L_10ka","HER14L_2B","DCMS",84.7,11.8877,-1.9
"HER14L_10ka","HER14L_2B","DCMS",84.9,11.91348,-2
"HER14L_10ka","HER14L_2C","DCMS",85.1,11.93925,-2
"HER14L_10ka","HER14L_2C","DCMS",85.3,11.96503,-2
"HER14L_10ka","HER14L_2C","DCMS",85.5,11.99081,-2.2
"HER14L_10ka","HER14L_2C","DCMS",85.7,12.01658,-2.1
"HER14L_10ka","HER14L_2C","DCMS",85.9,12.04236,-2.2
"HER14L_10ka","HER14L_2C","DCMS",86.1,12.06814,-2
"HER14L_10ka","HER14L_2C","DCMS",86.3,12.09391,-2
"HER14L_10ka","HER14L_2C","DCMS",86.5,12.11969,-2.1
"HER14L_10ka","HER14L_2C","DCMS",86.7,12.14547,-2.1
"HER14L_10ka","HER14L_2C","DCMS",86.9,12.17124,-2.2
"HER14L_10ka","HER14L_2C","DCMS",87.1,12.19702,-2.1
"HER14L_10ka","HER14L_2C","DCMS",87.3,12.2228,-2.2
"HER14L_10ka","HER14L_2C","DCMS",87.5,12.24858,-2.1
"HER14L_10ka","HER14L_2C","DCMS",87.7,12.27435,-2.1
"HER14L_10ka","HER14L_2C","DCMS",87.9,12.30013,-2.1
"HER14L_10ka","HER14L_2C","DCMS",88.1,12.32591,-2.2
"HER14L_10ka","HER14L_2C","DCMS",88.3,12.35168,-2.4
"HER14L_10ka","HER14L_2C","DCMS",88.5,12.37746,-2.2
"HER14L_10ka","HER14L_2C","DCMS",88.7,12.40324,-2.2
"HER14L_10ka","HER14L_2C","DCMS",88.9,12.42901,-2.1
"HER14L_10ka","HER14L_2C","DCMS",89.1,12.45479,-2
"HER14L_10ka","HER14L_2C","DCMS",89.3,12.48057,-2.1
"HER14L_10ka","HER14L_2C","DCMS",89.5,12.50634,-2.1
"HER14L_10ka","HER14L_2C","DCMS",89.7,12.53212,-2.2
"HER14L_10ka","HER14L_2C","DCMS",89.9,12.5579,-2.1
"HER14L_10ka","HER14L_2C","DCMS",90.1,12.57763,-2
"HER14L_10ka","HER14L_2C","DCMS",90.3,12.59132,-2
"HER14L_10ka","HER14L_2C","DCMS",90.5,12.60501,-2.2
"HER14L_10ka","HER14L_2C","DCMS",90.7,12.6187,-2.3
"HER14L_10ka","HER14L_2C","DCMS",90.9,12.63239,-2.4
"HER14L_10ka","HER14L_2C","DCMS",91.1,12.64608,-2.5
"HER14L_10ka","HER14L_2C","DCMS",91.3,12.65977,-2.1
"HER14L_10ka","HER14L_2C","DCMS",91.5,12.67346,-1.9
"HER14L_10ka","HER14L_2C","DCMS",91.7,12.68715,-1.8
"HER14L_10ka","HER14L_2C","DCMS",91.9,12.70084,-1.8
"HER14L_10ka","HER14L_2C","DCMS",92.1,12.71454,-1.8
"HER14L_10ka","HER14L_2C","DCMS",92.3,12.72823,-1.9
"HER14L_10ka","HER14L_2C","DCMS",92.5,12.74192,-1.7
"HER14L_10ka","HER14L_2C","DCMS",92.7,12.75561,-1.9
"HER14L_10ka","HER14L_2C","DCMS",92.9,12.7693,-1.8
"HER14L_10ka","HER14L_2C","DCMS",93.1,12.78299,-1.9
"HER14L_10ka","HER14L_2C","DCMS",93.3,12.79668,-1.7
"HER14L_10ka","HER14L_2C","DCMS",93.5,12.81037,0.5
"HER14L_10ka","HER14L_2C","DCMS",93.7,12.82406,-2
"HER14L_10ka","HER14L_2C","DCMS",93.9,12.83775,-2.1
"HER14L_10ka","HER14L_2C","DCMS",94.1,12.85144,-2
"HER14L_10ka","HER14L_2C","DCMS",94.3,12.86513,-2.2
"HER14L_10ka","HER14L_2C","DCMS",94.5,12.87882,-2.1
"HER14L_10ka","HER14L_2C","DCMS",94.7,12.89251,-2.1
"HER14L_10ka","HER14L_2C","DCMS",94.9,12.9062,-1.5
"HER14L_10ka","HER14L_2C","DCMS",95.1,12.91989,-1.3
"HER14L_10ka","HER14L_2C","DCMS",95.3,12.93358,-1.4
"HER14L_10ka","HER14L_2C","DCMS",95.5,12.94728,-1.2
"HER14L_10ka","HER14L_2C","DCMS",95.7,12.96097,-1.2
"HER14L_10ka","HER14L_2C","DCMS",95.9,12.97466,-1.4
"HER14L_10ka","HER14L_2C","DCMS",96.1,12.98835,-1.6
"HER14L_10ka","HER14L_2C","DCMS",96.3,13.00204,-1.6
"HER14L_10ka","HER14L_2C","DCMS",96.5,13.01573,-1.6
"HER14L_10ka","HER14L_2C","DCMS",96.7,13.02942,-1.8
"HER14L_10ka","HER14L_2C","DCMS",96.9,13.04311,-1.7
"HER14L_10ka","HER14L_2C","DCMS",97.1,13.0568,-1.8
"HER14L_10ka","HER14L_2C","DCMS",97.3,13.07049,-1.7
"HER14L_10ka","HER14L_2C","DCMS",97.5,13.08418,-1.5
"HER14L_10ka","HER14L_2C","DCMS",97.7,13.09787,-1.6
"HER14L_10ka","HER14L_2C","DCMS",97.9,13.11156,-1.8
"HER14L_10ka","HER14L_2C","DCMS",98.1,13.12525,-1.7
"HER14L_10ka","HER14L_2C","DCMS",98.3,13.13894,-1.6
"HER14L_10ka","HER14L_2C","DCMS",98.5,13.15263,-1.6
"HER14L_10ka","HER14L_2C","DCMS",98.7,13.16632,-1.7
"HER14L_10ka","HER14L_2C","DCMS",98.9,13.18002,-1.9
"HER14L_10ka","HER14L_2C","DCMS",99.1,13.19371,-1.9
"HER14L_10ka","HER14L_2C","DCMS",99.3,13.2074,-1.8
"HER14L_10ka","HER14L_2C","DCMS",99.5,13.22109,-1.8
"HER14L_10ka","HER14L_2C","DCMS",99.7,13.23478,-1.7
"HER14L_10ka","HER14L_2C","DCMS",99.9,13.24847,-1.7
"HER14L_10ka","HER14L_2C","DCMS",100.1,13.25918,-1.8
"HER14L_10ka","HER14L_2C","DCMS",100.3,13.2669,-1.7
"HER14L_10ka","HER14L_2C","DCMS",100.5,13.27463,-1.7
"HER14L_10ka","HER14L_2C","DCMS",100.7,13.28235,-1.7
"HER14L_10ka","HER14L_2C","DCMS",100.9,13.29008,-1.6
"HER14L_10ka","HER14L_2C","DCMS",101.1,13.2978,-1.7
"HER14L_10ka","HER14L_2C","DCMS",101.3,13.30553,-1.5
"HER14L_10ka","HER14L_2C","DCMS",101.5,13.31326,-1.7
"HER14L_10ka","HER14L_2C","DCMS",101.7,13.32098,-1.7
"HER14L_10ka","HER14L_2C","DCMS",101.9,13.32871,-1.5
"HER14L_10ka","HER14L_2C","DCMS",102.1,13.33643,-1.7
"HER14L_10ka","HER14L_2C","DCMS",102.3,13.34416,-1.5
"HER14L_10ka","HER14L_2C","DCMS",102.5,13.35188,-1.6
"HER14L_10ka","HER14L_2C","DCMS",102.7,13.35961,-1.7
"HER14L_10ka","HER14L_2C","DCMS",102.9,13.36734,-1.7
"HER14L_10ka","HER14L_2C","DCMS",103.1,13.37506,-1.6
"HER14L_10ka","HER14L_2C","DCMS",103.3,13.38279,-1.6
"HER14L_10ka","HER14L_2C","DCMS",103.5,13.39051,-1.7
"HER14L_10ka","HER14L_2C","DCMS",103.7,13.39824,-1.7
"HER14L_10ka","HER14L_2C","DCMS",103.9,13.40596,-1.6
"HER14L_10ka","HER14L_2C","DCMS",104.1,13.41369,-1.6
"HER14L_10ka","HER14L_2C","DCMS",104.3,13.42142,-1.7
"HER14L_10ka","HER14L_2C","DCMS",104.5,13.42914,-1.7
"HER14L_10ka","HER14L_2C","DCMS",104.7,13.43687,-1.7
"HER14L_10ka","HER14L_2C","DCMS",104.9,13.44459,-1.7
"HER14L_10ka","HER14L_2C","DCMS",105.1,13.45232,-1.6
"HER14L_10ka","HER14L_2C","DCMS",105.3,13.46004,-1.7
"HER14L_10ka","HER14L_2C","DCMS",105.5,13.46777,-1.9
"HER14L_10ka","HER14L_2C","DCMS",105.7,13.4755,-1.9
"HER14L_10ka","HER14L_2C","DCMS",105.9,13.48322,-1.9
"HER14L_10ka","HER14L_2C","DCMS",106.1,13.49095,-1.9
"HER14L_10ka","HER14L_2C","DCMS",106.3,13.49867,NA
"HER14L_10ka","HER14L_2C","DCMS",106.5,13.5064,-1.8
"HER14L_10ka","HER14L_2C","DCMS",106.7,13.51412,-1.7
"HER14L_10ka","HER14L_2C","DCMS",106.9,13.52185,-1.7
"HER14L_10ka","HER14L_2C","DCMS",107.1,13.52958,-1.9
"HER14L_10ka","HER14L_2C","DCMS",107.3,13.5373,-1.8
"HER14L_10ka","HER14L_2C","DCMS",107.5,13.54503,-1.7
"HER14L_10ka","HER14L_2C","DCMS",107.7,13.55275,-1.8
"HER14L_10ka","HER14L_2C","DCMS",107.9,13.56048,-1.8
"HER14L_10ka","HER14L_2C","DCMS",108.1,13.5682,-1.9
"HER14L_10ka","HER14L_2C","DCMS",108.3,13.57593,NA
"HER14L_10ka","HER14L_2C","DCMS",108.5,13.58366,-2
"HER14L_10ka","HER14L_2C","DCMS",108.7,13.59138,-1.9
"HER14L_10ka","HER14L_2C","DCMS",108.9,13.59911,-1.8
"HER14L_10ka","HER14L_2C","DCMS",109.1,13.60683,-1.7
"HER14L_10ka","HER14L_2C","DCMS",109.3,13.61456,-2
"HER14L_10ka","HER14L_2C","DCMS",109.5,13.62228,-1.8
"HER14L_10ka","HER14L_2C","DCMS",109.7,13.63001,-1.7
"HER14L_10ka","HER14L_2C","DCMS",109.9,13.63774,-1.7
"HER14L_10ka","HER14L_2C","DCMS",110.1,13.64413,-1.7
"HER14L_10ka","HER14L_2C","DCMS",110.3,13.64918,-1.5
"HER14L_10ka","HER14L_2C","DCMS",110.5,13.65424,-1.8
"HER14L_10ka","HER14L_2C","DCMS",110.7,13.6593,-1.7
"HER14L_10ka","HER14L_2C","DCMS",110.9,13.66435,-1.8
"HER14L_10ka","HER14L_2C","DCMS",111.1,13.66941,-1.8
"HER14L_10ka","HER14L_2C","DCMS",111.3,13.67447,-1.7
"HER14L_10ka","HER14L_2C","DCMS",111.5,13.67952,-1.8
"HER14L_10ka","HER14L_2C","DCMS",111.7,13.68458,-1.8
"HER14L_10ka","HER14L_2C","DCMS",111.9,13.68964,-1.7
"HER14L_10ka","HER14L_2C","DCMS",112.1,13.69469,-1.7
"HER14L_10ka","HER14L_2C","DCMS",112.3,13.69975,-1.6
"HER14L_10ka","HER14L_2C","DCMS",112.5,13.70481,-2.1
"HER14L_10ka","HER14L_2C","DCMS",112.7,13.70986,-1.9
"HER14L_10ka","HER14L_2C","DCMS",112.9,13.71492,-1.8
"HER14L_10ka","HER14L_2C","DCMS",113.1,13.71998,-2
