SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH_CULM,SECT_NUM,SECT DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER49L,HER49L9_1A,HER49L9_1A_86,2.9,8.7,1,58.8,13.5,13.5,2.671,0,1470.815,0.9261,-1.8,-1.9,1362.121,1.0448,0.4908,0,1470.815,1.6181,-1.8,-1.1,2379.899,0.6254,0.4908,0,1470.8,1.2721,-1.8,-1.5,1871,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_87,2.9,8.8,1,58.9,13.6,13.6,2.684,0,1465.866,0.8851,-1.8,-2,1297.456,1.0696,0.4833,0,1465.866,1.5953,-1.8,-1.1,2338.441,0.6392,0.4833,0,1465.9,1.2402,-1.8,-1.6,1817.9,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_88,2.9,8.9,1,59,13.7,13.7,2.664,0,1439.222,1.0625,-1.8,-1.7,1529.175,0.9621,0.4908,0,1439.222,1.6793,-1.8,-1.1,2416.849,0.5883,0.4908,0,1439.2,1.3709,-1.8,-1.4,1973,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_89,2.9,9,1,59.1,13.8,13.8,2.63,0,1409.432,0.9049,-1.8,-2,1275.327,1.0577,0.4908,0,1409.432,1.6287,-1.8,-1.1,2295.479,0.619,0.4908,0,1409.4,1.2668,-1.8,-1.5,1785.4,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_90,2.9,9.1,1,59.2,13.9,13.9,2.735,0,1454.014,0.928,-1.9,-2,1349.267,1.0437,0.4833,0,1454.014,1.59,-1.9,-1.2,2311.884,0.6424,0.4833,0,1454,1.259,-1.9,-1.6,1830.6,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_91,2.9,9.2,1,59.3,14,14,2.76,0,1440.501,0.9781,-1.9,-1.9,1409.011,1.0132,0.4833,0,1440.501,1.6004,-1.9,-1.2,2305.349,0.6361,0.4833,0,1440.5,1.2893,-1.9,-1.6,1857.2,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_92,2.9,9.3,1,59.4,14.1,14.1,2.758,0,1424.587,0.9774,-1.8,-1.8,1392.445,1.0137,0.4833,0,1424.587,1.6009,-1.8,-1.1,2280.673,0.6358,0.4833,0,1424.6,1.2892,-1.8,-1.5,1836.6,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_93,2.9,9.4,1,59.5,14.2,14.2,2.768,0,1418.76,0.9555,-1.9,-2,1355.692,1.0269,0.4833,0,1418.76,1.5873,-1.9,-1.2,2252.035,0.644,0.4833,0,1418.8,1.2714,-1.9,-1.6,1803.9,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_94,2.9,9.5,1,59.6,14.3,14.3,2.764,0,1367.64,0.9326,-1.8,-1.9,1275.52,1.0408,0.4833,0,1367.64,1.5794,-1.8,-1.1,2159.999,0.6489,0.4833,0,1367.6,1.256,-1.8,-1.5,1717.8,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_95,2.9,9.6,1,59.7,14.4,14.4,2.776,0,1373.578,0.9542,-1.8,-1.9,1310.677,1.0278,0.4832,0,1373.578,1.5834,-1.8,-1.1,2174.858,0.6465,0.4832,0,1373.6,1.2688,-1.8,-1.5,1742.8,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_96,2.9,9.7,1,59.8,14.5,14.5,2.783,0,1404.846,0.9004,-1.8,-2,1264.959,1.0603,0.4833,0,1404.846,1.5578,-1.8,-1.2,2188.43,0.662,0.4833,0,1404.8,1.2291,-1.8,-1.6,1726.7,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_97,2.9,9.8,1,59.9,14.6,14.6,2.783,0,1390.805,0.9062,-1.7,-1.9,1260.345,1.0568,0.4907,0,1390.805,1.5602,-1.7,-1.1,2169.899,0.6605,0.4907,0,1390.8,1.2332,-1.7,-1.5,1715.1,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_98,2.9,9.9,1,60,14.7,14.7,2.792,0,1391.825,0.919,-1.8,-2,1279.112,1.0491,0.4907,0,1391.825,1.5617,-1.8,-1.2,2173.653,0.6596,0.4907,0,1391.8,1.2404,-1.8,-1.6,1726.4,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_99,2.9,10,1,60.1,14.8,14.8,2.797,0,1411.913,0.9484,-1.8,-1.9,1339.122,1.0312,0.4907,0,1411.913,1.5721,-1.8,-1.1,2219.614,0.6533,0.4907,0,1411.9,1.2603,-1.8,-1.5,1779.4,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_100,2.9,10.1,1,60.2,14.9,14.9,2.797,0,1328.11,1.0147,-1.8,-1.8,1347.632,0.9911,0.4907,0,1328.11,1.6006,-1.8,-1.1,2125.787,0.636,0.4907,0,1328.1,1.3077,-1.8,-1.4,1736.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_101,2.9,10.2,1,60.3,15,15,2.804,0,1394.331,0.8908,-1.9,-2.1,1242.085,1.0662,0.4907,0,1394.331,1.5449,-1.9,-1.2,2154.12,0.6698,0.4907,0,1394.3,1.2179,-1.9,-1.7,1698.1,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_102,2.9,10.3,1,60.4,15.1,15.1,2.81,0,1411.351,0.9357,-1.8,-1.9,1320.557,1.039,0.4907,0,1411.351,1.5612,-1.8,-1.2,2203.441,0.6599,0.4907,0,1411.4,1.2485,-1.8,-1.5,1762,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_103,2.9,10.4,1,60.5,15.2,15.2,2.809,0,1400.299,0.9318,-1.9,-2,1304.789,1.0413,0.4907,0,1400.299,1.56,-1.9,-1.2,2184.47,0.6606,0.4907,0,1400.3,1.2459,-1.9,-1.6,1744.6,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_104,2.9,10.5,1,60.6,15.3,15.3,2.809,0,1425.165,0.9555,-1.8,-1.9,1361.788,1.027,0.4907,0,1425.165,1.5701,-1.8,-1.1,2237.639,0.6545,0.4907,0,1425.2,1.2628,-1.8,-1.5,1799.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_105,2.9,10.6,1,60.7,15.4,15.4,2.82,0,1438.042,0.9601,-1.9,-2,1380.642,1.0242,0.4832,0,1438.042,1.5675,-1.9,-1.2,2254.145,0.6561,0.4832,0,1438,1.2638,-1.9,-1.6,1817.4,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_106,2.9,10.7,1,60.8,15.5,15.5,2.817,0,1455.062,0.9403,-1.8,-1.9,1368.223,1.0362,0.4832,0,1455.062,1.5603,-1.8,-1.2,2270.345,0.6604,0.4832,0,1455.1,1.2503,-1.8,-1.5,1819.3,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_107,2.9,10.8,1,60.9,15.6,15.6,2.82,0,1475.667,0.924,-1.9,-2.1,1363.454,1.0461,0.4907,0,1475.667,1.5521,-1.9,-1.2,2290.446,0.6654,0.4907,0,1475.7,1.2381,-1.9,-1.6,1827,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_108,2.9,10.9,1,61,15.7,15.7,2.817,0,1485.76,0.9361,-1.9,-2,1390.874,1.0387,0.4907,0,1485.76,1.5585,-1.9,-1.2,2315.605,0.6615,0.4907,0,1485.8,1.2473,-1.9,-1.6,1853.2,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_109,2.9,11,1,61.1,15.8,15.8,2.824,0,1493.39,0.982,-1.8,-1.8,1466.486,1.0109,0.4906,0,1493.39,1.5753,-1.8,-1.1,2352.545,0.6513,0.4906,0,1493.4,1.2787,-1.8,-1.5,1909.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_110,2.9,11.1,1,61.2,15.9,15.9,2.82,0,1507.216,0.9337,-1.8,-1.9,1407.357,1.0402,0.4906,0,1507.216,1.5563,-1.8,-1.2,2345.654,0.6629,0.4906,0,1507.2,1.245,-1.8,-1.5,1876.5,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_111,2.9,11.2,1,61.3,16,16,2.817,0,1517.78,0.9776,-1.7,-1.7,1483.771,1.0136,0.4906,0,1517.78,1.5763,-1.7,-1.1,2392.428,0.6507,0.4906,0,1517.8,1.277,-1.7,-1.4,1938.1,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_112,2.9,11.3,1,61.4,16.1,16.1,2.812,0,1523.294,0.8983,-1.7,-1.9,1368.342,1.0616,0.4832,0,1523.294,1.5447,-1.7,-1.1,2353.001,0.6699,0.4832,0,1523.3,1.2215,-1.7,-1.5,1860.7,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_113,2.9,11.4,1,61.5,16.2,16.2,2.811,0,1531.046,0.959,-1.7,-1.8,1468.286,1.0248,0.4832,0,1531.046,1.5708,-1.7,-1.1,2404.893,0.6541,0.4832,0,1531,1.2649,-1.7,-1.4,1936.6,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_114,2.9,11.5,1,61.6,16.3,16.3,2.813,0,1532.135,0.9107,-1.6,-1.8,1395.38,1.0541,0.4832,0,1532.135,1.5495,-1.6,-1,2374.008,0.667,0.4832,0,1532.1,1.2301,-1.6,-1.4,1884.7,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_115,2.9,11.6,1,61.7,16.4,16.4,2.812,0,1535.773,0.9224,-1.6,-1.7,1416.544,1.0471,0.4906,0,1535.773,1.5548,-1.6,-1,2387.785,0.6638,0.4906,0,1535.8,1.2386,-1.6,-1.4,1902.2,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_116,2.9,11.7,1,61.8,16.5,16.5,2.816,0,1529.604,0.9573,-1.6,-1.7,1464.298,1.0259,0.4832,0,1529.604,1.568,-1.6,-1,2398.361,0.6558,0.4832,0,1529.6,1.2627,-1.6,-1.3,1931.3,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_117,2.9,11.8,1,61.9,16.6,16.6,2.826,0,1539.216,0.9813,-1.7,-1.7,1510.416,1.0113,0.4906,0,1539.216,1.5742,-1.7,-1.1,2423.019,0.652,0.4906,0,1539.2,1.2778,-1.7,-1.4,1966.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_118,2.9,11.9,1,62,16.7,16.7,2.828,0,1544.511,0.9491,-1.6,-1.7,1465.912,1.0308,0.4832,0,1544.511,1.5595,-1.6,-1,2408.73,0.6609,0.4832,0,1544.5,1.2543,-1.6,-1.4,1937.3,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_119,2.9,12,1,62.1,16.8,16.8,2.828,0,1536.122,0.8761,-1.8,-2.1,1345.82,1.0751,0.4832,0,1536.122,1.5288,-1.8,-1.2,2348.49,0.6795,0.4832,0,1536.1,1.2025,-1.8,-1.6,1847.2,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_120,2.9,12.1,1,62.2,16.9,16.9,2.83,0,1541.394,0.9813,-1.7,-1.7,1512.509,1.0114,0.4832,0,1541.394,1.5726,-1.7,-1.1,2423.924,0.653,0.4832,0,1541.4,1.277,-1.7,-1.4,1968.2,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_121,2.9,12.2,1,62.3,17,17,2.83,0,1537.208,0.9867,-1.7,-1.7,1516.735,1.0081,0.4832,0,1537.208,1.5749,-1.7,-1.1,2420.953,0.6516,0.4832,0,1537.2,1.2808,-1.7,-1.4,1968.8,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_122,2.9,12.3,1,62.4,17.1,17.1,2.841,0,1547.386,0.9923,-1.7,-1.7,1535.441,1.0047,0.4831,0,1547.386,1.5729,-1.7,-1.1,2433.88,0.6528,0.4831,0,1547.4,1.2826,-1.7,-1.4,1984.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_123,2.9,12.4,1,62.5,17.2,17.2,2.844,0,1561.779,0.971,-1.7,-1.8,1516.521,1.0176,0.4832,0,1561.779,1.5625,-1.7,-1.1,2440.239,0.6591,0.4832,0,1561.8,1.2668,-1.7,-1.4,1978.4,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_124,2.9,12.5,1,62.6,17.3,17.3,2.844,0,1561.779,0.9966,-1.8,-1.8,1556.458,1.0021,0.4831,0,1561.779,1.5736,-1.8,-1.1,2457.577,0.6524,0.4831,0,1561.8,1.2851,-1.8,-1.5,2007,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_125,2.9,12.6,1,62.7,17.4,17.4,2.844,0,1561.779,1.0006,-1.7,-1.7,1562.721,0.9996,0.4831,0,1561.779,1.5753,-1.7,-1.1,2460.312,0.6513,0.4831,0,1561.8,1.288,-1.7,-1.4,2011.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_126,2.9,12.7,1,62.8,17.5,17.5,2.832,0,1546.696,0.9505,-1.9,-2,1470.169,1.03,0.4831,0,1546.696,1.5585,-1.9,-1.2,2410.55,0.6615,0.4831,0,1546.7,1.2545,-1.9,-1.6,1940.4,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_127,2.9,12.8,1,62.9,17.6,17.6,2.838,38,1554.217,0.9608,-1.9,-2,1493.337,1.0237,0.4831,38,1554.217,1.5605,-1.9,-1.2,2425.357,0.6603,0.4831,38,1554.2,1.2607,-1.9,-1.6,1959.3,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_128,2.9,12.9,1,63,17.7,17.7,2.829,49,1549.288,0.9391,-1.9,-2,1454.94,1.0369,0.4831,49,1549.288,1.5549,-1.9,-1.2,2408.939,0.6637,0.4831,49,1549.3,1.247,-1.9,-1.6,1931.9,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_129,2.9,13,1,63.1,17.8,17.8,2.838,50,1554.217,0.9069,-1.9,-2.1,1409.558,1.0564,0.4831,50,1554.217,1.5376,-1.9,-1.2,2389.753,0.6742,0.4831,50,1554.2,1.2223,-1.9,-1.7,1899.7,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_130,2.9,13.1,1,63.2,17.9,17.9,2.845,51,1566.63,0.9869,-1.8,-1.8,1546.044,1.008,0.4831,51,1566.63,1.5689,-1.8,-1.1,2457.941,0.6552,0.4831,51,1566.6,1.2779,-1.8,-1.5,2002,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_131,2.9,13.2,1,63.3,18,18,2.856,49,1568.369,0.9737,-1.8,-1.8,1527.076,1.016,0.4831,49,1568.369,1.5588,-1.8,-1.2,2444.804,0.6613,0.4831,49,1568.4,1.2663,-1.8,-1.5,1985.9,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_132,2.9,13.3,1,63.4,18.1,18.1,2.853,47,1566.722,0.9814,-1.9,-1.9,1537.599,1.0113,0.4831,47,1566.722,1.5634,-1.9,-1.2,2449.367,0.6586,0.4831,47,1566.7,1.2724,-1.9,-1.6,1993.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_133,2.9,13.4,1,63.5,18.2,18.2,2.849,45,1564.525,1.0214,-2,-2,1598.002,0.987,0.483,45,1564.525,1.5825,-2,-1.3,2475.799,0.647,0.483,45,1564.5,1.302,-2,-1.6,2036.9,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_134,2.9,13.5,1,63.6,18.3,18.3,2.852,41,1570.485,1.0124,-1.9,-1.9,1589.956,0.9925,0.4905,41,1570.485,1.5773,-1.9,-1.2,2477.137,0.6501,0.4905,41,1570.5,1.2949,-1.9,-1.5,2033.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_135,2.9,13.6,1,63.7,18.4,18.4,2.844,35,1561.779,1.0019,-1.9,-1.9,1564.807,0.9988,0.483,35,1561.779,1.5759,-1.9,-1.2,2461.224,0.651,0.483,35,1561.8,1.2889,-1.9,-1.6,2013,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_136,2.9,13.7,1,63.8,18.5,18.5,2.848,31,1559.694,0.9452,-1.8,-1.9,1474.195,1.0332,0.483,31,1559.694,1.5498,-1.8,-1.2,2417.151,0.6668,0.483,31,1559.7,1.2475,-1.8,-1.5,1945.7,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_137,2.9,13.8,1,63.9,18.6,18.6,2.844,1,1557.503,0.9451,-1.9,-2,1472.061,1.0332,0.483,1,1557.503,1.5514,-1.9,-1.2,2416.239,0.6658,0.483,1,1557.5,1.2483,-1.9,-1.6,1944.2,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_138,2.9,13.9,1,64,18.7,18.7,2.844,0,1553.25,1.0006,-1.9,-1.9,1554.186,0.9996,0.483,0,1553.25,1.5753,-1.9,-1.2,2446.875,0.6513,0.483,0,1553.3,1.288,-1.9,-1.6,2000.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_139,2.9,14,1,64.1,18.8,18.8,2.844,0,1549.02,0.9885,-1.9,-1.9,1531.283,1.0069,0.483,0,1549.02,1.5701,-1.9,-1.2,2432.071,0.6545,0.483,0,1549,1.2793,-1.9,-1.6,1981.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_140,2.9,14.1,1,64.2,18.9,18.9,2.83,0,1541.394,0.9221,-1.8,-2,1421.303,1.0472,0.4757,0,1541.394,1.5472,-1.8,-1.2,2384.918,0.6683,0.4757,0,1541.4,1.2347,-1.8,-1.6,1903.1,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_141,2.9,14.2,1,64.3,19,19,2.828,0,1540.305,0.9711,-1.8,-1.9,1495.732,1.0175,0.483,0,1540.305,1.569,-1.8,-1.1,2416.678,0.6552,0.483,0,1540.3,1.2701,-1.8,-1.5,1956.2,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_142,2.9,14.3,1,64.4,19.1,19.1,2.822,0,1532.863,0.9456,-1.8,-1.9,1449.464,1.033,0.483,0,1532.863,1.5605,-1.8,-1.2,2392.027,0.6603,0.483,0,1532.9,1.2531,-1.8,-1.5,1920.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_143,2.9,14.4,1,64.5,19.2,19.2,2.833,2,1538.838,0.9816,-2,-2,1510.487,1.0112,0.483,2,1538.838,1.5715,-2,-1.3,2418.244,0.6537,0.483,2,1538.8,1.2766,-2,-1.7,1964.4,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_144,2.9,14.5,1,64.6,19.3,19.3,2.836,0,1532.145,1.0034,-1.9,-1.9,1537.394,0.9979,0.4757,0,1532.145,1.5798,-1.9,-1.2,2420.437,0.6486,0.4757,0,1532.1,1.2916,-1.9,-1.5,1978.9,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_145,2.9,14.6,1,64.7,19.4,19.4,2.849,8,1551.743,0.9895,-2,-2,1535.441,1.0064,0.483,8,1551.743,1.5685,-2,-1.3,2433.88,0.6555,0.483,8,1551.7,1.279,-2,-1.6,1984.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_146,2.9,14.7,1,64.8,19.5,19.5,2.851,0,1548.615,0.9821,-1.9,-1.9,1520.895,1.0108,0.4757,0,1548.615,1.5645,-1.9,-1.2,2422.758,0.6579,0.4757,0,1548.6,1.2733,-1.9,-1.6,1971.8,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_147,2.9,14.8,1,64.9,19.6,19.6,2.847,0,1538.088,1.0102,-2,-2,1553.771,0.9938,0.4757,0,1538.088,1.5783,-2,-1.3,2427.609,0.6495,0.4757,0,1538.1,1.2943,-2,-1.6,1990.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_148,2.9,14.9,1,65,19.7,19.7,2.847,0,1542.254,1.0075,-1.8,-1.8,1553.881,0.9954,0.4757,0,1542.254,1.5772,-1.8,-1.1,2432.387,0.6502,0.4757,0,1542.3,1.2924,-1.8,-1.5,1993.1,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_149,2.9,15,1,65.1,19.8,19.8,2.844,0,1532.328,0.9724,-2,-2.1,1489.996,1.0167,0.4757,0,1532.328,1.5631,-2,-1.3,2395.117,0.6588,0.4757,0,1532.3,1.2678,-2,-1.7,1942.6,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_150,2.9,15.1,1,65.2,19.9,19.9,2.844,0,1540.629,1.0139,-2,-2,1562.072,0.9916,0.4757,0,1540.629,1.5812,-2,-1.3,2435.982,0.6478,0.4757,0,1540.6,1.2976,-2,-1.6,1999,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_151,2.9,15.2,1,65.3,20,20,2.844,0,1536.467,0.9751,-1.9,-1.9,1498.177,1.0151,0.4757,0,1536.467,1.5642,-1.9,-1.2,2403.383,0.658,0.4757,0,1536.5,1.2697,-1.9,-1.6,1950.8,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_152,2.9,15.3,1,65.4,20.1,20.1,2.853,0,1533.047,1.0067,-1.9,-1.9,1543.39,0.9959,0.4757,0,1533.047,1.5744,-1.9,-1.2,2413.673,0.6519,0.4757,0,1533,1.2906,-1.9,-1.5,1978.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_153,2.9,15.4,1,65.5,20.2,20.2,2.858,0,1539.871,1.0287,-1.8,-1.7,1584.037,0.9826,0.4757,0,1539.871,1.5821,-1.8,-1.1,2436.255,0.6472,0.4757,0,1539.9,1.3054,-1.8,-1.4,2010.1,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_154,2.9,15.5,1,65.6,20.3,20.3,2.861,0,1533.226,0.9612,-1.9,-2,1473.753,1.0235,0.4757,0,1533.226,1.5514,-1.9,-1.2,2378.716,0.6658,0.4757,0,1533.2,1.2563,-1.9,-1.6,1926.2,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_155,2.9,15.6,1,65.7,20.4,20.4,2.863,0,1538.42,0.9443,-1.9,-2,1452.742,1.0338,0.4757,0,1538.42,1.5434,-1.9,-1.2,2374.376,0.6707,0.4757,0,1538.4,1.2439,-1.9,-1.6,1913.6,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_156,2.9,15.7,1,65.8,20.5,20.5,2.864,0,1538.958,1.0082,-1.8,-1.8,1551.51,0.9951,0.4757,0,1538.958,1.5707,-1.8,-1.1,2417.238,0.6541,0.4757,0,1539,1.2895,-1.8,-1.5,1984.4,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_157,2.9,15.8,1,65.9,20.6,20.6,2.869,0,1533.405,0.9246,-1.8,-1.9,1417.852,1.0457,0.4757,0,1533.405,1.5326,-1.8,-1.2,2350.11,0.6772,0.4757,0,1533.4,1.2286,-1.8,-1.6,1884,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_158,2.9,15.9,1,66,20.7,20.7,2.876,0,1541.265,0.9881,-1.8,-1.8,1522.999,1.0072,0.4757,0,1541.265,1.5572,-1.8,-1.2,2400.09,0.6623,0.4757,0,1541.3,1.2727,-1.8,-1.5,1961.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_159,2.9,16,1,66.1,20.8,20.8,2.883,0,1545.016,0.9976,-1.8,-1.8,1541.281,1.0015,0.4757,0,1545.016,1.5586,-1.8,-1.2,2408.094,0.6614,0.4757,0,1545,1.2781,-1.8,-1.5,1974.7,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_160,2.9,16.1,1,66.2,20.9,20.9,2.885,0,1546.088,0.9371,-1.7,-1.8,1448.85,1.0381,0.4686,0,1546.088,1.5316,-1.7,-1.1,2368.013,0.6778,0.4686,0,1546.1,1.2344,-1.7,-1.5,1908.4,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_161,2.9,16.2,1,66.3,21,21,2.877,0,1537.681,0.9139,-1.5,-1.6,1405.253,1.0522,0.4686,0,1537.681,1.5249,-1.5,-1,2344.763,0.6819,0.4686,0,1537.7,1.2194,-1.5,-1.3,1875,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_162,2.9,16.3,1,66.4,21.1,21.1,2.869,0,1533.405,0.9919,-1.5,-1.5,1520.96,1.0049,0.4686,0,1533.405,1.5616,-1.5,-1,2394.563,0.6596,0.4686,0,1533.4,1.2768,-1.5,-1.2,1957.8,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_163,2.9,16.4,1,66.5,21.2,21.2,2.864,0,1526.653,0.918,-1.7,-1.9,1401.508,1.0497,0.4686,0,1526.653,1.5318,-1.7,-1.1,2338.514,0.6777,0.4686,0,1526.7,1.2249,-1.7,-1.5,1870,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_164,2.9,16.5,1,66.6,21.3,21.3,2.862,0,1517.497,0.9837,-1.8,-1.8,1492.712,1.0099,0.4686,0,1517.497,1.5608,-1.8,-1.2,2368.474,0.6601,0.4686,0,1517.5,1.2723,-1.8,-1.5,1930.6,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_165,2.9,16.6,1,66.7,21.4,21.4,2.869,0,1517.187,1.0051,-1.9,-1.9,1524.9,0.9969,0.4686,0,1517.187,1.5674,-1.9,-1.2,2378.013,0.6561,0.4686,0,1517.2,1.2863,-1.9,-1.6,1951.5,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_166,2.9,16.7,1,66.8,21.5,21.5,2.871,0,1518.245,0.9965,-1.9,-1.9,1512.898,1.0021,0.4686,0,1518.245,1.5628,-1.9,-1.2,2372.749,0.6589,0.4686,0,1518.2,1.2797,-1.9,-1.6,1942.8,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_167,2.9,16.8,1,66.9,21.6,21.6,2.871,0,1518.245,1.0344,-1.9,-1.8,1570.516,0.9791,0.4617,0,1518.245,1.5796,-1.9,-1.2,2398.17,0.6487,0.4617,0,1518.2,1.307,-1.9,-1.5,1984.3,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_168,2.9,16.9,1,67,21.7,21.7,2.874,0,1519.831,0.9353,-1.9,-2,1421.461,1.0392,0.4686,0,1519.831,1.5352,-1.9,-1.2,2333.185,0.6757,0.4686,0,1519.8,1.2353,-1.9,-1.6,1877.3,0.9,0.5
HER49L,HER49L9_1A,HER49L9_1A_169,2.9,17,1,67.1,21.8,21.8,2.864,0,1514.543,0.9521,-1.9,-2,1442.006,1.029,0.4617,0,1514.543,1.5463,-1.9,-1.2,2341.989,0.6689,0.4617,0,1514.5,1.2492,-1.9,-1.6,1892,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_170,2.9,17.1,1,67.2,21.9,21.9,2.542,0,1344.262,1.1165,-1.9,-1.7,1500.853,0.9294,0.4617,0,1344.262,1.7612,-1.9,-1.1,2367.481,0.5387,0.4617,0,1344.3,1.4389,-1.9,-1.4,1934.2,0.7,0.5
HER49L,HER49L9_1A,HER49L9_1A_171,2.9,17.2,1,67.3,22,22,2.698,0,1422.996,1.0236,-1.9,-1.9,1456.532,0.9857,0.4617,0,1422.996,1.647,-1.9,-1.2,2343.71,0.6079,0.4617,0,1423,1.3353,-1.9,-1.5,1900.1,0.8,0.5
HER49L,HER49L9_1A,HER49L9_1A_172,2.9,17.3,1,67.4,22.1,22.1,2.753,0,1452.004,1.0337,-1.9,-1.8,1500.905,0.9796,0.4617,0,1452.004,1.6274,-1.9,-1.2,2362.99,0.6198,0.4617,0,1452,1.3306,-1.9,-1.5,1931.9,0.8,0.5
