SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH_sed,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_549,2.4,1394.5,37,26.2,226,226,2.391,0.2071,1931.341,1.3372,-1.9,-1.4,2582.555,0.8073,9.6957,0.2071,1931.341,1.6922,-1.9,-1.1,3268.146,0.6045,9.6957,0.2071,1931.341,1.5147,-1.9,-1.3,2925.3505,0.7059,9.6957
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_550,2.4,1395,37,26.7,226.5,226.5,2.396,0.2178,1926.045,1.329,-1.9,-1.4,2559.764,0.812,5.0571,0.2178,1926.045,1.6827,-1.9,-1.1,3240.862,0.6099,5.0571,0.2178,1926.045,1.50585,-1.9,-1.3,2900.313,0.71095,5.0571
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_551,2.4,1395.5,37,27.2,227,227,2.401,0.3638,1963.206,1.3453,-2,-1.5,2641.047,0.8027,7.2849,0.3638,1963.206,1.7005,-2,-1.2,3338.483,0.5997,7.2849,0.3638,1963.206,1.5229,-2,-1.3,2989.765,0.7012,7.2849
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_552,2.4,1396,37,27.7,227.5,227.5,2.406,0.3294,2005,1.3321,-1,-0.8,2670.944,0.8102,10.6961,0.3294,2005,1.6853,-1,-0.6,3379.043,0.6084,10.6961,0.3294,2005,1.5087,-1,-0.7,3024.9935,0.7093,10.6961
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_553,2.4,1396.5,37,28.2,228,228,2.406,0.0399,2035.533,1.3392,-1.1,-0.8,2725.912,0.8062,6.0845,0.0399,2035.533,1.6932,-1.1,-0.6,3446.626,0.6039,6.0845,0.0399,2035.533,1.5162,-1.1,-0.7,3086.269,0.70505,6.0845
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_554,2.4,1397,37,28.7,228.5,228.5,2.406,0.0398,1986.788,1.326,-0.9,-0.7,2634.414,0.8137,9.3917,0.0398,1986.788,1.6784,-0.9,-0.5,3334.625,0.6123,9.3917,0.0398,1986.788,1.5022,-0.9,-0.6,2984.5195,0.713,9.3917
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_555,2.4,1397.5,37,29.2,229,229,2.406,0.0539,1976.993,1.3375,-0.7,-0.5,2644.245,0.8071,7.8355,0.0539,1976.993,1.6914,-0.7,-0.4,3343.8,0.6049,7.8355,0.0539,1976.993,1.51445,-0.7,-0.5,2994.0225,0.706,7.8355
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_556,2.4,1398,37,29.7,229.5,229.5,2.4,0.0637,1983.471,1.307,-0.5,-0.4,2592.313,0.8246,11.0468,0.0637,1983.471,1.658,-0.5,-0.3,3288.69,0.624,11.0468,0.0637,1983.471,1.4825,-0.5,-0.3,2940.5015,0.7243,11.0468
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_557,2.4,1398.5,37,30.2,230,230,2.402,0.1056,1964.023,1.3106,-0.4,-0.3,2573.959,0.8225,20.4198,0.1056,1964.023,1.6618,-0.4,-0.2,3263.747,0.6218,20.4198,0.1056,1964.023,1.4862,-0.4,-0.3,2918.853,0.72215,20.4198
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_558,2.4,1399,37,30.7,230.5,230.5,2.412,0.1024,1948.304,1.3173,-0.2,-0.2,2566.591,0.8187,6.705,0.1024,1948.304,1.6683,-0.2,-0.1,3250.381,0.6181,6.705,0.1024,1948.304,1.4928,-0.2,-0.1,2908.486,0.7184,6.705
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_559,2.4,1399.5,37,31.2,231,231,2.416,0.1217,1940.563,1.3223,0,NA,2566.046,0.8158,7.1307,0.1217,1940.563,1.6735,0,NA,3247.549,0.6151,7.1307,0.1217,1940.563,1.4979,0,NA,2906.7975,0.71545,7.1307
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_560,2.4,1400,37,31.7,231.5,231.5,2.417,0.1496,1930.511,1.3405,0,NA,2587.848,0.8054,10.0952,0.1496,1930.511,1.694,0,NA,3270.255,0.6034,10.0952,0.1496,1930.511,1.51725,0,NA,2929.0515,0.7044,10.0952
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_561,2.4,1400.5,37,32.2,232,232,2.427,0.249,1941.6,1.336,0.2,0.1,2593.988,0.808,9.8015,0.249,1941.6,1.6882,0.2,0.1,3277.778,0.6068,9.8015,0.249,1941.6,1.5121,0.2,0.1,2935.883,0.7074,9.8015
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_562,2.4,1401,37,32.7,232.5,232.5,2.432,0.3159,1940.942,1.3541,-0.8,-0.6,2628.309,0.7976,5.7842,0.3159,1940.942,1.709,-0.8,-0.5,3317.048,0.5949,5.7842,0.3159,1940.942,1.53155,-0.8,-0.5,2972.6785,0.69625,5.7842
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_563,2.4,1401.5,37,33.2,233,233,2.432,0.5172,1980.456,1.3715,-0.5,-0.4,2716.15,0.7877,5.3481,0.5172,1980.456,1.7297,-0.5,-0.3,3425.605,0.583,5.3481,0.5172,1980.456,1.5506,-0.5,-0.3,3070.8775,0.68535,5.3481
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_564,2.4,1402,37,33.7,233.5,233.5,2.425,0.6796,2048.142,1.3813,0,NA,2829.175,0.7821,6.283,0.6796,2048.142,1.7419,0,NA,3567.61,0.5761,6.283,0.6796,2048.142,1.5616,0,NA,3198.3925,0.6791,6.283
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_565,2.4,1402.5,37,34.2,234,234,2.417,0.4388,2065.812,1.3878,1.9,1.4,2866.968,0.7784,4.584,0.4388,2065.812,1.75,1.9,1.1,3615.121,0.5714,4.584,0.4388,2065.812,1.5689,1.9,1.2,3241.0445,0.6749,4.584
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_566,2.4,1403,37,34.7,234.5,234.5,2.412,0.2988,2084.702,1.371,0.9,0.7,2858.206,0.788,16.1402,0.2988,2084.702,1.7299,0.9,0.5,3606.273,0.5829,16.1402,0.2988,2084.702,1.55045,0.9,0.6,3232.2395,0.68545,16.1402
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_567,2.4,1403.5,37,35.2,235,235,2.406,0.2171,2072.352,1.4012,0.5,0.4,2903.784,0.7707,7.8128,0.2171,2072.352,1.7667,0.5,0.3,3661.131,0.5619,7.8128,0.2171,2072.352,1.58395,0.5,0.3,3282.4575,0.6663,7.8128
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_568,2.4,1404,37,35.7,235.5,235.5,2.396,0.2724,2070.874,1.4032,0.5,0.4,2905.83,0.7696,10.9126,0.2724,2070.874,1.7693,0.5,0.3,3663.911,0.5604,10.9126,0.2724,2070.874,1.58625,0.5,0.3,3284.8705,0.665,10.9126
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_569,2.4,1404.5,37,36.2,236,236,2.391,0.2411,2106.608,1.4253,1.5,1.1,3002.604,0.757,8.7799,0.2411,2106.608,1.797,1.5,0.8,3785.55,0.5446,8.7799,0.2411,2106.608,1.61115,1.5,0.9,3394.077,0.6508,8.7799
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_570,2.4,1405,37,36.7,236.5,236.5,2.385,0.1915,2092.105,1.4107,2,1.4,2951.414,0.7653,5.8981,0.1915,2092.105,1.7787,2,1.1,3721.323,0.555,5.8981,0.1915,2092.105,1.5947,2,1.3,3336.3685,0.66015,5.8981
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_571,2.4,1405.5,37,37.2,237,237,2.385,0.2039,2038.462,1.397,1.4,1,2847.745,0.7731,5.7718,0.2039,2038.462,1.762,1.4,0.8,3591.731,0.5646,5.7718,0.2039,2038.462,1.5795,1.4,0.9,3219.738,0.66885,5.7718
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_572,2.4,1406,37,37.7,237.5,237.5,2.385,0.1957,1971.074,1.3768,1.2,0.9,2713.781,0.7847,6.03,0.1957,1971.074,1.7379,1.2,0.7,3425.596,0.5783,6.03,0.1957,1971.074,1.55735,1.2,0.8,3069.6885,0.6815,6.03
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_573,2.4,1406.5,37,38.2,238,238,2.386,0.1763,1954.136,1.3898,0.2,0.1,2715.873,0.7773,7.1687,0.1763,1954.136,1.7533,0.2,0.1,3426.172,0.5695,7.1687,0.1763,1954.136,1.57155,0.2,0.1,3071.0225,0.6734,7.1687
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_574,2.4,1407,37,38.7,238.5,238.5,2.383,0.0894,1937.398,1.4001,0.5,0.4,2712.563,0.7714,11.9796,0.0894,1937.398,1.7658,0.5,0.3,3421.04,0.5624,11.9796,0.0894,1937.398,1.58295,0.5,0.3,3066.8015,0.6669,11.9796
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_575,2.4,1407.5,37,39.2,239,239,2.381,0.1721,1917.069,1.3823,1.5,1.1,2649.959,0.7815,7.9983,0.1721,1917.069,1.7446,1.5,0.9,3344.506,0.5745,7.9983,0.1721,1917.069,1.56345,1.5,1,2997.2325,0.678,7.9983
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_576,2.4,1408,37,39.7,239.5,239.5,2.365,0.4431,1948.105,1.4103,1.9,1.3,2747.472,0.7655,6.2539,0.4431,1948.105,1.7787,1.9,1.1,3465.109,0.555,6.2539,0.4431,1948.105,1.5945,1.9,1.2,3106.2905,0.66025,6.2539
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_577,2.4,1408.5,37,40.2,240,240,2.359,0.4155,2000.849,1.4156,2.5,1.8,2832.499,0.7625,6.4638,0.4155,2000.849,1.7853,2.5,1.4,3572.176,0.5512,6.4638,0.4155,2000.849,1.60045,2.5,1.6,3202.3375,0.65685,6.4638
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_578,2.4,1409,37,40.7,240.5,240.5,2.354,0.3426,2022.337,1.3994,3,2.1,2830.14,0.7717,7.0561,0.3426,2022.337,1.7661,3,1.7,3571.696,0.5622,7.0561,0.3426,2022.337,1.58275,3,1.9,3200.918,0.66695,7.0561
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_579,2.4,1409.5,37,41.2,241,241,2.345,0.2012,2002.562,1.3994,2.5,1.8,2802.439,0.7718,11.3731,0.2012,2002.562,1.7666,2.5,1.4,3537.664,0.562,11.3731,0.2012,2002.562,1.583,2.5,1.6,3170.0515,0.6669,11.3731
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_580,2.4,1410,37,41.7,241.5,241.5,2.328,0.1782,1981.277,1.392,2.6,1.9,2757.86,0.776,7.4459,0.1782,1981.277,1.759,2.6,1.5,3485.048,0.5663,7.4459,0.1782,1981.277,1.5755,2.6,1.7,3121.454,0.67115,7.4459
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_581,2.4,1410.5,37,42.2,242,242,2.323,0.1649,1977.022,1.4396,2.9,2,2846.056,0.7488,13.8227,0.1649,1977.022,1.8154,2.9,1.6,3589.095,0.5341,13.8227,0.1649,1977.022,1.6275,2.9,1.8,3217.5755,0.64145,13.8227
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_582,2.4,1411,37,42.7,242.5,242.5,2.323,0.1384,1980.393,1.4177,0.9,0.6,2807.564,0.7613,21.914,0.1384,1980.393,1.7892,0.9,0.5,3543.275,0.549,21.914,0.1384,1980.393,1.60345,0.9,0.6,3175.4195,0.65515,21.914
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_583,2.4,1411.5,37,43.2,243,243,2.329,0.0766,1940.834,1.4282,0.5,0.4,2771.88,0.7553,11.0017,0.0766,1940.834,1.8014,0.5,0.3,3496.305,0.542,11.0017,0.0766,1940.834,1.6148,0.5,0.3,3134.0925,0.64865,11.0017
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_584,2.4,1412,37,43.7,243.5,243.5,2.334,0.0926,1927.333,1.4369,0,NA,2769.48,0.7503,11.6685,0.0926,1927.333,1.8119,0,NA,3492.208,0.536,11.6685,0.0926,1927.333,1.6244,0,NA,3130.844,0.64315,11.6685
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_585,2.4,1412.5,37,44.2,244,244,2.345,0.1059,1923.708,1.4219,0.2,0.1,2735.366,0.7589,7.8128,0.1059,1923.708,1.7934,0.2,0.1,3449.883,0.5467,7.8128,0.1059,1923.708,1.60765,0.2,0.1,3092.6245,0.6528,7.8128
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_586,2.4,1413,37,44.7,244.5,244.5,2.349,0.1112,1925.41,1.4111,0.4,0.3,2716.85,0.7651,11.3253,0.1112,1925.41,1.7801,0.4,0.2,3427.487,0.5542,11.3253,0.1112,1925.41,1.5956,0.4,0.3,3072.1685,0.65965,11.3253
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_587,2.4,1413.5,37,45.2,245,245,2.351,0.1195,1936.573,1.4142,1.1,0.8,2738.656,0.7633,21.7372,0.1195,1936.573,1.7838,1.1,0.6,3454.47,0.5521,21.7372,0.1195,1936.573,1.599,1.1,0.7,3096.563,0.6577,21.7372
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_588,2.4,1414,37,45.7,245.5,245.5,2.354,0.1162,1964.942,1.3969,0.8,0.6,2744.757,0.7732,8.6669,0.1162,1964.942,1.7631,0.8,0.5,3464.365,0.564,8.6669,0.1162,1964.942,1.58,0.8,0.5,3104.561,0.6686,8.6669
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_589,2.4,1414.5,37,46.2,246,246,2.355,0.0811,2004.256,1.4122,0.1,0.1,2830.423,0.7645,7.0746,0.0811,2004.256,1.7813,0.1,0.1,3570.172,0.5535,7.0746,0.0811,2004.256,1.59675,0.1,0.1,3200.2975,0.659,7.0746
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_590,2.4,1415,37,46.7,246.5,246.5,2.353,0.0608,1970.687,1.4121,1.3,0.9,2782.824,0.7645,3.0946,0.0608,1970.687,1.7812,1.3,0.7,3510.284,0.5536,3.0946,0.0608,1970.687,1.59665,1.3,0.8,3146.554,0.65905,3.0946
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_591,2.4,1415.5,37,47.2,247,247,2.353,0.0817,1975.651,1.3949,0.1,0.1,2755.803,0.7744,2.4661,0.0817,1975.651,1.7608,0.1,0.1,3478.755,0.5652,2.4661,0.0817,1975.651,1.57785,0.1,0.1,3117.279,0.6698,2.4661
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_592,2.4,1416,37,47.7,247.5,247.5,2.329,0.0951,1975.403,1.4086,0.8,0.6,2782.569,0.7665,1.9405,0.0951,1975.403,1.7782,0.8,0.4,3512.658,0.5553,1.9405,0.0951,1975.403,1.5934,0.8,0.5,3147.6135,0.6609,1.9405
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_593,2.4,1416.5,37,48.2,248,248,2.301,0.1017,1963.311,1.4029,1.8,1.3,2754.271,0.7698,1.4429,0.1017,1963.311,1.7734,1.8,1,3481.823,0.558,1.4429,0.1017,1963.311,1.58815,1.8,1.1,3118.047,0.6639,1.4429
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_594,2.4,1417,37,48.7,248.5,248.5,2.279,0.1094,1959.587,1.3421,0.2,0.1,2629.998,0.8045,1.5058,0.1094,1959.587,1.7096,0.2,0.1,3350.092,0.5945,1.5058,0.1094,1959.587,1.52585,0.2,0.1,2990.045,0.6995,1.5058
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_595,2.4,1417.5,37,49.2,249,249,2.274,0.0809,1975.673,1.0818,-0.6,-0.6,2137.202,0.9533,1.2364,0.0809,1975.673,1.4648,-0.6,-0.4,2893.95,0.7344,1.2364,0.0809,1975.673,1.2733,-0.6,-0.5,2515.576,0.84385,1.2364
HER42PB,HER42PB_1F,HER42PB_1F_MSCL_596,2.4,1418,37,49.7,249.5,249.5,2.264,0.0302,2016.029,0.8665,-1.2,-1.4,1746.984,1.0763,1.2325,0.0302,2016.029,1.291,-1.2,-0.9,2602.596,0.8337,1.2325,0.0302,2016.029,1.07875,-1.2,-1.2,2174.79,0.955,1.2325
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_597,2.4,1439,39,0.1,240,240,2.208,0.0126,1860.152,1.1685,-0.9,-0.8,2173.552,0.9037,1.1524,0.0126,1860.152,1.5563,-0.9,-0.6,2894.919,0.6821,1.1524,0.0126,1860.152,1.3624,-0.9,-0.7,2534.2355,0.7929,1.1524
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_598,2.4,1439.5,39,0.6,240.5,240.5,2.296,0.204,1851.613,1.329,-0.9,-0.7,2460.876,0.812,1.2147,0.204,1851.613,1.6937,-0.9,-0.5,3135.988,0.6036,1.2147,0.204,1851.613,1.51135,-0.9,-0.6,2798.432,0.7078,1.2147
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_599,2.4,1440,39,1.1,241,241,2.352,0.4023,1865.187,1.3727,-1.3,-0.9,2560.273,0.787,1.3317,0.4023,1865.187,1.7352,-1.3,-0.7,3236.529,0.5799,1.3317,0.4023,1865.187,1.55395,-1.3,-0.8,2898.401,0.68345,1.3317
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_600,2.4,1440.5,39,1.6,241.5,241.5,2.373,0.5322,1904.494,1.3793,-1.4,-1,2626.878,0.7833,1.6466,0.5322,1904.494,1.7415,-1.4,-0.8,3316.688,0.5763,1.6466,0.5322,1904.494,1.5604,-1.4,-0.9,2971.783,0.6798,1.6466
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_601,2.4,1441,39,2.1,242,242,2.393,0.6974,1961.476,1.3936,-1.1,-0.8,2733.543,0.7751,1.9035,0.6974,1961.476,1.7576,-1.1,-0.6,3447.562,0.5671,1.9035,0.6974,1961.476,1.5756,-1.1,-0.7,3090.5525,0.6711,1.9035
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_602,2.4,1441.5,39,2.6,242.5,242.5,2.414,0.7122,1973.835,1.3978,0.4,0.3,2759.101,0.7727,2.2901,0.7122,1973.835,1.7624,0.4,0.2,3478.662,0.5644,2.2901,0.7122,1973.835,1.5801,0.4,0.3,3118.8815,0.66855,2.2901
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_603,2.4,1442,39,3.1,243,243,2.448,0.498,1975.787,1.382,1.2,0.9,2730.538,0.7817,4.084,0.498,1975.787,1.7424,1.2,0.7,3442.545,0.5758,4.084,0.498,1975.787,1.5622,1.2,0.8,3086.5415,0.67875,4.084
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_604,2.4,1442.5,39,3.6,243.5,243.5,2.454,0.1723,1949.166,1.3925,0.7,0.5,2714.294,0.7757,4.4406,0.1723,1949.166,1.7557,0.7,0.4,3422.177,0.5682,4.4406,0.1723,1949.166,1.5741,0.7,0.5,3068.2355,0.67195,4.4406
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_605,2.4,1443,39,4.1,244,244,2.466,0.1007,1963.376,1.3617,1.1,0.8,2673.52,0.7933,7.405,0.1007,1963.376,1.717,1.1,0.6,3371.094,0.5903,7.405,0.1007,1963.376,1.53935,1.1,0.7,3022.307,0.6918,7.405
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_606,2.4,1443.5,39,4.6,244.5,244.5,2.486,0.3743,1995.184,1.3543,1,0.7,2701.979,0.7976,14.414,0.3743,1995.184,1.7075,1,0.6,3406.779,0.5957,14.414,0.3743,1995.184,1.5309,1,0.7,3054.379,0.69665,14.414
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_607,2.4,1444,39,5.1,245,245,2.515,0.6513,1961.779,1.3209,1.5,1.1,2591.407,0.8166,14.81,0.6513,1961.779,1.6663,1.5,0.9,3268.853,0.6193,14.81,0.6513,1961.779,1.4936,1.5,1,2930.13,0.71795,14.81
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_608,2.4,1444.5,39,5.6,245.5,245.5,2.544,0.7059,1958.43,1.285,1.7,1.3,2516.601,0.8371,13.4771,0.7059,1958.43,1.6226,1.7,1,3177.757,0.6442,13.4771,0.7059,1958.43,1.4538,1.7,1.2,2847.179,0.74065,13.4771
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_609,2.4,1445,39,6.1,246,246,2.546,0.6741,1979.782,1.2864,1.4,1.1,2546.738,0.8364,12.8967,0.6741,1979.782,1.6241,1.4,0.9,3215.353,0.6434,12.8967,0.6741,1979.782,1.45525,1.4,1,2881.0455,0.7399,12.8967
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_610,2.4,1445.5,39,6.6,246.5,246.5,2.546,0.5402,1925.87,1.2603,-0.4,-0.3,2427.084,0.8513,10.957,0.5402,1925.87,1.5942,-0.4,-0.3,3070.163,0.6605,10.957,0.5402,1925.87,1.42725,-0.4,-0.3,2748.6235,0.7559,10.957
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_611,2.4,1446,39,7.1,247,247,2.546,0.8397,1952.454,1.2751,-0.7,-0.5,2489.637,0.8428,13.41,0.8397,1952.454,1.6111,-0.7,-0.4,3145.562,0.6508,13.41,0.8397,1952.454,1.4431,-0.7,-0.5,2817.5995,0.7468,13.41
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_612,2.4,1446.5,39,7.6,247.5,247.5,2.541,0.644,1991.379,1.2759,-0.4,-0.3,2540.74,0.8424,11.0923,0.644,1991.379,1.6122,-0.4,-0.2,3210.539,0.6502,11.0923,0.644,1991.379,1.44405,-0.4,-0.3,2875.6395,0.7463,11.0923
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_613,2.4,1447,39,8.1,248,248,2.529,0.3046,1971.161,1.2851,-0.9,-0.7,2533.119,0.8371,12.4213,0.3046,1971.161,1.6235,-0.9,-0.6,3200.188,0.6437,12.4213,0.3046,1971.161,1.4543,-0.9,-0.6,2866.6535,0.7404,12.4213
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_614,2.4,1447.5,39,8.6,248.5,248.5,2.515,0.4747,1967.919,1.2863,-0.9,-0.7,2531.291,0.8364,18.7182,0.4747,1967.919,1.6257,-0.9,-0.6,3199.257,0.6425,18.7182,0.4747,1967.919,1.456,-0.9,-0.6,2865.274,0.73945,18.7182
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_615,2.4,1448,39,9.1,249,249,2.502,0.4825,1984.14,1.285,-0.8,-0.6,2549.614,0.8371,14.5698,0.4825,1984.14,1.6251,-0.8,-0.5,3224.452,0.6428,14.5698,0.4825,1984.14,1.45505,-0.8,-0.6,2887.033,0.73995,14.5698
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_616,2.4,1448.5,39,9.6,249.5,249.5,2.492,0.4142,2042.623,1.2868,-0.9,-0.7,2628.377,0.8361,11.1381,0.4142,2042.623,1.6278,-0.9,-0.6,3325.019,0.6412,11.1381,0.4142,2042.623,1.4573,-0.9,-0.6,2976.698,0.73865,11.1381
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_617,2.4,1449,39,10.1,250,250,2.426,0.4468,2033.529,1.3132,-0.9,-0.7,2670.435,0.821,11.9796,0.4468,2033.529,1.6625,-0.9,-0.5,3380.788,0.6214,11.9796,0.4468,2033.529,1.48785,-0.9,-0.6,3025.6115,0.7212,11.9796
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_618,2.4,1449.5,39,10.6,250.5,250.5,2.401,0.1741,2004.174,1.3105,-0.5,-0.4,2626.447,0.8226,14.3373,0.1741,2004.174,1.6618,-0.5,-0.3,3330.517,0.6218,14.3373,0.1741,2004.174,1.48615,-0.5,-0.3,2978.482,0.7222,14.3373
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_619,2.4,1450,39,11.1,251,251,2.38,0.163,2030.717,1.3297,0,NA,2700.203,0.8116,7.7678,0.163,2030.717,1.6848,0,NA,3421.368,0.6087,7.7678,0.163,2030.717,1.50725,0,NA,3060.7855,0.71015,7.7678
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_620,2.4,1450.5,39,11.6,251.5,251.5,2.354,0.7018,2111.211,1.3439,0,NA,2837.358,0.8035,8.8958,0.7018,2111.211,1.703,0,NA,3595.302,0.5983,8.8958,0.7018,2111.211,1.52345,0,NA,3216.33,0.7009,8.8958
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_621,2.4,1451,39,12.1,252,252,2.339,0.6409,2075.422,1.3524,-0.3,-0.2,2806.711,0.7987,9.9462,0.6409,2075.422,1.7136,-0.3,-0.2,3556.541,0.5922,9.9462,0.6409,2075.422,1.533,-0.3,-0.2,3181.626,0.69545,9.9462
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_622,2.4,1451.5,39,12.6,252.5,252.5,2.323,0.6964,2057.573,1.3469,-1.1,-0.8,2771.379,0.8018,8.2429,0.6964,2057.573,1.7094,-1.1,-0.6,3517.141,0.5946,8.2429,0.6964,2057.573,1.52815,-1.1,-0.7,3144.26,0.6982,8.2429
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_623,2.4,1452,39,13.1,253,253,2.316,1.5791,2117.002,1.369,-1,-0.7,2898.118,0.7892,7.0193,1.5791,2117.002,1.7342,-1,-0.6,3671.25,0.5805,7.0193,1.5791,2117.002,1.5516,-1,-0.7,3284.684,0.68485,7.0193
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_624,2.4,1452.5,39,13.6,253.5,253.5,2.318,0.6827,2105.359,1.3421,-0.4,-0.3,2825.496,0.8045,14.7291,0.6827,2105.359,1.7047,-0.4,-0.2,3588.969,0.5973,14.7291,0.6827,2105.359,1.5234,-0.4,-0.3,3207.2325,0.7009,14.7291
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_625,2.4,1453,39,14.1,254,254,2.328,0.5649,2097.297,1.3467,0.3,0.2,2824.534,0.8019,11.0923,0.5649,2097.297,1.7086,0.3,0.2,3583.536,0.5951,11.0923,0.5649,2097.297,1.52765,0.3,0.2,3204.035,0.6985,11.0923
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_626,2.4,1453.5,39,14.6,254.5,254.5,2.344,0.3698,2092.857,1.3547,-0.5,-0.4,2835.239,0.7973,7.8128,0.3698,2092.857,1.7158,-0.5,-0.3,3590.884,0.591,7.8128,0.3698,2092.857,1.53525,-0.5,-0.3,3213.0615,0.69415,7.8128
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_627,2.4,1454,39,15.1,255,255,2.355,0.2958,2030.172,1.3667,-0.8,-0.6,2774.607,0.7905,8.1433,0.2958,2030.172,1.7282,-0.8,-0.5,3508.592,0.5839,8.1433,0.2958,2030.172,1.54745,-0.8,-0.5,3141.5995,0.6872,8.1433
HER42PB,HER42PB_1G,HER42PB_1G_MSCL_628,2.4,1454.5,39,15.6,255.5,255.5,2.374,0.1951,2001.687,1.3614,-0.7,-0.5,2725.123,0.7935,7.2849,0.1951,2001.687,1.7208,-0.7,-0.4,3444.551,0.5881,7.2849,0.1951,2001.687,1.5411,-0.7,-0.5,3084.837,0.6908,7.2849
