depth	min	max	median	mean
193.8	1770.31	2507.89	2112.47	2119.35
193.9	1771.49	2508.77	2114.15	2120.84
194	1772.4	2509.63	2115.8	2122.33
194.1	1772.95	2510.11	2116.89	2123.82
194.2	1773.54	2511.23	2118.64	2125.31
194.3	1774.63	2513.1	2120.13	2126.8
194.4	1775.49	2514.22	2121.77	2128.29
194.5	1776.78	2515.52	2123.62	2129.78
194.6	1778.15	2516.55	2124.57	2131.27
194.7	1779.8	2516.83	2125.99	2132.76
194.8	1780.91	2517.95	2127.42	2134.25
194.9	1782.41	2518.68	2128.82	2135.74
195	1783.45	2519.75	2130.34	2137.23
195.1	1784.91	2520.16	2132.12	2138.72
195.2	1785.82	2520.86	2134.05	2140.21
195.3	1786.76	2523.88	2135.76	2141.7
195.4	1788.07	2525.1	2137.2	2143.19
195.5	1788.52	2526.09	2138.62	2144.68
195.6	1789.31	2527.24	2140.15	2146.17
195.7	1790.85	2528.77	2141.73	2147.66
195.8	1792.55	2530.45	2143.67	2149.15
195.9	1793.61	2531.77	2145.07	2150.64
196	1794.61	2533.17	2146.47	2152.13
196.1	1795.37	2534.48	2148.19	2153.62
196.2	1796.35	2535.9	2149.99	2155.11
196.3	1797.39	2537.01	2151.76	2156.6
196.4	1798.66	2538.53	2153.36	2158.09
196.5	1799.93	2540.2	2155.3	2159.58
196.6	1801.17	2541.78	2156.7	2161.07
196.7	1802.21	2542.68	2158.73	2162.56
196.8	1803.4	2543.6	2160.41	2164.05
196.9	1804.72	2544.6	2161.89	2165.54
197	1806.31	2546.64	2162.92	2167.03
197.1	1807.78	2548.31	2164.53	2168.52
197.2	1808.48	2550.04	2166.45	2170.01
197.3	1809.42	2552	2167.7	2171.5
197.4	1809.98	2554.1	2169.13	2172.99
197.5	1811.02	2556.46	2170.64	2174.48
197.6	1811.49	2557.89	2172.58	2175.97
197.7	1812.34	2559.86	2173.84	2177.46
197.8	1813.22	2562.16	2175.5	2178.95
197.9	1814.03	2564.98	2177.26	2180.44
198	1815.11	2567.47	2178.7	2181.93
198.1	1815.48	2568.38	2180.43	2183.42
198.2	1815.68	2570.12	2182.07	2184.91
198.3	1816.51	2572.94	2183.55	2186.4
198.4	1816.98	2574.94	2185.33	2187.89
198.5	1817.59	2576.26	2187.23	2189.38
198.6	1818.22	2578.52	2188.96	2190.87
198.7	1818.65	2579.87	2190.34	2192.36
198.8	1819.34	2582.47	2191.47	2193.85
198.9	1820.39	2584.42	2193.08	2195.34
199	1821.04	2585.74	2194.79	2196.83
199.1	1821.56	2587.35	2196.53	2198.32
199.2	1822.08	2589.36	2197.72	2199.81
199.3	1822.61	2591.41	2199.03	2201.3
199.4	1823.2	2593.25	2200.73	2202.79
199.5	1823.86	2595.49	2202.18	2204.28
199.6	1824.84	2597.35	2203.75	2205.77
199.7	1825.66	2599.43	2205	2207.26
199.8	1826.95	2601.31	2206.21	2208.75
199.9	1828.1	2603.82	2207.79	2210.24
200	1828.82	2606.55	2208.86	2211.73
200.1	1831.86	2607.05	2210.78	2213.31
200.2	1834.26	2608.72	2212.19	2214.89
200.3	1835.95	2609.57	2213.68	2216.47
200.4	1838.92	2610.18	2215.7	2218.05
200.5	1842.38	2610.74	2217.29	2219.63
200.6	1844.76	2611.3	2219.03	2221.21
200.7	1847.24	2611.85	2220.27	2222.78
200.8	1849.84	2612.41	2222.09	2224.36
200.9	1851.35	2612.99	2223.82	2225.94
201	1852.65	2614.65	2225.63	2227.52
201.1	1854.67	2616.17	2227.01	2229.1
201.2	1858.23	2616.95	2228.47	2230.68
201.3	1860.82	2617.63	2230.31	2232.26
201.4	1864.25	2617.94	2231.78	2233.84
201.5	1866.55	2619.1	2232.94	2235.42
201.6	1869.18	2620.69	2234.69	2237
201.7	1870.8	2621.96	2236.37	2238.58
201.8	1872.12	2622.67	2237.58	2240.16
201.9	1873.49	2623.15	2239.27	2241.74
202	1874.93	2623.92	2241.24	2243.32
202.1	1876.38	2624.73	2242.65	2244.9
202.2	1878.83	2625.38	2244.28	2246.48
202.3	1880.49	2625.98	2246.31	2248.06
202.4	1881.9	2627.33	2248.05	2249.64
202.5	1883.92	2628.29	2249.57	2251.22
202.6	1885.17	2628.89	2251.58	2252.8
202.7	1886.29	2629.26	2253.43	2254.38
202.8	1887.91	2630	2255.13	2255.96
202.9	1889.32	2630.44	2256.83	2257.54
203	1890.33	2630.68	2258.59	2259.12
203.1	1892.12	2630.97	2260.44	2260.7
203.2	1895.01	2631.61	2262.06	2262.28
203.3	1895.8	2632.06	2263.43	2263.86
203.4	1896.86	2633.13	2264.68	2265.44
203.5	1897.88	2633.89	2266.4	2267.02
203.6	1899.93	2634.79	2268.3	2268.6
203.7	1902.58	2635.4	2270.19	2270.18
203.8	1905.04	2636.63	2272.1	2271.76
203.9	1906.89	2637.66	2273.82	2273.34
204	1908.43	2638.68	2275.75	2274.92
204.1	1909.65	2639.7	2277.18	2276.5
204.2	1910.31	2640.5	2278.61	2278.08
204.3	1911.57	2641.55	2280.19	2279.66
204.4	1914.25	2642.39	2282.15	2281.24
204.5	1916.21	2643.98	2283.99	2282.82
204.6	1918.8	2645.65	2285.53	2284.39
204.7	1920.37	2646.43	2286.8	2285.97
204.8	1921.96	2647.94	2288.28	2287.55
204.9	1923.98	2648.54	2289.9	2289.13
205	1925.62	2649.26	2292.02	2290.71
205.1	1928.09	2650.03	2293.8	2292.29
205.2	1929.87	2650.93	2295.13	2293.87
205.3	1932.34	2651.91	2296.68	2295.45
205.4	1934.12	2652.41	2298.58	2297.03
205.5	1935.23	2653.1	2300.52	2298.61
205.6	1936.39	2654.24	2302.19	2300.19
205.7	1938.16	2655.74	2303.87	2301.77
205.8	1940.1	2656.81	2305.01	2303.35
205.9	1941.7	2657.17	2306.95	2304.93
206	1942.63	2658.27	2308.57	2306.51
206.1	1943.65	2659.18	2310.1	2308.09
206.2	1944.84	2659.98	2311.45	2309.67
206.3	1945.87	2661.03	2312.96	2311.25
206.4	1946.54	2662.18	2314.69	2312.83
206.5	1947.25	2663.03	2315.75	2314.41
206.6	1948.2	2664.89	2316.97	2315.99
206.7	1949.19	2666.39	2318.62	2317.57
206.8	1950.45	2668.05	2319.99	2319.15
206.9	1952.14	2669.25	2321.97	2320.73
207	1953.2	2670.27	2323.43	2322.31
207.1	1954.08	2671.64	2324.82	2323.89
207.2	1955.01	2672.8	2326.43	2325.47
207.3	1956.04	2674.19	2328.57	2327.05
207.4	1957.02	2676.01	2330.35	2328.63
207.5	1958.05	2677.19	2332.06	2330.21
207.6	1958.87	2678.78	2334.09	2331.79
207.7	1960.12	2680.28	2336.12	2333.37
207.8	1961.06	2681.84	2337.29	2334.95
207.9	1961.98	2683.75	2338.63	2336.53
208	1962.89	2684.99	2340.34	2338.11
208.1	1963.72	2686.66	2342.09	2339.69
208.2	1964.71	2688.29	2344.01	2341.27
208.3	1966.08	2689.64	2345.91	2342.85
208.4	1967.11	2690.69	2347.27	2344.43
208.5	1967.94	2692.41	2348.99	2346
208.6	1968.87	2693.7	2350.65	2347.58
208.7	1969.84	2695.88	2351.77	2349.16
208.8	1971.75	2698.12	2352.81	2350.74
208.9	1973.02	2699.39	2354.51	2352.32
209	1974.12	2701.2	2356.08	2353.9
209.1	1974.65	2703.53	2357.66	2355.48
209.2	1975.03	2707.17	2358.58	2357.06
209.3	1976.14	2709.73	2360.27	2358.64
209.4	1976.98	2710.98	2361.99	2360.22
209.5	1978.5	2712.63	2363.45	2361.8
209.6	1979.65	2714.62	2365.16	2363.38
209.7	1980.51	2716.24	2366.96	2364.96
209.8	1981.54	2717.75	2369.02	2366.54
209.9	1982.26	2719.11	2370.8	2368.12
210	1983.58	2720.83	2372.75	2369.7
210.1	1986.49	2722.15	2374.34	2371.21
210.2	1989.17	2723.59	2375.06	2372.71
210.3	1991.89	2724.65	2376.66	2374.21
210.4	1994.48	2725.44	2378.04	2375.72
210.5	1996.86	2725.66	2379.8	2377.22
210.6	1998.82	2726.18	2381.38	2378.73
210.7	2000.97	2726.84	2382.93	2380.23
210.8	2003.54	2727.94	2384.5	2381.74
210.9	2005.95	2729.27	2386.23	2383.24
211	2008.25	2729.93	2387.74	2384.75
211.1	2010.49	2730.49	2389.53	2386.25
211.2	2012.71	2730.8	2391.08	2387.76
211.3	2015.03	2731.29	2392.67	2389.26
211.4	2017.3	2732.36	2394.34	2390.76
211.5	2019.79	2733.1	2395.9	2392.27
211.6	2021.44	2733.95	2397.86	2393.77
211.7	2023.2	2734.86	2399.69	2395.28
211.8	2025.29	2735.5	2401.45	2396.78
211.9	2028.32	2736.61	2403.19	2398.29
212	2031.19	2738.34	2404.77	2399.79
212.1	2033.24	2739.06	2406.72	2401.3
212.2	2034.5	2739.35	2408.12	2402.8
212.3	2037.06	2739.63	2409.71	2404.3
212.4	2040.09	2740.02	2411.39	2405.81
212.5	2042.2	2740.64	2413.1	2407.31
212.6	2044.48	2741.49	2414.52	2408.82
212.7	2046.47	2742.34	2416.41	2410.32
212.8	2048.19	2743.96	2418.01	2411.83
212.9	2049.87	2745.2	2419.49	2413.33
213	2052.02	2746.26	2420.74	2414.84
213.1	2053.37	2747.27	2421.73	2416.34
213.2	2054.6	2748.65	2423.62	2417.85
213.3	2055.98	2749.77	2424.92	2419.35
213.4	2057.46	2750.31	2426.69	2420.85
213.5	2059.83	2751.41	2428.81	2422.36
213.6	2061.26	2753.53	2430.39	2423.86
213.7	2062.94	2754.47	2432.04	2425.37
213.8	2064.73	2755.02	2433.69	2426.87
213.9	2066.3	2756.09	2435.72	2428.38
214	2066.87	2757.93	2437.43	2429.88
214.1	2067.5	2759.52	2439.03	2431.39
214.2	2069.77	2760.37	2440.33	2432.89
214.3	2071.17	2761.44	2441.63	2434.4
214.4	2073.42	2762.83	2443.48	2435.9
214.5	2075.3	2763.93	2444.81	2437.4
214.6	2076.66	2765.08	2446.02	2438.91
214.7	2078.35	2766.27	2447.67	2440.41
214.8	2080.09	2767.22	2449.48	2441.92
214.9	2080.98	2767.55	2450.95	2443.42
215	2081.28	2768.69	2452.31	2444.93
215.1	2082.29	2769.79	2453.71	2446.43
215.2	2083.77	2770.83	2455.08	2447.94
215.3	2084.62	2771.72	2456.29	2449.44
215.4	2085.44	2772.68	2457.91	2450.94
215.5	2087.63	2774.26	2459.48	2452.45
215.6	2089.19	2775.59	2461.23	2453.95
215.7	2090.61	2777.19	2463.39	2455.46
215.8	2091.78	2777.87	2465.06	2456.96
215.9	2092.82	2779.19	2466.76	2458.47
216	2093.52	2781.1	2468.38	2459.97
216.1	2094.61	2782.4	2470.18	2461.48
216.2	2096.21	2784.23	2472.35	2462.98
216.3	2097.6	2785.9	2473.85	2464.49
216.4	2098.85	2787.35	2475.95	2465.99
216.5	2100.57	2788.35	2477.38	2467.49
216.6	2101.31	2789.9	2479.05	2469
216.7	2101.91	2790.33	2480.18	2470.5
216.8	2103.68	2791.19	2481.42	2472.01
216.9	2104.23	2792.3	2483.39	2473.51
217	2104.97	2792.73	2484.67	2475.02
217.1	2106.14	2794	2486.38	2476.52
217.2	2107.27	2795.11	2487.68	2478.03
217.3	2108.41	2797.54	2490.07	2479.53
217.4	2109.65	2798.46	2491.4	2481.03
217.5	2110.89	2799.85	2492.87	2482.54
217.6	2112.07	2802.5	2494.42	2484.04
217.7	2113.3	2805.69	2495.94	2485.55
217.8	2114.87	2807.32	2497.54	2487.05
217.9	2116.37	2808.91	2499.34	2488.56
218	2117.15	2810.29	2501.14	2490.06
218.1	2117.72	2811.85	2502.61	2491.57
218.2	2119.24	2813.74	2504.65	2493.07
218.3	2120.46	2815.16	2506.52	2494.58
218.4	2121.01	2817.09	2508.12	2496.08
218.5	2121.76	2819.39	2510.08	2497.58
218.6	2122.79	2821.26	2511.31	2499.09
218.7	2123.86	2822.81	2513.13	2500.59
218.8	2124.63	2825.23	2514.84	2502.1
218.9	2125.45	2826.88	2516.15	2503.6
219	2126.41	2828.97	2517.58	2505.11
219.1	2127.99	2831.06	2519.17	2506.61
219.2	2129.47	2832.4	2520.62	2508.12
219.3	2131.06	2834.02	2521.64	2509.62
219.4	2132.7	2836.74	2523.11	2511.13
219.5	2134.74	2839.71	2524.63	2512.63
219.6	2135.99	2841.81	2525.97	2514.13
219.7	2137.13	2844.04	2527.66	2515.64
219.8	2138.21	2845.64	2529.08	2517.14
219.9	2139.13	2848.15	2530.91	2518.65
220	2140.06	2851.03	2532.64	2520.15
220.1	2142.98	2851.77	2533.97	2521.71
220.2	2144.61	2852.51	2534.94	2523.27
220.3	2145.35	2853.25	2536.78	2524.83
220.4	2147.75	2853.97	2538.54	2526.39
220.5	2150.15	2854.63	2539.81	2527.95
220.6	2151.89	2855.47	2541.51	2529.51
220.7	2154.47	2856.05	2542.82	2531.07
220.8	2157.73	2856.25	2544.31	2532.62
220.9	2161.23	2856.61	2545.59	2534.18
221	2164.19	2857.01	2547.24	2535.74
221.1	2166.91	2857.39	2548.72	2537.3
221.2	2168.98	2858.21	2550.21	2538.86
221.3	2171.39	2859.06	2551.59	2540.42
221.4	2173.65	2859.76	2552.81	2541.98
221.5	2176.48	2860.49	2554.27	2543.54
221.6	2179.19	2860.94	2555.9	2545.1
221.7	2180.92	2861.51	2557.03	2546.65
221.8	2183.72	2862.16	2558.36	2548.21
221.9	2185.9	2863.51	2560.48	2549.77
222	2187.6	2863.99	2562.25	2551.33
222.1	2190.14	2864.27	2564.01	2552.89
222.2	2193.72	2864.99	2565.45	2554.45
222.3	2194.9	2865.78	2566.96	2556.01
222.4	2196.6	2866.34	2568.08	2557.57
222.5	2198.8	2867.1	2569.36	2559.13
222.6	2200.77	2868.34	2570.56	2560.69
222.7	2202	2869.49	2571.76	2562.24
222.8	2205.66	2870.05	2573.36	2563.8
222.9	2208.98	2871.1	2574.87	2565.36
223	2211.6	2872.08	2576.36	2566.92
223.1	2214.32	2872.69	2577.9	2568.48
223.2	2217.43	2873.07	2579.58	2570.04
223.3	2218.97	2873.81	2580.82	2571.6
223.4	2220.73	2874.47	2582.53	2573.16
223.5	2223.02	2875.42	2584	2574.72
223.6	2224.2	2876.51	2585.66	2576.28
223.7	2225.88	2877.19	2587.42	2577.83
223.8	2228.15	2877.61	2588.8	2579.39
223.9	2230.41	2878.23	2590.34	2580.95
224	2232.27	2878.9	2591.97	2582.51
224.1	2233.95	2879.2	2593.83	2584.07
224.2	2236.06	2879.68	2595.82	2585.63
224.3	2237.13	2880.35	2597.36	2587.19
224.4	2239.32	2880.85	2598.62	2588.75
224.5	2241.13	2881.21	2600.39	2590.31
224.6	2242.59	2882.35	2602.14	2591.86
224.7	2244.8	2882.95	2603.95	2593.42
224.8	2247.2	2883.64	2605.8	2594.98
224.9	2249.95	2885.88	2607.24	2596.54
225	2251.24	2887.53	2608.97	2598.1
225.1	2252.88	2887.84	2610.7	2599.66
225.2	2254.5	2888.51	2612.62	2601.22
225.3	2255.87	2889.83	2614.06	2602.78
225.4	2256.58	2890.56	2615.73	2604.34
225.5	2257.27	2891.37	2617.66	2605.9
225.6	2258.13	2892.87	2619.33	2607.45
225.7	2259.35	2893.7	2620.74	2609.01
225.8	2262.38	2894.93	2622.48	2610.57
225.9	2264.53	2895.56	2624.57	2612.13
226	2265.84	2896.62	2626.09	2613.69
226.1	2267.31	2897.93	2627.74	2615.25
226.2	2269.27	2898.49	2629.11	2616.81
226.3	2270.98	2899.61	2630.56	2618.37
226.4	2271.87	2901.27	2632.29	2619.93
226.5	2272.68	2902.23	2634.18	2621.49
226.6	2274.2	2903.17	2635.83	2623.04
226.7	2275.47	2905.97	2637.68	2624.6
226.8	2276.38	2906.39	2639.26	2626.16
226.9	2279.28	2906.68	2640.69	2627.72
227	2281.64	2907.77	2642.24	2629.28
227.1	2283.67	2909.13	2644.6	2630.84
227.2	2285.21	2910.6	2645.91	2632.4
227.3	2286.2	2911.57	2648.08	2633.96
227.4	2287.47	2912.56	2649.87	2635.52
227.5	2288.19	2914.24	2651.53	2637.07
227.6	2288.65	2916.56	2652.88	2638.63
227.7	2289.53	2918.11	2654.33	2640.19
227.8	2290.11	2920.09	2656.03	2641.75
227.9	2291.33	2921.1	2657.66	2643.31
228	2292.64	2922.51	2659.23	2644.87
228.1	2293.44	2923.75	2661.06	2646.43
228.2	2294.37	2924.72	2662.73	2647.99
228.3	2294.9	2926.52	2664.83	2649.55
228.4	2295.95	2927.86	2666.42	2651.11
228.5	2297.25	2929.25	2668.18	2652.66
228.6	2298.45	2929.8	2669.96	2654.22
228.7	2299.4	2931.25	2671.79	2655.78
228.8	2300.55	2933.02	2673.59	2657.34
228.9	2301.99	2934.58	2675.21	2658.9
229	2303.18	2935.59	2676.65	2660.46
229.1	2304.78	2937.46	2677.87	2662.02
229.2	2305.73	2939.04	2678.88	2663.58
229.3	2307.01	2939.96	2680.48	2665.14
229.4	2308.61	2942.26	2682.28	2666.7
229.5	2310.16	2943.77	2683.99	2668.25
229.6	2311.58	2945.6	2685.56	2669.81
229.7	2313.04	2947.25	2686.89	2671.37
229.8	2314.39	2949.18	2688.25	2672.93
229.9	2315.6	2950.93	2689.69	2674.49
230	2316.69	2953.1	2691.49	2676.05
230.1	2320.03	2953.76	2692.87	2677.6
230.2	2325.02	2954.49	2694.24	2679.16
230.3	2329.31	2955.06	2695.66	2680.71
230.4	2332.75	2955.51	2697.25	2682.26
230.5	2335.28	2955.89	2698.86	2683.82
230.6	2338.17	2956.11	2700.46	2685.37
230.7	2340.7	2956.54	2701.61	2686.92
230.8	2343.56	2956.77	2703.1	2688.48
230.9	2347.85	2957.03	2704.7	2690.03
231	2350.86	2957.56	2706.19	2691.58
231.1	2354.68	2958.73	2707.54	2693.14
231.2	2358.51	2959.59	2709.12	2694.69
231.3	2360.9	2960.33	2710.99	2696.24
231.4	2363.59	2960.88	2712.62	2697.8
231.5	2366.92	2961.27	2713.85	2699.35
231.6	2371.17	2961.96	2715.03	2700.9
231.7	2373.76	2962.76	2716.44	2702.46
231.8	2377.69	2963.37	2718.06	2704.01
231.9	2380.29	2963.83	2719.45	2705.56
232	2381.91	2964.2	2720.74	2707.12
232.1	2383.66	2964.54	2722.32	2708.67
232.2	2386.84	2965	2723.42	2710.22
232.3	2391.05	2965.52	2724.75	2711.78
232.4	2394.25	2966.17	2726.17	2713.33
232.5	2397.45	2966.79	2727.49	2714.88
232.6	2398.98	2967.65	2728.82	2716.44
232.7	2401.65	2968.34	2730.05	2717.99
232.8	2404.11	2969.39	2731.67	2719.54
232.9	2406.23	2970.3	2732.97	2721.1
233	2408.48	2971.37	2734.41	2722.65
233.1	2410.66	2972.02	2735.63	2724.2
233.2	2413.3	2972.3	2737.24	2725.76
233.3	2415.01	2972.58	2738.57	2727.31
233.4	2419.36	2972.87	2740.13	2728.86
233.5	2421.9	2973.21	2741.44	2730.42
233.6	2423.61	2973.58	2743.02	2731.97
233.7	2424.79	2974.21	2744.39	2733.52
233.8	2425.82	2975.13	2746.36	2735.08
233.9	2427.4	2975.65	2747.77	2736.63
234	2431.33	2976.53	2749.31	2738.18
234.1	2433.16	2977.35	2751.37	2739.74
234.2	2435.2	2977.99	2752.73	2741.29
234.3	2437.71	2979.07	2754.63	2742.84
234.4	2439.42	2979.7	2756.1	2744.4
234.5	2441.77	2980.46	2757.44	2745.95
234.6	2443.87	2981.16	2759.02	2747.5
234.7	2446.2	2981.84	2760.82	2749.06
234.8	2448.15	2982.96	2762.44	2750.61
234.9	2451.29	2983.54	2764.19	2752.16
235	2454.16	2984.51	2765.74	2753.72
235.1	2456.31	2984.79	2767.61	2755.27
235.2	2458.14	2985.61	2769.14	2756.83
235.3	2459.76	2986.48	2770.69	2758.38
235.4	2461	2987.42	2772.34	2759.93
235.5	2463.64	2988.83	2774.3	2761.49
235.6	2465	2989.66	2775.71	2763.04
235.7	2467.46	2990.76	2777.35	2764.59
235.8	2469.81	2991.43	2779.25	2766.15
235.9	2471.47	2992.55	2780.78	2767.7
236	2473.89	2994.45	2782.46	2769.25
236.1	2475.28	2995.01	2784	2770.81
236.2	2476.47	2995.98	2785.45	2772.36
236.3	2477.54	2997.04	2787.02	2773.91
236.4	2479.41	2997.62	2788.61	2775.47
236.5	2481.19	2998.43	2790.07	2777.02
236.6	2484.29	2999.55	2791.82	2778.57
236.7	2486.22	3000.94	2793.51	2780.13
236.8	2488.47	3002.83	2795.1	2781.68
236.9	2489.84	3004.51	2796.81	2783.23
237	2491.28	3005.58	2798.13	2784.79
237.1	2492.81	3007.78	2799.57	2786.34
237.2	2494.41	3010.08	2801.19	2787.89
237.3	2496.37	3011.7	2802.72	2789.45
237.4	2497.92	3012.07	2804.06	2791
237.5	2499.63	3012.65	2805.67	2792.55
237.6	2501.29	3014.17	2807.34	2794.11
237.7	2502.27	3015.25	2809.18	2795.66
237.8	2503.03	3016.43	2810.77	2797.21
237.9	2504.71	3017.79	2812.52	2798.77
238	2506.21	3020.06	2814.1	2800.32
238.1	2507.24	3021.61	2815.96	2801.87
238.2	2508.71	3023.19	2817.46	2803.43
238.3	2510.41	3024.46	2819.08	2804.98
238.4	2511.89	3025.54	2820.65	2806.53
238.5	2513.02	3027.37	2822.11	2808.09
238.6	2514.01	3029.1	2824.19	2809.64
238.7	2514.83	3031.3	2825.83	2811.19
238.8	2516.06	3032.61	2827.41	2812.75
238.9	2517.95	3033.8	2829.04	2814.3
239	2519.41	3035.03	2830.48	2815.85
239.1	2521.21	3036.42	2831.83	2817.41
239.2	2522.84	3038.06	2833.35	2818.96
239.3	2523.3	3039.45	2835.02	2820.51
239.4	2524.44	3041.48	2836.45	2822.07
239.5	2525.72	3043.5	2837.9	2823.62
239.6	2527.37	3045.95	2839.9	2825.17
239.7	2528.58	3048.16	2841.77	2826.73
239.8	2529.46	3049.77	2843.09	2828.28
239.9	2530.56	3051.19	2844.52	2829.83
240	2531.7	3052.8	2845.96	2831.39
240.1	2536.05	3052.94	2847.1	2832.87
240.2	2540.19	3053.25	2848.42	2834.34
240.3	2544.29	3054.03	2849.66	2835.82
240.4	2548.55	3054.84	2850.65	2837.3
240.5	2552.92	3055.37	2851.84	2838.78
240.6	2556.79	3055.84	2852.97	2840.26
240.7	2560.61	3056.52	2854.51	2841.73
240.8	2564.12	3056.98	2855.78	2843.21
240.9	2567.72	3057.48	2857.13	2844.69
241	2571.38	3058.2	2858.08	2846.17
241.1	2575.09	3058.95	2859.64	2847.65
241.2	2578.61	3059.41	2860.78	2849.13
241.3	2582.23	3059.99	2861.89	2850.6
241.4	2586.33	3060.66	2862.91	2852.08
241.5	2590.33	3061.06	2864.08	2853.56
241.6	2594.02	3061.92	2865.12	2855.04
241.7	2597.56	3062.62	2866.75	2856.52
241.8	2601.52	3062.69	2867.96	2858
241.9	2605.86	3062.77	2868.99	2859.47
242	2610.27	3063.45	2870.14	2860.95
242.1	2614.67	3064.59	2871.66	2862.43
242.2	2618.74	3065.73	2872.74	2863.91
242.3	2622.29	3066.79	2873.86	2865.39
242.4	2626.11	3067.38	2875.07	2866.86
242.5	2629.97	3068.12	2876.4	2868.34
242.6	2634.1	3068.98	2877.52	2869.82
242.7	2638.3	3069.64	2878.72	2871.3
242.8	2641.53	3070.41	2880.19	2872.78
242.9	2645.45	3070.88	2881.32	2874.26
243	2649.62	3071.4	2882.73	2875.73
243.1	2652.82	3071.99	2884.21	2877.21
243.2	2655.36	3072.59	2885.38	2878.69
243.3	2658.49	3073.18	2886.48	2880.17
243.4	2661.48	3074.29	2887.8	2881.65
243.5	2665.09	3075.07	2889.09	2883.12
243.6	2668.61	3076.1	2890.14	2884.6
243.7	2671.78	3076.8	2891.58	2886.08
243.8	2675.66	3077.6	2892.5	2887.56
243.9	2679.64	3078.23	2893.79	2889.04
244	2683.66	3079.06	2895.25	2890.52
244.1	2687.61	3079.98	2896.67	2891.99
244.2	2689.96	3080.63	2897.92	2893.47
244.3	2693.38	3081.15	2899.22	2894.95
244.4	2696.77	3081.77	2900.73	2896.43
244.5	2700.02	3082.53	2901.95	2897.91
244.6	2702.4	3083.24	2903.31	2899.38
244.7	2706.99	3084.06	2904.62	2900.86
244.8	2710.33	3084.79	2906.33	2902.34
244.9	2713.63	3085.39	2907.48	2903.82
245	2716.58	3086.06	2908.75	2905.3
245.1	2720.47	3086.73	2910.13	2906.78
245.2	2723.13	3087.53	2911.4	2908.25
245.3	2726.32	3088.19	2912.94	2909.73
245.4	2729.28	3088.86	2914.34	2911.21
245.5	2731.81	3089.56	2915.91	2912.69
245.6	2734.53	3090.19	2917.47	2914.17
245.7	2737.31	3090.8	2918.83	2915.64
245.8	2740	3091.57	2920.25	2917.12
245.9	2743.2	3092.33	2921.53	2918.6
246	2747.11	3093.06	2922.53	2920.08
246.1	2750.09	3094.07	2924.36	2921.56
246.2	2752.92	3094.64	2926.14	2923.04
246.3	2755.96	3095.86	2927.37	2924.51
246.4	2757.95	3097.18	2928.75	2925.99
246.5	2760.42	3097.86	2930.24	2927.47
246.6	2762.61	3098.54	2931.59	2928.95
246.7	2765.32	3099.27	2933.02	2930.43
246.8	2768.29	3100.38	2934.52	2931.91
246.9	2771.25	3101.01	2935.48	2933.38
247	2773.86	3101.67	2936.9	2934.86
247.1	2776.43	3102.88	2938.44	2936.34
247.2	2778.3	3104.48	2939.65	2937.82
247.3	2780.51	3105.38	2941.27	2939.3
247.4	2782.94	3106.15	2942.68	2940.77
247.5	2784.94	3107.5	2944.01	2942.25
247.6	2785.96	3108.98	2945.55	2943.73
247.7	2787.79	3109.77	2946.88	2945.21
247.8	2789.69	3110.76	2948.27	2946.69
247.9	2791.69	3112.01	2949.53	2948.17
248	2793.6	3112.99	2950.83	2949.64
248.1	2794.49	3114.1	2952.22	2951.12
248.2	2796.3	3114.82	2953.68	2952.6
248.3	2797.95	3116.01	2955.07	2954.08
248.4	2799.67	3116.7	2956.64	2955.56
248.5	2801.96	3117.41	2958.08	2957.03
248.6	2803.24	3118.64	2959.43	2958.51
248.7	2804.94	3120.05	2960.92	2959.99
248.8	2805.76	3121.08	2962.34	2961.47
248.9	2806.77	3122.26	2963.79	2962.95
249	2808.99	3123.25	2965.37	2964.43
249.1	2809.78	3124.29	2966.56	2965.9
249.2	2810.61	3125.83	2968.03	2967.38
249.3	2812.09	3126.97	2969.55	2968.86
249.4	2814.34	3128.3	2971.15	2970.34
249.5	2815.73	3129.72	2972.58	2971.82
249.6	2816.79	3131.14	2973.94	2973.29
249.7	2817.31	3132.31	2975.21	2974.77
249.8	2817.83	3133.7	2976.86	2976.25
249.9	2818.48	3135.14	2978.11	2977.73
250	2820.14	3136.64	2979.46	2979.21
250.1	2821.12	3137.29	2980.26	2980.2
250.2	2822.19	3138.37	2981.19	2981.2
250.3	2824	3139.58	2982.16	2982.19
250.4	2824.69	3140.43	2983.21	2983.19
250.5	2825.62	3141.73	2984.22	2984.18
250.6	2827.27	3142.52	2985.34	2985.17
250.7	2828.74	3144.07	2986.18	2986.17
250.8	2829.61	3144.86	2987.12	2987.16
250.9	2830.43	3146.05	2988.14	2988.16
251	2831.52	3147.29	2989.26	2989.15
251.1	2832.39	3148.47	2990.22	2990.15
251.2	2833.28	3149.48	2991.36	2991.14
251.3	2835.12	3150.99	2992.58	2992.14
251.4	2835.97	3151.91	2993.64	2993.13
251.5	2837.78	3152.74	2994.61	2994.12
251.6	2838.65	3153.58	2995.58	2995.12
251.7	2840.15	3154.66	2996.61	2996.11
251.8	2841.79	3155.41	2997.64	2997.11
251.9	2842.72	3156.46	2998.56	2998.1
252	2844.12	3157.45	2999.63	2999.1
252.1	2845.23	3158.77	3000.65	3000.09
252.2	2846.02	3159.5	3001.72	3001.09
252.3	2846.65	3160.63	3002.56	3002.08
252.4	2847.97	3161.64	3003.56	3003.07
252.5	2848.87	3163.12	3004.39	3004.07
252.6	2850.16	3164.08	3005.28	3005.06
