"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1I","HER42PB_1I_102",330.1,3756.29,6.9,1,21586,53708,1.2,-2.34495565788357,0.14798316360169,-1.99475322845046,-2.48310599636439,1.90676019886583,-2.83450388320228,-0.1194606466091,2.08470840307993,-2.78321058881473,0.671527559775455,4.80293349975181,2.94607717624983,6.40445238869028,0.156141374673331,-0.360002734031407,-2.52305841575238,-2.16305568172097
"HER42PB","HER42PB_1I","HER42PB_1I_103",330.2,3757.29,6.9,1,21747,54495,1.35,-2.29739597043659,-0.068168662014199,-1.76247279509154,-2.11914773903027,1.66039288604974,-2.34740639101125,-0.408849216261199,1.89521080325391,-2.27329841885753,0.417137235543696,4.57367002277099,2.73032824508425,6.31846522781775,0.158266282070745,-0.545227050483323,-2.2512917986065,-1.70606474812317
"HER42PB","HER42PB_1I","HER42PB_1I_104",330.3,3758.29,6.9,1,21462,53990,1.36,-2.48818696647389,0.074106346929531,-2.76444034310205,-4.06372332723231,2.04106990518268,-1.51167737460668,-0.461855250108002,2.08723474411343,-0.767886461227979,0.295119971985916,4.70989344073294,2.85034531380642,6.42173264866656,0.155721213371853,0.287682072451781,-2.59472151579521,-2.88240358824699
"HER42PB","HER42PB_1I","HER42PB_1I_105",330.4,3759.29,6.88,1,21520,53647,1.32,-2.3030974445402,-0.395320165180328,-1.67131921035654,-2.40318090309718,1.73576796536168,-1.50816756967031,-0.660869709283106,1.80543175267386,-2.19061946111351,0.395383305545862,4.53374986501889,2.66224157464088,6.49900332225914,0.153869747469584,-0.643136759985284,-1.92833500423381,-1.28519824424852
"HER42PB","HER42PB_1I","HER42PB_1I_106",330.5,3760.3,6.89,1,21489,53735,1.3,-2.08152180257987,-0.126338016739228,-2.50896581740681,-2.61432633306464,1.91388281178733,-1.18277538035662,-0.79216938665221,1.94499380681238,-2.3838026744528,0.37023263989123,4.6570427233363,2.80374742942496,6.38169569503779,0.15669816421638,0.439366659783846,-1.97408102602201,-2.41344768580586
"HER42PB","HER42PB_1I","HER42PB_1I_107",330.6,3761.3,6.9,1,21404,53710,1.23,-1.97042038894386,0.0991037160786276,-1.91912709455631,-1.84680643297669,2.37815831166248,-5.60800654867025,-0.409509517404422,2.25641335632432,-1.80134405889993,0.767018271157848,4.95669882463165,3.09782156159654,6.41742587377837,0.155825718858087,-0.052643733485422,-2.09286456201198,-2.04022082852655
"HER42PB","HER42PB_1I","HER42PB_1I_108",330.7,3762.3,6.92,1,21352,53366,1.34,-2.0111011753363,-0.180120992954965,-2.83208172740613,-2.18545456248108,2.17003251695819,-1.56641535407486,-0.529496634412086,1.96858047856566,-2.13893454684619,-0.088313443701842,4.6266285664315,2.76667687525811,6.42433933681198,0.155658029187518,0.847297860387204,-1.84797261406861,-2.69527047445581
"HER42PB","HER42PB_1I","HER42PB_1I_109",330.8,3763.3,6.92,1,21127,54011,1.44,-2.37806671514303,0.245566144146597,-1.77844559259391,-1.39278311178192,2.6418114460344,-1.73997931176611,-0.161195140423014,2.13396949282358,-5.71027122531823,0.313176367642799,4.82950210864818,2.99671553773066,6.25215089344805,0.15994495607071,-0.616186139423817,-2.65740646828346,-2.04122032885964
"HER42PB","HER42PB_1I","HER42PB_1I_110",330.9,3764.31,6.92,1,20861,54826,1.34,-2.15212795916469,-0.171126490298103,-1.74666285105652,-1.9560130802384,2.22655977424368,-1.7805644027322,-0.918596352597206,1.64073606442715,-1.96980640237073,0.104413195327953,4.28746199984536,2.43572650461372,6.37177747625509,0.156942078364566,-0.41109892582642,-1.99550709019469,-1.58440816436827
"HER42PB","HER42PB_1I","HER42PB_1I_111",331,3765.31,6.93,1,20680,53721,1.29,-2.07249698436369,-0.100944404695038,-1.76234205605985,-2.10953825604404,2.60304693746101,-1.22001776523449,-0.892444363755405,1.75772419128492,-3.08409789604217,-0.108568329805698,4.41778501247676,2.57189391477768,6.33467389403742,0.157861322733797,-0.315081046639895,-1.98736686273366,-1.67228581609376
"HER42PB","HER42PB_1I","HER42PB_1I_112",331.1,3766.31,6.91,1,20628,52514,1.37,-2.21030439437146,0.136732461193422,-1.61246739361584,-2.21030439437146,2.87335603473969,-0.87053004888646,-0.508314924572112,2.08015504677693,-5.70681195583794,0.323873304423325,4.78376757591763,2.92084868860427,6.44348916353215,0.15519541891366,-0.611801541105993,-2.37490575457367,-1.76310421346768
"HER42PB","HER42PB_1I","HER42PB_1I_113",331.2,3767.32,6.91,1,20780,52517,1.35,-2.69090334569608,0.176995556348023,-0.915950994784409,-1.54350089285854,2.80482942359343,-1.94896600096671,-0.460888945536873,2.0936674686583,-5.68663561925007,0.397863793825097,4.81401120443484,2.959478352233,6.38966062950589,0.156502834498321,-1.81773495563132,-2.91634724429943,-1.09861228866811
"HER42PB","HER42PB_1I","HER42PB_1I_114",331.3,3768.32,6.89,1,20758,52413,1.42,-1.85497497734017,-0.0720261377942671,-1.54131741848513,-1.42068943069651,2.67365513152559,-0.949266354796549,-0.645752817128087,1.83390447677377,-5.89802624517472,0.533304836758761,4.58347818066772,2.75771075568958,6.20846394984326,0.161070436758394,-0.318453731118535,-1.79769420474787,-1.47924047362933
"HER42PB","HER42PB_1I","HER42PB_1I_115",331.4,3769.32,6.9,1,20724,52806,1.27,-2.54068454645564,-0.147715391993321,-1.86114301795147,-2.32296106261077,2.46904944068461,-1.6190029659466,-1.12116453770743,1.62911842701806,-1.21712852596917,-0.118516237301059,4.32875123477822,2.52139718345458,6.09517288599795,0.164064255223545,-0.693147180559945,-2.41789593950504,-1.72474875894509
"HER42PB","HER42PB_1I","HER42PB_1I_116",331.5,3770.32,6.91,1,20310,52000,1.29,-2.6622440964352,-0.0255705581752157,-2.09314956454523,-1.98590403419163,2.59958216153042,-1.19590702764177,-0.651795426242314,1.60745335326476,-3.17306972020119,0.603515314331853,4.39108230586616,2.58600729243935,6.08131791097091,0.164438040345821,-0.583947888594953,-2.66818560253828,-2.08423771394333
"HER42PB","HER42PB_1I","HER42PB_1I_117",331.6,3771.33,6.91,1,20670,54077,1.36,-2.40767724510087,-0.355785655189266,-1.78197134533646,-2.17587563104355,2.46002441545459,-1.1425684407832,-1.06583464655181,1.62540843623401,-2.14197407936787,0.267969531946679,4.25259167291894,2.46569298681881,5.97173262387762,0.167455588349947,-0.635988766719997,-2.07107329200932,-1.43508452528932
"HER42PB","HER42PB_1I","HER42PB_1I_118",331.7,3772.33,6.91,1,20790,52786,1.25,-2.93102238439395,-0.31982200928166,-1.80709228774155,-2.0147316525198,2.39815987656749,-1.26186523725823,-1.12652388938847,1.54412672411436,-1.21930562283943,-0.0406506264977873,4.30240526377802,2.47632184546101,6.21041738530528,0.161019773383692,-1.15057202759882,-2.6475922320651,-1.49702020446628
"HER42PB","HER42PB_1I","HER42PB_1I_119",331.8,3773.33,6.91,1,20484,52616,1.48,-2.84111799538457,-0.514816375773212,-1.94911995607946,-2.10875010167135,2.5698135155326,-1.30640362914641,-0.626271816698535,1.64436734765754,-2.16817352214215,0.275060431245285,4.41274862867274,2.61266347378754,6.05102739726027,0.165261191918049,-0.916290731874155,-2.36320971481048,-1.44691898293633
"HER42PB","HER42PB_1I","HER42PB_1I_120",331.9,3774.34,6.91,1,20859,52891,1.29,-1.9872471575353,-0.259694589478255,-1.76112297808295,-1.55721078869663,2.47160231082511,-2.01755250703063,-1.07394596450951,1.56425556702185,-2.13149676637985,-0.00162437107311858,4.28537636715459,2.4686608777847,6.1525129982669,0.162535211267606,-0.229185865770172,-1.73993440136347,-1.5107485355933
"HER42PB","HER42PB_1I","HER42PB_1I_121",332,3775.34,6.91,1,20803,51912,1.32,-2.59676965265186,0.0297875141991659,-1.44180442743262,-1.5127561634049,2.58305790679656,-1.6213900044077,-0.218835122416029,2.10726171312367,-5.73226386858101,0.71186738811943,4.76125782139772,2.93058689525759,6.23897630987377,0.160282705099778,-1.18562366565774,-2.66785932051896,-1.48223565486123
"HER42PB","HER42PB_1I","HER42PB_1I_122",332.1,3776.34,6.93,1,21298,53245,1.2,-2.84233405172751,0.190212194949198,-1.57187150613274,-2.67048379480085,2.55554580436338,-0.673280351357986,-0.14686263283216,2.26171568700817,-5.61492277396729,0.537809920736813,4.93191754086497,3.042553962896,6.61613351877608,0.151145680050452,-1.31730148963294,-3.09406817427485,-1.77676668464191
"HER42PB","HER42PB_1I","HER42PB_1I_123",332.2,3777.34,6.93,1,21568,52895,1.51,-1.97708052108685,0.0448155349463866,-1.57161541297868,-2.61893440725924,2.29040616868543,-1.11485701048297,-0.117498455520033,2.2911436318457,-5.61466668081323,0.361684228484699,4.94075535644876,3.08584756773004,6.39200666111574,0.156445393914131,-0.414433778090925,-2.04507389817563,-1.6306401200847
"HER42PB","HER42PB_1I","HER42PB_1I_124",332.3,3778.35,6.92,1,21824,54745,1.37,-3.26775396382254,0.144493254026199,-2.5746067832626,-2.42045610343534,2.35586233874858,-0.537724856001556,0.122270117241489,2.58699953774354,-5.46497854115876,0.659704849735444,5.11699930259368,3.27919084759186,6.28359636537542,0.159144531547302,-0.75377180237638,-3.52636052461616,-2.77258872223978
"HER42PB","HER42PB_1I","HER42PB_1I_125",332.4,3779.35,6.93,1,21522,54032,1.38,-2.78376484606874,-0.366299477076276,-2.45352315919817,-1.94896714844577,1.87597586700428,-1.05172461154231,-0.720762030732068,2.10134008789908,-1.65657918495658,-0.438620138655903,4.65867693429064,2.78424770748184,6.5180142785987,0.15342095878547,-0.34294475112683,-2.4580336315369,-2.11508888041007
"HER42PB","HER42PB_1I","HER42PB_1I_126",332.5,3780.35,6.93,1,21762,53591,1.41,-1.8660049094101,0.244208290936489,-1.95301628639973,-2.19142730984473,2.32743055545623,-1.95301628639973,-0.355773647059449,2.56811331204227,-5.44952384786621,0.25425862678999,5.1254274903987,3.24932401135628,6.52894078398666,0.153164201221226,0.0896121586896871,-2.13501139283465,-2.22462355152433
"HER42PB","HER42PB_1I","HER42PB_1I_127",332.6,3781.35,6.92,1,21918,55085,1.26,-2.61992499906808,-0.231162209832981,-2.61992499906808,-2.41020446808601,1.87170314552088,-1.47782759846023,-0.540483457388243,2.0750858909198,-1.27619025236698,0.00715613950046359,4.56596693952231,2.65580586880716,6.75515771526002,0.148035033695954,0,-2.41960155138023,-2.41960155138023
"HER42PB","HER42PB_1I","HER42PB_1I_128",332.7,3782.36,6.92,1,21980,54730,1.27,-2.17193270921848,0.0574489797522758,-1.86965183734554,-2.06070707410825,2.35209121923238,-1.2096568641025,-0.318395880294177,2.414234529644,-5.69829323383464,0.640300844368547,4.87862336839533,2.98593865751104,6.63811780636425,0.150645111938396,-0.31015492830384,-2.25606507735915,-1.94591014905531
"HER42PB","HER42PB_1I","HER42PB_1I_129",332.8,3783.36,6.92,1,21745,54746,1.34,-2.73715265812218,-0.401777742305145,-2.36942787799686,-1.93864496190441,2.03258990315558,-1.47911263252597,-0.453259698140288,2.01547921954237,-1.67628069743692,-0.212906593774149,4.54451335665354,2.67598038285444,6.47968956406869,0.154328381030045,-0.379489621704904,-2.36952457566916,-1.99003495396425
"HER42PB","HER42PB_1I","HER42PB_1I_130",332.9,3784.36,6.91,1,21665,55068,1.36,-2.18616611624502,-0.254360573371251,-2.59163122435319,-1.94360447907371,2.08831897682467,-1.23518982638298,-0.953205775045834,1.93239270409767,-1.46403139881182,-0.476084678031235,4.44692009193078,2.63664229846192,6.11295156964821,0.163587096774194,0.415515443961666,-1.94876321803772,-2.36427866199939
"HER42PB","HER42PB_1I","HER42PB_1I_131",333,3785.37,6.9,1,22057,55319,1.38,-3.07487950452912,-0.142660636697454,-2.05630992353455,-1.97626721586101,2.48934613492114,-1.97626721586101,-0.504030424940394,2.38699471422697,-3.33724376899661,0.156228888774716,4.95038530330249,3.08470364919482,6.46122581694033,0.154769393352288,-1.07044141170141,-3.00815479355255,-1.93771338185113
"HER42PB","HER42PB_1I","HER42PB_1I_132",333.1,3786.37,6.91,1,22506,57050,1.42,-1.73749225052694,-0.0561897768631922,-1.9081177675577,-1.73749225052694,2.61164651730211,-2.30202205326479,-0.116358298329645,2.42139083283273,-5.66931788325126,0.48977750524067,4.93155784410207,3.07261758084288,6.4177983703467,0.155816674550026,0.174353387144778,-1.69744878975681,-1.87180217690159
"HER42PB","HER42PB_1I","HER42PB_1I_133",333.2,3787.37,6.9,1,22165,56460,1.41,-2.49520301305791,0.137339635536152,-1.6350017478348,-1.87267339971192,2.6937052493063,-2.05988494180007,-0.456346751493155,2.50660556112216,-5.58624546641623,0.612233250076079,5.00218066812996,3.15329095614345,6.35361947469571,0.157390602944142,-0.887303195000903,-2.67578933888399,-1.78848614388309
"HER42PB","HER42PB_1I","HER42PB_1I_134",333.3,3788.37,6.92,1,22074,56128,1.34,-5.60895457709889,0.0505276386607267,-2.35085803907741,-2.43090074675095,2.75741572458276,-0.864022448735644,-0.252368302426882,2.39373958518504,-1.94539293096925,0.174870605230843,4.97033051766207,3.10561297373759,6.45500821018062,0.154918470657068,NA,NA,-2.43711598595165
"HER42PB","HER42PB_1I","HER42PB_1I_135",333.4,3789.38,6.9,1,21868,56135,1.35,-2.83109825871673,-0.249199342941423,-2.90805929985286,-2.11960193948859,2.33453391792281,-0.9911366876708,-0.823630216661986,1.78877807466105,-1.19968143956386,-0.0470019296254719,4.45420518741636,2.5918919345215,6.43950294310007,0.155291488929515,0.0800427076735364,-2.61683419283055,-2.69687690050408
"HER42PB","HER42PB_1I","HER42PB_1I_136",333.5,3790.38,6.9,1,21789,55578,1.23,-2.58728196247955,0.245931381576668,-2.44067848828767,-2.19951643147078,2.84873572619678,-0.648919019059618,-0.501283020253553,2.37039660463046,-5.53172094164599,0.182011863863381,5.04241252610357,3.21991176082631,6.1881329113924,0.161599631798307,-0.154150679827258,-2.88417978764824,-2.73002910782099
"HER42PB","HER42PB_1I","HER42PB_1I_137",333.6,3791.38,6.91,1,22260,55782,1.27,-2.78126578886946,0.214466484684534,-2.12733932146279,-2.70715781671574,2.9577848246242,-2.12733932146279,0.0609566251291247,2.51281183342054,-5.34621514633099,0.686871075467807,5.24062174428497,3.4158048072306,6.20247416222988,0.161225983993537,-0.693147180559945,-3.07192141191154,-2.37877423135159
"HER42PB","HER42PB_1I","HER42PB_1I_138",333.7,3792.39,6.91,1,22051,55466,1.26,-1.85329905167011,0.156941955766342,-1.90092710065937,-2.00358125471945,2.58716102344501,-2.18051196287853,-0.291489188225266,2.32928352509495,-5.61449916736367,0.689949635058307,4.97501024078981,3.10596134536198,6.483023179889,0.154249024298124,0.048790164169432,-2.0306513775104,-2.07944154167984
"HER42PB","HER42PB_1I","HER42PB_1I_139",333.8,3793.39,6.92,1,22259,57023,1.48,-2.96441277446129,-0.378153630413007,-1.93479335728014,-1.7644479915329,2.41732620022581,-1.17265330523324,-0.776116827869376,1.75622666133291,-1.69465222959736,-0.399463416999758,4.39942467842553,2.51171599340281,6.60515740120563,0.151396846321554,-1.05605267424931,-2.62406454502912,-1.5680118707798
"HER42PB","HER42PB_1I","HER42PB_1I_140",333.9,3794.39,6.91,1,22057,56652,1.33,-2.92697075436703,-0.0937574103108149,-0.675678955760536,-1.96188985832344,2.55079947487048,-1.72926756305469,-0.190171139978835,2.24209177632374,-5.69955947660681,0.521030693492927,4.89685023117296,3.06652298254205,6.23674360573924,0.160340085021255,-2.30922963571271,-2.89406861977749,-0.584838984064777
"HER42PB","HER42PB_1I","HER42PB_1I_141",334,3795.39,6.91,1,22060,56131,1.38,-2.86893338369675,-0.344806020755469,-2.13656548998352,-1.97693534439164,2.07698559567981,-1.83931396651559,-0.789491842016915,1.82899828237265,-1.07052937175003,-0.07409405252215,4.51034936289946,2.68433623068015,6.20988993954426,0.161033449825262,-0.75377180237638,-2.56173908183129,-1.80796727945491
"HER42PB","HER42PB_1I","HER42PB_1I_142",334.1,3796.4,6.9,1,22033,55002,1.28,-2.40054985035755,0.170789305202762,-1.72845607899543,-1.94101752097911,2.56926344921845,-1.43546895431396,-0.166957628850452,2.32462312802524,-5.57860368070549,0.0161076988963472,5.01206328061079,3.1582068522484,6.38525774851453,0.156610749226629,-0.693147180559945,-2.610708974611,-1.91756179405106
"HER42PB","HER42PB_1I","HER42PB_1I_143",334.2,3797.4,6.91,1,21941,55054,1.31,-2.44295208321741,-0.0419269174101137,-2.22672897474778,-2.31374035173741,2.30855508377615,-2.5521513751824,-0.82664129149555,2.16049247680321,-2.19933000055966,0.431975352251279,4.7691643610966,2.93328372042308,6.27149465624502,0.159451622749008,-0.22314355131421,-2.43298659260964,-2.20984304129543
"HER42PB","HER42PB_1I","HER42PB_1I_144",334.3,3798.4,6.91,1,21568,53876,1.41,-2.40782182556613,0.172395004026191,-1.87719357450396,-2.45911511995368,2.65603822976742,-2.26805988319098,-0.1831982740418,2.52808992233419,-5.40355409912013,0.744914196797522,5.16120289507793,3.33630252837344,6.20300992635287,0.161212058641338,-0.55206858230004,-2.62771505301132,-2.07564647071128
"HER42PB","HER42PB_1I","HER42PB_1I_145",334.4,3799.4,6.92,1,21500,53831,1.25,-2.6319383021906,0.105670701153158,-2.49217635981544,-1.36499069870327,2.50738333286698,-1.20882996794799,-0.176632122178886,2.33090632806931,-5.62767057574459,0.570808140747721,4.92736060749641,3.06010891624718,6.47141170517794,0.154525789048451,-0.146603474191875,-2.78566080380713,-2.63905732961526
"HER42PB","HER42PB_1I","HER42PB_1I_146",334.5,3800.41,6.93,1,21414,54587,1.34,-2.3544941024156,-0.183937772161539,-1.71541414312593,-2.32851861601234,2.57275958274161,-1.57323965434539,-0.654542182440665,1.95453730110249,-2.40856132368587,-0.490822051597256,4.54880388918277,2.63342907275771,6.79052234787291,0.147264076130056,-0.651761964397091,-2.19421705627226,-1.54245509187517
"HER42PB","HER42PB_1I","HER42PB_1I_147",334.6,3801.41,6.93,1,21685,55395,1.33,-1.81245754255295,0.0548094791832499,-2.10669701555089,-2.2477756138108,2.73956003645741,-0.908001268325798,-0.214854087765853,2.22542040800138,-5.74428317527728,0.247181371830706,4.81020055555885,2.95689685225198,6.38176069229489,0.156696568269532,0.301105092783922,-1.88403474533723,-2.18513983812115
"HER42PB","HER42PB_1I","HER42PB_1I_148",334.7,3802.41,6.93,1,21284,54678,1.36,-2.2883236696989,0.237404974609356,-1.56238666631596,-2.32222522137458,2.77490407451653,-1.13564415976051,-0.356802258095686,2.23418928260818,-5.68952105136106,0.232057368282761,4.86169781820454,3.01464950838533,6.34196117471379,0.157679930931638,-0.743578034186837,-2.55695996742806,-1.81338193324122
"HER42PB","HER42PB_1I","HER42PB_1I_149",334.8,3803.42,6.92,1,21128,52803,1.36,-2.35892257580241,-0.0533117618918238,-2.32906961265273,-2.24451222462466,2.24138733330343,-1.17329891014467,-0.484792109141224,2.05772504865918,-3.21637280765363,0.0251028491318137,4.68500454613899,2.85106022467773,6.25939414004304,0.159759870943855,-0.0307716586667537,-2.3333567516608,-2.30258509299405
"HER42PB","HER42PB_1I","HER42PB_1I_150",334.9,3804.42,6.91,1,21610,54115,1.23,-3.3338600698548,-0.473859409834935,-2.43307352451661,-2.09214693754602,2.21341853103339,-2.28789151467211,-0.491637655856219,2.05801769477377,-1.03899702295467,0.398299892617598,4.65991573270652,2.82181428410409,6.28545780969479,0.159097400742645,-0.949080554697146,-2.93562834948429,-1.98654779478714
"HER42PB","HER42PB_1I","HER42PB_1I_151",335,3805.42,6.91,1,21862,54452,1.31,-2.69244440389497,-0.272842852514739,-2.29854011818788,-2.0343885431463,2.03280503000985,-1.91660550748991,-0.670668504064946,1.9412797274422,-1.45457004789336,0.218781190284398,4.50077497240824,2.64641905704741,6.38847491306508,0.156531881804044,-0.405465108108164,-2.45162067215453,-2.04615556404637
"HER42PB","HER42PB_1I","HER42PB_1I_152",335.1,3806.42,6.91,1,21578,54313,1.31,-2.20185874881524,0.140547838365482,-1.03286566338533,-2.83438130755875,2.43922138733209,-1.35010653807865,-0.216556198049261,2.34243287686677,-5.66759465161496,0.439428236127292,4.89426746087985,3.04746530793069,6.34039061217791,0.157718989438807,-1.19098560879912,-2.37114776443134,-1.18016215563222
"HER42PB","HER42PB_1I","HER42PB_1I_153",335.2,3807.43,6.92,1,21585,54631,1.32,-2.38252204345799,0.0580843474334331,-2.6056655947722,-1.77275647183709,2.63713906184558,-5.60139786832619,-0.359650853266546,2.41788592459061,-0.891867667013854,0.429287391935075,4.95714551364716,3.11431825922201,6.31523700180417,0.158347184708082,0.233614851181505,-2.47793798047191,-2.71155283165341
"HER42PB","HER42PB_1I","HER42PB_1I_154",335.3,3808.43,6.93,1,21450,54062,1.33,-2.37515953400825,-0.0956968584350542,-2.93477532194367,-2.49652039101251,2.16203766839364,-1.99868196277333,-1.04015846727591,2.03573218106181,-1.22097739418533,0.569279445158195,4.62658037129558,2.76834026372483,6.41334445371143,0.155924885559717,0.581921545449721,-2.30552195266736,-2.88744349811708
"HER42PB","HER42PB_1I","HER42PB_1I_155",335.4,3809.43,6.92,1,21570,55317,1.43,-2.4941854436514,-0.504150489687146,-1.97288852001811,-2.54825266492167,2.20005540105827,-1.39557315498329,-0.884747531217297,1.85778884595608,-1.49704261514815,0.231256500162682,4.42856214999196,2.57917752245807,6.35678971654581,0.15731210950665,-0.532216813747308,-2.01309959354311,-1.48088277979581
"HER42PB","HER42PB_1I","HER42PB_1I_156",335.5,3810.44,6.92,1,21182,52742,1.36,-2.42091569774257,-0.0354945991693727,-2.17975364092568,-1.82307869698695,2.24850887811254,-1.129931516427,-0.193838157256667,2.39753134157288,-5.51195815110088,0.422936044518704,5.05101638050255,3.17497781490245,6.52852802160702,0.153173884938591,-0.251314428280906,-2.42774823594805,-2.17643380766715
"HER42PB","HER42PB_1I","HER42PB_1I_157",335.6,3811.44,6.93,1,21459,53422,1.35,-2.02228619376095,0.311797566292466,-2.19663958090573,-5.24116201862915,2.77317371867027,-0.937096925424982,0.23947690471284,2.71145309302185,-5.24116201862915,0.831882515471253,5.31688779915135,3.45367514002993,6.44531904203651,0.15515135767182,0.182321556793955,-2.37102225454727,-2.55334381134123
"HER42PB","HER42PB_1I","HER42PB_1I_158",335.7,3812.44,6.92,1,21626,54454,1.22,-2.17879813800137,0.187348436482417,-2.27723821081463,-2.21054683631595,2.4855249991917,-1.14472437047084,-0.0685849376547841,2.38326880756921,-5.6445340408011,0.491030850280639,4.91546264119707,3.06179079933764,6.3841059602649,0.156639004149378,0.101782694309942,-2.39495841312506,-2.496741107435
"HER42PB","HER42PB_1I","HER42PB_1I_159",335.8,3813.44,6.93,1,21715,54771,1.34,-2.89437434765482,-0.523352093107546,-2.46151026535854,-2.3347585597194,1.94948460098294,-1.42803727886139,-0.678800631650405,1.96025669796485,-1.1236682876246,0.365323471733635,4.49881182107336,2.67062487222191,6.2234280242579,0.160683146989435,-0.44802472252696,-2.40968322855041,-1.96165850602345
"HER42PB","HER42PB_1I","HER42PB_1I_160",335.9,3814.45,6.93,1,21932,54518,1.29,-2.17057514704006,-0.162144641003412,-1.84336223583164,-2.34646581350372,2.4445453698012,-1.13865423287062,-0.0951740148972285,2.35889771511376,-5.60456235152521,0.475370843570385,4.97294052925484,3.10918397893171,6.44880854560394,0.155067403990724,-0.336472236621213,-2.03688192726104,-1.70040969063983
"HER42PB","HER42PB_1I","HER42PB_1I_161",336,3815.45,6.91,1,21971,56392,1.28,-3.2933801675496,-0.467111295846197,-1.83613407045743,-2.21457050617767,2.27563766134074,-1.02672708378162,-0.737521781789317,1.87877355571085,-1.48220261246444,-0.135128964497836,4.45731052901144,2.5810547365011,6.52992724867725,0.153141062973185,-1.50407739677627,-2.88340308858007,-1.3793256918038
"HER42PB","HER42PB_1I","HER42PB_1I_162",336.1,3816.45,6.92,1,21625,54552,1.19,-2.65149277875931,-0.532520398322835,-2.30129034932619,-2.47456207060023,1.6638424814159,-1.48030979725636,-0.479677916948456,1.99568579448098,-1.02288495021749,0.127126112507066,4.49484750657689,2.66123636645003,6.25727460645572,0.159813986582639,-0.360002734031407,-2.14787870323306,-1.78787596920166
"HER42PB","HER42PB_1I","HER42PB_1I_163",336.2,3817.45,6.91,1,21623,54118,1.34,-2.6980016036113,-0.136905815465753,-3.74782372810998,-1.74249015858386,2.04910207826546,-1.59938931494319,-0.587788403264711,2.38340276137316,-2.11021493870918,0.274973682820075,4.89282526723318,3.02231017299611,6.49253976061649,0.154022930451033,1.15267950993839,-2.60852060575518,-3.76120011569356
"HER42PB","HER42PB_1I","HER42PB_1I_164",336.3,3818.46,6.91,1,21818,54646,1.4,-2.36306762371248,-0.315374780347226,-1.55213740749615,-3.63157894917599,1.98235985851307,-1.29620403335895,-0.916148640776156,2.26129225666875,-2.30244300189605,0.486554475010126,4.76065552283477,2.88609232373629,6.51887721602101,0.15340064966132,-0.828692672556169,-2.07540113214283,-1.24670845958666
"HER42PB","HER42PB_1I","HER42PB_1I_165",336.4,3819.46,6.92,1,21787,54297,1.28,-2.72828009083016,-0.257972240463309,-2.46257692509715,-2.10257419106574,1.93925233687291,-1.02749239980783,-0.443239307487021,2.20211924020497,-2.86804203320532,0.152382852939047,4.72018037317939,2.87624238476022,6.32223467264287,0.158171920496265,-0.276253376628158,-2.51107636752138,-2.23482299089323
"HER42PB","HER42PB_1I","HER42PB_1I_166",336.5,3820.46,6.92,1,21757,54802,1.32,-2.77163305678907,0.0941328903048927,-1.88066013289921,-1.65240148091823,2.50839303978671,-1.71558038253976,-0.456625443796469,2.58377327674309,-5.54422177902885,0.637863127687779,5.03039738000954,3.16656256143957,6.44931597164991,0.15505520343488,-0.929535958624176,-2.92673940206704,-1.99720344344286
"HER42PB","HER42PB_1I","HER42PB_1I_167",336.6,3821.47,6.92,1,21717,54960,1.3,-2.68870646819479,0.238032933872247,-2.68870646819479,-2.62416794705722,2.5323698180098,-1.31921922539128,0.124704248565244,2.60560287695571,-5.396756669297,0.692288206149844,5.19597043896805,3.32858825561421,6.47222222222222,0.15450643776824,0,-2.99215445220611,-2.99215445220611
"HER42PB","HER42PB_1I","HER42PB_1I_168",336.7,3822.47,6.92,1,21654,53814,1.31,-2.61332506060062,-0.238419306026947,-3.15232156133331,-2.84693991178212,2.1703399250328,-1.98471640117824,-0.728783857921597,2.27702406762113,-0.685433417047984,0.132876906465968,4.78006623107385,2.88963238569707,6.6231957887587,0.150984514408779,0.570544858467613,-2.41358186896607,-2.98412672743368
"HER42PB","HER42PB_1I","HER42PB_1I_169",336.8,3823.47,6.91,1,21942,55322,1.4,-2.82257811512311,-0.146403122551352,-1.64845827394686,-1.52865707413424,2.22274273696103,-5.65579145917933,-0.22206945562509,2.40978796810276,-1.00183110902181,0.367656133781703,4.93961752299093,3.08598424774537,6.38382869926494,0.156645807259074,-1.21639532432449,-2.73274281369258,-1.51634748936809
"HER42PB","HER42PB_1I","HER42PB_1I_170",336.9,3824.47,6.9,1,22166,54470,1.39,-2.26706728891491,-0.423635809142533,-2.41367076310678,-2.33768485612886,1.68505017371512,-1.4662894441626,-0.662185193016669,1.97980325740745,-1.13127599700504,-0.162378964500289,4.54725105464458,2.65208383021055,6.65459980073065,0.150271996805909,0.150282203049338,-1.86281739049378,-2.01309959354311
"HER42PB","HER42PB_1I","HER42PB_1I_171",337,3825.48,6.91,1,22084,55147,1.25,-2.77891715334453,-0.178178688031406,-2.46525959448949,-1.85215512160308,2.24669317246517,-1.91669364274065,-0.357380117489117,2.32447322494687,-3.01530593140876,0.0967267978413937,4.867562293589,3.0284347602646,6.29188419553868,0.158934902315758,-0.328504066972036,-2.65089178726226,-2.32238772029023
