"Site","label","depth","mean_age","GRD","DCMS","K","Ca","Lncoh_inc"
"HER14L_10ka",NA,79.2,11.21628,NA,NA,0,0.454148919792682,-1.91823441035328
"HER14L_10ka",NA,79.4,11.24156,NA,NA,0.0274527746911563,0.515066344205504,-1.93538072234307
"HER14L_10ka",NA,79.6,11.26684,NA,NA,0.0274977085242896,0.374492601806992,-1.90424659891953
"HER14L_10ka",NA,79.8,11.29212,NA,NA,0.0274183650820593,0.451750205637738,-1.89876042966506
"HER14L_10ka",NA,80,11.3174,NA,NA,0.0327285104600319,0.401906108449192,-1.8901352259889
"HER14L_10ka",NA,80.2,11.34268,NA,NA,0.0309107066960318,0.404415079273083,-1.87977844938793
"HER14L_10ka",NA,80.4,11.36797,NA,NA,0.0154579415174546,0.400618317660698,-1.9105132776289
"HER14L_10ka",NA,80.6,11.39325,NA,NA,0.053032556815977,0.478586488339305,-1.89364877733642
"HER14L_10ka",NA,80.8,11.41853,NA,NA,0.0103450059483784,0.424145243883515,-1.93107993459438
"HER14L_10ka",NA,81,11.44381,NA,NA,0.0301055001439828,0.490850545825807,-1.90852422346441
"HER14L_10ka",NA,81.2,11.46909,NA,NA,0.0297962197665531,0.524672565454522,-1.89112928878717
"HER14L_10ka",NA,81.4,11.49437,NA,NA,0.0275171654698884,0.429791917815399,-1.95487767212479
"HER14L_10ka",NA,81.6,11.51965,NA,NA,0.0183748736727435,0.389809820057487,-1.88419402955612
"HER14L_10ka",NA,81.8,11.54493,NA,NA,0.0259420195862248,0.411181010441663,-1.89808562556848
"HER14L_10ka",NA,82,11.57021,NA,NA,0.0205549845837616,0.425231243576567,-1.9237424017914
"HER14L_10ka",NA,82.2,11.59549,NA,NA,0.0155140984369546,0.408537925506471,-1.87185736258171
"HER14L_10ka",NA,82.4,11.62077,NA,NA,0.0180834162156577,0.401710174504966,-1.9215623152488
"HER14L_10ka",NA,82.6,11.64606,NA,NA,0.0324002073613271,0.43286677034733,-1.92874617325316
"HER14L_10ka",NA,82.8,11.67134,NA,NA,0.0283256939795025,0.472524076839883,-1.92893562351103
"HER14L_10ka",NA,83,11.69662,NA,NA,0.0156396621832968,0.376655197581066,-1.91881539410879
"HER14L_10ka",NA,83.2,11.7219,NA,NA,0.0368571390962103,0.423857099606418,-1.94997116573228
"HER14L_10ka",NA,83.4,11.74718,NA,NA,0.0183390096934766,0.390358920618287,-1.97382387948993
"HER14L_10ka",NA,83.6,11.77246,NA,NA,0.0264553763938676,0.399476183547401,-1.96720683069802
"HER14L_10ka",NA,83.9,11.81038,NA,NA,0,0.371478827019506,-1.90090958670968
"HER14L_10ka",NA,84.1,11.83566,NA,NA,0.0196317091365974,0.344209300195008,-1.93160727676634
"HER14L_10ka",NA,84.3,11.86094,NA,NA,0.0333731243662315,0.327313335130348,-1.90906220693301
"HER14L_10ka",NA,84.5,11.88623,NA,NA,0.031010155826033,0.423805462955785,-1.90844005450741
"HER14L_10ka",NA,84.7,11.91151,NA,NA,0.0250362366583213,0.41112135986296,-1.92755140197784
"HER14L_10ka",NA,84.9,11.93679,NA,NA,0.0167301554617523,0.38994131576238,-1.94301886698554
"HER14L_10ka",NA,85.2,11.97471,NA,NA,0.0246346934277231,0.431755416391147,-1.90529060030989
"HER14L_10ka",NA,85.4,11.99999,NA,NA,0.0299350539481733,0.4490258092226,-1.84325285213
"HER14L_10ka",NA,85.6,12.02527,NA,NA,0.0248512196717023,0.425086652279118,-1.93011293696927
"HER14L_10ka",NA,85.8,12.05055,NA,NA,0.0312952313891171,0.418573719829441,-1.92415481042485
"HER14L_10ka",NA,86,12.07583,NA,NA,0.0256778964667214,0.448079293344289,-1.8857749021663
"HER14L_10ka",NA,86.2,12.10111,NA,NA,0.0420781338347644,0.486528422464464,-1.91487835360991
"HER14L_10ka",NA,86.4,12.12639,NA,NA,0.0226805774208181,0.549670464551592,-1.93966754591383
"HER14L_10ka",NA,86.6,12.15168,NA,NA,0.0438084112149533,0.408878504672897,-1.89307018754058
"HER14L_10ka",NA,86.8,12.17696,NA,NA,0.0267222489444712,0.491689380578269,-1.90896951871047
"HER14L_10ka",NA,87,12.20224,NA,NA,0.0233814818663618,0.468928608542035,-1.91421516375414
"HER14L_10ka",NA,87.2,12.22752,NA,NA,0.0310876802113962,0.499993523399956,-1.87759273088989
"HER14L_10ka",NA,87.4,12.2528,NA,NA,0.0156329386016336,0.505465014786154,-1.87812354248106
"HER14L_10ka",NA,87.6,12.27808,NA,NA,0.0346878733764148,0.441949201536544,-1.90348585547543
"HER14L_10ka",NA,87.8,12.30336,NA,NA,0.0272536143483791,0.519116463778649,-1.94449758340903
"HER14L_10ka",NA,88,12.32864,NA,NA,0.00521464794608054,0.546234372351937,-1.91095910869215
"HER14L_10ka",NA,88.2,12.35392,NA,NA,0.0264445325928864,0.453523733968002,-1.91116212295987
"HER14L_10ka",NA,88.4,12.3792,NA,NA,0.0438902228074252,0.527973562595203,-1.89265666286097
"HER14L_10ka",NA,88.6,12.40448,NA,NA,0.0336247478143914,0.549635300812167,-1.89729169923947
"HER14L_10ka",NA,88.8,12.42977,NA,NA,0.0263348475870696,0.479294226084667,-1.89384421275544
"HER14L_10ka",NA,89,12.45505,NA,NA,0.0282109150594994,0.574476815757078,-1.86932141793037
"HER14L_10ka",NA,89.2,12.48033,NA,NA,0.0167815557793096,0.484083339787778,-1.87170351054181
"HER14L_10ka",NA,89.4,12.50561,NA,NA,0.0325932492862078,0.504543498950497,-1.88085035054796
"HER14L_10ka",NA,89.6,12.53089,NA,NA,0.0750325799360248,0.551555280582358,-1.8829313103458
"HER14L_10ka",NA,89.8,12.55617,NA,NA,0.0526032009047751,0.568114569771571,-1.86889294783643
"HER14L_10ka",NA,90,12.57564,NA,NA,0.0528031893126345,0.501630298470028,-1.911057191842
"HER14L_10ka",NA,90.2,12.58929,NA,NA,0.0360300078493946,0.458095814085159,-1.8638534902821
"HER14L_10ka",NA,90.4,12.60294,NA,NA,0.0455499883347591,0.394396240459499,-1.87835986682563
"HER14L_10ka",NA,90.6,12.61659,NA,NA,0.0425894378194208,0.486020643351037,-1.89944552736697
"HER14L_10ka",NA,90.8,12.63024,NA,NA,0.0213814962016401,0.432660864315541,-1.90186923663544
"HER14L_10ka",NA,91,12.64389,NA,NA,0.0133469229275869,0.397980974568045,-1.85672724419781
"HER14L_10ka",NA,91.2,12.65754,NA,NA,0.0202179279816123,0.208563888652422,-1.85640673880247
"HER14L_10ka",NA,91.7,12.69167,NA,NA,0.0358438053470524,0.214008602513283,-1.82217949606009
"HER14L_10ka",NA,91.9,12.70532,NA,NA,0.0583340277860451,0.373813973975881,-1.85419363640215
"HER14L_10ka",NA,92.1,12.71897,NA,NA,0.0188710103538943,0.396291217431781,-1.86349721035981
"HER14L_10ka",NA,92.3,12.73263,NA,NA,0.0531968791164252,0.487638058567231,-1.86854972726885
"HER14L_10ka",NA,92.5,12.74628,NA,NA,0.039223889963914,0.418388159615083,-1.90137277687017
"HER14L_10ka",NA,92.7,12.75993,NA,NA,0.0419340491772031,0.430777050638541,-1.90567330755026
"HER14L_10ka",NA,92.9,12.77358,NA,NA,0.00990687537150783,0.392559936595998,-1.92298509691181
"HER14L_10ka",NA,93.1,12.78723,NA,NA,0.0268326028902547,0.4280439032493,-1.91042475808045
"HER14L_10ka",NA,93.3,12.80088,NA,NA,0,0.382550592315834,-1.91933095062067
"HER14L_10ka",NA,93.5,12.81453,NA,NA,0.0242414963382582,0.455484957513588,-1.87884600967908
"HER14L_10ka",NA,93.7,12.82818,NA,NA,0.0205899006537293,0.438822257682607,-1.92979689045318
"HER14L_10ka",NA,93.9,12.84183,NA,NA,0.0276778300581234,0.425232116347533,-1.87128997742777
"HER14L_10ka",NA,94.1,12.85549,NA,NA,0.020131103813586,0.40262207627172,-1.86916760725254
"HER14L_10ka",NA,94.3,12.86914,NA,NA,0.056639312951962,0.489995916700694,-1.88739427166143
"HER14L_10ka",NA,94.5,12.88279,NA,NA,0.0346847027120769,0.338842864956444,-1.89589362636169
"HER14L_10ka",NA,94.7,12.89644,NA,NA,0.0334909641378756,0.344287111337361,-1.92640246549185
"HER14L_10ka",NA,94.9,12.91009,NA,NA,0.0358832597948009,0.438573175269789,-1.91806495655988
"HER14L_10ka",NA,95.1,12.92374,NA,NA,0.00922278290886573,0.399214745912331,-1.86676284425505
"HER14L_10ka",NA,95.3,12.93739,NA,NA,0.0336587007741501,0.46604354918054,-1.9067027706281
"HER14L_10ka",NA,95.5,12.95104,NA,NA,0.0489974370571386,0.368108950198502,-1.88655063818266
"HER14L_10ka",NA,95.7,12.9647,NA,NA,0.0480585575039125,0.527411861837809,-1.88271003370189
"HER14L_10ka",NA,95.9,12.97835,NA,NA,0.0310254532818724,0.496407252509959,-1.91023478020411
"HER14L_10ka",NA,96.1,12.992,NA,NA,0.0392588934057723,0.436913491128756,-1.86245710559193
"HER14L_10ka",NA,96.3,13.00565,NA,NA,0.0356729893965114,0.448987625162989,-1.89568648861665
"HER14L_10ka",NA,96.5,13.0193,NA,NA,0.0409490545585933,0.455257135974949,-1.84961206131833
"HER14L_10ka",NA,96.7,13.03295,NA,NA,0.0201620076615629,0.425774161794181,-1.85758141300169
"HER14L_10ka",NA,96.9,13.0466,NA,NA,0,0.52415649630502,-1.89895487368422
"HER14L_10ka",NA,97.1,13.06025,NA,NA,0.0406385329489605,0.450833724902531,-1.88201090681583
"HER14L_10ka",NA,97.3,13.07391,NA,NA,0.0228814625830883,0.399281522074891,-1.86266191725708
"HER14L_10ka",NA,97.5,13.08756,NA,NA,0.0220634200752608,0.414301999191008,-1.86580513166668
"HER14L_10ka",NA,97.7,13.10121,NA,NA,0.0311111664198514,0.348445063902336,-1.89760350310876
"HER14L_10ka",NA,97.9,13.11486,NA,NA,0.0269922090669284,0.444144531010367,-1.89963147419363
"HER14L_10ka",NA,98.1,13.12851,NA,NA,0.0721662311807889,0.532537016299614,-1.88778712958751
"HER14L_10ka",NA,98.3,13.14216,NA,NA,0.0156973549956832,0.554639876514141,-1.89570259674673
"HER14L_10ka",NA,98.5,13.15581,NA,NA,0.0485857604328072,0.583029125193687,-1.87902497176468
"HER14L_10ka",NA,98.7,13.16946,NA,NA,0.04395872763905,0.465229867513279,-1.89497211588904
"HER14L_10ka",NA,98.9,13.18311,NA,NA,0.0167512821173621,0.416204932608303,-1.89036819751039
"HER14L_10ka",NA,99.1,13.19677,NA,NA,0.0454651433900676,0.41851247377011,-1.86610265986163
"HER14L_10ka",NA,99.3,13.21042,NA,NA,0.0314088619522353,0.435070902597629,-1.87577350320448
"HER14L_10ka",NA,99.5,13.22407,NA,NA,0.0254611948244335,0.447885563502535,-1.89700684351562
"HER14L_10ka",NA,100.2,13.26372,NA,NA,0.014685545751594,0.499308555554196,-1.90330694896476
"HER14L_10ka",NA,100.4,13.27196,NA,NA,0.0183266542859935,0.463053464959437,-1.88815004632559
"HER14L_10ka",NA,100.6,13.2802,NA,NA,0.0330382674276861,0.438611481367556,-1.88874794820443
"HER14L_10ka",NA,100.8,13.28843,NA,NA,0,0.35110935615722,-1.86602855973303
"HER14L_10ka",NA,101,13.29667,NA,NA,0.0352999317534653,0.467135763537524,-1.8868404489397
"HER14L_10ka",NA,101.2,13.30491,NA,NA,0.0157031382117749,0.508540091319788,-1.86985450375457
"HER14L_10ka",NA,101.4,13.31314,NA,NA,0.0310441936270705,0.452358249994456,-1.90310908152664
"HER14L_10ka",NA,101.6,13.32138,NA,NA,0.03727339470266,0.446151239622748,-1.9083046115352
"HER14L_10ka",NA,101.8,13.32961,NA,NA,0.0192680547694457,0.487722636351594,-1.88837316737214
"HER14L_10ka",NA,102,13.33785,NA,NA,0.0394798529375478,0.519406815209613,-1.86096015621295
"HER14L_10ka",NA,102.2,13.34609,NA,NA,0.0153779121921214,0.654842760847836,-1.91664227460163
"HER14L_10ka",NA,102.4,13.35432,NA,NA,0.0435094185094185,0.483722358722359,-1.91299224466474
"HER14L_10ka",NA,102.6,13.36256,NA,NA,0.0287341961920944,0.480985457998101,-1.88292081490457
"HER14L_10ka",NA,102.8,13.3708,NA,NA,0.0398743956536909,0.502168170263669,-1.89328178800558
"HER14L_10ka",NA,103,13.37903,NA,NA,0.036374126707389,0.53557765876052,-1.89620627651025
"HER14L_10ka",NA,103.2,13.38727,NA,NA,0.0346901017576318,0.488231061774077,-1.88036276294543
"HER14L_10ka",NA,103.4,13.3955,NA,NA,0.021756658177304,0.522159796255295,-1.89890067212398
"HER14L_10ka",NA,103.6,13.40374,NA,NA,0.0229454281234464,0.534118576873558,-1.88858575348463
"HER14L_10ka",NA,103.8,13.41198,NA,NA,0.0332868171401503,0.547952220614782,-1.86728681101804
"HER14L_10ka",NA,104,13.42021,NA,NA,0.0381468036670153,0.467605980434381,-1.90942853827653
"HER14L_10ka",NA,104.2,13.42845,NA,NA,0.0275007771958773,0.472295956190066,-1.89796217309362
"HER14L_10ka",NA,104.4,13.43669,NA,NA,0,0.411962911040606,-1.88405290630782
"HER14L_10ka",NA,104.6,13.44492,NA,NA,0.0175223409847556,0.414695403305882,-1.90470386280429
"HER14L_10ka",NA,104.8,13.45316,NA,NA,0.0236200014172001,0.496020029761202,-1.89685702796174
"HER14L_10ka",NA,105,13.46139,NA,NA,0.0371438830215311,0.492775514752312,-1.89465034540758
"HER14L_10ka",NA,105.2,13.46963,NA,NA,0.0260471577589522,0.515981791796386,-1.91377631690196
"HER14L_10ka",NA,105.4,13.47787,NA,NA,0.0244681241512619,0.439202828515152,-1.88616586237082
"HER14L_10ka",NA,105.6,13.4861,NA,NA,0.0139811254806012,0.420598858208086,-1.8612968317467
"HER14L_10ka",NA,105.8,13.49434,NA,NA,0.0338487203974807,0.465419905465359,-1.90273567993177
"HER14L_10ka",NA,106,13.50258,NA,NA,0.0206754800968099,0.486481884630821,-1.91241218984034
"HER14L_10ka",NA,106.2,13.51081,NA,NA,0.0340801514673399,0.531397917324077,-1.87710126337938
"HER14L_10ka",NA,106.4,13.51905,NA,NA,0.0355523953426362,0.55995022664652,-1.89524651592518
"HER14L_10ka",NA,106.6,13.52728,NA,NA,0.0318511912345522,0.550388584533061,-1.91568695476326
"HER14L_10ka",NA,106.8,13.53552,NA,NA,0.0292572475290346,0.505005533435946,-1.90831041861224
"HER14L_10ka",NA,107,13.54376,NA,NA,0.0354461787753345,0.507639917461041,-1.89141512029188
"HER14L_10ka",NA,107.2,13.55199,NA,NA,0.0191972970205795,0.474813146309,-1.87182642981093
"HER14L_10ka",NA,107.4,13.56023,NA,NA,0.0335431933120033,0.603777479616059,-1.89373324203689
"HER14L_10ka",NA,107.6,13.56847,NA,NA,0.0318139014023568,0.528110763279122,-1.89642394982941
"HER14L_10ka",NA,107.8,13.5767,NA,NA,0.0296864370090915,0.470035252643948,-1.87643766597885
"HER14L_10ka",NA,108,13.58494,NA,NA,0,0.571363417538703,-1.88795092203923
"HER14L_10ka",NA,108.2,13.59317,NA,NA,0.0360337172640113,0.532784248117882,-1.92821505430107
"HER14L_10ka",NA,108.4,13.60141,NA,NA,0.0233690360272639,0.524505030834145,-1.92499561836038
"HER14L_10ka",NA,108.6,13.60965,NA,NA,0.0492049515719687,0.512767390065779,-1.91501329307574
"HER14L_10ka",NA,108.8,13.61788,NA,NA,0.023651223293827,0.559745617953906,-1.94213814123007
"HER14L_10ka",NA,109,13.62612,NA,NA,0.050424079437319,0.572765825403393,-1.91512151024005
"HER14L_10ka",NA,109.2,13.63436,NA,NA,0.0424355429820613,0.554233909856619,-1.88622869886907
"HER14L_10ka",NA,109.4,13.64259,NA,NA,0.0493211847467746,0.530851698985022,-1.89032114942453
"HER14L_10ka",NA,109.6,13.65083,NA,NA,0.0328943206690199,0.531369795422629,-1.92089248987044
"HER14L_10ka",NA,109.8,13.65906,NA,NA,0.0337241880253191,0.560340354882225,-1.90555631090783
"HER14L_10ka",NA,110,13.66545,NA,NA,0.00896401587911384,0.464848252016904,-1.92767552400795
"HER14L_10ka",NA,110.2,13.66998,NA,NA,0.0432072902482455,0.58788100974128,-1.89970806334604
"HER14L_10ka",NA,110.4,13.67452,NA,NA,0.0208983686210995,0.517234623372213,-1.92179645555649
"HER14L_10ka",NA,110.6,13.67905,NA,NA,0.037796342877996,0.586494975693042,-1.95336520682956
"HER14L_10ka",NA,110.8,13.68358,NA,NA,0.0304669053240917,0.52809302561759,-1.94291497237497
"HER14L_10ka",NA,111,13.68812,NA,NA,0.0515729757607014,0.607271789582259,-1.91851854594115
"HER14L_10ka",NA,111.2,13.69265,NA,NA,0.0156486359605654,0.567263053570497,-1.8984492362338
"HER14L_10ka",NA,111.4,13.69719,NA,NA,0.0362004990497369,0.50292836179813,-1.92291916663424
"HER14L_10ka",NA,111.6,13.70172,NA,NA,0.0270698789589698,0.547842788455341,-1.90119428650759
"HER14L_10ka",NA,111.8,13.70625,NA,NA,0,0.553446578984368,-1.87737474070338
"HER14L_10ka",NA,112,13.71079,NA,NA,0.0458050232842202,0.530574853042217,-1.89921278026854
"HER14L_10ka",NA,112.2,13.71532,NA,NA,0.0167286484538868,0.613812716346463,-1.91821934891013
"HER14L_10ka",NA,112.4,13.71986,NA,NA,0.03728081452152,0.590065305702679,-1.90857026080597
"HER14L_10ka",NA,112.6,13.72439,NA,NA,0.0368135263413929,0.521963212769035,-1.92458622672456
"HER14L_10ka",NA,112.8,13.72892,NA,NA,0.0179572361248284,0.527173146236035,-1.94892620740479
"HER14L_10ka",NA,113,13.73346,NA,NA,0.0311923266876348,0.56406124093473,-1.918667996544
"HER14L_10ka",NA,113.2,13.73799,NA,NA,0.0362929358392741,0.495139338950097,-1.93729627665213
"HER14L_10ka",NA,113.4,13.74253,NA,NA,0.00646420768206441,0.443444646989618,-1.92274720626884
"HER14L_10ka",NA,113.6,13.74706,NA,NA,0.0218933920591379,0.436579994591044,-1.92229769685029
"HER14L_10ka",NA,113.8,13.75159,NA,NA,0.0147567814118215,0.574172949478147,-1.93610719187732
"HER14L_10ka",NA,114,13.75613,NA,NA,0.0408970976253298,0.558047493403694,-1.92996207969263
"HER14L_10ka",NA,114.2,13.76066,NA,NA,0.0456549529101771,0.564816988860191,-1.91729557615678
"HER14L_10ka",NA,114.4,13.7652,NA,NA,0.0391266922294389,0.539948352766257,-1.92690852173154
"HER14L_10ka",NA,114.6,13.76973,NA,NA,0.0175696196177353,0.48316453948772,-1.91359925655089
"HER14L_10ka",NA,114.8,13.77426,NA,NA,0.0460320382986559,0.614198911013494,-1.93155835354895
"HER14L_10ka",NA,115,13.7788,NA,NA,0.0144994397943716,0.554933104857312,-1.9184530670711
"HER14L_10ka",NA,115.2,13.78333,NA,NA,0.0455812257442763,0.503998124658141,-1.88402259115053
"HER14L_10ka",NA,115.4,13.78787,NA,NA,0.0148311107266008,0.480775172720644,-1.89345120080099
"HER14L_10ka",NA,115.6,13.7924,NA,NA,0.0366977286727218,0.519010734085637,-1.91463322803658
"HER14L_10ka",NA,115.8,13.79693,NA,NA,0.0405881351715831,0.494913390156723,-1.90325200345484
"HER14L_10ka",NA,116,13.80147,NA,NA,0.0222375674442013,0.399105815709086,-1.87283335176085
"HER14L_10ka",NA,116.2,13.806,NA,NA,0.00741198270537369,0.474366893143916,-1.93976774089483
"HER14L_10ka",NA,116.4,13.81053,NA,NA,0.0442449908349662,0.520826749257316,-1.9233702179364
"HER14L_10ka",NA,116.6,13.81507,NA,NA,0,0.561226460025487,-1.91562999097649
"HER14L_10ka",NA,116.8,13.8196,NA,NA,0.0273387663707137,0.565001171661416,-1.9197434885237
"HER14L_10ka",NA,117,13.82414,NA,NA,0.0143708193979933,0.474237040133779,-1.89053472476313
"HER14L_10ka",NA,117.2,13.82867,NA,NA,0.0218570804083417,0.510427113065391,-1.91270757653069
"HER14L_10ka",NA,117.4,13.8332,NA,NA,0.0195228612705478,0.481563911340179,-1.94871797451765
"HER14L_10ka",NA,117.6,13.83774,NA,NA,0,0.49859205869436,-1.89997123940776
"HER14L_10ka",NA,117.8,13.84227,NA,NA,0.0462487153134635,0.569116135662898,-1.97475414262458
"HER14L_10ka",NA,118,13.84681,NA,NA,0,0.512925992106853,-1.92309131102755
"HER14L_10ka",NA,118.2,13.85134,NA,NA,0.0332680767213031,0.650007037477768,-1.91367018995636
"HER14L_10ka",NA,118.4,13.85587,NA,NA,0.0425279653590391,0.534821382545492,-1.95114572170216
"HER14L_10ka",NA,118.6,13.86041,NA,NA,0,0.534397013513341,-1.97484391227015
"HER14L_10ka",NA,118.8,13.86494,NA,NA,0.0282623776367514,0.477891112766887,-1.92751390834053
"HER14L_10ka",NA,119,13.86948,NA,NA,0.0478976801988401,0.432373653686827,-1.92316879363552
"HER14L_10ka",NA,119.2,13.87401,NA,NA,0.00919503993274485,0.471574190836486,-1.90321785985237
"HER14L_10ka",NA,119.4,13.87854,NA,NA,0.0233317778814746,0.386270544926635,-1.92618433215271
"HER14L_10ka",NA,119.6,13.88308,NA,NA,0.0180568274154231,0.473346832961449,-1.88718425783446
"HER14L_10ka",NA,119.8,13.88761,NA,NA,0.0274212292545343,0.476607079900239,-1.92581997511921
"HER14L_10ka",NA,120,13.89161,NA,NA,0.0483742335298809,0.509890569639285,-1.92362179927941
"HER14L_10ka",NA,120.2,13.89506,NA,NA,0.0258294481538402,0.601826141984476,-1.91744683360613
"HER14L_10ka",NA,120.4,13.89851,NA,NA,0.0341655716162944,0.482260183968463,-1.95368667439574
"HER14L_10ka",NA,120.6,13.90196,NA,NA,0.0300976209793504,0.492030673401555,-1.95311417109475
"HER14L_10ka",NA,120.8,13.90542,NA,NA,0.0103673945441586,0.460053132897039,-1.93176782960092
"HER14L_10ka",NA,121,13.90887,NA,NA,0.0466448127081201,0.474222262532554,-1.9454499302052
"HER14L_10ka",NA,121.2,13.91232,NA,NA,0.026007125952511,0.466827910847572,-1.94215202781342
"HER14L_10ka",NA,121.4,13.91578,NA,NA,0.0295645020309527,0.484600750681269,-1.90689010906997
"HER14L_10ka",NA,121.6,13.91923,NA,NA,0.00645419458105823,0.542152344808891,-1.9166975372486
"HER14L_10ka",NA,121.8,13.92268,NA,NA,0,0.400653493076085,-1.9276263826353
"HER14L_10ka",NA,122,13.92614,NA,NA,0.0388706772567667,0.426281760582542,-1.88560571667462
"HER14L_10ka",NA,122.2,13.92959,NA,NA,0.0206531560604105,0.512456434748935,-1.92553425968754
"HER14L_10ka",NA,122.4,13.93304,NA,NA,0,0.522430732442689,-1.90503073442077
"HER14L_10ka",NA,122.6,13.9365,NA,NA,0.0473539386958469,0.446662827158124,-1.89337977754614
"HER14L_10ka",NA,122.8,13.93995,NA,NA,0.0192145107985551,0.482924704737017,-1.91964345955296
"HER14L_10ka",NA,123,13.9434,NA,NA,0.0228522096817195,0.45069635761169,-1.92821392194427
"HER14L_10ka",NA,123.2,13.94686,NA,NA,0.0139448796937197,0.45003929920641,-1.9108666597328
"HER14L_10ka",NA,123.4,13.95031,NA,NA,0.0159356689303489,0.409424109441271,-1.87886558996974
"HER14L_10ka",NA,123.6,13.95376,NA,NA,0.0107766362526044,0.250257441866034,-1.9202558648516
"HER14L_10ka",NA,123.8,13.95722,NA,NA,0.0136084718923199,0.395882818685669,-1.91111999480197
"HER14L_10ka",NA,124,13.96067,NA,NA,0.0317444813440125,0.435876147685095,-1.90112513277816
"HER14L_10ka",NA,124.2,13.96412,NA,NA,0.0399695715519798,0.455137379285447,-1.92497371364657
"HER14L_10ka",NA,124.4,13.96758,NA,NA,0.0294128930777396,0.447587503356906,-1.90588216568153
"HER14L_10ka",NA,124.6,13.97103,NA,NA,0.0183208344529399,0.447028360651733,-1.92827720724137
"HER14L_10ka",NA,124.8,13.97448,NA,NA,0.0154167259617665,0.368815521085337,-1.88523806400626
"HER14L_10ka",NA,125.1,13.97966,NA,NA,0.0520933293120939,0.37562032188194,-1.88738875419703
"HER14L_10ka",NA,125.3,13.98312,NA,NA,0.0124906320259805,0.431620728897771,-1.92860518583609
"HER14L_10ka",NA,125.5,13.98657,NA,NA,0.026004598707982,0.470820102923464,-1.90759567724325
"HER14L_10ka",NA,125.7,13.99002,NA,NA,0.0258327668252889,0.401087695445275,-1.9087204195374
"HER14L_10ka",NA,125.9,13.99347,NA,NA,0.0368399508800655,0.518488197571292,-1.89617330515487
"HER14L_10ka",NA,126.1,13.99693,NA,NA,0.00809771239624806,0.406235238545111,-1.93754875924808
"HER14L_10ka",NA,126.3,14.00038,NA,NA,0.0220237030103649,0.381285358366942,-1.92515907245185
"HER14L_10ka",NA,126.5,14.00383,NA,NA,0.0436866032300782,0.376796952859425,-1.8930002378863
"HER14L_10ka",NA,126.7,14.00729,NA,NA,0.0470327846175128,0.427445013141513,-1.94826143158697
"HER14L_10ka",NA,126.9,14.01074,NA,NA,0.0411110958847793,0.398777630082359,-1.93298360197912
"HER14L_10ka",NA,127.1,14.01419,NA,NA,0.0310642895732037,0.371420853592653,-1.88290437596291
"HER14L_10ka",NA,127.3,14.01765,NA,NA,0.0229487837144631,0.364480682523826,-1.9172313846796
"HER14L_10ka",NA,127.5,14.0211,NA,NA,0.0286548590453838,0.387522855661381,-1.90961433683152
"HER14L_10ka",NA,127.7,14.02455,NA,NA,0.00635622846827606,0.357220039917115,-1.94049284292484
"HER14L_10ka",NA,127.9,14.02801,NA,NA,0.0326632823876859,0.376988717557875,-1.90196489039955
"HER14L_10ka",NA,128.1,14.03146,NA,NA,0.0121243146394364,0.343522248117363,-1.9044835741516
"HER14L_10ka",NA,128.3,14.03491,NA,NA,0.0261671946012946,0.4076573474728,-1.91048848925165
"HER14L_10ka",NA,128.5,14.03837,NA,NA,0.0456768230426138,0.428556075017465,-1.89862633216929
"HER14L_10ka",NA,128.7,14.04182,NA,NA,0.0478227370546508,0.512766013974867,-1.91877462045618
"HER14L_10ka",NA,128.9,14.04527,NA,NA,0.00931371244578089,0.510923654168552,-1.89863648535783
"HER14L_10ka",NA,129.1,14.04873,NA,NA,0.0225049312275778,0.504375223394538,-1.90635815473866
"HER14L_10ka",NA,129.3,14.05218,NA,NA,0.0581403209886559,0.535431793290877,-1.91988475788697
"HER14L_10ka",NA,129.5,14.05563,NA,NA,0.0264995428828853,0.520716017648696,-1.91770874955674
"HER14L_10ka",NA,129.7,14.05909,NA,NA,0.0290007909306617,0.630108093857105,-1.8911721117095
"HER14L_10ka",NA,129.9,14.06254,NA,NA,0.0312336023587616,0.466005347192724,-1.89460307757425
"HER14L_10ka",NA,130.1,14.0735,NA,NA,0.019232988421741,0.442358733700042,-1.87824983674197
"HER14L_10ka",NA,130.3,14.08445,NA,NA,0.0255837752349056,0.332589078053772,-1.89017604361459
"HER14L_10ka",NA,130.5,14.09541,NA,NA,0.0209782488682787,0.248426631334879,-1.84539524085123
"HER14L_10ka",NA,130.7,14.10636,NA,NA,0.0101465614430665,0.310033821871477,-1.88304216194893
"HER14L_10ka",NA,130.9,14.11732,NA,NA,0.0292182368547152,0.432429905449786,-1.87567433043021
"HER14L_10ka",NA,131.1,14.12828,NA,NA,0.0434113421997711,0.516989620742729,-1.93541680375933
"HER14L_10ka",NA,131.3,14.13923,NA,NA,0.0252511828185636,0.485088512040827,-1.91051582124783
"HER14L_10ka",NA,131.5,14.15019,NA,NA,0,0.512490273417586,-1.92424034817814
"HER14L_10ka",NA,131.7,14.16114,NA,NA,0.0676196529759409,0.516614148736189,-1.89885543705177
"HER14L_10ka",NA,131.9,14.1721,NA,NA,0.0293141814014844,0.502338472198164,-1.91421403898459
"HER14L_10ka",NA,132.1,14.18306,NA,NA,0.0396547394022709,0.433558484131495,-1.92700593295806
"HER14L_10ka",NA,132.3,14.19401,NA,NA,0.00774163580764615,0.401274789362992,-1.95404916485716
"HER14L_10ka",NA,132.5,14.20497,NA,NA,0,0.425119232659785,-1.92468083932878
