"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER49L","HER49L_1D","HER49L_1D_302",156.1,6498.84,7.12,1,29449,75937,1.25,0.106667369003253,0.123786823287725,0.742720939726352,0.321318988108564,0.173828305042338,10.3928256317737,0.0829635092247521,0.262059338662312,0.138272515374587,4.32068688518114,0.206750332512477,1.31293045550917,68.4238250128396,10.891923568221,6.28206988272277,0.159183202140149,-0.953873443023198,-1.79175946922805,-0.837886026204857,100,97.500559674467
"HER49L","HER49L_1D","HER49L_1D_303",156.2,6500.27,7.11,1,29611,77656,1.21,0.0682497166992892,0.0862779437519316,0.638714329865046,0.44555475430102,0.195735036571546,11.0989492119089,0.0579478726692078,0.261409292263315,0.266560214278356,4.43236839394252,0.327083547955084,1.37915936952715,66.6194498815288,11.2766560214278,5.90773095809067,0.169269725905594,-1.64174615566676,-2.00188330733396,-0.360137151667203,100,97.15411558669
"HER49L","HER49L_1D","HER49L_1D_304",156.3,6501.7,7.11,1,29467,77404,1.38,0.0490930701255749,0.0852669112707354,0.617539145263811,0.355278796961397,0.169241899643429,12.0704356364012,0.12531652111002,0.213167278176838,0.200248049196424,4.45971784403907,0.00775153738824867,1.19632060358638,66.6347992351816,11.1053692315643,6.00023266635645,0.16666020396293,-1.42711635564015,-1.97995599046503,-0.552839634824885,100,97.289545759909
"HER49L","HER49L_1D","HER49L_1D_305",156.4,6503.13,7.11,1,29581,76454,1.35,0.095482250765166,0.0994061788788029,0.741622413477385,0.292986632484893,0.162189028696994,11.5952075757972,0.278598896068224,0.261595207575797,0.146493316242446,4.78457634656133,0,1.08692808747744,67.1279462160253,11.1047165615926,6.04499411071849,0.16542613304236,-1.08091271156871,-2.00962596344142,-0.928713251872712,100,97.7777487116436
"HER49L","HER49L_1D","HER49L_1D_306",156.5,6504.56,7.11,1,29222,75299,1.34,0.0703860609038633,0.103587033028327,0.585665148275542,0.346618148979402,0.167332899507298,11.7066627710859,0.0903066441785415,0.154052510657512,0.308105021315024,4.08371957130905,0.062417827593992,1.10360031341718,67.799041155925,11.1634948671297,6.07328098976921,0.164655645224477,-1.2078115806331,-1.73233604875725,-0.524524468124153,100,97.7449899733064
"HER49L","HER49L_1D","HER49L_1D_307",156.6,6505.99,7.08,1,29637,77811,1.4,0.107953888267726,0.119520376296411,0.73382940715323,0.296873192736246,0.101528061585123,14.3308786675406,0.102813226921643,0.272455051342355,0.059117605479945,3.6974206731696,0.134942360334657,1.00242896248602,65.9289817635039,10.5576332395163,6.24467437614121,0.160136452241715,-0.909818217368538,-1.81478971650275,-0.904971499134217,100,97.4463764763337
"HER49L","HER49L_1D","HER49L_1D_308",156.7,6507.42,7.07,1,29387,77873,1.36,0.0565022536694361,0.102731370308066,0.681879470419786,0.371117075237887,0.0924582332772591,14.2231582191517,0.208031024873833,0.231145583193148,0.258112567899015,3.71117075237887,0.0115572791596574,1.16600105299655,65.8353986619239,10.8420119938875,6.07224920052114,0.164683623312788,-1.28440005343855,-1.89273538656806,-0.608335333129507,100,97.7912755383766
"HER49L","HER49L_1D","HER49L_1D_309",156.8,6508.85,7.07,1,29670,79606,1.25,0.074115016456046,0.099238750847926,0.704720749692234,0.316559053337688,0.116825364922242,16.296510313293,0.16330427354722,0.190940381378288,0.227369796246514,3.69570132904555,0,1.01625505615155,63.9336230937367,10.9011883526367,5.86483060613044,0.170507908438943,-1.1599812350444,-1.96027305305567,-0.800291818011273,100,97.7363515312916
"HER49L","HER49L_1D","HER49L_1D_310",156.9,6510.28,7.06,1,29077,78104,1.39,0.0614565195124449,0.080661681860084,0.59536003277681,0.303441565092697,0.099866844207723,13.2208337601147,0.282956058588549,0.288077435214586,0.321366383283827,4.09710130082966,0.216378162450067,1.29186725391785,65.5997132029089,10.978951142067,5.97504373177843,0.167362791787025,-1.3249254147436,-1.99890267919582,-0.673977264452225,100,97.438031342825
"HER49L","HER49L_1D","HER49L_1D_311",157,6511.71,7.07,1,29448,79233,1.45,0.0580566178233817,0.117375336034228,0.538916865447478,0.400085822826348,0.146403644945919,14.689586409703,0.0732018224729595,0.295331490666768,0.265041081367612,3.88222079184178,0.0315525096866205,1.04628122120833,65.0511781707117,10.8868779422715,5.97519128217018,0.167358658957743,-1.22630228072402,-1.52418452007537,-0.297882239351344,100,97.4821097270077
"HER49L","HER49L_1D","HER49L_1D_312",157.1,6513.14,7.06,1,29688,79125,1.62,0.0783570300157978,0.139020537124803,0.715323854660348,0.226224328593997,0.145339652448657,15.2821484992101,0.276777251184834,0.248973143759874,0.169352290679305,3.96587677725118,0.0720379146919431,1.02496050552923,64.5914691943128,10.6565560821485,6.0611954459203,0.16498395554512,-0.486905440048339,-1.63811371241077,-1.15120827236243,100,97.5924170616114
"HER49L","HER49L_1D","HER49L_1D_313",157.2,6514.57,7.07,1,29506,77136,1.43,0.0777846919726198,0.0907488073013898,0.569124662933001,0.325399294752126,0.145198091682224,13.585096453018,0.108898568761668,0.233354075917859,0.220389960589089,3.71032980709396,0.147790914747978,0.833592615639909,66.2051441609625,11.2347023439121,5.89291483960305,0.169695308216496,-1.27695769708243,-1.83600417102581,-0.559046473943387,100,97.4875544492844
"HER49L","HER49L_1D","HER49L_1D_314",157.3,6516.01,7.06,1,29220,76169,1.35,0.101090995024222,0.0498890624794864,0.580288568840342,0.375480838661398,0.154918667699458,13.6433457180743,0.0630177631319828,0.190366159461198,0.123409786133466,3.64190156100251,0.179863198939201,1.04373170187347,66.4771757539156,10.9795323556828,6.05464546215473,0.165162437049472,-2.01840565109347,-2.45372372235131,-0.435318071257845,100,97.6040121309194
"HER49L","HER49L_1D","HER49L_1D_315",157.4,6517.44,7.06,1,29005,76914,1.24,0.0858101255948202,0.110513040538784,0.627974100943911,0.386145565176691,0.145617182827574,14.7983462048522,0.0975115063577502,0.254830069948254,0.19892347296981,3.57152143952986,0.01950230127155,1.18704007072835,65.7344566658866,11.0083989910809,5.9713003425062,0.167467710991119,-1.25108088231238,-1.73736539716226,-0.486284514849873,100,98.226590737707
"HER49L","HER49L_1D","HER49L_1D_316",157.5,6518.87,7.05,1,29499,79187,1.32,0.0757700127546188,0.145225857779686,0.699609784434314,0.364958894768081,0.108603684948287,14.6627603015647,0.174271029335623,0.229835705355677,0.186899364794726,3.79986613964413,0.213418869258843,1.22242287244118,65.0914922904012,10.7378736408754,6.06186051981653,0.164965854415645,-0.921494559749182,-1.57223255838403,-0.650737998634852,100,97.7130084483564
"HER49L","HER49L_1D","HER49L_1D_317",157.6,6520.3,7.05,1,29277,77202,1.35,0.0764228905986892,0.110100774591332,0.821222248128287,0.32512111085205,0.130825626279112,13.1628714282013,0.150255174736406,0.251288826714334,0.117872593974249,3.59576176782985,0.0246107613792389,0.924846506567187,66.5811766534546,10.9116344136162,6.10185185185185,0.163884673748103,-1.08280168264147,-2.00939769794691,-0.926596015305442,100,97.1840107769229
"HER49L","HER49L_1D","HER49L_1D_318",157.7,6521.73,7.05,1,28621,75267,1.44,0.0345436911262572,0.132860350485605,0.751989583748522,0.383966412903397,0.135517557495317,12.4623008755497,0.106288280388484,0.175375662640998,0.160761024087582,3.78784859234459,0.156775213573013,1.12931297912764,66.5298205056665,11.2745293422084,5.90089559274099,0.169465801298053,-1.06125650212434,-1.73342389221509,-0.672167390090751,100,97.221890071346
"HER49L","HER49L_1D","HER49L_1D_319",157.8,6523.16,7.03,1,28965,76957,1.43,0.0870616058318282,0.14163753784581,0.582143274815806,0.257286536637343,0.113050144886105,14.6432423301324,0.268981379211768,0.202710604623361,0.0766661902101173,3.82551294878958,0,1.1629871226789,65.5080109671635,10.9112881219382,6.00369179468858,0.166564179874239,-0.596919148465392,-1.41344535018584,-0.81652620172045,100,97.7805787647647
"HER49L","HER49L_1D","HER49L_1D_320",157.9,6524.59,7.01,1,28917,78356,1.28,0.091888304660779,0.168461891878095,0.676400020419623,0.312675481137373,0.1454898157129,17.4102812803104,0.197815100311399,0.19143396804329,0.269283781714227,3.32967481749962,0.0842309459390474,0.999285313185972,62.9613558629843,10.984481086324,5.73184617172069,0.174463858596505,-0.618456287958356,-1.3900750839598,-0.771618796001441,100,97.822757670121
"HER49L","HER49L_1D","HER49L_1D_321",158,6526.02,7.01,1,28438,77843,1.25,0.0629472142646095,0.119471243400177,0.643603149929987,0.364836915329574,0.197834101974487,14.8632503886027,0.110478784219519,0.217103657361612,0.205541924129337,3.65479233842478,0.123325154477602,1.84602340608661,63.7064347468623,11.0427398738486,5.76907864122848,0.173337904055171,-1.11637474500795,-1.68400660793161,-0.567631862923659,100,97.1583828989119
"HER49L","HER49L_1D","HER49L_1D_322",158.1,6527.45,7.01,1,28728,77313,1.26,0.078900055618072,0.0879541603611294,0.654482428569581,0.300078900055618,0.156506667701421,15.2755681450726,0.178495207791704,0.190136199604206,0.297492012986173,3.96440443392444,0.111236143986134,1.19902215668775,64.5751684710204,10.9632274003078,5.89016045304389,0.169774661992989,-1.2272296664902,-2.00702896411136,-0.779799297621156,100,98.0326723836871
"HER49L","HER49L_1D","HER49L_1D_323",158.2,6528.88,7.01,1,29393,80608,1.55,0.0843588725684796,0.107929734021437,0.805131004366812,0.441643509329099,0.204694323144105,16.3383287018658,0.218340611353712,0.177401746724891,0.155071456927352,3.92640928940056,0.197250893211592,1.11651448987694,63.2344184200079,10.7644402540691,5.87438054627175,0.170230714902299,-1.40902261219745,-2.00952459804951,-0.600501985852059,100,97.7719333068678
"HER49L","HER49L_1D","HER49L_1D_324",158.3,6530.31,7,1,29501,79061,1.26,0.0670368449678097,0.094863459860108,0.63495275799699,0.342773301627857,0.184667535194344,14.7506355851811,0.142927612855896,0.175813612274067,0.196051150377557,3.93746600726022,0,0.920807983708782,64.8802823136566,11.0522254967683,5.87033646143282,0.170347987133249,-1.28463070734339,-1.90111200615542,-0.616481298812028,100,97.3805036617296
"HER49L","HER49L_1D","HER49L_1D_325",158.4,6531.74,6.99,1,29157,76143,1.36,0.0893056485822728,0.0866790118592648,0.531893936409125,0.328329590376003,0.120825289258369,11.6885334173857,0.248217170324258,0.242963896878242,0.210130937840642,3.8309496605072,0.151031611572961,1.1780465702691,66.8400246903852,11.1737126196761,5.98189938881053,0.167170982827052,-1.33180617583582,-1.81423232508011,-0.482426149244293,100,96.7206440513245
"HER49L","HER49L_1D","HER49L_1D_326",158.5,6533.17,7,1,29102,76446,1.29,0.0941841299740994,0.0732543233131884,0.494466682364022,0.334876906574576,0.100724694555634,12.3158831070298,0.138659969128535,0.197525050362347,0.137351856212228,3.91649007142296,0.285168615754912,1.08834994636737,66.7713156999712,11.2406142898255,5.94018387059234,0.168344957291748,-1.51982575374441,-1.90954250488444,-0.389716751140025,100,97.1888653428564
"HER49L","HER49L_1D","HER49L_1D_327",158.6,6534.6,7,1,29391,78043,1.28,0.0768806939763976,0.139666594057122,0.615045551811181,0.313929500403624,0.137103904257909,13.0991889086785,0.178106941045321,0.226798047230373,0.125571800161449,4.03239239906206,0.129415834860269,1.48764142844329,66.2109349973732,10.863242058865,6.09495163953763,0.16407021074836,-0.809910328315583,-1.48243822167279,-0.67252789335721,100,97.6359186602258
"HER49L","HER49L_1D","HER49L_1D_328",158.7,6536.03,6.99,1,29644,77894,1.47,0.0962846945849488,0.13094718463553,0.666290086527845,0.293989267466044,0.192569389169898,14.8137212108763,0.164325878758313,0.227231879220479,0.168177266541711,3.99132153952808,0,1.10919968161861,65.007574395974,10.9019950188718,5.96290626471974,0.167703457945771,-0.808749190269969,-1.62693106988162,-0.818181879611649,100,97.7636274937736
"HER49L","HER49L_1D","HER49L_1D_329",158.8,6537.47,6.99,1,29603,76218,1.38,0.114146264661891,0.136450707182031,0.652076937206434,0.352935002230444,0.141698811304416,11.3398409824451,0.137762733212627,0.246660893752132,0.204676060773046,3.96756671652366,0.148258941457399,1.25823296334199,67.6034532525125,11.5313967829122,5.8625554670611,0.170574079105694,-0.950320480460466,-1.56419912695526,-0.61387864649479,100,97.8351570495159
"HER49L","HER49L_1D","HER49L_1D_330",158.9,6538.9,6.97,1,29274,76286,1.46,0.081273103846053,0.138950790446478,0.736701360669061,0.317227276302336,0.166478777233044,10.9430301759169,0.137639933932832,0.201871903101487,0.205804472642425,3.7831318983824,0.214980468237947,1.24400283145007,68.0400073407965,11.3729911123928,5.98259566620562,0.167151526827859,-0.825498632044619,-1.66806275578162,-0.842564123737005,100,97.5840914453504
"HER49L","HER49L_1D","HER49L_1D_331",159,6540.33,6.95,1,29325,75168,1.38,0.121062154108131,0.0758301404853129,0.675819497658578,0.344561515538527,0.0957854406130268,10.3554704129417,0.133035334184759,0.227490421455939,0.192901234567901,3.9551404853129,0.0332588335461899,1.06029161345253,68.8364729672201,11.4476905065986,6.01313190005811,0.166302688286338,-1.51377679386499,-2.18743017974393,-0.673653385878944,100,97.5548105576841
"HER49L","HER49L_1D","HER49L_1D_332",159.1,6541.76,6.94,1,28626,74339,1.44,0.0955084141567683,0.0968536030885538,0.663178143370236,0.278454108879592,0.0995439809521247,11.0695597196626,0.240788818789599,0.236753251994243,0.146625593564616,4.01673415031141,0.103579547747481,0.864956483138057,68.0732858930037,11.6547169049893,5.84083564173592,0.171208378618714,-1.05605267424931,-1.92384305502663,-0.867790380777321,100,97.6405386136483
"HER49L","HER49L_1D","HER49L_1D_333",159.2,6543.19,6.94,1,27670,72966,1.44,0.0863415837513362,0.0918235890688814,0.546830030425129,0.259024751254009,0.109640106350903,12.1056382424691,0.0342625332346572,0.226132719348738,0.189129183455308,3.49203738727627,0.156237151550037,1.199188663213,68.1865526409561,11.136693802593,6.12269259168102,0.16332683456274,-1.03705439566868,-1.7842687974989,-0.747214401830221,100,97.8195323849464
"HER49L","HER49L_1D","HER49L_1D_334",159.3,6544.62,6.94,1,27416,73564,1.33,0.0557337828285574,0.0992333206459681,0.61579033222772,0.31944973084661,0.0951552389755859,13.2986243271165,0,0.220216410200642,0.065249306726116,3.54113425044859,0.232450655211788,0.999130009243652,67.0259909738459,11.0937415039965,6.04178409508639,0.165514024377877,-1.16912607299577,-1.82543268433464,-0.656306611338875,100,97.6618998423142
"HER49L","HER49L_1D","HER49L_1D_335",159.4,6546.05,6.95,1,29230,77699,1.28,0.0707859818015676,0.0965263388203194,0.552130658052227,0.24582040952908,0.135136874348447,14.4493494124763,0.0926652852675067,0.229089177466891,0.220080052510328,4.17122485488874,0,1.05406761991789,65.5298008983385,10.6938313234405,6.12781321458659,0.163190352737843,-0.934785314510319,-1.74396880539171,-0.809183490881387,100,97.5405088868583
"HER49L","HER49L_1D","HER49L_1D_336",159.5,6547.48,6.95,1,29989,79711,1.43,0.0903263037723777,0.124198667687019,0.587120974520455,0.381377727038928,0.170616351570047,16.1558630552872,0.131725859668051,0.184416203535271,0.252160931364554,4.28548130120059,0,0.696265258245412,64.2659106020499,10.5317961134599,6.10208457415128,0.163878423487614,-1.12190785127163,-1.55334844578306,-0.431440594511425,100,97.8572593493997
"HER49L","HER49L_1D","HER49L_1D_337",159.6,6548.91,6.95,1,29702,80558,1.41,0.0893765982273641,0.094341964795551,0.621912162665409,0.35626505126741,0.22344149556841,18.5282653491894,0.139030263909233,0.177511854812682,0.14027160555128,3.97601727947566,0,0.746046326870081,62.4978276521264,10.3490652697435,6.03898284754708,0.165590799849048,-1.32874887547329,-1.88587276079853,-0.557123885325244,100,97.9393728742024
"HER49L","HER49L_1D","HER49L_1D_338",159.7,6550.34,6.97,1,29126,78661,1.36,0.146196971815766,0.0775479589631457,0.560633604963069,0.353415288389418,0.155095917926291,14.9705699139345,0.118228855468402,0.195776814431548,0.152553361894713,4.32870164376248,0.181792756257866,1.27636312785243,64.1270769504583,10.5617777551773,6.0716177178623,0.1647007513431,-1.51674724951733,-1.97817101127353,-0.461423761756209,100,97.2057309212952
"HER49L","HER49L_1D","HER49L_1D_339",159.8,6551.77,6.95,1,28952,76644,1.29,0.0782840144042587,0.105683419445749,0.594958509472366,0.304002922603204,0.153958561661709,14.0193622462293,0.203538437451072,0.27529878398831,0.185272167423412,4.22342257710975,0.0273994050414905,1.16251761390324,65.0161786963102,11.0341318302803,5.89227858578692,0.169713632076418,-1.05658929889326,-1.72804365484195,-0.671454355948686,100,97.3840091853243
"HER49L","HER49L_1D","HER49L_1D_340",159.9,6553.2,6.94,1,28952,76131,1.3,0.0669897939078693,0.0853791490982648,0.574010587014488,0.270586226372962,0.143174265410936,14.8126256058636,0.111649656513116,0.227239889138459,0.225926363767716,4.24137342212765,0.0893197252104924,1.15590232625343,64.6635404762843,10.8786171204897,5.9440956290751,0.168234170915517,-1.15348889889394,-1.90554592519995,-0.752057026306009,100,97.5463346074529
"HER49L","HER49L_1D","HER49L_1D_341",160,6554.63,6.94,1,29464,80227,1.42,0.04861206327047,0.113428147631097,0.716716317449238,0.344023832375634,0.180737158313286,17.0902563974722,0.260510800603288,0.14583618981141,0.163286674062348,4.20058085183292,0.150822042454535,1.05824722350331,62.6185698081693,10.4815087190098,5.97419431561422,0.167386587574895,-1.1095413592003,-1.8435105342805,-0.7339691750802,100,97.5731362259588
"HER49L","HER49L_1D","HER49L_1D_342",160.1,6556.54,6.94,1,29352,78415,1.35,0.0522859146846904,0.090543901039342,0.627430976216285,0.318816552955429,0.16323407511318,15.829879487343,0.307339157049034,0.242300580246126,0.0816170375565899,4.51061659121342,0.0854428361920551,1.06612255308296,63.6740419562584,10.7772747561053,5.90817654715418,0.169256959743641,-1.25878104082093,-1.93579883945099,-0.677017798630062,100,97.8269463750558
"HER49L","HER49L_1D","HER49L_1D_343",160.2,6558.45,6.95,1,29447,78216,1.48,0.0894957553441751,0.102280863250486,0.558709215505779,0.253145136544952,0.184105553850875,16.3956223790529,0.199447683338447,0.193055129385292,0.0831032013910197,4.29835327810167,0,0.995959905901606,64.4228802291091,10.2216937710954,6.3025641025641,0.1586655817738,-0.906240396020654,-1.69790656042171,-0.791666164401055,100,97.9978521018717
"HER49L","HER49L_1D","HER49L_1D_344",160.3,6560.35,6.95,1,28834,77520,1.43,0.0722394220846233,0.114809081527348,0.628224974200206,0.325077399380805,0.15608875128999,15.0219298245614,0.225748194014448,0.203818369453044,0.185758513931889,4.34081527347781,0.087719298245614,1.1313209494324,64.8052115583075,10.5869453044376,6.12123796758864,0.163365646834007,-1.04079271777928,-1.69962775335045,-0.658835035571167,100,97.8857069143447
"HER49L","HER49L_1D","HER49L_1D_345",160.4,6562.26,6.95,1,28449,75940,1.16,0.0934948643666052,0.0790097445351593,0.526731630234396,0.305504345535949,0.0921780352910192,14.7827232025283,0.0447721885699236,0.248880695285752,0.144851198314459,4.07690281801422,0.0381880431919937,0.842770608375033,65.6939689228338,10.8072162233342,6.07871329352991,0.164508499037845,-1.35239280944421,-1.89711998488588,-0.544727175441672,100,97.7771925204108
"HER49L","HER49L_1D","HER49L_1D_346",160.5,6564.16,6.96,1,28646,77451,1.3,0.0684303624226931,0.0748860569908717,0.664936540522395,0.304708783618029,0.131696169190843,15.573717576274,0.241442976849879,0.209164504008986,0.0335696117545287,4.19361919148881,0.121367057881758,1.29630346929026,63.5369459400137,11.0740984622536,5.73743733240061,0.174293842714895,-1.40338879447919,-2.18372389011732,-0.780335095638126,100,97.5248867025603
"HER49L","HER49L_1D","HER49L_1D_347",160.6,6566.07,6.96,1,28908,77167,1.32,0.119221947205412,0.114038384283437,0.581854937991628,0.230668550027862,0.160690450581207,14.2327678930113,0.151619215467752,0.253994583176747,0.130884963779854,4.3969572485648,0.136068526701829,1.26349346223126,64.5379501600425,10.9139917322171,5.91332225124673,0.169109674310269,-0.704446735813879,-1.62968607326405,-0.925239337450169,100,97.2242020552827
"HER49L","HER49L_1D","HER49L_1D_348",160.7,6567.98,6.96,1,29261,78698,1.51,0.110549188035274,0.0800528603014054,0.543851177920659,0.246511982515439,0.210932933492592,16.0690233551043,0.0673460570789601,0.221098376070548,0.28336171186053,4.36986962819894,0,0.97334112683931,64.1795217159267,10.4056011588605,6.1677860544633,0.162132731448483,-1.1247234326718,-1.91598846919026,-0.791265036518469,100,97.7610612722051
"HER49L","HER49L_1D","HER49L_1D_349",160.8,6569.88,6.96,1,29128,79422,1.41,0.0868776913197855,0.0931731761980308,0.49860240235703,0.409206517085946,0.101986855027574,15.8192944020548,0.28329681952104,0.198937322152552,0.137241570345748,4.22301125632696,0.25559668605676,0.997204804714059,63.8148120168215,10.6972879051145,5.9655131826742,0.167630171852495,-1.47976008912557,-1.67734911805031,-0.197589028924743,100,97.6165294250963
"HER49L","HER49L_1D","HER49L_1D_350",160.9,6571.79,6.97,1,29137,77223,1.67,0.0712223042357847,0.0543879414164174,0.4752470119006,0.230501275526721,0.129495098610518,14.8712171244318,0.0453232845136812,0.374240834984396,0.133379951568833,4.54268805925696,0.192947696929671,1.31437525089675,64.7061108737034,10.7584527925618,6.01444390948483,0.166266410502722,-1.44411393200872,-2.1676922297712,-0.723578297762485,100,97.8995895005374
"HER49L","HER49L_1D","HER49L_1D_351",161,6573.7,6.97,1,28860,76556,1.42,0.0626992005851925,0.0888238674956894,0.540780605047286,0.359214170019332,0.133235801243534,16.0732013166832,0.122785934479335,0.184178901719003,0.135848267934584,4.8578818120069,0,1.11944197711479,63.7180625947019,10.5582841318773,6.03488803662007,0.16570315703157,-1.39726339249046,-1.80635826864921,-0.409094876158743,100,97.9544385809081
"HER49L","HER49L_1D","HER49L_1D_352",161.1,6575.6,6.97,1,27810,74333,1.5,0.0968614209032327,0.0699554706523348,0.643052210996462,0.383409791075296,0.114350288566316,14.2171041125745,0.104933205978502,0.20044932936919,0.0887896358279634,4.58880981529065,0.166816891555568,1.26457966179221,64.2756245543702,10.7220211749828,5.99473023839398,0.166813177613127,-1.70124546168722,-2.21836701391003,-0.517121552222806,100,96.9367575639353
"HER49L","HER49L_1D","HER49L_1D_353",161.2,6577.51,6.97,1,27310,74105,1.25,0.0944605627150665,0.0782673233924836,0.569462249510829,0.272586195263477,0.105256055596788,12.7062951217867,0.250995209500034,0.277983941704338,0.136293097631739,4.6501585588017,0.197017745091424,1.21584238580393,65.2762971459416,11.0937183725794,5.88407736285123,0.169950178818763,-1.24782468685479,-1.98456230348959,-0.736737616634807,100,96.9246339653195
"HER49L","HER49L_1D","HER49L_1D_354",161.3,6579.42,6.97,1,27688,74094,1.48,0.0607336626447486,0.0701811212783761,0.52500877264016,0.307717224066726,0.132264420870786,14.4343671552352,0.0121467325289497,0.280724485113504,0.2253893702594,4.56717143088509,0,0.807082894701325,65.4209517639755,10.8875212567819,6.00880128920293,0.166422544509314,-1.47810191037301,-2.01233562503702,-0.534233714664005,100,97.7312602909817
"HER49L","HER49L_1D","HER49L_1D_355",161.4,6581.32,6.98,1,27943,75825,1.55,0.088361358391032,0.0830860534124629,0.431256181998022,0.258489943949885,0.126607319485658,14.3897131552918,0.245301681503462,0.279591163864161,0.16880975931421,4.52753049785691,0.131882624464227,1.13023409165842,64.519617540389,11.1968348170129,5.762308598351,0.1735415559462,-1.13497993283898,-1.64682544450572,-0.511845511666736,100,97.5773161885921
"HER49L","HER49L_1D","HER49L_1D_356",161.5,6583.23,6.99,1,28375,79757,1.39,0.0702132728161791,0.0526599546121344,0.491492909713254,0.26706119839011,0.140426545632358,17.315094599847,0.310944493900222,0.293391175696177,0.221924094436852,4.37453765813659,0.180548415813032,1.09206715398021,61.8215329062026,10.4693005002696,5.90502994011976,0.169347151520068,-1.62362254742606,-2.23359222150709,-0.609969674081037,100,97.1011948794463
"HER49L","HER49L_1D","HER49L_1D_357",161.6,6585.13,6.99,1,28418,77548,1.67,0.092845721359674,0.077371434466395,0.510651467478207,0.303038118326714,0.0851085779130345,15.8598545417032,0.252746685923557,0.180533347088255,0.201165729612627,4.56104606179399,0,0.911693402795688,63.1131686181462,10.9648217877959,5.75596848171234,0.173732709478373,-1.36524095192206,-1.88706964903238,-0.521828697110322,100,97.1140454944035
"HER49L","HER49L_1D","HER49L_1D_358",161.7,6587.04,7,1,28458,77309,1.33,0.0595014810694744,0.0633820124435706,0.507056099548565,0.258702091606411,0.097013284352404,15.01248237592,0.250941028858218,0.234125392903802,0.160395296795975,4.77952114242844,0,1.06326559650235,63.9058841790736,10.7555394585365,5.94167167769092,0.168302803359984,-1.40649706843741,-2.07944154167984,-0.672944473242426,100,97.1478094400393
"HER49L","HER49L_1D","HER49L_1D_359",161.8,6588.95,7,1,28382,76343,1.19,0.0785926673041405,0.0916914451881639,0.610403049395491,0.305201524697746,0.0772827895157382,14.3405420274288,0.163734723550293,0.159805090185086,0.136227289993844,4.82689965026263,0.103480345283785,1.32035681070956,64.6581873911164,10.7973226098005,5.98835375470096,0.166990802641708,-1.20254321151634,-1.89569039207629,-0.693147180559945,100,97.6697274144322
"HER49L","HER49L_1D","HER49L_1D_360",161.9,6590.85,7.01,1,28183,76130,1.2,0.06436358859845,0.102456324707737,0.521476421909891,0.359910679101537,0.151057401812689,15.2160777617234,0.0459739918560357,0.24300538552476,0.0814396427164061,4.4082490476816,0.218048075660055,1.11125706029161,64.0036779193485,11.2688821752266,5.67968294673039,0.176066165907318,-1.25641927969848,-1.6272274539976,-0.37080817429912,100,97.7958754761592
"HER49L","HER49L_1D","HER49L_1D_361",162,6592.76,7,1,28520,77317,1.44,0.0465615582601498,0.0776025971002496,0.478549348784873,0.311703765019336,0.179779349948912,14.0202025427784,0.393186491974598,0.267728959995861,0.253501817194149,4.9536324482326,0,1.29466999495583,64.6015753327211,11.0725972295873,5.83436514425885,0.171398254184352,-1.39045237126855,-1.81915844341617,-0.428706072147615,100,97.9512914365534
"HER49L","HER49L_1D","HER49L_1D_362",162.1,6594.67,7,1,29153,78482,1.37,0.0739022960678882,0.117224331693892,0.50584847480951,0.359318060192146,0.110853444101832,15.0454881374073,0.212787645574781,0.210239290537958,0.0789990061415356,4.93743788384598,0.0547896332917102,0.904666038072424,64.5039626920823,10.8152187762799,5.96418473138548,0.167667509481669,-1.12011849388907,-1.46214770363815,-0.342029209749077,100,97.9307357100991
"HER49L","HER49L_1D","HER49L_1D_363",162.2,6596.57,7,1,28944,79882,1.61,0.0813700207806515,0.0738589419393606,0.485716431736812,0.334243008437445,0.121429107934203,16.9938158784207,0.14020680503743,0.242858215868406,0.105155103778073,4.79707568663779,0,1.2368243158659,62.6549160011016,10.302696477304,6.08140947752126,0.164435564435564,-1.50971121449453,-1.88346789571755,-0.373756681223024,100,97.5701659948424
"HER49L","HER49L_1D","HER49L_1D_364",162.3,6598.48,6.99,1,28807,79645,1.29,0.0841232971310189,0.0778454391361667,0.484650637202586,0.272459036976584,0.126812731496014,20.4708393496139,0.180802310251742,0.236047460606441,0.207169313830121,4.53638018708017,0.0539895787557285,1.189026304225,60.0527340071568,10.1990080984368,5.88809553120768,0.169834201007757,-1.25276296849537,-1.82870298441974,-0.575940015924371,100,98.171887751899
"HER49L","HER49L_1D","HER49L_1D_365",162.4,6600.38,6.99,1,29326,81339,1.32,0.0774536200346697,0.0540945917702455,0.445050959564293,0.211460676920051,0.0872890003565325,18.4130613850674,0.0983538032186282,0.228672592483311,0.27170238139146,4.72590024465509,0.0368826762069856,1.24663445579611,61.029764319699,10.4402562116574,5.84561940650024,0.171068270179892,-1.36330484289519,-2.10745457790751,-0.744149735012318,100,97.3665769188212
