"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER49L","HER49L_1D","HER49L_1D_313",157.2,6514.57,7.07,1,29506,77136,1.43,-2.6317163784822,-0.807621528611209,-1.36496716801209,-2.16700843681118,2.36282770235152,1.0652290495746,-2.14946412716027,-0.426697529419163,3.94653668295916,2.17288173361083,5.89291483960305,0.169695308216496,-1.27695769708243,-1.83600417102581,-0.559046473943387
"HER49L","HER49L_1D","HER49L_1D_314",157.3,6516.01,7.06,1,29220,76169,1.35,-3.22083774678253,-0.790829622867036,-1.22491717715255,-2.10527589980064,2.36448838867625,1.04400663326836,-1.95714570775497,-0.204800207067789,3.94801867184455,2.14729266763635,6.05464546215473,0.165162437049472,-2.01840565109347,-2.45372372235131,-0.435318071257845
"HER49L","HER49L_1D","HER49L_1D_315",157.4,6517.44,7.06,1,29005,76914,1.24,-2.32413304470897,-0.596395434245845,-1.08138685445707,-2.05109252225014,2.56139595236274,1.14014831237976,-4.0058916187227,0.0393502304916733,4.05243568785826,2.26556929129228,5.9713003425062,0.167467710991119,-1.25108088231238,-1.73736539716226,-0.486284514849873
"HER49L","HER49L_1D","HER49L_1D_316",157.5,6518.87,7.05,1,29499,79187,1.32,-2.2952500578805,-0.729872135240429,-1.37895932600634,-2.58293213033228,2.31095407615766,0.960855108756058,-1.9130418119366,-0.172575637096098,3.80137024254362,1.99945167103492,6.06186051981653,0.164965854415645,-0.921494559749182,-1.57223255838403,-0.650737998634852
"HER49L","HER49L_1D","HER49L_1D_317",157.6,6520.3,7.05,1,29277,77202,1.35,-2.31289620608187,-0.31361850344269,-1.23781441482396,-2.14227068905111,2.45926545080239,1.16188298497142,-3.77151122878139,-0.194960959641374,4.08020831316342,2.27171525288518,6.10185185185185,0.163884673748103,-1.08280168264147,-2.00939769794691,-0.926596015305442
"HER49L","HER49L_1D","HER49L_1D_318",157.7,6521.73,7.05,1,28621,75267,1.44,-2.36042256030608,-0.635183773419591,-1.30566215416682,-2.34081408891771,2.17089856897861,0.980232704386843,-2.19641958403581,-0.229130948573969,3.84575405323221,2.07074778282233,5.90089559274099,0.169465801298053,-1.06125650212434,-1.73342389221509,-0.672167390090751
"HER49L","HER49L_1D","HER49L_1D_319",157.8,6523.16,7.03,1,28965,76957,1.43,-1.75528184054159,-0.348739318591754,-1.16245738160952,-1.9784253918558,2.87413740069981,1.53210188975168,-6.45576220633401,0.342178206640922,4.37226198693013,2.57998665491013,6.00369179468858,0.166564179874239,-0.596919148465392,-1.41344535018584,-0.81652620172045
"HER49L","HER49L_1D","HER49L_1D_320",157.9,6524.59,7.01,1,28917,78356,1.28,-2.06359088498556,-0.679177991965373,-1.44860847727495,-2.20900788484406,2.56704183535556,0.913165487109428,-2.74924739381635,-0.289530992856904,3.85244903408396,2.10650726919425,5.73184617172069,0.174463858596505,-0.618456287958356,-1.3900750839598,-0.771618796001441
"HER49L","HER49L_1D","HER49L_1D_321",158,6526.02,7.01,1,28438,77843,1.25,-2.50512613123163,-0.829820793809904,-1.39593173323298,-2.00499579658239,2.3078363333747,0.905248865148164,-2.47370993499825,0.222587624779359,3.76316389588012,2.01074767067281,5.76907864122848,0.173337904055171,-1.11637474500795,-1.68400660793161,-0.567631862923659
"HER49L","HER49L_1D","HER49L_1D_322",158.1,6527.45,7.01,1,28728,77313,1.26,-2.69438765317361,-0.699983154179685,-1.47745570420517,-2.12447311303761,2.44829242184098,1.09963490166089,-2.46258603911628,-0.0954624249846671,3.88980303035762,2.11661773483754,5.89016045304389,0.169774661992989,-1.2272296664902,-2.00702896411136,-0.779799297621156
"HER49L","HER49L_1D","HER49L_1D_323",158.2,6528.88,7.01,1,29393,80608,1.55,-2.65029383641163,-0.650658288000157,-1.2498948691102,-2.0156428625333,2.35814207110921,0.932593589551117,-2.05245683565601,-0.324125393281502,3.71142070886403,1.94091571546846,5.87438054627175,0.170230714902299,-1.40902261219745,-2.00952459804951,-0.600501985852059
"HER49L","HER49L_1D","HER49L_1D_324",158.3,6530.31,7,1,29501,79061,1.26,-2.1760657662728,-0.286208936459388,-0.90099704026313,-1.51636651978039,2.85737761013192,1.53686424583482,-6.50679910655913,0.0848746254495307,4.33856894885015,2.56875193906842,5.87033646143282,0.170347987133249,-1.28463070734339,-1.90111200615542,-0.616481298812028
"HER49L","HER49L_1D","HER49L_1D_325",158.4,6531.74,6.99,1,29157,76143,1.36,-2.67349045865543,-0.871829918444663,-1.35273013891461,-2.34558358489314,2.21573583091254,1.10047065103634,-2.12459288694003,-0.078013009744196,3.95933688784004,2.17069662780316,5.98189938881053,0.167170982827052,-1.33180617583582,-1.81423232508011,-0.482426149244293
"HER49L","HER49L_1D","HER49L_1D_326",158.5,6533.17,7,1,29102,76446,1.29,-2.86241126775673,-0.967926330508858,-1.35638645069607,-2.54875370890169,2.24470311334883,1.09923697495826,-1.51639080577478,-0.180428893424442,3.93500034001183,2.15335702874366,5.94018387059234,0.168344957291748,-1.51982575374441,-1.90954250488444,-0.389716751140025
"HER49L","HER49L_1D","HER49L_1D_327",158.6,6534.6,7,1,29391,78043,1.28,-2.29269511078306,-0.817308206469714,-1.48784394064311,-2.31104424945126,2.23931770004184,1.06134713296182,-2.3682026632912,0.0647224608363811,3.85953455606978,2.05217232072853,6.09495163953763,0.16407021074836,-0.809910328315583,-1.48243822167279,-0.67252789335721
"HER49L","HER49L_1D","HER49L_1D_328",158.7,6536.03,6.99,1,29644,77894,1.47,-1.90347642507615,-0.284376601730311,-1.10012610438259,-1.52092557649086,2.81536912675631,1.5041725918675,-6.53820541330578,0.224524093626095,4.29425214826157,2.50879216047422,5.96290626471974,0.167703457945771,-0.808749190269969,-1.62693106988162,-0.818181879611649
"HER49L","HER49L_1D","HER49L_1D_329",158.8,6537.47,6.99,1,29603,76218,1.38,-2.32283767995758,-0.76619795309045,-1.37837607111673,-2.28545014788596,2.08782268751167,1.03786834034984,-2.24059958172061,-0.109864745653221,3.87306319099892,2.10457196056412,5.8625554670611,0.170574079105694,-0.950320480460466,-1.56419912695526,-0.61387864649479
"HER49L","HER49L_1D","HER49L_1D_330",158.9,6538.9,6.97,1,29274,76286,1.46,-2.35088103087967,-0.690430237201888,-1.53064842200103,-2.17167960142196,2.00618718485242,0.944263314321357,-1.917764391441,-0.167247880746991,3.83347980406685,2.04472126045191,5.98259566620562,0.167151526827859,-0.825498632044619,-1.66806275578162,-0.842564123737005
"HER49L","HER49L_1D","HER49L_1D_331",159,6540.33,6.95,1,29325,75168,1.38,-2.63517030163315,-0.46316529562905,-1.13493168116404,-2.40515387103118,2.26434077208853,1.30204981484053,-3.43751677415809,-0.0135047147297635,4.15845045019726,2.36460160121897,6.01313190005811,0.166302688286338,-1.51377679386499,-2.18743017974393,-0.673653385878944
"HER49L","HER49L_1D","HER49L_1D_332",159.1,6541.76,6.94,1,28626,74339,1.44,-2.49842730322419,-0.586351227184654,-1.45134866467126,-2.47139863083627,2.22665454929854,1.21313807384353,-2.43217791768298,-0.321188018268223,4.04293868094837,2.27816045777713,5.84083564173592,0.171208378618714,-1.05605267424931,-1.92384305502663,-0.867790380777321
"HER49L","HER49L_1D","HER49L_1D_333",159.2,6543.19,6.94,1,27670,72966,1.44,-2.59252795153061,-0.820571109598735,-1.56501158454623,-2.41758650203428,2.27432753544975,1.0314207476694,-2.06710352834347,-0.0366695657703255,4.002810484658,2.19091147404649,6.12269259168102,0.16332683456274,-1.03705439566868,-1.7842687974989,-0.747214401830221
"HER49L","HER49L_1D","HER49L_1D_334",159.3,6544.62,6.94,1,27416,73564,1.33,-2.5723909206502,-0.758358815813025,-1.41262420882876,-2.61377613681306,2.31204766351264,0.989115743830418,-1.72896153704092,-0.275225895125496,3.92938560481704,2.13078850211138,6.04178409508639,0.165514024377877,-1.16912607299577,-1.82543268433464,-0.656306611338875
"HER49L","HER49L_1D","HER49L_1D_335",159.4,6546.05,6.95,1,29230,77699,1.28,-2.09907026151248,-0.366018393111204,-1.17230822977103,-1.76636450768674,2.89636233568296,1.65414210049681,-6.42980360179881,0.279500738459487,4.40814853319034,2.59541128605068,6.12781321458659,0.163190352737843,-0.934785314510319,-1.74396880539171,-0.809183490881387
"HER49L","HER49L_1D","HER49L_1D_336",159.5,6547.48,6.95,1,29989,79711,1.43,-1.9144555917734,-0.369023009315214,-0.799314001154082,-1.59964485193337,2.94372757913118,1.6168924743538,-6.51962577776149,-0.198857483510911,4.32441575878447,2.51588490317903,6.10208457415128,0.163878423487614,-1.12190785127163,-1.55334844578306,-0.431440594511425
"HER49L","HER49L_1D","HER49L_1D_337",159.6,6548.91,6.95,1,29702,80558,1.41,-2.19244413543928,-0.317649437601234,-0.873289077157017,-1.33775252602714,3.07467737534028,1.53590575089529,-6.53624955729296,-0.135992111984142,4.29046461811843,2.49232910114778,6.03898284754708,0.165590799849048,-1.32874887547329,-1.88587276079853,-0.557123885325244
"HER49L","HER49L_1D","HER49L_1D_338",159.7,6550.34,6.97,1,29126,78661,1.36,-2.86339639237398,-0.899220895341369,-1.3593189955977,-2.17834642204665,2.38337297842248,1.14276308380357,-2.02071747784307,-0.077787956925891,3.8380883116567,2.03456376624591,6.0716177178623,0.1647007513431,-1.51674724951733,-1.97817101127353,-0.461423761756209
"HER49L","HER49L_1D","HER49L_1D_339",159.8,6551.77,6.95,1,28952,76644,1.29,-2.38074440104162,-0.662780257411673,-1.33214253294818,-2.00834015519435,2.49482522298289,1.2952474859317,-3.69642119494756,0.00600248427413163,4.0289489786281,2.25540436972656,5.89227858578692,0.169713632076418,-1.05658929889326,-1.72804365484195,-0.671454355948686
"HER49L","HER49L_1D","HER49L_1D_340",159.9,6553.2,6.94,1,28952,76131,1.3,-2.66607551156642,-0.773511343216397,-1.52301146032747,-2.15524988780043,2.47487895077428,1.22450716262386,-2.62162374899558,-0.0746726276566641,3.9485282191594,2.16623024700542,5.9440956290751,0.168234170915517,-1.15348889889394,-1.90554592519995,-0.752057026306009
"HER49L","HER49L_1D","HER49L_1D_341",160,6554.63,6.94,1,29464,80227,1.42,-2.53275870898389,-0.698439625337041,-1.43052977984559,-2.0709406643246,2.47147935480463,1.06841742920113,-2.25052624129968,-0.30931093654857,3.76997970539955,1.98262946693406,5.97419431561422,0.167386587574895,-1.1095413592003,-1.8435105342805,-0.7339691750802
"HER49L","HER49L_1D","HER49L_1D_342",160.1,6556.54,6.94,1,29352,78415,1.35,-2.65035639538198,-0.72651334035535,-1.40156957526626,-2.06721011003637,2.49955763257556,1.24429436032169,-2.70751480922193,-0.197198443908565,3.89137481693531,2.11513586433791,5.90817654715418,0.169256959743641,-1.25878104082093,-1.93579883945099,-0.677017798630062
"HER49L","HER49L_1D","HER49L_1D_343",160.2,6558.45,6.95,1,29447,78216,1.48,-2.08554941042274,-0.39777965471873,-1.18669374037068,-1.5032648226746,2.97915310494379,1.64059014664509,-6.47999856509518,0.179295354588462,4.34754945657947,2.50669813052511,6.3025641025641,0.1586655817738,-0.906240396020654,-1.69790656042171,-0.791666164401055
"HER49L","HER49L_1D","HER49L_1D_344",160.3,6560.35,6.95,1,28834,77520,1.43,-2.43627819905648,-0.745772463533594,-1.40269838065922,-2.13206682465349,2.42663018301032,1.18539250536401,-2.70198136478948,-0.158441275751625,3.88843912204575,2.07677669802381,6.12123796758864,0.163365646834007,-1.04079271777928,-1.69962775335045,-0.658835035571167
"HER49L","HER49L_1D","HER49L_1D_345",160.4,6562.26,6.95,1,28449,75940,1.16,-2.57687282533363,-0.693785262200374,-1.23670823594124,-2.42506681246563,2.63833018095184,1.35044249046626,-3.28654930784479,-0.224717232586273,4.12980912705024,2.32511787790361,6.07871329352991,0.164508499037845,-1.35239280944421,-1.89711998488588,-0.544727175441672
"HER49L","HER49L_1D","HER49L_1D_346",160.5,6564.16,6.96,1,28646,77451,1.3,-2.84625078628264,-0.677681464706795,-1.45572808905323,-2.28905924195872,2.47410996537703,1.16231430548074,-2.36991133858782,-0.0110454096951817,3.88008422453815,2.13316783488847,5.73743733240061,0.174293842714895,-1.40338879447919,-2.18372389011732,-0.780335095638126
"HER49L","HER49L_1D","HER49L_1D_347",160.6,6566.07,6.96,1,28908,77167,1.32,-2.45626327125628,-0.835652058224059,-1.75751383514767,-2.11658590368612,2.35929530645938,1.18486480480575,-2.28146054687636,-0.0614370545753316,3.87093086117376,2.09382169732694,5.91332225124673,0.169109674310269,-0.704446735813879,-1.62968607326405,-0.925239337450169
"HER49L","HER49L_1D","HER49L_1D_348",160.7,6567.98,6.96,1,29261,78698,1.51,-2.30939673973396,-0.406822904165613,-1.19528026452988,-1.35028601067687,2.97689548878635,1.67494692727381,-6.46827982309363,0.174206978273626,4.36162699411269,2.54238935375349,6.1677860544633,0.162132731448483,-1.1247234326718,-1.91598846919026,-0.791265036518469
"HER49L","HER49L_1D","HER49L_1D_349",160.8,6569.88,6.96,1,29128,79422,1.41,-2.67518145992762,-1.00873329277674,-1.20577219209723,-2.58595032619968,2.44600087651376,1.12553747594185,-1.67454957961972,-0.316846351829086,3.84069598445486,2.05479886553961,5.9655131826742,0.167630171852495,-1.47976008912557,-1.67734911805031,-0.197589028924743
"HER49L","HER49L_1D","HER49L_1D_350",160.9,6571.79,6.97,1,29137,77223,1.67,-3.11501882683458,-0.968136004359208,-1.68883313668738,-2.26109842568688,2.47257817259506,1.28686743305508,-1.86558364843188,0.0474096856102887,3.94293914960266,2.14887560113684,6.01444390948483,0.166266410502722,-1.44411393200872,-2.1676922297712,-0.723578297762485
"HER49L","HER49L_1D","HER49L_1D_351",161,6573.7,6.97,1,28860,76556,1.42,-2.2363113357146,-0.442139320081164,-0.850016974594713,-1.83568885208223,2.94742438698857,1.75106110695533,-6.47041784031186,0.2841862591761,4.32467833145292,2.52722423821165,6.03488803662007,0.16570315703157,-1.39726339249046,-1.80635826864921,-0.409094876158743
"HER49L","HER49L_1D","HER49L_1D_352",161.1,6575.6,6.97,1,27810,74333,1.5,-2.93833104608534,-0.736922362226544,-1.25263114881761,-2.45427566338395,2.35705750737189,1.22643094897411,-2.08030922233516,-0.0616798200520796,3.86571853176422,2.07494227479046,5.99473023839398,0.166813177613127,-1.70124546168722,-2.21836701391003,-0.517121552222806
"HER49L","HER49L_1D","HER49L_1D_353",161.2,6577.51,6.97,1,27310,74105,1.25,-2.79240540600135,-0.822570670860792,-1.55673687086528,-2.50049499744005,2.28032899560299,1.27531671660979,-1.87951026312833,-0.0653283298444469,3.91677490837672,2.14462591755075,5.88407736285123,0.169950178818763,-1.24782468685479,-1.98456230348959,-0.736737616634807
"HER49L","HER49L_1D","HER49L_1D_354",161.3,6579.42,6.97,1,27688,74094,1.48,-2.38468010228689,-0.388825276715319,-0.921250012284771,-1.75985216570442,2.92265310294277,1.77213716950736,-6.35497201583901,0.0402895822764386,4.43381083486875,2.64068888323509,6.00880128920293,0.166422544509314,-1.47810191037301,-2.01233562503702,-0.534233714664005
"HER49L","HER49L_1D","HER49L_1D_355",161.4,6581.32,6.98,1,27943,75825,1.55,-2.68745695737902,-1.05332643235454,-1.5631363120007,-2.2716290622353,2.45127833934456,1.29514100071873,-2.23121952389743,-0.091735941250725,3.95166287179376,2.20042201726068,5.762308598351,0.1735415559462,-1.13497993283898,-1.64682544450572,-0.511845511666736
"HER49L","HER49L_1D","HER49L_1D_356",161.5,6583.23,6.99,1,28375,79757,1.39,-3.149075143079,-0.936465646903299,-1.54429924375071,-2.18288744006022,2.62294539630537,1.24738175642391,-1.93354151635199,-0.139485834863581,3.89556635989885,2.11986131238067,5.90502994011976,0.169347151520068,-1.62362254742606,-2.23359222150709,-0.609969674081037
"HER49L","HER49L_1D","HER49L_1D_357",161.6,6585.13,6.99,1,28418,77548,1.67,-2.26524354237304,-0.39218112585916,-0.91228560152074,-2.17142478715538,3.04123713481416,1.79519946817338,-6.37611740654635,0.18632668714737,4.42231465984433,2.67217451347543,5.75596848171234,0.173732709478373,-1.36524095192206,-1.88706964903238,-0.521828697110322
"HER49L","HER49L_1D","HER49L_1D_358",161.7,6587.04,7,1,28458,77309,1.33,-2.45207308904371,-0.39028648260259,-1.06079118641278,-2.03336275418552,2.99526754889677,1.85091033828972,-6.36409609447185,0.348860106205219,4.44373105881868,2.66184055450605,5.94167167769092,0.168302803359984,-1.40649706843741,-2.07944154167984,-0.672944473242426
"HER49L","HER49L_1D","HER49L_1D_359",161.8,6588.95,7,1,28382,76343,1.19,-2.59681156187081,-0.71316218124323,-1.40417032355443,-2.76514687669003,2.4415119679613,1.35280569931764,-2.47746480423825,0.057223581441482,3.9474649957781,2.15774950309822,5.98835375470096,0.166990802641708,-1.20254321151634,-1.89569039207629,-0.693147180559945
"HER49L","HER49L_1D","HER49L_1D_360",161.9,6590.85,7.01,1,28183,76130,1.2,-2.62189243254755,-1.00488827973013,-1.374569187348,-2.23775009390821,2.36612615185191,1.12746271196547,-1.87334647259781,-0.249639590362515,3.80264828520941,2.06584890746744,5.67968294673039,0.176066165907318,-1.25641927969848,-1.6272274539976,-0.37080817429912
"HER49L","HER49L_1D","HER49L_1D_361",162,6592.76,7,1,28520,77317,1.44,-2.36744892323815,-0.56212072480403,-0.989385061254778,-1.53668036480216,2.81276773424983,1.77255835728918,-6.47832278741146,0.431430494233345,4.34043497644481,2.57676629929343,5.83436514425885,0.171398254184352,-1.39045237126855,-1.81915844341617,-0.428706072147615
"HER49L","HER49L_1D","HER49L_1D_362",162.1,6594.67,7,1,29153,78482,1.37,-2.31846058385068,-0.864608071719501,-1.2056131793607,-2.37372326252573,2.52555715459734,1.41149889600672,-3.06687044308568,-0.284387647200698,3.9811407274049,2.19546640973403,5.96418473138548,0.167667509481669,-1.12011849388907,-1.46214770363815,-0.342029209749077
"HER49L","HER49L_1D","HER49L_1D_363",162.2,6596.57,7,1,28944,79882,1.61,-2.37910495042547,-0.509870169029123,-0.882462532136713,-1.888482033977,3.04260929426649,1.77795355273299,-6.47344951264757,0.423244818975142,4.34734825191618,2.54221328032507,6.08140947752126,0.164435564435564,-1.50971121449453,-1.88346789571755,-0.373756681223024
"HER49L","HER49L_1D","HER49L_1D_364",162.3,6598.48,6.99,1,28807,79645,1.29,-2.69880079865028,-0.883510832012034,-1.45744046225273,-2.21696271175755,2.8572915631816,1.35063494611036,-3.05774589112356,0.0124189772132055,3.93347281163253,2.16064239765846,5.88809553120768,0.169834201007757,-1.25276296849537,-1.82870298441974,-0.575940015924371
"HER49L","HER49L_1D","HER49L_1D_365",162.4,6600.38,6.99,1,29326,81339,1.32,-2.91494859569315,-0.827208251198616,-1.56831949096569,-2.44494496644741,2.89272665134585,1.53291779647628,-3.28762388097832,0.201032806012421,4.09098144313209,2.32538648831654,5.84561940650024,0.171068270179892,-1.36330484289519,-2.10745457790751,-0.744149735012318
"HER49L","HER49L_1D","HER49L_1D_366",162.5,6602.29,6.99,1,29045,78818,1.4,-2.83256780934551,-1.08732835575235,-1.74615079377122,-2.36256418009977,2.59390287752333,1.29632456033048,-1.84946840779924,-0.198718824837387,3.99334617577927,2.19322475797239,6.05098507462687,0.165262347810644,-1.09861228866811,-1.76040893934398,-0.661796650675869
"HER49L","HER49L_1D","HER49L_1D_367",162.6,6604.2,6.99,1,28787,78222,1.38,-3.06105442657646,-0.906105332388483,-1.46345097178937,-2.25668161090629,2.45600466056563,1.17333620929135,-1.19682230853542,-0.611064041894692,3.82011527281266,2.04572254942108,5.8972806080038,0.169569682446991,-1.61342993370364,-2.17247640764703,-0.559046473943387
"HER49L","HER49L_1D","HER49L_1D_368",162.7,6606.1,7,1,28925,80255,1.38,-2.33547010850821,-0.838827690219455,-1.60150093342801,-2.24015992870389,2.383251952164,1.14423033464189,-1.9524778562521,-0.187591405275146,3.69268792253625,1.93585771304468,5.79460025602234,0.172574458257185,-0.738329403353178,-1.50314325378448,-0.764813850431299
"HER49L","HER49L_1D","HER49L_1D_369",162.8,6608.01,7,1,29326,80324,1.24,-2.87814623686347,-0.81397216731442,-1.32159778834974,-2.31421078778353,2.39880819483233,1.21265670769267,-1.63407897533565,-0.374477310619944,3.76232359757453,1.96269476616723,6.04800670417814,0.165343732061205,-1.56861591791385,-2.07751661327025,-0.508900695356406
"HER49L","HER49L_1D","HER49L_1D_370",162.9,6609.92,6.99,1,29221,77203,1.38,-2.79762896639974,-0.83437734230794,-1.61427544927654,-2.5305661811507,2.59367677719146,1.59024786936726,-2.88278677474005,-0.0327227403319752,4.14057633635147,2.36785647129675,5.88741258741259,0.169853901888585,-1.19770319131234,-1.98100146886658,-0.783298277554243
"HER49L","HER49L_1D","HER49L_1D_371",163,6611.82,7,1,29058,77298,1.32,-2.7718279753917,-0.371604412833742,-0.670198518736506,-1.50091568839066,2.94940813219198,1.79944065892071,-6.43538962152135,0.0507711674227388,4.37772652001538,2.57258973832315,6.08142524794906,0.164435138019208,-2.12446522305379,-2.42387075920163,-0.29940553614784
"HER49L","HER49L_1D","HER49L_1D_372",163.1,6613.73,7,1,29135,77405,1.42,-2.61276405757743,-0.899566910852474,-1.38507472663417,-2.43044250078347,2.33760210706305,1.29765766648375,-2.77136908775407,0.490925357481656,3.89078532016271,2.08224683241045,6.10214529497806,0.163876792776957,-1.23719845195426,-1.72421342702653,-0.487014975072272
"HER49L","HER49L_1D","HER49L_1D_373",163.2,6615.64,6.99,1,29446,76688,1.28,-2.56749704957685,-0.566903574247481,-1.35049474496058,-2.18973454401802,2.4755049212449,1.60689022031879,-3.84515756969394,-0.0503295375706268,4.15848078684941,2.32924109165441,6.22978931896129,0.160519071962249,-1.22866541691631,-2.01490302054226,-0.786237603625957
"HER49L","HER49L_1D","HER49L_1D_374",163.3,6617.54,7,1,29648,76867,1.4,-3.25846713357153,-0.773560483783532,-1.29485740741682,-2.40671492283495,2.37487052317634,1.55878565637134,-2.4475369173552,-0.210972925458952,4.11768892828414,2.34076468258917,5.91221374045802,0.169141381536475,-1.99096281299626,-2.5140477846955,-0.523084971699243
"HER49L","HER49L_1D","HER49L_1D_375",163.4,6619.45,7,1,29105,74821,1.52,-2.62342360867141,-0.608520588129149,-0.717591683183511,-1.85795576653184,2.78060421229874,1.92279243447301,-6.31230306278535,0.1979552777378,4.51301982188028,2.70542296291145,6.09639869043288,0.164031266782028,-1.92742533438121,-2.03688192726104,-0.10945659287983
"HER49L","HER49L_1D","HER49L_1D_376",163.5,6621.35,7,1,28757,78375,1.25,-3.23927113708425,-0.836951078305526,-1.3618562232777,-1.76545739794781,2.45470733747533,1.21847367093117,-2.17371971067703,-0.242320094336132,3.87245979126442,2.07393484195753,6.04133621725547,0.165526294852415,-1.89836920428631,-2.42480272571829,-0.526433521431982
"HER49L","HER49L_1D","HER49L_1D_377",163.6,6623.26,7,1,28644,76637,1.23,-3.19195602269107,-0.74238873934838,-1.42361682767112,-2.10264612668528,2.5809551167009,1.43165420692414,-2.09334373402296,-0.74238873934838,4.04354303431669,2.24018783182546,6.07059538274605,0.164728488220812,-1.79175946922805,-2.47533719877185,-0.683577729543795
"HER49L","HER49L_1D","HER49L_1D_378",163.7,6625.17,6.98,1,29023,77689,1.3,-2.6499600331812,-0.742735026437122,-1.63835912150272,-2.1454040224288,2.59985618992689,1.36360370180191,-2.78349142580572,-0.218542068344183,4.00493721606578,2.21009458990517,6.01913527915708,0.166136820925553,-1.02165124753198,-1.92065048229608,-0.898999234764094
"HER49L","HER49L_1D","HER49L_1D_379",163.8,6627.07,6.97,1,28609,77278,1.21,-2.4495638438629,-0.547636157408915,-1.61613102361287,-2.24343163837523,2.48256705005643,1.27249400894836,-2.67874970963307,-0.324492606094705,3.95428957783168,2.15065434215122,6.07229353354323,0.16468242097916,-0.840304824896233,-1.91224886648218,-1.07194404158595
"HER49L","HER49L_1D","HER49L_1D_380",163.9,6628.98,6.97,1,28650,77111,1.29,-2.56914308673042,-0.468326685465852,-1.31814534375962,-2.11940515494427,2.41344830646432,1.12251029426624,-2.95625905617039,-0.0330974754512338,3.84831514862685,2.08010305316438,5.8609404536862,0.170621081702179,-1.25988043626423,-2.1117272051778,-0.851846768913573
"HER49L","HER49L_1D","HER49L_1D_381",164,6630.89,6.98,1,28832,77623,1.26,-2.58369369989846,-0.59886813459347,-1.5037735442425,-2.00054741455284,2.51752682427347,1.29758368819052,-3.33399929429835,0.0817968867849578,3.94442664767653,2.17954804066013,5.84143738140417,0.171190742056644,-1.08917825643475,-1.99690158702361,-0.907723330588856
"HER49L","HER49L_1D","HER49L_1D_382",164.1,6632.79,6.99,1,28650,76109,1.26,-2.76083732476142,-0.757768761866161,-1.50527715164499,-2.63221994693933,2.60925335797764,1.49519248620988,-3.16630243286959,0.269580506780458,4.12162025664255,2.32675901047096,6.01924706452003,0.1661337355455,-1.26976054486394,-2.02022218201986,-0.750461637155926
"HER49L","HER49L_1D","HER49L_1D_383",164.2,6634.7,6.99,1,28606,76967,1.37,-2.28071323750922,-0.160449701309131,-1.20250982047232,-1.84539516625138,2.83264272728184,1.62857876940769,-6.47036797953565,0.556058829163988,4.34317088008462,2.59898469913956,5.72178719484109,0.174770568346482,-1.08830291900925,-2.13371117161389,-1.04540825260465
"HER49L","HER49L_1D","HER49L_1D_384",164.3,6636.61,7,1,29232,78248,1.32,-2.84002615240091,-0.513535538553315,-1.24031278985881,-2.5128132411925,2.37210061459702,1.21147825114469,-2.423865755176,0.0110532051846922,3.85856005641991,2.07736134983524,5.93755164679495,0.168419587649363,-1.61271123777907,-2.34117509026391,-0.728463852484845
"HER49L","HER49L_1D","HER49L_1D_385",164.4,6638.51,7,1,28639,77479,1.38,-2.79144921204048,-0.492148194247623,-1.45558570454748,-2.57158973592746,2.51997855767403,1.20599921395945,-1.89837677026833,-0.529003286636777,3.90811169319334,2.10406343884132,6.074809909247,0.164614204384867,-1.34807314829969,-2.3141842288374,-0.966111080537705
"HER49L","HER49L_1D","HER49L_1D_386",164.5,6640.42,6.99,1,28766,78636,1.43,-2.4795005397374,-1.10982705985355,-1.60586498346516,-1.95340744384062,2.47081686205289,1.1164559926928,-1.74333597409377,-0.546228789553811,3.82765668753637,2.02323524826225,6.07707293315475,0.164552904169422,-0.880087683210194,-1.37792611144937,-0.49783842823918
"HER49L","HER49L_1D","HER49L_1D_387",164.6,6642.32,6.98,1,29078,78936,1.33,-2.75865564210652,-0.901381565767839,-1.27918405613245,-2.01226394702776,2.56929637332119,1.23408292150356,-2.69803102029009,-0.16293462597823,3.90259949415964,2.1064720683185,6.02687070731413,0.165923585980767,-1.49165487677772,-1.87058042965127,-0.378925552873552
"HER49L","HER49L_1D","HER49L_1D_388",164.7,6644.23,6.98,1,29268,79130,1.33,-2.91607313027215,-0.954698755519252,-1.47666894383831,-2.42359664517435,2.57301484755637,1.19777692657421,-1.71939962842782,-0.299341087704724,3.8978708450294,2.12111557177662,5.91122653759887,0.169169628949155,-1.45343366395752,-1.97716269255942,-0.523729028601899
"HER49L","HER49L_1D","HER49L_1D_389",164.8,6646.14,6.98,1,28840,77462,1.3,-2.74181076643363,-0.87335867641732,-1.53783796210769,-2.13963536407941,2.43793521031028,1.1652725224268,-1.88216707022413,-0.308960478601682,3.83524399327228,2.04531859185451,5.98960850652489,0.166955820052451,-1.21421429837813,-1.88081124684396,-0.666596948465824
"HER49L","HER49L_1D","HER49L_1D_390",164.9,6648.04,6.99,1,28684,77374,1.37,-2.96134680994758,-0.733160007007391,-1.48922101297791,-1.87539291815139,2.56838172359094,1.19132599173436,-2.16946478870194,-0.433356574023265,3.86331393947493,2.03892045600925,6.19969492818101,0.1612982592828,-1.48683559034177,-2.24520040921309,-0.758364818871325
