Data/BAS_sjro/Sept_2015/HER34/    29/09/2015  re-evaluated data  peakarea,,,,,,,BACON v2.5  HER34-M1 (cal a BP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Element/inc+coh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Element/coh_inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ln(Element/Ti)  where Ti>50 cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,% of TSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,max_age_95CI,SH20_median_age,SH20_mean_age,sample surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,coh_inc_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,SUM,SUM_main,Total scatter %
HER34_1A,HER34_1A_404,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000403.spe,704,41.3,51.3,51.3,3034.9,3413.77,3238.26,3234.72,7.32,1,0.018358,-0.017998,0.007269,0.110437,31537.60156,1.44,19,41,0,20,57,44,97,108,878,352,49,13,187,19674,217,147,104,92,0,10,5478,101,1873,0,994,0,0,0,0,0,0,0,0,0,0,225,264,91,0,51,12,0,43996,8277,52273,5.315452459,0.188130739,83408,1.595259503,0.000363476,0.000784344,0,0.000382607,0.001090429,0.000841735,0.001855642,0.002066076,0.016796434,0.006733878,0.000937386,0.000248694,0.003577373,0.37637021,0.004151283,0.002812159,0.001989555,0.001759991,0,0.000191303,0.104795975,0.001932164,0.035831117,0,0.019015553,0,0,0,0,0,0,0,0,0,0,0.004304325,0.005050408,0.00174086,0,0.000975647,0.000229564,0,0.841658217,0.158341783,1,0.000101686,3.599E-06,443250.2651,100.9935967,217.9335508,0,106.3090492,302.9807901,233.8799082,515.5988885,574.0688655,4666.967259,1871.039265,260.4571705,69.10088196,993.9896098,104576.2117,1153.453184,781.3715114,552.8070557,489.0216262,0,53.15452459,29118.04857,536.8606983,9955.842455,0,5283.559744,0,0,0,0,0,0,0,0,0,0,1195.976803,1403.279449,483.7061737,0,271.0880754,63.7854295,0,233858.6464,43996,277854.6464,28.25403484,1,0.053977273,0.116477273,0,0.056818182,0.161931818,0.125,0.275568182,0.306818182,2.494318182,1,0.139204545,0.036931818,0.53125,55.89204545,0.616477273,0.417613636,0.295454545,0.261363636,0,0.028409091,15.5625,0.286931818,5.321022727,0,2.823863636,0,0,0,0,0,0,0,0,0,0,0.639204545,0.75,0.258522727,0,0.144886364,0.034090909,0,124.9886364,23.51420455,148.5028409,0.015100717,0.000534462,1.595259503,0.02278478,0.049167156,0,0.023983979,0.068354339,0.052764753,0.116322297,0.129513485,1.052896665,0.422118025,0.058760748,0.015589586,0.224250201,23.59303985,0.260226169,0.176282243,0.124716689,0.110326302,0,0.011991989,6.569211767,0.121119092,2.246099605,0,1.192003742,0,0,0,0,0,0,0,0,0,0,0.26981976,0.316588519,0.109127103,0,0.061159146,0.014390387,0,52.75995635,9.925769586,100,99.65,62.69
HER34_1A,HER34_1A_405,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000404.spe,705,41.4,51.4,51.4,3041.18,3435.55,3254.33,3250.84,7.32,1,0.018358,-0.017998,0.007269,0.110437,31997.69141,1.46,22,54,28,35,92,65,83,130,790,465,56,39,190,21630,192,197,123,16,0,36,5301,178,1728,0,1251,17,0,0,0,0,12,0,0,52,0,260,207,211,48,89,36,1.7311E+15,44230,8119,52349,5.447715236,0.183563192,85809,1.638751457,0.000420256,0.001031538,0.000534872,0.00066859,0.001757436,0.001241667,0.001585513,0.002483333,0.015091024,0.008882691,0.001069743,0.000745,0.003629487,0.413188409,0.003667692,0.003763205,0.002349615,0.000305641,0,0.000687692,0.101262679,0.003400256,0.033009227,0,0.023897305,0.000324744,0,0,0,0,0.000229231,0,0,0.000993333,0,0.004966666,0.00395423,0.004030641,0.000916923,0.001700128,0.000687692,33068367519,0.844906302,0.155093698,1,0.000104065,3.50653E-06,467343.1469,119.8497352,294.1766227,152.5360266,190.6700333,501.1898017,354.1014903,452.1603646,708.2029807,4303.695036,2533.187585,305.0720532,212.4608942,1035.065895,117834.0806,1045.961325,1073.199901,670.068974,87.16344377,0,196.1177485,28878.33847,969.693312,9413.651928,0,6815.09176,92.61115901,0,0,0,0,65.37258283,0,0,283.2811923,0,1416.405961,1127.677054,1149.467915,261.4903313,484.846656,196.1177485,9.43052E+15,240952.4449,44230,285182.4449,29.67760129,1,0.047311828,0.116129032,0.060215054,0.075268817,0.197849462,0.139784946,0.178494624,0.279569892,1.698924731,1,0.120430108,0.083870968,0.408602151,46.51612903,0.412903226,0.423655914,0.264516129,0.034408602,0,0.077419355,11.4,0.382795699,3.716129032,0,2.690322581,0.03655914,0,0,0,0,0.025806452,0,0,0.111827957,0,0.559139785,0.44516129,0.453763441,0.103225806,0.191397849,0.077419355,3.72279E+12,95.11827957,17.46021505,112.5784946,0.011715517,0.00039476,1.638751457,0.025644911,0.0629466,0.032638978,0.040798722,0.107242356,0.075769056,0.096751256,0.151538112,0.920885449,0.542040169,0.065277956,0.045461434,0.221478779,25.21361045,0.223810134,0.229638523,0.143378367,0.018650845,0,0.0419644,6.17925793,0.207490645,2.01429121,0,1.458262907,0.019816522,0,0,0,0,0.013988133,0,0,0.060615245,0,0.303076224,0.241295301,0.245958012,0.055952534,0.103745323,0.0419644,2.0179E+12,51.55792836,9.464137923,100,99.39,61.02
HER34_1A,HER34_1A_406,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000405.spe,706,41.5,51.5,51.5,3047.13,3456.56,3271.3,3266.95,7.33,1,0.018358,-0.017998,0.007269,0.110437,32233.58203,1.37,0,12,17,16,72,55,85,221,922,480,56,40,235,25840,66,178,119,47,0,145,5139,253,2104,0,957,0,0,0,5,16,15,0,6,0,0,28,51,0,179,152,13,0,43480,8399,51879,5.176806763,0.193169273,89059,1.71666763,0,0.000231307,0.000327686,0.00030841,0.001387845,0.001060159,0.001638428,0.004259912,0.017772124,0.009252299,0.001079435,0.000771025,0.004529771,0.498082076,0.001272191,0.003431061,0.002293799,0.000905954,0,0.002794965,0.099057422,0.004876732,0.040555909,0,0.01844677,0,0,0,9.63781E-05,0.00030841,0.000289134,0,0.000115654,0,0,0.000539717,0.000983057,0,0.003450336,0.002929895,0.000250583,0,0.83810405,0.16189595,1,9.97862E-05,3.72346E-06,461041.2335,0,62.12168115,88.00571497,82.8289082,372.7300869,284.7243719,440.0285748,1144.074295,4773.015835,2484.867246,289.9011787,207.0722705,1216.549589,133768.6867,341.6692463,921.4716038,616.0400048,243.3099178,0,750.6369806,26603.60995,1309.732111,10892.00143,0,4954.204072,0,0,0,25.88403381,82.8289082,77.65210144,0,31.06084058,0,0,144.9505894,264.0171449,0,926.6484105,786.8746279,67.29848792,0,225087.558,43480,268567.558,26.79932826,1,0,0.025,0.035416667,0.033333333,0.15,0.114583333,0.177083333,0.460416667,1.920833333,1,0.116666667,0.083333333,0.489583333,53.83333333,0.1375,0.370833333,0.247916667,0.097916667,0,0.302083333,10.70625,0.527083333,4.383333333,0,1.99375,0,0,0,0.010416667,0.033333333,0.03125,0,0.0125,0,0,0.058333333,0.10625,0,0.372916667,0.316666667,0.027083333,0,90.58333333,17.49791667,108.08125,0.010785014,0.000402436,1.71666763,0,0.013474214,0.019088469,0.017965618,0.080845282,0.061756813,0.095442347,0.248150103,1.035268754,0.538968549,0.062879664,0.044914046,0.263870019,29.01447355,0.074108175,0.199867504,0.133619286,0.052774004,0,0.162813416,5.770332027,0.284081339,2.362478806,0,1.074568544,0,0,0,0.005614256,0.017965618,0.016842767,0,0.006737107,0,0,0.031439832,0.057265408,0,0.200990355,0.170673374,0.014597065,0,48.82156772,9.430826755,100,99.74,58.25
HER34_1A,HER34_1A_407,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000406.spe,707,41.6,51.6,51.6,3054.15,3477.57,3288.77,3283.06,7.32,1,0.018358,-0.017998,0.007269,0.110437,32596.76172,1.52,0,23,0,13,81,43,88,147,931,533,50,18,197,27589,115,134,116,168,0,157,5334,184,1747,0,921,0,7,0,0,47,85,0,0,0,0,124,76,101,159,220,13,0,44155,8043,52198,5.489866965,0.182153776,91227,1.74771064,0,0.00044063,0,0.000249052,0.001551784,0.000823786,0.001685888,0.0028162,0.017835932,0.010211119,0.000957891,0.000344841,0.003774091,0.528545155,0.00220315,0.002567148,0.002222307,0.003218514,0,0.003007778,0.102187823,0.003525039,0.033468715,0,0.017644354,0,0.000134105,0,0,0.000900418,0.001628415,0,0,0,0,0.00237557,0.001455994,0.00193494,0.003046094,0.004214721,0.000249052,0,0.845913637,0.154086363,1,0.000105174,3.48967E-06,500824.0936,0,126.2669402,0,71.36827055,444.6792242,236.0642795,483.1082929,807.0104439,5111.066144,2926.099092,274.4933483,98.81760537,1081.503792,151459.9397,631.334701,735.6421733,636.8245679,922.2976501,0,861.9091135,29282.95039,1010.135522,9590.797588,0,5056.167475,0,38.42906876,0,0,258.0237474,466.638692,0,0,0,0,680.7435037,417.2298893,554.4765635,872.8888474,1207.770732,71.36827055,0,242405.0758,44155,286560.0758,30.13863929,1,0,0.04315197,0,0.024390244,0.151969981,0.080675422,0.165103189,0.275797373,1.746716698,1,0.09380863,0.033771107,0.369606004,51.76172608,0.21575985,0.251407129,0.217636023,0.315196998,0,0.294559099,10.00750469,0.34521576,3.277673546,0,1.727954972,0,0.013133208,0,0,0.088180113,0.159474672,0,0,0,0,0.232645403,0.142589118,0.189493433,0.298311445,0.412757974,0.024390244,0,82.8424015,15.09005629,97.93245779,0.010299938,0.000341752,1.74771064,0,0.025211834,0,0.014250167,0.088789503,0.047135168,0.09646267,0.161136506,1.020531202,0.584256854,0.054808335,0.019731001,0.215944841,30.24214323,0.126059171,0.146886338,0.127155338,0.184156006,0,0.172098173,5.846953205,0.201694674,1.915003234,0,1.009569535,0,0.007673167,0,0,0.051519835,0.09317417,0,0,0,0,0.135924671,0.08330867,0.110712837,0.174290506,0.241156675,0.014250167,0,48.40124086,8.816468809,100,99.54,57.22
HER34_1A,HER34_1A_408,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000407.spe,708,41.7,51.7,51.7,3061.7,3498.88,3305.87,3299.18,7.32,1,0.018358,-0.017998,0.007269,0.110437,33254.44531,1.58,0,0,5,4,103,56,104,173,953,468,84,13,208,34470,111,132,67,0,0,0,5566,222,1546,0,963,0,0,0,0,10,0,0,0,0,0,210,94,0,35,213,7,3.09084E+15,44045,8058,52103,5.465996525,0.182949256,97665,1.874460204,0,0,9.59638E-05,7.6771E-05,0.001976854,0.001074794,0.001996046,0.003320346,0.018290693,0.008982208,0.001612191,0.000249506,0.003992093,0.66157419,0.002130396,0.002533443,0.001285914,0,0,0,0.106826862,0.004260791,0.029671996,0,0.018482621,0,0,0,0,0.000191928,0,0,0,0,0,0.004030478,0.001804119,0,0.000671746,0.004088056,0.000134349,59321750817,0.845344798,0.154655202,1,0.000104908,3.5113E-06,533836.5506,0,0,27.32998263,21.8639861,562.9976421,306.0958054,568.4636386,945.6173989,5209.094689,2558.086374,459.1437081,71.05795483,1136.927277,188412.9002,606.7256143,721.5115413,366.2217672,0,0,0,30423.73666,1213.451229,8450.430628,0,5263.754654,0,0,0,0,54.65996525,0,0,0,0,0,1147.85927,513.8036734,0,191.3098784,1164.25726,38.26197568,1.68945E+16,240749.817,44045,284794.817,29.87711801,1,0,0,0.010683761,0.008547009,0.22008547,0.11965812,0.222222222,0.36965812,2.036324786,1,0.179487179,0.027777778,0.444444444,73.65384615,0.237179487,0.282051282,0.143162393,0,0,0,11.89316239,0.474358974,3.303418803,0,2.057692308,0,0,0,0,0.021367521,0,0,0,0,0,0.448717949,0.200854701,0,0.074786325,0.455128205,0.014957265,6.60436E+12,94.11324786,17.21794872,111.3311966,0.01167948,0.000390917,1.874460204,0,0,0.005119541,0.004095633,0.105462551,0.057338862,0.106486459,0.177136129,0.97578457,0.479189065,0.086008294,0.013310807,0.212972918,35.29411765,0.113653817,0.13515589,0.068601853,0,0,0,5.699073363,0.227307633,1.582962167,0,0.986023652,0,0,0,0,0.010239083,0,0,0,0,0,0.215020734,0.096247376,0,0.035836789,0.218092459,0.007167358,3.16474E+12,45.09803922,8.250652742,100,99.78,53.35
HER34_1A,HER34_1A_409,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000408.spe,709,41.8,51.8,51.8,3066.96,3519.38,3324.14,3315.29,7.32,1,0.018358,-0.017998,0.007269,0.110437,33415.67188,1.39,17,34,38,0,115,56,92,194,950,531,56,34,270,31306,0,115,147,85,0,0,5817,181,1795,13,902,0,7,0,0,0,0,0,0,0,0,339,129,35,127,249,6,0,44530,8122,52652,5.482639744,0.182393892,95910,1.821260351,0.000322875,0.000645749,0.00072172,0,0.002184153,0.001063587,0.001747322,0.00368457,0.018042999,0.010085087,0.001063587,0.000645749,0.00512801,0.594583302,0,0.002184153,0.002791917,0.001614374,0,0,0.110480134,0.003437666,0.034091772,0.000246904,0.017131353,0,0.000132948,0,0,0,0,0,0,0,0,0.006438502,0.002450049,0.000664742,0.002412064,0.004729165,0.000113956,0,0.845741852,0.154258148,1,0.00010413,3.46414E-06,525746.773,93.20487565,186.4097513,208.3403103,0,630.5035705,307.0278257,504.4028564,1063.63211,5208.507757,2911.281704,307.0278257,186.4097513,1480.312731,171639.5198,0,630.5035705,805.9480424,466.0243782,0,0,31892.51539,992.3577936,9841.33834,71.27431667,4945.341049,0,38.37847821,0,0,0,0,0,0,0,0,1858.614873,707.260527,191.892391,696.2952475,1365.177296,32.89583846,0,244141.9478,44530,288671.9478,30.05933856,1,0.032015066,0.064030132,0.071563089,0,0.216572505,0.105461394,0.173258004,0.365348399,1.789077213,1,0.105461394,0.064030132,0.508474576,58.9566855,0,0.216572505,0.276836158,0.16007533,0,0,10.95480226,0.34086629,3.380414313,0.024482109,1.698681733,0,0.013182674,0,0,0,0,0,0,0,0,0.638418079,0.242937853,0.065913371,0.239171375,0.468926554,0.011299435,0,83.8606403,15.29566855,99.15630885,0.010325122,0.000343491,1.821260351,0.017728093,0.035456186,0.039627501,0,0.119925333,0.058398423,0.095940267,0.202308823,0.990687537,0.553742192,0.058398423,0.035456186,0.281563826,32.64680425,0,0.119925333,0.153295861,0.088640464,0,0,6.066136214,0.188752047,1.871878031,0.013556777,0.940631746,0,0.007299803,0,0,0,0,0,0,0,0,0.353519026,0.134524939,0.036499015,0.132439281,0.259664418,0.006256974,0,46.43717477,8.469857028,100,99.72,54.91
HER34_1A,HER34_1A_410,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000409.spe,710,41.9,51.9,51.9,3071.8,3541.61,3340.74,3331.4,7.31,1,0.018358,-0.017998,0.007269,0.110437,32060.65625,1.49,0,37,27,20,75,79,106,199,1009,602,4,31,269,20044,182,201,95,161,0,162,5827,224,1685,0,1143,0,0,0,21,17,0,29,0,13,0,100,93,7,300,68,15,9.73176E+14,44515,8528,53043,5.219863977,0.191575873,85505,1.611994043,0,0.000697547,0.000509021,0.000377053,0.001413947,0.001489358,0.001998379,0.003751673,0.019022303,0.011349283,7.54105E-05,0.000584431,0.005071357,0.377882096,0.003431178,0.003789378,0.001791,0.003035273,0,0.003054126,0.109854269,0.004222989,0.03176668,0,0.021548555,0,0,0,0.000395905,0.000320495,0,0.000546726,0,0.000245084,0,0.001885263,0.001753294,0.000131968,0.005655789,0.001281979,0.000282789,18346918681,0.83922478,0.16077522,1,9.84082E-05,3.61171E-06,446324.4694,0,193.1349672,140.9363274,104.3972795,391.4897983,412.3692542,553.3055816,1038.752932,5266.842753,3142.358114,20.87945591,161.8157833,1404.14341,104626.9536,950.0152439,1049.192659,495.8870779,840.3981004,0,845.6179644,30416.1474,1169.249531,8795.470802,0,5966.304526,0,0,0,109.6171435,88.73768762,0,151.3760553,0,67.85823171,0,521.9863977,485.4473499,36.53904784,1565.959193,354.9507505,78.29795966,5.07984E+15,232362.245,44515,276877.245,27.24697994,1,0,0.061461794,0.044850498,0.033222591,0.124584718,0.131229236,0.176079734,0.330564784,1.676079734,1,0.006644518,0.051495017,0.446843854,33.29568106,0.302325581,0.333887043,0.157807309,0.26744186,0,0.26910299,9.679401993,0.372093023,2.799003322,0,1.898671096,0,0,0,0.034883721,0.028239203,0,0.048172757,0,0.021594684,0,0.166112957,0.15448505,0.011627907,0.49833887,0.112956811,0.024916944,1.61657E+12,73.94518272,14.16611296,88.11129568,0.00867087,0.000318232,1.611994043,0,0.043272323,0.031577101,0.023390445,0.087714169,0.092392258,0.123969359,0.232734928,1.18004795,0.704052395,0.004678089,0.03625519,0.314601485,23.44190398,0.21285305,0.235073972,0.111104614,0.188293082,0,0.189462605,6.814806152,0.261972984,1.970644992,0,1.336763932,0,0,0,0.024559967,0.019881878,0,0.033916145,0,0.015203789,0,0.116952225,0.108765569,0.008186656,0.350856675,0.079527513,0.017542834,1.13815E+12,52.06128297,9.973685749,100,99.69,62.03
HER34_1A,HER34_1A_411,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000410.spe,711,42,52,52,3078.4,3562.85,3357.3,3347.52,7.29,1,0.018358,-0.017998,0.007269,0.110437,32353.16602,1.39,9,34,15,13,86,64,79,181,846,519,40,21,212,25902,195,147,86,40,228,239,5086,260,1902,0,1028,0,0,0,13,22,60,0,0,0,0,28,220,24,39,64,10,2.0602E+15,44561,8397,52958,5.30677623,0.188438321,90557,1.709807772,0.000169946,0.000642018,0.000283243,0.000245478,0.001623928,0.001208505,0.001491748,0.003417803,0.015974924,0.009800219,0.000755316,0.000396541,0.004003172,0.489104573,0.003682163,0.002775785,0.001623928,0.000755316,0.004305299,0.00451301,0.09603837,0.004909551,0.035915254,0,0.019411609,0,0,0,0.000245478,0.000415424,0.001132973,0,0,0,0,0.000528721,0.004154235,0.000453189,0.000736433,0.001208505,0.000188829,38902552760,0.841440387,0.158559613,1,0.000100207,3.55826E-06,480517.974,47.76098607,180.4303918,79.60164344,68.98809098,456.3827557,339.6336787,419.2353221,960.5264976,4489.53269,2754.216863,212.2710492,111.4423008,1125.036561,137456.1179,1034.821365,780.0961058,456.3827557,212.2710492,1209.94498,1268.319519,26990.2639,1379.76182,10093.48839,0,5455.365964,0,0,0,68.98809098,116.7490771,318.4065738,0,0,0,0,148.5897344,1167.490771,127.3626295,206.964273,339.6336787,53.0677623,1.0933E+16,236475.2556,44561,281036.2556,28.16187395,1,0.01734104,0.065510597,0.028901734,0.02504817,0.165703276,0.123314066,0.1522158,0.348747592,1.630057803,1,0.077071291,0.040462428,0.408477842,49.90751445,0.375722543,0.283236994,0.165703276,0.077071291,0.439306358,0.460500963,9.799614644,0.500963391,3.664739884,0,1.980732177,0,0,0,0.02504817,0.04238921,0.115606936,0,0,0,0,0.053949904,0.4238921,0.046242775,0.075144509,0.123314066,0.019267823,3.96956E+12,85.85934489,16.17919075,102.0385356,0.010225002,0.00036308,1.709807772,0.00993948,0.037549145,0.016565799,0.014357026,0.09497725,0.070680744,0.087246543,0.199893979,0.934311084,0.573176658,0.044175465,0.023192119,0.234129964,28.60582233,0.215355392,0.162344834,0.09497725,0.044175465,0.25180015,0.263948403,5.616910368,0.287140522,2.100543358,0,1.135309449,0,0,0,0.014357026,0.024296506,0.066263197,0,0,0,0,0.030922825,0.242965057,0.026505279,0.043071078,0.070680744,0.011043866,2.27526E+12,49.21257234,9.273534479,100,99.68,58.49
HER34_1A,HER34_1A_412,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000411.spe,712,42.1,52.1,52.1,3086.2,3585.05,3375.13,3363.63,7.27,1,0.018358,-0.017998,0.007269,0.110437,32757.25586,1.53,0,5,0,0,71,34,76,197,1156,595,0,19,334,28497,25,164,68,59,0,104,5468,311,1616,0,1292,0,0,0,18,11,0,0,0,0,0,11,150,103,88,246,7,0,43901,8270,52171,5.308464329,0.188378397,92555,1.774069886,0,9.58387E-05,0,0,0.001360909,0.000651703,0.001456748,0.003776044,0.022157904,0.011404803,0,0.000364187,0.006402024,0.546222997,0.000479193,0.003143509,0.001303406,0.001130896,0,0.001993445,0.104809185,0.005961166,0.030975063,0,0.024764716,0,0,0,0.000345019,0.000210845,0,0,0,0,0,0.000210845,0.002875161,0.001974277,0.001686761,0.004715263,0.000134174,0,0.841482816,0.158517184,1,0.000101751,3.61079E-06,491324.916,0,26.54232164,0,0,376.9009674,180.4877872,403.443289,1045.767473,6136.584764,3158.536276,0,100.8608222,1773.027086,151275.308,132.7116082,870.5881499,360.9755744,313.1993954,0,552.0802902,29026.68295,1650.932406,8578.478356,0,6858.535913,0,0,0,95.55235792,58.39310762,0,0,0,0,0,58.39310762,796.2696493,546.7718259,467.1448609,1305.882225,37.1592503,0,233046.8925,43901,276947.8925,28.17979353,1,0,0.008403361,0,0,0.119327731,0.057142857,0.127731092,0.331092437,1.942857143,1,0,0.031932773,0.561344538,47.89411765,0.042016807,0.275630252,0.114285714,0.099159664,0,0.174789916,9.189915966,0.522689076,2.715966387,0,2.171428571,0,0,0,0.030252101,0.018487395,0,0,0,0,0,0.018487395,0.25210084,0.173109244,0.14789916,0.413445378,0.011764706,0,73.78319328,13.89915966,87.68235294,0.008921789,0.000316602,1.774069886,0,0.005402193,0,0,0.076711145,0.036734914,0.082113338,0.212846416,1.248987089,0.642861002,0,0.020528335,0.360866512,30.78926044,0.027010966,0.17719194,0.073469829,0.063745881,0,0.11236562,5.907838582,0.336016423,1.745988871,0,1.395926746,0,0,0,0.019447896,0.011884825,0,0,0,0,0,0.011884825,0.162065799,0.111285182,0.095078602,0.26578791,0.007563071,0,47.43233753,8.935227702,100,99.75,56.37
HER34_1A,HER34_1A_413,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000412.spe,713,42.2,52.2,52.2,3090.2,3609.05,3391.4,3379.75,7.26,1,0.018358,-0.017998,0.007269,0.110437,32591.60352,1.6,0,0,18,10,132,52,94,205,897,614,28,33,270,34777,13,107,98,100,0,33,5132,284,1461,0,1192,0,0,0,0,29,0,0,0,0,0,232,6,0,0,294,5,0,42846,7935,50781,5.399621928,0.185198152,96598,1.902246903,0,0,0.000354463,0.000196924,0.002599397,0.001024005,0.001851086,0.004036943,0.017664087,0.012091136,0.000551387,0.000649849,0.005316949,0.684842756,0.000256001,0.002107087,0.001929856,0.00196924,0,0.000649849,0.101061421,0.005592643,0.028770603,0,0.023473346,0,0,0,0,0.00057108,0,0,0,0,0,0.004568638,0.000118154,0,0,0.005789567,9.8462E-05,0,0.843740769,0.156259231,1,0.000106332,3.647E-06,521592.679,0,0,97.19319471,53.99621928,712.7500945,280.7803403,507.5644612,1106.922495,4843.46087,3315.367864,151.189414,178.1875236,1457.897921,187782.6518,70.19508507,577.7595463,529.162949,539.9621928,0,178.1875236,27710.85974,1533.492628,7888.847637,0,6436.349338,0,0,0,0,156.5890359,0,0,0,0,0,1252.712287,32.39773157,0,0,1587.488847,26.99810964,0,231352.2011,42846,274198.2011,29.15591697,1,0,0,0.029315961,0.016286645,0.214983713,0.084690554,0.153094463,0.333876221,1.460912052,1,0.045602606,0.053745928,0.439739414,56.64006515,0.021172638,0.174267101,0.159609121,0.16286645,0,0.053745928,8.358306189,0.462540717,2.379478827,0,1.941368078,0,0,0,0,0.04723127,0,0,0,0,0,0.377850163,0.009771987,0,0,0.478827362,0.008143322,0,69.78175896,12.92345277,82.70521173,0.008794173,0.000301626,1.902246903,0,0,0.018633926,0.010352181,0.136648792,0.053831342,0.097310503,0.212219715,0.928590654,0.635623926,0.028986107,0.034162198,0.279508893,36.00178058,0.013457836,0.110768339,0.101451376,0.103521812,0,0.034162198,5.312739394,0.294001946,1.512453674,0,1.23398,0,0,0,0,0.030021325,0,0,0,0,0,0.240170604,0.006211309,0,0,0.304354127,0.005176091,0,44.35495559,8.214455786,100,99.81,52.57
