C:/Data/BAS_sjro/Sept_2015/HER14/    28/09/2015  re-evaluated data   peakarea,,,,,,,BACON v2.5  HER14-M5 (cal a BP),,,,,,,,,,,,cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/inc+coh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/(coh/inc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ln(Element/Ti)  where Ti>50 cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,% of TSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,sample surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,coh_inc_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,SUM,SUM_main,Total scatter %
HER14_2A,HER14_2A_11,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000010.spe,326,2.5,2.5,2.5,190.66,275.18,234.71,233.65,6.79,1,0.018362,-0.018,0.007112,0.110437,28354,1.42,0,13,0,0,38,34,153,26,479,127,0,7,53,7337,101,160,152,12,0,209,2222,121,1128,0,949,0,0,0,0,0,9,0,64,0,0,239,217,0,28,20,0,2.93E+15,48380,8271,56651,5.849353162,0.170959074,70501,1.244479356,0,0.000229475,0,0,0.000670774,0.000600166,0.002700747,0.00045895,0.008455279,0.002241796,0,0.000123564,0.000935553,0.129512277,0.001782846,0.00282431,0.002683095,0.000211823,0,0.003689255,0.039222609,0.002135885,0.019911387,0,0.01675169,0,0,0,0,0,0.000158867,0,0.001129724,0,0,0.004218813,0.003830471,0,0.000494254,0.000353039,0,51720181462,0.854000812,0.145999188,1,0.000103252,3.02E-06,412385.2472,0,76.0415911,0,0,222.2754201,198.8780075,894.9510337,152.0831822,2801.840164,742.8678515,0,40.94547213,310.0157176,42916.70415,590.7846693,935.8965059,889.1016806,70.19223794,0,1222.514811,12997.26273,707.7717326,6598.070366,0,5551.03615,0,0,0,0,0,52.64417845,0,374.3586023,0,0,1397.995406,1269.309636,0,163.7818885,116.9870632,0,1.71E+16,282991.706,48380,331371.706,34.21493241,1,NA,-2.2792,NA,NA,-1.2066,-1.3178,0.1863,-1.5861,1.3275,0,NA,-2.8983,-0.8739,4.0565,-0.2291,0.231,0.1797,-2.3593,NA,0.4981,2.862,-0.0484,2.184,NA,2.0112,NA,NA,NA,NA,NA,-2.647,NA,-0.6853,NA,NA,0.6323,0.5357,NA,-1.512,-1.8485,NA,30.7696,5.9427,4.1763,6.1005,-3.0779,-6.6105,1.244479356,0,0.02,0,0,0.05,0.05,0.22,0.04,0.68,0.18,0,0.01,0.08,10.41,0.14,0.23,0.22,0.02,0,0.3,3.15,0.17,1.6,0,1.35,0,0,0,0,0,0.01,0,0.09,0,0,0.34,0.31,0,0.039715749,0.028368392,0,4.16E+12,68.62,11.73,100,99.65,80.35
HER14_2A,HER14_2A_12,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000011.spe,327,2.6,2.6,2.6,198.01,282.23,241.86,240.85,6.79,1,0.01836,-0.018,0.007145,0.110437,27550,1.64,0,25,7,31,38,46,182,31,606,66,0,18,41,6197,0,109,38,0,0,72,2091,123,1190,0,947,0,13,0,0,59,0,0,0,0,0,9,23,0,38,73,16,0,49026,8199,57225,5.979509696,0.167237792,69187,1.209034513,0,0.000436872,0.000122324,0.000541721,0.000664045,0.000803844,0.003180428,0.000541721,0.010589777,0.001153342,0,0.000314548,0.00071647,0.10829183,0,0.001904762,0.000664045,0,0,0.001258191,0.036539974,0.00214941,0.020795107,0,0.016548711,0,0.000227173,0,0,0.001031018,0,0,0,0,0,0.000157274,0.000401922,0,0.000664045,0.001275666,0.000279598,0,0.85672346,0.14327654,1,0.000104491,2.92E-06,413704.3374,0,149.4877424,41.85656787,185.3648006,227.2213685,275.057446,1088.270765,185.3648006,3623.582876,394.64764,0,107.6311745,245.1598975,37055.02159,0,651.7665569,227.2213685,0,0,430.5246981,12503.15477,735.4796926,7115.616539,0,5662.595682,0,77.73362605,0,0,352.7910721,0,0,0,0,0,53.81558727,137.528723,0,227.2213685,436.5042078,95.67215514,0,293151.4424,49026,342177.4424,35.75453621,1,NA,-0.9708,-2.2437,-0.7557,-0.5521,-0.361,1.0144,-0.7557,2.2172,0,NA,-1.2993,-0.4761,4.5422,NA,0.5017,-0.5521,NA,NA,0.087,3.4557,0.6225,2.8921,NA,2.6636,NA,-1.6247,NA,NA,-0.1121,NA,NA,NA,NA,NA,-1.9924,-1.0542,NA,-0.5521,0.1008,-1.4171,NA,6.6105,4.8221,6.7651,-2.4013,-5.978,1.209034513,0,0.04,0.01,0.04,0.05,0.07,0.26,0.04,0.88,0.1,0,0.03,0.06,8.96,0,0.16,0.05,0,0,0.1,3.02,0.18,1.72,0,1.37,0,0.02,0,0,0.09,0,0,0,0,0,0.01,0.03,0,0.054923613,0.105511151,0.023125732,0,70.86,11.85,100,99.57,82.71
HER14_2A,HER14_2A_13,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000012.spe,328,2.7,2.7,2.7,205.16,289.17,249.03,248.04,6.79,1,0.018354,-0.018,0.007145,0.110437,27949,1.26,9,11,34,10,53,42,169,38,591,81,0,15,29,6388,0,153,157,152,0,0,1966,108,1225,0,1113,0,0,0,0,19,153,4,0,0,0,174,94,0,123,122,18,1.61E+15,49200,8258,57458,5.957859046,0.167845528,70246,1.222405931,0.000156636,0.000191444,0.000591737,0.00017404,0.000922413,0.000730969,0.002941279,0.000661353,0.010285774,0.001409725,0,0.00026106,0.000504716,0.11117686,0,0.002662815,0.002732431,0.002645411,0,0,0.034216297,0.001879634,0.021319921,0,0.019370671,0,0,0,0,0.000330676,0.002662815,6.96E-05,0,0,0,0.003028299,0.001635978,0,0.002140694,0.00212329,0.000313272,28020467124,0.856277629,0.143722371,1,0.000103691,2.92E-06,418462.1458,53.62073141,65.5364495,202.5672076,59.57859046,315.7665294,250.2300799,1006.878179,226.3986437,3521.094696,482.5865827,0,89.36788569,172.7779123,38058.80358,0,911.552434,935.3838702,905.594575,0,0,11713.15088,643.4487769,7298.377331,0,6631.097118,0,0,0,0,113.1993219,911.552434,23.83143618,0,0,0,1036.667474,560.0387503,0,732.8166626,726.8588036,107.2414628,9.59E+15,293126.6651,49200,342326.6651,35.49608441,1,-2.1972,-1.9966,-0.8681,-2.0919,-0.4242,-0.6568,0.7354,-0.7569,1.9874,0,NA,-1.6864,-1.0272,4.3677,NA,0.636,0.6618,0.6294,NA,NA,3.1893,0.2877,2.7162,NA,2.6204,NA,NA,NA,NA,-1.45,0.636,-3.0082,NA,NA,NA,0.7646,0.1488,NA,0.4177,0.4096,-1.5041,30.6206,6.4092,4.6245,6.5644,-2.6097,-6.1792,1.222405931,0.01,0.02,0.05,0.01,0.08,0.06,0.24,0.05,0.84,0.12,0,0.02,0.04,9.09,0,0.22,0.22,0.22,0,0,2.8,0.15,1.74,0,1.58,0,0,0,0,0.03,0.22,0.01,0,0,0,0.25,0.13,0,0.175121375,0.173697624,0.025627518,2.29E+12,70.05,11.76,100,99.47,81.81
HER14_2A,HER14_2A_14,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000013.spe,329,2.8,2.8,2.8,212.93,296.01,256.31,255.24,6.79,1,0.018356,-0.018,0.007145,0.110437,28404,1.47,0,28,28,16,53,21,144,43,729,120,13,33,63,7441,100,140,184,38,0,141,2268,0,1216,0,1105,0,0,0,0,0,40,0,0,0,0,230,173,22,0,14,7,0,49796,8314,58110,5.989415444,0.166961202,72499,1.247616589,0,0.000481845,0.000481845,0.00027534,0.000912063,0.000361384,0.002478059,0.000739976,0.012545173,0.002065049,0.000223714,0.000567888,0.001084151,0.12805025,0.001720874,0.002409224,0.003166409,0.000653932,0,0.002426433,0.039029427,0,0.02092583,0,0.01901566,0,0,0,0,0,0.00068835,0,0,0,0,0.003958011,0.002977112,0.000378592,0,0.000240922,0.000120461,0,0.856926519,0.143073481,1,0.00010307,2.87E-06,434226.6303,0,167.7036324,167.7036324,95.8306471,317.4390185,125.7777243,862.4758239,257.5448641,4366.283859,718.7298533,77.86240077,197.6507096,377.333173,44567.24032,598.9415444,838.5181621,1102.052442,227.5977869,0,844.5075776,13583.99423,0,7283.12918,0,6618.304065,0,0,0,0,0,239.5766178,0,0,0,0,1377.565552,1036.168872,131.7671398,0,83.85181621,41.92590811,0,298248.9314,49796,348044.9314,35.87309736,1,NA,-1.4553,-1.4553,-2.0149,-0.8172,-1.743,0.1823,-1.0263,1.8042,0,-2.2225,-1.291,-0.6444,4.1273,-0.1823,0.1542,0.4274,-1.1499,NA,0.1613,2.9392,NA,2.3158,NA,2.2201,NA,NA,NA,NA,NA,-1.0986,NA,NA,NA,NA,0.6506,0.3658,-1.6964,NA,-2.1484,-2.8416,NA,6.0282,4.2382,6.1826,-2.9975,-6.5775,1.247616589,0,0.04,0.04,0.02,0.07,0.03,0.2,0.06,1.01,0.17,0.02,0.05,0.09,10.26,0.14,0.19,0.25,0.05,0,0.19,3.13,0,1.68,0,1.52,0,0,0,0,0,0.06,0,0,0,0,0.32,0.24,0.03,0,0.019310611,0.009655306,0,68.69,11.47,100,99.61,80.15
HER14_2A,HER14_2A_15,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000014.spe,330,2.9,2.9,2.9,219.82,303.26,263.44,262.44,6.79,1,0.018356,-0.018,0.007078,0.110437,28269,1.46,23,25,43,37,58,23,153,67,662,76,0,19,84,6529,120,186,43,82,0,88,2339,173,1194,0,1094,6,8,0,0,69,34,0,0,0,0,280,129,0,100,13,15,1.76E+15,50134,8187,58321,6.123610602,0.16330235,71965,1.233552237,0.000394369,0.000428662,0.000737299,0.00063442,0.000994496,0.000394369,0.002623412,0.001148814,0.011350971,0.001303133,0,0.000325783,0.001440305,0.111949384,0.002057578,0.003189246,0.000737299,0.001406012,0,0.00150889,0.040105622,0.002966341,0.0204729,0,0.018758252,0.000102879,0.000137172,0,0,0.001183107,0.00058298,0,0,0,0,0.004801015,0.002211896,0,0.001714648,0.000222904,0.000257197,30177809022,0.859621749,0.140378251,1,0.000104998,2.80E-06,440544.7939,140.8430439,153.0902651,263.3152559,226.5735923,355.1694149,140.8430439,936.9124221,410.2819103,4053.830219,465.3944058,0,116.3486014,514.3832906,39981.05362,734.8332723,1138.991572,263.3152559,502.1360694,0,538.877733,14323.1252,1059.384634,7311.591059,0,6699.229999,36.74166361,48.98888482,0,0,422.5291316,208.2027605,0,0,0,0,1714.610969,789.9457677,0,612.3610602,79.60693783,91.85415903,1.08E+16,307001.0939,50134,357135.0939,37.49860681,1,-1.1952,-1.1119,-0.5695,-0.7198,-0.2703,-1.1952,0.6997,-0.126,2.1645,0,NA,-1.3863,0.1001,4.4533,0.4568,0.895,-0.5695,0.076,NA,0.1466,3.4267,0.8226,2.7543,NA,2.6669,-2.539,-2.2513,NA,NA,-0.0966,-0.8044,NA,NA,NA,NA,1.3041,0.5291,NA,0.2744,-1.7658,-1.6227,30.7734,6.4917,4.6796,6.643,-2.5186,-6.1429,1.233552237,0.03,0.03,0.06,0.05,0.08,0.03,0.21,0.09,0.92,0.11,0,0.03,0.12,9.08,0.17,0.26,0.06,0.11,0,0.12,3.25,0.24,1.66,0,1.52,0.01,0.01,0,0,0.1,0.05,0,0,0,0,0.39,0.18,0,0.139000862,0.018070112,0.020850129,2.45E+12,69.69,11.38,100,99.56,81.07
HER14_2A,HER14_2A_16,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000015.spe,331,3,3,3,227.06,310.28,270.67,269.63,6.79,1,0.018354,-0.018,0.007112,0.110437,28496,1.59,29,24,0,16,43,34,141,51,608,112,0,0,72,6777,122,144,118,105,0,113,2345,61,965,0,1127,0,18,0,0,17,31,0,0,0,0,176,190,49,69,26,18,1.33E+15,51110,8573,59683,5.961740348,0.167736255,73171,1.225508101,0.000485901,0.000402125,0,0.000268083,0.000720473,0.000569676,0.002362482,0.000854515,0.010187155,0.001876581,0,0,0.001206374,0.113549922,0.002044133,0.002412747,0.001977112,0.001759295,0,0.001893336,0.03929092,0.001022067,0.016168758,0,0.018883099,0,0.000301593,0,0,0.000284838,0.000519411,0,0,0,0,0.002948913,0.003183486,0.000821004,0.001156108,0.000435635,0.000301593,22284402594,0.856357757,0.143642243,1,9.99E-05,2.81E-06,436053.6125,172.8904701,143.0817683,0,95.38784556,256.3548349,202.6991718,840.605389,304.0487577,3624.738131,667.7149189,0,0,429.245305,40402.71434,727.3323224,858.4906101,703.485361,625.9827365,0,673.6766593,13980.28112,363.6661612,5753.079435,0,6718.881372,0,107.3113263,0,0,101.3495859,184.8139508,0,0,0,0,1049.266301,1132.730666,292.125277,411.360084,155.005249,107.3113263,7.93E+15,304704.5492,51110,355814.5492,35.54234797,1,-1.3512,-1.5404,NA,-1.9459,-0.9573,-1.1921,0.2303,-0.7867,1.6917,0,NA,NA,-0.4418,4.1028,0.0855,0.2513,0.0522,-0.0645,NA,0.0089,3.0415,-0.6076,2.1536,NA,2.3088,NA,-1.8281,NA,NA,-1.8853,-1.2845,NA,NA,NA,NA,0.452,0.5285,-0.8267,-0.4844,-1.4604,-1.8281,30.1055,6.1232,4.3379,6.2783,-2.9331,-6.5039,1.225508101,0.04,0.03,0,0.02,0.06,0.05,0.19,0.07,0.83,0.15,0,0,0.1,9.27,0.17,0.2,0.16,0.14,0,0.15,3.21,0.08,1.32,0,1.54,0,0.02,0,0,0.02,0.04,0,0,0,0,0.24,0.26,0.07,0.094337043,0.035547292,0.024609663,1.82E+12,69.88,11.72,100,99.62,81.6
HER14_2A,HER14_2A_17,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000016.spe,332,3.1,3.1,3.1,234.43,317.01,277.79,276.83,6.79,1,0.01835,-0.018,0.007081,0.110437,29090,1.39,0,26,0,7,27,38,126,43,435,148,0,0,36,6626,85,209,146,17,0,0,2254,0,842,0,1044,0,0,0,0,0,6,0,38,0,0,35,0,0,139,26,4,1.83E+15,52255,8510,60765,6.140423032,0.162855229,72953,1.200575989,0,0.000427878,0,0.000115198,0.000444335,0.00062536,0.002073562,0.000707644,0.007158726,0.002435613,0,0,0.000592446,0.109043035,0.001398832,0.00343948,0.002402699,0.000279766,0,0,0.037093722,0,0.013856661,0,0.017180943,0,0,0,0,0,9.87E-05,0,0.00062536,0,0,0.000575989,0,0,0.002287501,0.000427878,6.58E-05,30116020736,0.859952275,0.140047725,1,0.000101052,2.68E-06,447962.2814,0,159.6509988,0,42.98296122,165.7914219,233.3360752,773.693302,264.0381904,2671.084019,908.7826087,0,0,221.0552291,40686.44301,521.9359577,1283.348414,896.5017626,104.3871915,0,0,13840.51351,0,5170.236193,0,6410.601645,0,0,0,0,0,36.84253819,0,233.3360752,0,0,214.9148061,0,0,853.5188014,159.6509988,24.56169213,1.12E+16,320867.8055,52255,373122.8055,37.70479501,1,NA,-1.7391,NA,-3.0513,-1.7014,-1.3596,-0.1609,-1.236,1.0781,0,NA,NA,-1.4137,3.8015,-0.5546,0.3451,-0.0136,-2.164,NA,NA,2.7232,NA,1.7386,NA,1.9536,NA,NA,NA,NA,NA,-3.2055,NA,-1.3596,NA,NA,-1.4419,NA,NA,-0.0627,-1.7391,-3.6109,30.1459,5.8667,4.0518,6.0176,-3.1823,-6.8121,1.200575989,0,0.04,0,0.01,0.04,0.05,0.17,0.06,0.6,0.2,0,0,0.05,9.08,0.12,0.29,0.2,0.02,0,0,3.09,0,1.15,0,1.43,0,0,0,0,0,0.01,0,0.05,0,0,0.05,0,0,0.190533631,0.035639384,0.005482982,2.51E+12,71.63,11.67,100,99.73,83.29
HER14_2A,HER14_2A_18,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000017.spe,333,3.2,3.2,3.2,241.88,323.62,284.83,284.03,6.8,1,0.018352,-0.018,0.007117,0.110437,29874,1.49,0,7,0,23,56,54,140,36,378,57,0,15,21,6784,150,157,31,24,0,148,2252,0,670,0,852,0,0,11,0,123,63,5,0,0,0,5,145,0,32,0,19,5.69E+14,53961,8537,62498,6.320838702,0.158206853,74705,1.19531825,0,0.000112004,0,0.000368012,0.000896029,0.000864028,0.002240072,0.000576018,0.006048194,0.000912029,0,0.000240008,0.000336011,0.108547474,0.002400077,0.00251208,0.000496016,0.000384012,0,0.002368076,0.036033153,0,0.010720343,0,0.013632436,0,0,0.000176006,0,0.001968063,0.001008032,8.00E-05,0,0,0,8.00E-05,0.002320074,0,0.000512016,0,0.00030401,9104291337,0.863403629,0.136596371,1,0.000101137,2.53E-06,472198.2552,0,44.24587091,0,145.3792901,353.9669673,341.3252899,884.9174183,227.5501933,2389.277029,360.287806,0,94.81258053,132.7376127,42880.56976,948.1258053,992.3716762,195.9459998,151.7001289,0,935.4841279,14234.52876,0,4234.96193,0,5385.354574,0,0,69.52922572,0,777.4631604,398.2128382,31.60419351,0,0,0,31.60419351,916.5216118,0,202.2668385,0,120.0959353,3.60E+15,341078.7772,53961,395039.7772,39.9530019,1,NA,-2.0971,NA,-0.9076,-0.0177,-0.0541,0.8986,-0.4595,1.8918,0,NA,-1.335,-0.9985,4.7793,0.9676,1.0132,-0.6091,-0.865,NA,0.9542,3.6765,NA,2.4642,NA,2.7045,NA,NA,-1.6452,NA,0.7691,0.1001,-2.4336,NA,NA,NA,-2.4336,0.9337,NA,-0.5773,NA,-1.0986,29.9319,6.853,5.0091,6.9998,-2.1992,-5.8869,1.19531825,0,0.01,0,0.03,0.07,0.07,0.19,0.05,0.51,0.08,0,0.02,0.03,9.08,0.2,0.21,0.04,0.03,0,0.2,3.01,0,0.9,0,1.14,0,0,0.01,0,0.16,0.08,0.01,0,0,0,0.01,0.19,0,0.042835152,0,0.025433371,7.62E+11,72.23,11.43,100,99.51,83.66
HER14_2A,HER14_2A_19,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000018.spe,334,3.3,3.3,3.3,248.65,330.5,291.95,291.22,6.81,1,0.018356,-0.018,0.007117,0.110437,30212,1.23,0,0,10,29,24,38,122,20,302,94,0,14,56,6315,95,192,88,79,0,28,2343,0,711,0,1172,7,8,0,0,0,13,0,0,0,0,114,0,0,0,16,28,6.69E+15,55093,8812,63905,6.252042669,0.159947725,75779,1.185807057,0,0,0.000156482,0.000453799,0.000375557,0.000594633,0.001909084,0.000312965,0.004725765,0.001470933,0,0.000219075,0.000876301,0.098818559,0.001486582,0.00300446,0.001377044,0.00123621,0,0.00043815,0.036663798,0,0.01112589,0,0.018339723,0.000109538,0.000125186,0,0,0,0.000203427,0,0,0,0,0.001783898,0,0,0,0.000250372,0.00043815,1.05E+11,0.862107816,0.137892184,1,9.78E-05,2.50E-06,473773.5414,0,0,62.52042669,181.3092374,150.0490241,237.5776214,762.7492056,125.0408534,1888.116886,587.6920109,0,87.52859737,350.1143895,39481.64946,593.9440536,1200.392192,550.1797549,493.9113709,0,175.0571947,14648.53597,0,4445.202338,0,7327.394008,43.76429868,50.01634135,0,0,0,81.2765547,0,0,0,0,712.7328643,0,0,0,100.0326827,175.0571947,4.18E+16,344443.7868,55093,399536.7868,39.08803754,1,NA,NA,-2.2407,-1.176,-1.3652,-0.9057,0.2607,-1.5476,1.1671,0,NA,-1.9042,-0.5179,4.2074,0.0106,0.7142,-0.066,-0.1738,NA,-1.2111,3.2159,NA,2.0234,NA,2.5232,-2.5974,-2.4639,NA,NA,NA,-1.9783,NA,NA,NA,NA,0.1929,NA,NA,NA,-1.7707,-1.2111,31.8961,6.3735,4.5406,6.5219,-2.7104,-6.3762,1.185807057,0,0,0.01,0.04,0.03,0.05,0.16,0.03,0.4,0.12,0,0.02,0.07,8.33,0.13,0.25,0.12,0.1,0,0.04,3.09,0,0.94,0,1.55,0.01,0.01,0,0,0,0.02,0,0,0,0,0.15,0,0,0,0.021114029,0.036949551,8.83E+12,72.7,11.63,100,99.78,84.33
HER14_2A,HER14_2A_20,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000019.spe,335,3.4,3.4,3.4,255.67,337.61,298.98,298.42,6.82,1,0.018354,-0.018,0.007175,0.110437,30283,1.42,0,0,0,0,33,18,129,4,285,106,0,5,25,5343,189,238,157,90,0,167,2390,109,570,0,1163,0,0,0,0,0,48,23,0,0,0,26,84,0,78,0,36,0,55695,8741,64436,6.371696602,0.15694407,75638,1.173846918,0,0,0,0,0.000512136,0.000279347,0.002001986,6.21E-05,0.004422993,0.001645043,0,7.76E-05,0.000387982,0.082919486,0.002933143,0.003693587,0.002436526,0.001396735,0,0.002591719,0.037091067,0.001691601,0.008845987,0,0.018048917,0,0,0,0,0,0.000744925,0.000356943,0,0,0,0.000403501,0.001303619,0,0.001210503,0,0.000558694,0,0.864346018,0.135653982,1,9.89E-05,2.44E-06,481942.3876,0,0,0,0,210.2659879,114.6905388,821.9488617,25.48678641,1815.933532,675.3998398,0,31.85848301,159.2924151,34043.97495,1204.250658,1516.463791,1000.356367,573.4526942,0,1064.073333,15228.35488,694.5149296,3631.867063,0,7410.283148,0,0,0,0,0,305.8414369,146.5490219,0,0,0,165.6641117,535.2225146,0,496.992335,0,229.3810777,0,354871.6423,55695,410566.6423,40.59851759,1,NA,NA,NA,NA,-1.1669,-1.7731,0.1964,-3.2771,0.9891,0,NA,-3.054,-1.4446,3.9201,0.5783,0.8088,0.3928,-0.1636,NA,0.4546,3.1156,0.0279,1.6822,NA,2.3953,NA,NA,NA,NA,NA,-0.7922,-1.5279,NA,NA,NA,-1.4053,-0.2326,NA,-0.3067,NA,-1.0799,NA,6.2642,4.4123,6.41,-2.8116,-6.5153,1.173846918,0,0,0,0,0.04,0.02,0.17,0.01,0.38,0.14,0,0.01,0.03,7.06,0.25,0.31,0.21,0.12,0,0.22,3.16,0.14,0.75,0,1.54,0,0,0,0,0,0.06,0.03,0,0,0,0.03,0.11,0,0.103122769,0,0.047595124,0,73.63,11.56,100,99.73,85.19
HER14_2A,HER14_2A_21,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000020.spe,336,3.5,3.5,3.5,262.78,345.05,306.16,305.62,6.83,1,0.018351,-0.018,0.007175,0.110437,30431,1.31,0,21,4,7,11,20,107,31,243,78,0,0,18,4969,18,138,93,76,0,175,2598,0,756,0,1369,0,0,0,0,7,53,0,0,0,0,9,31,92,107,76,0,1.42E+15,56574,8695,65269,6.506497987,0.153692509,76193,1.167368889,0,0.000321745,6.13E-05,0.000107248,0.000168533,0.000306424,0.001639369,0.000474957,0.003723054,0.001195054,0,0,0.000275782,0.076131088,0.000275782,0.002114327,0.001424872,0.001164412,0,0.002681212,0.039804501,0,0.011582834,0,0.020974735,0,0,0,0,0.000107248,0.000812024,0,0,0,0,0.000137891,0.000474957,0.001409551,0.001639369,0.001164412,0,21756116993,0.866782086,0.133217914,1,9.97E-05,2.35E-06,495749.6012,0,136.6364577,26.02599195,45.54548591,71.57147786,130.1299597,696.1952846,201.7014376,1581.079011,507.506843,0,0,117.1169638,32330.7885,117.1169638,897.8967223,605.1043128,494.493847,0,1138.637148,16903.88177,0,4918.912478,0,8907.395745,0,0,0,0,45.54548591,344.8443933,0,0,0,0,58.55848189,201.7014376,598.5978148,696.1952846,494.493847,0,9.24E+15,368098.6171,56574,424672.6171,42.33451606,1,NA,-1.3122,-2.9704,-2.4108,-1.9588,-1.361,0.3161,-0.9227,1.1364,0,NA,NA,-1.4663,4.1543,-1.4663,0.5705,0.1759,-0.026,NA,0.8081,3.5058,NA,2.2713,NA,2.8651,NA,NA,NA,NA,-2.4108,-0.3864,NA,NA,NA,NA,-2.1595,-0.9227,0.1651,0.3161,-0.026,NA,30.5327,6.5866,4.7138,6.7296,-2.4839,-6.2295,1.167368889,0,0.03,0.01,0.01,0.01,0.03,0.14,0.04,0.32,0.1,0,0,0.02,6.52,0.02,0.18,0.12,0.1,0,0.23,3.41,0,0.99,0,1.8,0,0,0,0,0.01,0.07,0,0,0,0,0.01,0.04,0.12,0.140432848,0.099746696,0,1.86E+12,74.25,11.41,100,99.63,85.66
