Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
HER14L,HER14L_2C,HER14L_2C_390,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000389.spe,695,39.4,119.4,119.4,13664.23,14128.83,13874.71,13878.54,7.76,1,0.018373,-0.018,0.007407,0.110437,32693,1.54,0,5,0,0,38,41,107,18,298,22,0,0,17,368,0,260,114,166,0,205,1323,144,532,0,1480,0,0,0,0,31,70,0,0,0,0,61,190,0,0,102,42,8.29E+14,62545,9113
HER14L,HER14L_2C,HER14L_2C_391,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000390.spe,696,39.5,119.5,119.5,13664.89,14132.88,13876.88,13880.81,7.78,1,0.018374,-0.018,0.007376,0.110437,33198,1.54,0,27,0,0,66,52,104,26,365,23,0,0,4,372,0,141,100,122,0,175,1168,0,593,0,1079,0,0,0,0,0,99,0,0,0,0,53,12,0,0,58,21,0,62911,9129
HER14L,HER14L_2C,HER14L_2C_392,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000391.spe,697,39.6,119.6,119.6,13666.16,14138.26,13878.98,13883.08,7.79,1,0.018375,-0.018,0.007407,0.110437,33200,1.51,0,0,0,8,52,34,88,14,367,41,0,29,20,393,28,238,141,192,0,145,1311,0,394,0,1270,11,0,0,0,17,117,0,0,0,0,122,157,0,0,4,0,5.46E+14,62826,9518
HER14L,HER14L_2C,HER14L_2C_393,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000392.spe,698,39.7,119.7,119.7,13666.38,14140.79,13881.18,13885.34,7.8,1,0.018369,-0.018,0.007495,0.110437,33167,1.3,0,23,0,16,47,46,99,9,376,39,0,15,0,380,12,233,69,96,0,163,1592,0,504,0,1359,15,0,0,0,18,52,0,0,27,0,140,186,61,124,76,0,0,62799,9110
HER14L,HER14L_2C,HER14L_2C_394,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000393.spe,699,39.8,119.8,119.8,13667.13,14145.78,13883.05,13887.61,7.8,1,0.018371,-0.018,0.00747,0.110437,33142,1.43,8,0,0,5,62,27,74,21,365,28,0,15,0,193,50,222,180,67,0,133,1659,0,465,0,1259,6,0,0,0,0,38,0,0,67,0,0,161,0,91,0,7,0,62385,9093
HER14L,HER14L_2C,HER14L_2C_395,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000394.spe,700,39.9,119.9,119.9,13668.42,14151.12,13885.01,13889.88,7.8,1,0.01837,-0.018,0.007445,0.110437,33074,1.44,0,0,0,14,41,41,79,11,395,13,0,0,9,183,92,301,139,112,0,4,1346,0,671,0,1204,5,0,0,0,29,167,0,0,0,0,176,0,0,187,31,0,0,63324,9141
HER14L,HER14L_2C,HER14L_2C_396,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000395.spe,701,40,120,120,13672.02,14152.74,13886.35,13891.61,7.8,1,0.018366,-0.018,0.007333,0.110437,33342,1.32,28,27,21,14,80,38,93,37,390,18,0,0,0,168,38,283,40,0,0,0,1413,0,648,0,1138,0,0,0,0,51,49,0,0,0,0,237,29,0,0,0,33,9.18E+14,62515,9132
HER14L,HER14L_2C,HER14L_2C_397,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000396.spe,702,40.1,120.1,120.1,13675.61,14156.97,13887.8,13893.33,7.8,1,0.018367,-0.018,0.007361,0.110437,33338,1.4,0,44,0,30,56,30,94,14,425,31,0,0,29,259,0,225,123,87,27,225,1247,0,452,0,1316,0,0,0,0,63,8,0,0,0,0,0,21,0,278,57,27,6.58E+14,62013,8983
HER14L,HER14L_2C,HER14L_2C_398,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000397.spe,703,40.2,120.2,120.2,13679.18,14159.69,13889.43,13895.06,7.81,1,0.018367,-0.018,0.007387,0.110437,33269,1.41,0,5,14,18,57,45,107,20,466,18,0,0,0,165,0,218,216,52,0,73,1412,0,593,0,1266,5,0,0,0,0,109,0,0,0,0,193,157,0,0,102,0,0,62967,9255
HER14L,HER14L_2C,HER14L_2C_399,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000398.spe,704,40.3,120.3,120.3,13682.94,14160.64,13891.55,13896.79,7.81,1,0.018368,-0.018,0.007366,0.110437,33092,1.56,26,68,0,22,37,28,86,18,390,24,0,4,13,179,13,255,120,91,73,208,1157,0,361,0,1360,11,0,0,0,0,87,0,0,0,0,0,48,0,162,47,12,8.89E+14,62416,9060
HER14L,HER14L_2C,HER14L_2C_400,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000399.spe,705,40.4,120.4,120.4,13686.35,14163,13893.38,13898.51,7.81,1,0.018371,-0.018,0.007339,0.110437,33015,1.41,0,31,30,23,56,37,89,26,367,50,0,0,0,185,0,220,100,99,0,132,1368,0,448,0,1213,7,0,0,0,0,49,0,0,0,0,61,24,0,76,59,13,2.48E+15,62610,8875
HER14L,HER14L_2C,HER14L_2C_401,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000400.spe,706,40.5,120.5,120.5,13689.12,14165.59,13895.04,13900.24,7.81,1,0.018372,-0.018,0.007328,0.110437,33038,1.44,0,25,9,23,43,39,80,0,368,0,0,0,19,197,93,163,172,11,0,39,1296,0,390,0,1330,9,0,0,5,0,84,0,0,0,0,53,0,0,234,0,17,0,62521,9240
HER14L,HER14L_2C,HER14L_2C_402,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000401.spe,707,40.6,120.6,120.6,13691.2,14166.27,13896.73,13901.96,7.82,1,0.018373,-0.018,0.007382,0.110437,33141,1.38,0,30,0,26,58,59,70,23,376,35,0,0,24,160,0,275,167,37,0,143,1187,90,354,0,1098,0,0,0,0,0,94,0,0,0,0,63,149,0,0,123,0,1.27E+15,62969,8931
HER14L,HER14L_2C,HER14L_2C_403,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000402.spe,708,40.7,120.7,120.7,13694.42,14167.6,13898.34,13903.69,7.83,1,0.018375,-0.018,0.007392,0.110437,33286,1.64,0,16,18,19,35,40,69,8,362,42,0,0,6,224,72,168,88,114,0,0,1246,0,225,0,1159,0,0,0,0,63,96,0,0,0,0,78,0,0,184,0,10,3.90E+13,63002,9260
HER14L,HER14L_2C,HER14L_2C_404,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000403.spe,709,40.8,120.8,120.8,13696.46,14170.02,13900.05,13905.42,7.83,1,0.018376,-0.018,0.007371,0.110437,33276,1.7,0,11,20,0,30,24,84,8,355,23,0,0,24,110,0,240,93,62,0,143,1514,0,439,0,1364,7,0,0,0,57,0,0,0,0,0,312,211,10,0,81,13,0,62909,9115
HER14L,HER14L_2C,HER14L_2C_405,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000404.spe,710,40.9,120.9,120.9,13699.63,14171.11,13901.68,13907.14,7.83,1,0.018379,-0.018,0.007342,0.110437,33480,1.49,0,54,0,36,88,36,50,0,423,34,0,4,8,181,23,178,139,39,0,0,1098,34,399,0,1329,0,0,0,0,0,21,0,0,0,0,113,139,0,92,23,11,0,63047,9313
HER14L,HER14L_2C,HER14L_2C_406,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000405.spe,711,41,121,121,13701.9,14171.63,13903.48,13908.87,7.83,1,0.01838,-0.018,0.007353,0.110437,33434,1.68,0,18,0,36,48,54,110,36,366,60,27,0,9,240,40,214,104,130,0,89,1348,73,525,0,1331,0,0,0,0,42,115,0,0,0,0,117,44,0,162,23,4,1.68E+15,62999,9004
HER14L,HER14L_2C,HER14L_2C_407,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000406.spe,712,41.1,121.1,121.1,13705.65,14173.44,13905.23,13910.6,7.83,1,0.018382,-0.018,0.007364,0.110437,33138,1.93,0,0,0,0,49,33,101,13,364,36,0,0,30,207,0,155,8,61,0,211,1291,0,415,0,1202,6,0,0,0,12,77,0,0,0,0,44,0,0,0,67,0,0,61825,8733
HER14L,HER14L_2C,HER14L_2C_408,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000407.spe,713,41.2,121.2,121.2,13709.4,14174.73,13907,13912.32,7.83,1,0.018374,-0.018,0.007461,0.110437,33265,1.49,9,40,15,10,56,8,59,20,359,33,14,0,35,151,90,178,73,57,0,112,1379,225,487,0,1262,0,0,0,0,8,22,0,0,0,0,205,24,0,140,0,28,3.66E+15,62945,9026
HER14L,HER14L_2C,HER14L_2C_409,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000408.spe,714,41.3,121.3,121.3,13711.68,14175.58,13908.47,13914.05,7.83,1,0.018371,-0.018,0.007559,0.110437,33141,1.4,0,48,12,21,51,21,79,0,384,8,0,7,0,255,0,166,71,91,0,0,1365,0,592,0,1372,4,0,0,0,18,84,0,0,0,0,0,122,0,0,47,24,1.76E+15,63487,9184
HER14L,HER14L_2C,HER14L_2C_410,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000409.spe,715,41.4,121.4,121.4,13715.55,14176.64,13910.07,13915.78,7.83,1,0.018372,-0.018,0.007569,0.110437,33350,1.61,0,18,14,9,53,15,81,23,377,19,0,0,7,271,0,191,65,59,0,0,1456,84,499,0,1323,13,0,0,0,20,31,0,0,0,0,267,250,0,0,81,27,0,63255,9396
HER14L,HER14L_2C,HER14L_2C_411,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000410.spe,716,41.5,121.5,121.5,13718.54,14179.58,13911.65,13917.5,7.83,1,0.018369,-0.018,0.007646,0.110437,33406,1.48,0,15,0,21,56,37,88,35,438,29,0,0,0,208,32,179,155,113,0,28,1465,0,529,0,1376,0,0,0,0,43,18,0,0,0,0,0,174,0,207,14,0,0,63581,9286
HER14L,HER14L_2C,HER14L_2C_412,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000411.spe,717,41.6,121.6,121.6,13720.93,14183.35,13913.14,13919.23,7.83,1,0.018364,-0.018,0.007685,0.110437,33399,1.3,0,0,0,6,75,24,104,5,420,32,0,4,0,204,11,188,190,111,0,146,1477,0,664,0,1270,10,5,0,0,29,49,0,0,0,0,83,0,0,0,26,0,0,63083,9279
HER14L,HER14L_2C,HER14L_2C_413,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000412.spe,718,41.7,121.7,121.7,13723.53,14187.05,13915.08,13920.96,7.83,1,0.018366,-0.018,0.0077,0.110437,33189,1.46,0,26,0,0,60,20,102,11,417,31,7,5,0,229,53,173,117,69,0,68,1478,0,541,0,1229,0,6,0,0,67,36,0,0,0,0,123,189,0,0,0,12,0,63674,9461
HER14L,HER14L_2C,HER14L_2C_414,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000413.spe,719,41.8,121.8,121.8,13726.22,14188.83,13916.69,13922.68,7.82,1,0.018367,-0.018,0.007662,0.110437,33109,1.44,0,19,0,19,60,26,93,0,309,25,0,0,8,171,0,154,183,83,0,81,1528,0,425,0,1332,18,0,0,0,56,80,0,0,0,0,131,0,0,187,0,12,3.62E+15,63137,9186
HER14L,HER14L_2C,HER14L_2C_415,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000414.spe,720,41.9,121.9,121.9,13730.11,14190.26,13918.51,13924.41,7.82,1,0.018366,-0.018,0.007634,0.110437,33049,1.46,0,0,0,0,40,31,57,14,311,35,0,0,0,197,50,165,126,114,0,81,1310,0,429,0,1330,0,0,0,0,36,30,0,0,0,0,0,0,0,115,9,8,0,63346,9423
HER14L,HER14L_2C,HER14L_2C_416,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000415.spe,721,42,122,122,13732.47,14191.75,13920.2,13926.14,7.84,1,0.018367,-0.018,0.007649,0.110437,33295,1.5,43,26,28,37,62,36,98,30,329,54,0,0,0,214,0,148,102,6,0,31,1471,0,290,0,1194,6,0,0,0,32,0,0,0,0,0,121,0,22,94,51,14,1.18E+15,63208,9591
HER14L,HER14L_2C,HER14L_2C_417,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000416.spe,722,42.1,122.1,122.1,13734.54,14193.24,13921.88,13927.86,7.84,1,0.018367,-0.018,0.007691,0.110437,33343,1.49,0,4,0,5,55,34,96,0,387,47,0,21,0,250,58,196,44,116,0,169,1451,0,225,0,1311,0,0,0,0,42,104,0,0,0,0,30,0,0,138,9,0,0,63485,9039
HER14L,HER14L_2C,HER14L_2C_418,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000417.spe,723,42.2,122.2,122.2,13736.75,14194.73,13923.35,13929.59,7.85,1,0.018366,-0.018,0.007663,0.110437,33169,1.52,0,23,0,26,42,41,114,16,397,28,0,0,17,187,49,214,123,24,0,183,1423,0,293,0,1225,4,0,0,0,46,50,0,0,0,0,97,209,0,0,9,18,3.18E+13,63396,9243
HER14L,HER14L_2C,HER14L_2C_419,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000418.spe,724,42.3,122.3,122.3,13738.78,14196.28,13924.89,13931.32,7.85,1,0.018367,-0.018,0.007679,0.110437,33226,1.6,0,10,0,8,64,52,127,18,365,36,0,24,14,265,0,228,69,79,0,100,1671,82,558,0,1403,7,0,0,0,91,41,0,0,23,0,125,0,35,101,38,20,0,62694,9186
HER14L,HER14L_2C,HER14L_2C_420,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000419.spe,725,42.4,122.4,122.4,13742.01,14197.86,13926.66,13933.04,7.85,1,0.01837,-0.018,0.007699,0.110437,32890,1.43,37,46,38,21,51,37,115,0,402,15,12,0,15,221,23,225,133,84,0,0,1416,0,412,0,1253,0,0,0,0,12,98,0,0,0,0,18,240,0,0,20,0,2.42E+15,62694,9330
HER14L,HER14L_2C,HER14L_2C_421,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000420.spe,726,42.5,122.5,122.5,13743.86,14200.44,13928.19,13934.77,7.85,1,0.018367,-0.018,0.007622,0.110437,32877,1.33,0,22,0,28,60,29,83,18,300,30,0,0,25,217,28,206,96,17,5,136,1305,77,382,0,1475,0,7,0,0,125,80,0,0,0,0,83,0,45,209,0,12,0,63003,9368
HER14L,HER14L_2C,HER14L_2C_422,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000421.spe,727,42.6,122.6,122.6,13745.64,14201.15,13929.31,13936.5,7.85,1,0.018368,-0.018,0.007639,0.110437,33197,1.44,13,15,18,18,55,19,103,37,349,26,18,0,33,424,20,237,98,25,0,155,1524,0,319,0,1525,0,18,0,0,10,21,0,0,0,0,117,66,0,118,46,8,1.25E+15,63336,9536
HER14L,HER14L_2C,HER14L_2C_423,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000422.spe,728,42.7,122.7,122.7,13748.46,14202.44,13931.1,13938.22,7.84,1,0.018368,-0.018,0.007601,0.110437,33462,1.44,53,34,0,14,76,25,64,16,381,31,0,0,0,1651,0,135,143,35,0,184,1448,0,531,0,1327,17,0,0,0,44,49,0,0,0,0,61,21,23,147,73,10,0,62688,9370
HER14L,HER14L_2C,HER14L_2C_424,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000423.spe,729,42.8,122.8,122.8,13750.57,14203.95,13932.71,13939.95,7.85,1,0.01837,-0.018,0.007568,0.110437,33436,1.35,20,48,40,34,35,56,78,15,377,6,0,0,31,1336,11,177,112,155,0,121,1270,0,234,0,1440,9,0,0,0,71,81,0,0,0,0,230,0,0,94,22,17,0,62860,9219
HER14L,HER14L_2C,HER14L_2C_425,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000424.spe,730,42.9,122.9,122.9,13752.7,14205.47,13934.12,13941.68,7.85,1,0.018371,-0.018,0.007593,0.110437,33001,1.45,24,33,0,0,57,41,110,0,345,40,0,10,0,2779,119,241,138,53,0,0,1331,52,481,0,1247,14,0,0,0,84,105,0,0,0,0,113,51,0,166,0,30,0,62409,9000
HER14L,HER14L_2C,HER14L_2C_426,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000425.spe,731,43,123,123,13754.81,14206.13,13935.55,13943.4,7.85,1,0.018372,-0.018,0.007532,0.110437,33057,1.44,0,27,13,18,45,25,82,18,355,16,9,0,15,2128,0,209,174,96,0,182,1238,0,315,0,1280,0,0,0,0,12,96,24,0,0,0,315,84,9,0,94,31,3.86E+15,62844,9138
HER14L,HER14L_2C,HER14L_2C_427,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000426.spe,732,43.1,123.1,123.1,13758.28,14207.37,13937.19,13945.13,7.85,1,0.018371,-0.018,0.007483,0.110437,33035,1.56,0,27,0,0,54,44,92,29,363,16,8,12,33,677,0,252,121,107,0,101,1272,36,458,39,1486,0,0,0,0,31,44,0,0,0,0,121,28,133,0,38,9,0,62430,9055
HER14L,HER14L_2C,HER14L_2C_428,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000427.spe,733,43.2,123.2,123.2,13761.66,14209.61,13938.65,13946.86,7.84,1,0.018365,-0.018,0.007402,0.110437,33293,1.22,49,47,0,45,52,9,79,11,355,25,0,0,20,2616,25,231,164,61,11,101,1323,0,206,0,1310,0,0,0,0,44,95,0,0,0,0,0,0,0,116,40,8,4.59E+15,62723,9280
HER14L,HER14L_2C,HER14L_2C_429,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000428.spe,734,43.3,123.3,123.3,13764.05,14210.87,13940.39,13948.58,7.84,1,0.018367,-0.018,0.007391,0.110437,33095,1.49,0,0,0,0,56,51,96,27,322,42,0,11,0,3824,0,152,71,0,0,208,1296,68,662,0,1372,0,8,0,0,9,0,0,0,0,0,102,7,0,66,21,41,0,62311,9027
HER14L,HER14L_2C,HER14L_2C_430,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000429.spe,735,43.4,123.4,123.4,13766.44,14213.07,13942.13,13950.31,7.84,1,0.018368,-0.018,0.007379,0.110437,33123,1.59,0,5,0,12,69,43,86,13,334,16,0,8,0,7833,103,227,62,33,0,163,1279,0,64,0,1241,16,0,0,0,28,0,33,0,0,0,19,115,88,33,52,16,1.49E+15,60453,9235
HER14L,HER14L_2C,HER14L_2C_431,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000430.spe,736,43.5,123.5,123.5,13768.83,14214.58,13943.86,13952.04,7.84,1,0.018369,-0.018,0.007363,0.110437,33347,1.82,0,17,0,10,71,26,61,17,275,67,0,0,15,15566,99,191,88,14,0,34,1152,0,190,0,1326,0,0,0,0,59,65,10,0,21,0,202,0,0,0,120,0,3.00E+14,60146,9053
HER14L,HER14L_2C,HER14L_2C_432,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000431.spe,737,43.6,123.6,123.6,13771.22,14216.1,13945.47,13953.76,7.84,1,0.018361,-0.018,0.007284,0.110437,32495,1.3,0,0,5,25,54,38,82,9,209,49,0,6,0,10761,78,222,111,109,0,5,1223,0,501,0,1364,0,0,0,0,31,17,0,0,0,0,0,49,0,0,27,35,0,59801,8765
HER14L,HER14L_2C,HER14L_2C_433,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000432.spe,738,43.7,123.7,123.7,13772.91,14217.6,13947.19,13955.49,7.83,1,0.018363,-0.018,0.007308,0.110437,32954,1.48,0,20,0,11,58,27,69,21,279,35,5,0,7,6470,31,215,121,86,0,9,1106,114,294,0,1305,0,0,0,0,47,0,0,13,9,38,206,72,0,17,83,16,0,60794,9237
HER14L,HER14L_2C,HER14L_2C_434,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000433.spe,739,43.8,123.8,123.8,13774.74,14218.8,13948.71,13957.22,7.82,1,0.018365,-0.018,0.007348,0.110437,33299,1.41,13,47,18,23,55,14,81,11,320,18,17,0,8,6291,0,202,150,72,0,54,1170,108,178,0,1121,0,0,0,0,57,107,0,0,0,0,238,0,0,0,62,0,0,61380,9079
HER14L,HER14L_2C,HER14L_2C_435,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000434.spe,740,43.9,123.9,123.9,13776.04,14223.54,13950.7,13958.94,7.82,1,0.018366,-0.018,0.007335,0.110437,33579,1.5,0,0,0,14,35,27,74,34,349,6,0,0,8,7773,110,138,108,116,0,11,1333,0,265,0,1487,0,0,0,12,0,0,0,0,0,0,81,60,0,26,0,0,6.25E+14,62043,9143
HER14L,HER14L_2C,HER14L_2C_436,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000435.spe,741,44,124,124,13779.09,14224.54,13952.18,13960.67,7.81,1,0.018364,-0.018,0.007307,0.110437,33561,1.58,0,0,0,26,52,49,78,26,357,15,0,0,56,5654,0,214,182,35,0,8,1265,0,526,84,1550,0,0,0,0,15,77,0,0,0,0,154,263,0,0,65,0,0,61961,9257
HER14L,HER14L_2C,HER14L_2C_437,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000436.spe,742,44.1,124.1,124.1,13780.76,14226.04,13953.81,13962.4,7.81,1,0.01836,-0.018,0.007266,0.110437,33486,1.4,0,26,0,12,68,53,91,25,404,37,0,0,18,2593,152,184,96,56,0,266,1229,30,337,0,1418,0,0,6,0,84,41,45,0,0,0,184,0,0,35,0,21,9.40E+13,62217,9259
HER14L,HER14L_2C,HER14L_2C_438,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000437.spe,743,44.2,124.2,124.2,13783.52,14226.43,13955.36,13964.12,7.81,1,0.01836,-0.018,0.007437,0.110437,33405,1.38,0,9,7,14,49,38,90,31,353,63,17,0,8,929,69,247,180,136,0,95,1230,56,306,0,1285,0,0,0,0,42,17,0,0,0,0,24,14,0,40,0,34,0,63052,9198
HER14L,HER14L_2C,HER14L_2C_439,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000438.spe,744,44.3,124.3,124.3,13786.17,14226.85,13956.85,13965.85,7.82,1,0.018357,-0.018,0.007561,0.110437,33488,1.26,0,14,0,20,38,34,75,6,362,43,9,0,0,884,9,230,70,88,136,150,1148,0,176,0,1385,0,0,0,0,59,139,0,0,0,34,0,252,0,14,66,6,6.10E+14,63370,9598
HER14L,HER14L_2C,HER14L_2C_440,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000439.spe,745,44.4,124.4,124.4,13787.87,14228.28,13958.62,13967.58,7.82,1,0.018359,-0.018,0.007543,0.110437,33204,1.48,0,6,0,15,60,57,106,23,350,34,0,11,0,1291,0,155,202,62,0,0,1291,0,324,0,1325,0,0,0,0,0,24,0,0,15,0,143,80,28,95,79,12,0,63198,9397
HER14L,HER14L_2C,HER14L_2C_441,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000440.spe,746,44.5,124.5,124.5,13789.79,14229.77,13960.27,13969.3,7.81,1,0.018362,-0.018,0.007521,0.110437,33257,1.24,27,38,18,19,33,46,78,8,345,44,13,0,8,1846,35,228,87,154,0,15,1235,60,241,0,1294,0,6,0,0,69,65,0,53,0,0,103,0,0,116,85,45,1.09E+15,62370,9333
HER14L,HER14L_2C,HER14L_2C_442,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000441.spe,747,44.6,124.6,124.6,13791.8,14231.75,13962.07,13971.03,7.81,1,0.018365,-0.018,0.007505,0.110437,33325,1.68,0,0,0,5,89,66,79,15,366,65,0,0,37,7174,119,145,154,9,0,177,1184,0,134,0,1110,0,13,0,0,0,49,0,0,0,0,181,135,0,0,0,0,0,61610,8958
HER14L,HER14L_2C,HER14L_2C_443,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000442.spe,748,44.7,124.7,124.7,13792.35,14238.88,13963.61,13972.76,7.8,1,0.018358,-0.018,0.007433,0.110437,33323,1.33,59,57,39,21,98,40,100,0,318,9,0,0,0,9351,0,189,146,101,0,55,1196,0,278,0,1269,0,0,0,0,113,74,0,0,0,0,172,186,87,0,103,18,2.49E+15,61224,9223
HER14L,HER14L_2C,HER14L_2C_444,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000443.spe,749,44.8,124.8,124.8,13793.52,14242.35,13965.35,13974.48,7.8,1,0.018359,-0.018,0.007447,0.110437,33363,1.39,0,20,4,20,67,53,107,13,311,44,0,0,20,8696,14,264,82,125,0,235,944,0,196,0,1511,0,0,0,0,106,0,0,0,0,0,112,8,0,76,79,28,7.48E+14,61966,9406
HER14L,HER14L_2C,HER14L_2C_445,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000444.spe,750,44.9,124.9,124.9,13794.94,14246.21,13967.11,13976.21,7.79,1,0.018361,-0.018,0.007419,0.110437,32811,1.36,0,18,0,0,53,43,85,8,314,30,0,0,0,3081,30,174,97,20,0,183,1202,131,437,0,1367,9,0,0,0,0,0,0,0,15,0,222,177,0,0,5,14,1.55E+15,61628,9259
HER14L,HER14L_2C,HER14L_2C_446,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000445.spe,751,45,125,125,13797.05,14247.68,13968.78,13977.94,7.34,1,0.018363,-0.018,0.007452,0.110437,33354,1.33,0,24,43,19,58,38,73,18,293,36,0,0,14,4276,0,170,129,60,0,169,1117,0,329,0,1201,0,0,0,0,46,88,0,0,0,0,94,61,0,0,70,0,0,62698,9102
HER14L,HER14L_2D,HER14L_2D_142,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000141.spe,212,15.1,125.1,125.1,13799.25,14248.64,13970.43,13979.66,7.35,1,0.018338,-0.018,0.0073,0.110437,30953,1.91,0,12,0,22,22,44,148,38,274,50,0,0,7,463,40,191,12,50,35,69,1029,0,370,0,1374,20,0,0,0,67,0,0,0,0,0,38,0,0,137,46,0,2.29E+15,59551,9020
HER14L,HER14L_2D,HER14L_2D_143,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000142.spe,213,15.2,125.2,125.2,13801.39,14257.36,13972.13,13981.39,7.35,1,0.018345,-0.018,0.00724,0.110437,30923,1.17,0,15,0,12,41,28,158,9,309,34,0,0,28,289,57,198,252,119,0,125,1271,8,261,0,1471,0,0,0,0,0,140,0,6,0,0,57,0,0,241,22,0,2.10E+15,59437,8961
